
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[00:49:27.420 --> 00:49:31.480]   may in fact not be the true gospel.
[00:49:32.280 --> 00:49:37.280]   But only a reflection of our own ideology.
[00:49:37.280 --> 00:49:42.120]   In the words of
[00:49:42.120 --> 00:49:49.200]   Grand Louis Segundo,
[00:49:49.200 --> 00:49:55.440]   we are capable of deforming doctrine
[00:49:57.820 --> 00:50:02.820]   in order to protect our own interests.
[00:50:02.820 --> 00:50:11.100]   This warning also reminds me of Caleb Barthes' warning
[00:50:11.100 --> 00:50:14.820]   of happy little hyphens.
[00:50:14.820 --> 00:50:16.060]   The hyphens we
[00:50:16.060 --> 00:50:21.980]   intentionally or unintentionally
[00:50:23.820 --> 00:50:28.140]   put between the gospel and our own culture.
[00:50:28.140 --> 00:50:34.580]   Chinese Christians, for example,
[00:50:34.580 --> 00:50:36.460]   without very
[00:50:36.460 --> 00:50:42.140]   competitive culture
[00:50:42.140 --> 00:50:49.620]   tends to equate a good Christian kid
[00:50:49.620 --> 00:50:52.020]   with being hardworking.
[00:50:52.020 --> 00:50:56.780]   And achieving good academic results.
[00:50:56.780 --> 00:51:05.480]   We like to listen to testimonies
[00:51:05.480 --> 00:51:10.180]   that highlight success as some form of divine
[00:51:10.180 --> 00:51:14.860]   blessing.
[00:51:17.920 --> 00:51:21.960]   Yet this reflect more
[00:51:21.960 --> 00:51:29.360]   a social location than the content of the gospel.
[00:51:29.360 --> 00:51:35.640]   While a lot of churches are active
[00:51:35.640 --> 00:51:43.260]   in social services in Hong Kong,
[00:51:43.260 --> 00:51:46.640]   a lot of the church leaders think the church
[00:51:46.640 --> 00:51:51.360]   should take on a quiet attitude
[00:51:51.360 --> 00:51:52.780]   towards politics.
[00:51:52.780 --> 00:51:56.800]   Even during the heated
[00:51:56.800 --> 00:52:01.320]   and anti-extradition protests
[00:52:01.320 --> 00:52:05.960]   since June 2019 that rocked the whole city.
[00:52:05.960 --> 00:52:10.560]   This attitude, however,
[00:52:10.560 --> 00:52:14.880]   coincides with that of a particular generation
[00:52:14.880 --> 00:52:16.100]   here in Hong Kong.
[00:52:17.100 --> 00:52:19.660]   Who, who, who, who,
[00:52:19.660 --> 00:52:26.260]   who treasure prosperity and stability.
[00:52:26.260 --> 00:52:32.420]   In,
[00:52:32.420 --> 00:52:39.500]   in today's lecture,
[00:52:39.500 --> 00:52:41.920]   (stuttering)
[00:52:41.920 --> 00:52:48.820]   Mark has offered an
[00:52:48.820 --> 00:52:49.820]   overwhelming
[00:52:49.820 --> 00:52:56.820]   contrast between two
[00:52:56.820 --> 00:53:00.520]   evangelical figures.
[00:53:07.820 --> 00:53:09.300]   Both grew up in,
[00:53:09.300 --> 00:53:15.980]   in privileged families.
[00:53:15.980 --> 00:53:20.980]   But one managed to be free from his own culture and class.
[00:53:20.980 --> 00:53:27.580]   While the other seems to proclaim a gospel
[00:53:27.580 --> 00:53:29.660]   that only
[00:53:29.660 --> 00:53:35.300]   reflects his own
[00:53:35.300 --> 00:53:37.620]   (stuttering)
[00:53:37.620 --> 00:53:40.200]   social location.
[00:53:40.200 --> 00:53:45.460]   I think Mark has helped us,
[00:53:45.460 --> 00:53:50.020]   I think Mark has helpfully shown us
[00:53:50.020 --> 00:53:50.860]   how the two
[00:53:50.860 --> 00:53:55.860]   differ not so much in the content of their
[00:53:55.860 --> 00:54:02.300]   Christology as in the integration of their faith.
[00:54:03.740 --> 00:54:06.980]   As a systematic theologian, I hope to,
[00:54:06.980 --> 00:54:14.140]   to reiterate a little bit more
[00:54:14.140 --> 00:54:16.940]   on, on, on what
[00:54:16.940 --> 00:54:21.320]   Christology amounts to.
[00:54:21.320 --> 00:54:24.100]   First,
[00:54:24.100 --> 00:54:31.060]   Christology attempts to speak of the unspeakable cross.
[00:54:32.520 --> 00:54:35.260]   The unspeakable horror of the cross
[00:54:35.260 --> 00:54:38.140]   on which God in the person of the son
[00:54:38.140 --> 00:54:40.300]   condemned all human sin.
[00:54:40.300 --> 00:54:47.340]   The cross precisely
[00:54:47.340 --> 00:54:51.380]   denounces the human status quo.
[00:54:51.380 --> 00:54:55.460]   I believe that we fail to understand the cross
[00:54:55.460 --> 00:54:57.420]   if we fail to understand
[00:54:57.420 --> 00:55:01.860]   this divine no.
[00:55:01.860 --> 00:55:02.700]   Or if we
[00:55:02.700 --> 00:55:07.320]   restrict it only to our personal lives
[00:55:07.320 --> 00:55:09.160]   or to spiritual matters
[00:55:09.160 --> 00:55:15.460]   instead of the whole human condition.
[00:55:15.460 --> 00:55:24.960]   One way of letting Christology
[00:55:24.960 --> 00:55:29.540]   reform our lives is to acknowledge that
[00:55:29.540 --> 00:55:33.360]   all that is taken for granted in our culture
[00:55:33.360 --> 00:55:36.380]   has to be transformed.
[00:55:36.380 --> 00:55:41.160]   And this first person pronoun is important.
[00:55:41.160 --> 00:55:48.080]   The cross does not only condemn our opponents
[00:55:48.080 --> 00:55:49.580]   but our ways as well.
[00:55:49.580 --> 00:55:51.760]   Second,
[00:55:51.760 --> 00:55:55.760]   Christology attempts to speak of the
[00:55:56.840 --> 00:56:00.120]   humiliation and suffering of God
[00:56:00.120 --> 00:56:02.000]   in the person of the son.
[00:56:02.000 --> 00:56:09.740]   Jesus Christ identified with the poor
[00:56:09.740 --> 00:56:12.220]   and loved to surround himself with
[00:56:12.220 --> 00:56:15.620]   social outcasts and sinners.
[00:56:15.620 --> 00:56:19.040]   He was himself a refugee and a
[00:56:19.040 --> 00:56:24.100]   political criminal.
[00:56:25.700 --> 00:56:29.300]   I notice however that the Chinese churches
[00:56:29.300 --> 00:56:34.300]   love to preach the disciplinary and authoritative poor
[00:56:34.300 --> 00:56:37.580]   a lot more than the lowly and even
[00:56:37.580 --> 00:56:42.940]   politically sensitive Christ.
[00:56:42.940 --> 00:56:48.340]   And even with Christ, our culture makes us focus more
[00:56:48.340 --> 00:56:50.700]   on the victorious side of him.
[00:56:55.360 --> 00:57:00.020]   Instead of the humble and compassionate side of him.
[00:57:00.020 --> 00:57:04.340]   One way of letting Christology reform our lives
[00:57:04.340 --> 00:57:09.340]   is to rediscover the Christ
[00:57:09.340 --> 00:57:11.940]   who is for the sinner.
[00:57:11.940 --> 00:57:16.180]   In some I've learned that
[00:57:16.180 --> 00:57:22.000]   that Christology is not only asking a who question
[00:57:22.000 --> 00:57:24.080]   as in who is Christ
[00:57:24.080 --> 00:57:29.080]   but equally a whom question.
[00:57:29.080 --> 00:57:33.420]   For whom is Christ proclaimed?
[00:57:33.420 --> 00:57:34.540]   We have to ask
[00:57:34.540 --> 00:57:40.880]   does the Christology we proclaim
[00:57:40.880 --> 00:57:44.340]   only serve the interest of a certain group?
[00:57:44.340 --> 00:57:52.100]   Thank you again Mark for your lecture.
[00:57:52.600 --> 00:57:54.940]   (footsteps)
[00:57:54.940 --> 00:58:06.440]   - Well thank you Mark for your two illuminating lectures.
[00:58:06.440 --> 00:58:09.360]   I'm so glad I can hear this reflection
[00:58:09.360 --> 00:58:12.000]   from a KOL or key opinion leader
[00:58:12.000 --> 00:58:14.780]   of American evangelicalism.
[00:58:14.780 --> 00:58:19.600]   Since Mark begins his lectures with some personal story
[00:58:19.600 --> 00:58:22.840]   I would do the same to let Mark and others
[00:58:22.840 --> 00:58:25.160]   understand where I come from.
[00:58:25.160 --> 00:58:29.000]   I went to a conservative reformed theological seminary
[00:58:29.000 --> 00:58:32.000]   Westminster Theological Seminary Philadelphia
[00:58:32.000 --> 00:58:33.860]   for my MDiv degree.
[00:58:33.860 --> 00:58:37.260]   To broaden my theological perspectives
[00:58:37.260 --> 00:58:40.140]   I took classes in Princeton Seminary
[00:58:40.140 --> 00:58:43.100]   and in Union Seminary New York.
[00:58:43.100 --> 00:58:48.060]   And I almost went to a fuller for my PhD studies
[00:58:48.060 --> 00:58:49.460]   but that's another story.
[00:58:49.460 --> 00:58:53.220]   I still identify myself as a child
[00:58:53.220 --> 00:58:55.940]   of American evangelicalism.
[00:58:55.940 --> 00:59:00.620]   I wrote my doctoral dissertation on Jonathan Edwards.
[00:59:00.620 --> 00:59:04.740]   And I have taught on American fundamentalisms
[00:59:04.740 --> 00:59:08.340]   and evangelicalism here in CGST.
[00:59:08.340 --> 00:59:11.340]   So thank you Mark for speaking on a topic
[00:59:11.340 --> 00:59:12.960]   that is dear to me.
[00:59:14.020 --> 00:59:19.020]   I concur with Mark that American white evangelicalism
[00:59:19.020 --> 00:59:23.220]   is very sick today or at least parts of it.
[00:59:23.220 --> 00:59:27.060]   And we need to pray for God's mercy upon his church.
[00:59:27.060 --> 00:59:30.900]   President Trump has somehow managed
[00:59:30.900 --> 00:59:34.140]   to bring out some of the worst characteristics
[00:59:34.140 --> 00:59:35.680]   of evangelicalism.
[00:59:35.680 --> 00:59:41.580]   Yes I understand why some Christians would vote for Trump
[00:59:41.580 --> 00:59:43.500]   in the recent election.
[00:59:44.500 --> 00:59:47.740]   But when some of my Christian friends denounce
[00:59:47.740 --> 00:59:52.740]   the New York Times as a tabloid from the radical left
[00:59:52.740 --> 00:59:56.900]   while they totally ignore the many unfounded claims
[00:59:56.900 --> 01:00:00.600]   that Trump has told, I'm troubled.
[01:00:00.600 --> 01:00:03.940]   Yes I don't want school children to have the freedom
[01:00:03.940 --> 01:00:06.380]   to declare their own sex.
[01:00:06.380 --> 01:00:10.460]   And I don't believe that it is a violation of human right
[01:00:10.460 --> 01:00:14.380]   to differentiate between a naturally born woman
[01:00:14.380 --> 01:00:16.840]   and a transgender woman.
[01:00:16.840 --> 01:00:21.840]   However I'm also appalled by the gun violence in America
[01:00:21.840 --> 01:00:26.200]   and the abject poverty of the city ghettos
[01:00:26.200 --> 01:00:28.640]   among all the riches in America.
[01:00:28.640 --> 01:00:34.540]   Why does the church make the LGBTQ movement
[01:00:34.540 --> 01:00:38.300]   into an apocalyptic calamity
[01:00:38.300 --> 01:00:42.000]   while ignoring the sufferings of the black community?
[01:00:42.000 --> 01:00:46.660]   Yes I believe in the authority of the Bible.
[01:00:46.660 --> 01:00:50.560]   Yet when someone quotes Genesis 2
[01:00:50.560 --> 01:00:54.420]   and then claims that there is a divine given right
[01:00:54.420 --> 01:00:58.640]   of breathing and this right means that the government
[01:00:58.640 --> 01:01:03.640]   cannot ask people to wear a mask even in a pandemic.
[01:01:03.640 --> 01:01:07.600]   I feel baffled by such theological reasoning.
[01:01:08.520 --> 01:01:13.520]   Why does culture trump Christology, pun intended,
[01:01:13.520 --> 01:01:16.920]   in white evangelicalism?
[01:01:16.920 --> 01:01:20.000]   I would like to suggest a few reasons.
[01:01:20.000 --> 01:01:23.000]   Perhaps speaking with the prejudice
[01:01:23.000 --> 01:01:25.020]   of a church historian which I am.
[01:01:25.020 --> 01:01:30.760]   White evangelicalism buys into the mythology
[01:01:30.760 --> 01:01:35.760]   of a once golden era of American Christianity.
[01:01:36.520 --> 01:01:39.080]   I.e. it's a question about eschatology.
[01:01:39.080 --> 01:01:42.720]   What is our theology of eschatology?
[01:01:42.720 --> 01:01:45.320]   In my years in Westminster,
[01:01:45.320 --> 01:01:49.840]   the Puritans are exhorted as model Christians
[01:01:49.840 --> 01:01:53.880]   and Machen and Van Thiel which they are founders
[01:01:53.880 --> 01:01:56.760]   of my seminary, are the bugwack
[01:01:56.760 --> 01:02:00.020]   against anti-Christian modernism.
[01:02:00.020 --> 01:02:02.840]   While these people are heroes of faith to me
[01:02:02.840 --> 01:02:05.480]   in their own ways, they did not address
[01:02:05.480 --> 01:02:08.480]   the burning issues of our days.
[01:02:08.480 --> 01:02:10.680]   Sometimes they even choose to ignore
[01:02:10.680 --> 01:02:13.840]   the burning issues of their time.
[01:02:13.840 --> 01:02:16.400]   For example, the civil rights movement
[01:02:16.400 --> 01:02:19.100]   is invisible in Van Thiel's writing.
[01:02:19.100 --> 01:02:25.000]   John Murray defends slavery as not being per se evil
[01:02:25.000 --> 01:02:28.880]   in his book on biblical ethics.
[01:02:28.880 --> 01:02:31.400]   The book is called Principles of Conduct
[01:02:31.400 --> 01:02:34.960]   which was written in 1957 and was still used
[01:02:34.960 --> 01:02:38.500]   as a textbook when I studied there at Westminster in 1992.
[01:02:38.500 --> 01:02:44.440]   And Trump's slogan, "Make America Great Again,"
[01:02:44.440 --> 01:02:47.840]   again, notice the words, suggests that
[01:02:47.840 --> 01:02:52.840]   the once golden era of America is now ruined
[01:02:52.840 --> 01:02:56.760]   by immigrants, by the liberals, by the radical left,
[01:02:56.760 --> 01:03:00.820]   by the Chinese government, or by unpatriotic Americans.
[01:03:01.660 --> 01:03:05.980]   According to Trump or white evangelicalism,
[01:03:05.980 --> 01:03:10.860]   we need to build endless wars, both physical wars
[01:03:10.860 --> 01:03:15.380]   and psychological wars, to reign in these evil forces.
[01:03:15.380 --> 01:03:19.820]   Mark has told us how the white church
[01:03:19.820 --> 01:03:23.240]   has failed African people in the past
[01:03:23.240 --> 01:03:25.640]   and even in the present.
[01:03:25.640 --> 01:03:29.380]   White evangelicals need to read their past
[01:03:29.380 --> 01:03:34.380]   with a critical spirit, without an unhealthy nostalgia
[01:03:34.380 --> 01:03:40.380]   or an unhealthy sense of the superiority of the past.
[01:03:40.380 --> 01:03:43.220]   But we need to understand that
[01:03:43.220 --> 01:03:47.440]   the golden Christian America never exists.
[01:03:47.440 --> 01:03:53.580]   With a rereading of the past, we can then be open
[01:03:53.580 --> 01:03:56.460]   to a more flexible future.
[01:03:56.460 --> 01:04:00.820]   Yes, white Anglo-Saxon Protestant, or WAPF,
[01:04:00.820 --> 01:04:05.220]   is no longer the dominant cultural force in America,
[01:04:05.220 --> 01:04:08.700]   but that does not mean that America
[01:04:08.700 --> 01:04:13.040]   is on a slippery slope to Satan's kingdom.
[01:04:13.040 --> 01:04:18.040]   White evangelicals need to see that God has not left America
[01:04:18.040 --> 01:04:22.140]   and will never leave America,
[01:04:22.140 --> 01:04:24.500]   not even with a Biden presidency.
[01:04:25.900 --> 01:04:29.180]   If we Christians can give thanks
[01:04:29.180 --> 01:04:31.620]   for the heritage of the Puritans,
[01:04:31.620 --> 01:04:35.300]   we can also give thanks for Martin Luther King,
[01:04:35.300 --> 01:04:38.020]   for the concern for ecology,
[01:04:38.020 --> 01:04:41.100]   or for the push towards diversity in government
[01:04:41.100 --> 01:04:42.620]   and in the corporate world.
[01:04:42.620 --> 01:04:48.080]   America will not go back to a nostalgic past,
[01:04:48.080 --> 01:04:49.940]   and it should not.
[01:04:49.940 --> 01:04:54.200]   Sure, not all social changes in America are good,
[01:04:54.200 --> 01:04:57.500]   but evangelicals should have the confidence
[01:04:57.500 --> 01:05:01.620]   that God is still working today in America.
[01:05:01.620 --> 01:05:06.260]   In many ways, white evangelicals have bought
[01:05:06.260 --> 01:05:09.540]   into a lot of secular values,
[01:05:09.540 --> 01:05:14.040]   even as they claim to be upholding biblical values only.
[01:05:14.040 --> 01:05:18.980]   Mark will discuss some of these values in the next lecture.
[01:05:18.980 --> 01:05:23.140]   Here, I will just single out one particular example,
[01:05:23.140 --> 01:05:25.920]   the postmodern hermeneutics of suspicion.
[01:05:25.920 --> 01:05:29.940]   According to postmodernism,
[01:05:29.940 --> 01:05:33.580]   the society is fragmented into many subgroups
[01:05:33.580 --> 01:05:35.520]   and subcultures.
[01:05:35.520 --> 01:05:40.000]   Postmodernism has lost faith in objectivity
[01:05:40.000 --> 01:05:41.940]   or procedural justice.
[01:05:41.940 --> 01:05:46.540]   All truth claims are power grabs,
[01:05:46.540 --> 01:05:49.720]   and we need to unnerve conspiracies
[01:05:49.720 --> 01:05:52.940]   and hypocrisies all the time.
[01:05:52.940 --> 01:05:55.260]   We need to fight at all costs,
[01:05:55.260 --> 01:05:58.260]   including demonization of opponents
[01:05:58.260 --> 01:06:02.900]   or disinformation campaign to maintain our own turf.
[01:06:02.900 --> 01:06:07.900]   We see a lot of this postmodern behavior recently
[01:06:07.900 --> 01:06:10.780]   in the white evangelical church.
[01:06:10.780 --> 01:06:14.100]   For example, a lot of medically sound
[01:06:14.100 --> 01:06:18.220]   pandemic control policies are perceived as tactics
[01:06:18.220 --> 01:06:22.380]   by the liberals to control religious liberty.
[01:06:22.380 --> 01:06:26.500]   Talks of diversity are automatically classified
[01:06:26.500 --> 01:06:29.100]   as LGBTQ ideology.
[01:06:29.100 --> 01:06:33.580]   Key opinion leaders who dare to build bridges
[01:06:33.580 --> 01:06:37.660]   with non-evangelicals, such as Tim Keller,
[01:06:37.660 --> 01:06:42.180]   are sometimes vilified as giving up their orthodox faith.
[01:06:42.180 --> 01:06:48.260]   Jesus dined with tax collectors and with the Pharisees.
[01:06:49.180 --> 01:06:52.700]   As Mark has said, the church needs to reflect
[01:06:52.700 --> 01:06:56.300]   more on incarnation Christology
[01:06:56.300 --> 01:07:00.820]   in order to overcome such agonistic mentality,
[01:07:00.820 --> 01:07:04.220]   you know, that everyone else who disagree with us,
[01:07:04.220 --> 01:07:06.420]   they are our enemies, you know.
[01:07:06.420 --> 01:07:12.100]   Lastly, white evangelicalism needs to evaluate
[01:07:12.100 --> 01:07:14.660]   their own beneath critically.
[01:07:14.660 --> 01:07:18.020]   There is no pure Christian faith
[01:07:18.020 --> 01:07:21.780]   devoid of all cultural bias,
[01:07:21.780 --> 01:07:25.740]   i.e. in their search for a so-called pure Christian faith,
[01:07:25.740 --> 01:07:30.740]   actually they turn a blind eye to their own cultural bias.
[01:07:30.740 --> 01:07:34.900]   All theology are in some way culturally biased,
[01:07:34.900 --> 01:07:36.500]   for we are but humans.
[01:07:36.500 --> 01:07:41.580]   We can try to be aware of our own bias as much as possible
[01:07:41.580 --> 01:07:46.540]   by studying the history of evangelicalism critically
[01:07:46.540 --> 01:07:49.580]   and by listening to how others,
[01:07:49.580 --> 01:07:51.380]   including others' ethnic groups,
[01:07:51.380 --> 01:07:53.580]   other Christian traditions,
[01:07:53.580 --> 01:07:56.580]   even social scientists or people of other faith,
[01:07:56.580 --> 01:08:01.380]   we evangelicals can perceive,
[01:08:01.380 --> 01:08:05.020]   can have a better perception of the pressing evils of today.
[01:08:05.020 --> 01:08:08.580]   And then perhaps evangelicals can now
[01:08:08.580 --> 01:08:12.700]   and can then work with others to make America
[01:08:12.700 --> 01:08:17.460]   and even the world a better place to live for all peoples.
[01:08:17.460 --> 01:08:18.740]   Thank you.
[01:08:18.740 --> 01:08:19.580]   - Thank you.
[01:08:19.580 --> 01:08:24.740]   Thank you both very much.
[01:08:24.740 --> 01:08:41.220]   - Thank you, Kin, and thank you, Celine, for your responses.
[01:08:41.220 --> 01:08:43.780]   So now we are in our Q&A session.
[01:08:43.780 --> 01:08:46.460]   We have about 45 minutes.
[01:08:46.460 --> 01:08:48.940]   We have been receiving some questions already
[01:08:48.940 --> 01:08:51.100]   on the internet, but for those of you
[01:08:51.100 --> 01:08:54.300]   who have any questions or comments
[01:08:54.300 --> 01:08:58.820]   regarding Dr. Laputin's lecture or for the response then,
[01:08:58.820 --> 01:09:00.660]   you're welcome to post your question
[01:09:00.660 --> 01:09:02.900]   on our live streaming page.
[01:09:02.900 --> 01:09:04.940]   You can scroll down at the end of the page
[01:09:04.940 --> 01:09:06.580]   and you will see a Q&A session
[01:09:06.580 --> 01:09:09.520]   where you can enter your questions and also your name.
[01:09:10.660 --> 01:09:15.660]   So let me read the question we have already.
[01:09:15.660 --> 01:09:20.780]   So Dr. Laputin, maybe you can respond to this question.
[01:09:20.780 --> 01:09:24.860]   So this audience appreciate very much
[01:09:24.860 --> 01:09:29.860]   about your critiques of the American white evangelical church
[01:09:29.860 --> 01:09:32.820]   which understand her identity more in social
[01:09:32.820 --> 01:09:36.980]   and cultural terms rather than through a Christological lens.
[01:09:36.980 --> 01:09:39.140]   And to risk oversimplification,
[01:09:39.140 --> 01:09:43.100]   I want to see how a true understanding of Christology
[01:09:43.100 --> 01:09:46.660]   will help faith communities which are not in power
[01:09:46.660 --> 01:09:49.940]   but subdued, not perpetrator of oppression,
[01:09:49.940 --> 01:09:54.780]   but oppressed to gain a transformed vision of the identity.
[01:09:54.780 --> 01:09:57.020]   Maybe, Mark, you can speak a little bit
[01:09:57.020 --> 01:09:59.980]   and then respondents, you're welcome to jump in.
[01:09:59.980 --> 01:10:04.220]   - I want to be sure that I'm understanding.
[01:10:04.220 --> 01:10:07.820]   So the question is, how does a Christology
[01:10:07.820 --> 01:10:11.100]   influence the experience and perceptions
[01:10:11.100 --> 01:10:12.940]   of people who are without power,
[01:10:12.940 --> 01:10:14.580]   not just people who have power?
[01:10:14.580 --> 01:10:17.060]   - Right, so how can a true Christology
[01:10:17.060 --> 01:10:20.900]   can help us to have a more transformed identity
[01:10:20.900 --> 01:10:23.300]   of our Christian identity?
[01:10:23.300 --> 01:10:24.860]   - Right.
[01:10:24.860 --> 01:10:28.500]   Well, let me use the example that I did earlier
[01:10:28.500 --> 01:10:35.020]   about the influence of the gospel
[01:10:35.020 --> 01:10:37.420]   in slave culture, for example.
[01:10:37.420 --> 01:10:41.500]   So often, if you go to the Museum of African American
[01:10:41.500 --> 01:10:43.300]   Studies in the United States,
[01:10:43.300 --> 01:10:47.340]   what you'll find is that this museum has what were called,
[01:10:47.340 --> 01:10:50.140]   quote, slave Bibles.
[01:10:50.140 --> 01:10:54.620]   And the slave Bibles had sections of the biblical text
[01:10:54.620 --> 01:10:59.620]   cut out that would have given power and value and dignity
[01:10:59.620 --> 01:11:03.540]   to people who were without power,
[01:11:03.540 --> 01:11:06.220]   namely to the slaves themselves.
[01:11:06.220 --> 01:11:09.500]   And the slave masters didn't want the whole Bible
[01:11:09.500 --> 01:11:12.900]   to be handed out to people who are learning to read.
[01:11:12.900 --> 01:11:15.900]   They wanted them to only have parts of the text
[01:11:15.900 --> 01:11:18.060]   in order to subjugate them.
[01:11:18.060 --> 01:11:20.580]   What of course happens is that over time,
[01:11:20.580 --> 01:11:23.780]   they are readers of the whole Bible.
[01:11:23.780 --> 01:11:26.180]   And part of the planting, the deep planting
[01:11:26.180 --> 01:11:31.060]   of Christian faith among slaves in the United States,
[01:11:31.060 --> 01:11:34.180]   and still to this day among African Americans,
[01:11:34.180 --> 01:11:39.180]   is that the Bible itself is a book of social transformation.
[01:11:39.180 --> 01:11:42.820]   And though they may be devalued by culture,
[01:11:42.820 --> 01:11:46.820]   they may be misrepresented in government and in business.
[01:11:46.820 --> 01:11:50.420]   They may be poor and marginalized culturally.
[01:11:50.420 --> 01:11:54.540]   They are given value and dignity and worth
[01:11:54.540 --> 01:11:59.460]   because of the way that the Bible reveals to them
[01:11:59.460 --> 01:12:03.500]   the character and meaning of their lives.
[01:12:03.500 --> 01:12:07.140]   Now, this experience of course is evident around the world.
[01:12:07.140 --> 01:12:09.500]   We can probably all give examples
[01:12:09.500 --> 01:12:11.220]   of the way this has occurred.
[01:12:11.220 --> 01:12:14.580]   But I think it is in part letting the Bible
[01:12:14.580 --> 01:12:18.620]   have its own full voice and not be heard
[01:12:18.620 --> 01:12:21.700]   only through the lens of a dominant interpreter,
[01:12:21.700 --> 01:12:25.180]   whether white and male and American
[01:12:25.180 --> 01:12:27.700]   or some other kind of dominant expression
[01:12:27.700 --> 01:12:30.220]   of biblical authority.
[01:12:30.220 --> 01:12:33.380]   So I think that's one key.
[01:12:33.380 --> 01:12:35.780]   I think another key is meant to be,
[01:12:35.780 --> 01:12:38.660]   and often isn't for the reasons I've tried to give,
[01:12:38.660 --> 01:12:41.540]   one of the ways that it's meant to be experienced
[01:12:41.540 --> 01:12:45.260]   and discovered is through the church itself,
[01:12:45.260 --> 01:12:49.020]   a communion of unlike people who come to know
[01:12:49.020 --> 01:12:52.300]   and love one another because Jesus Christ alone
[01:12:52.300 --> 01:12:55.340]   breaks down the dividing walls of hostility
[01:12:55.340 --> 01:12:58.260]   and welcomes the rich and the poor,
[01:12:58.260 --> 01:13:03.020]   the white, the black, the Asian, the Latino,
[01:13:03.020 --> 01:13:05.020]   that welcomes people who are educated
[01:13:05.020 --> 01:13:06.260]   and people who have no education,
[01:13:06.260 --> 01:13:07.780]   people who are public sinners
[01:13:07.780 --> 01:13:12.380]   and people who are private sinners or both, et cetera.
[01:13:12.380 --> 01:13:16.580]   And in that unexpected communion,
[01:13:16.580 --> 01:13:19.540]   we wake up to our deeper identity,
[01:13:19.540 --> 01:13:22.980]   which is not the social status into which we were born
[01:13:22.980 --> 01:13:24.860]   or that we've supposedly earned
[01:13:24.860 --> 01:13:27.820]   and fought our way into achieving,
[01:13:27.820 --> 01:13:31.780]   but instead into a gift that only God's grace can create
[01:13:31.780 --> 01:13:34.820]   called the body of Christ.
[01:13:34.820 --> 01:13:37.940]   So the tragedy of all the divisions
[01:13:37.940 --> 01:13:41.300]   within the body of Christ is not only a wound against God
[01:13:41.300 --> 01:13:44.500]   and a wound against Jesus who gave his life
[01:13:44.500 --> 01:13:49.180]   for a new communion, but then a failure for people,
[01:13:49.180 --> 01:13:52.180]   wherever they might be on the social spectrum,
[01:13:52.180 --> 01:13:55.580]   to rediscover their identity through the Bible
[01:13:55.580 --> 01:14:00.580]   and by the embodiment of its teaching in the church itself.
[01:14:00.580 --> 01:14:03.740]   So when all of that is broken, the Bible is dismissed,
[01:14:03.740 --> 01:14:05.780]   let's say, or it's put to the uses
[01:14:05.780 --> 01:14:09.540]   of only some ranks in social hierarchy
[01:14:09.540 --> 01:14:13.340]   and used against other ranks in social hierarchy,
[01:14:13.340 --> 01:14:16.820]   then in fact, it is literally a dismemberment
[01:14:16.820 --> 01:14:21.020]   of the body that Jesus Christ died to save
[01:14:21.020 --> 01:14:26.020]   and aches and longs and weeps to make one new humanity.
[01:14:26.020 --> 01:14:28.980]   So I think I'll stop there
[01:14:28.980 --> 01:14:31.580]   just as an introductory set of comments.
[01:14:31.580 --> 01:14:35.820]   - So allowing the Bible to speak the full voice
[01:14:35.820 --> 01:14:38.220]   and also through the church community,
[01:14:38.220 --> 01:14:41.580]   we can embody what the Bible says.
[01:14:41.580 --> 01:14:45.060]   - Right, and yet we know, I think, around the world
[01:14:45.060 --> 01:14:46.980]   that typically the churches reflect
[01:14:46.980 --> 01:14:50.020]   certain social categories and racial categories
[01:14:50.020 --> 01:14:54.900]   and gender types and a social expression,
[01:14:54.900 --> 01:14:58.020]   which does not embody the whole gospel.
[01:14:58.020 --> 01:14:59.500]   And often we're not committed to that
[01:14:59.500 --> 01:15:01.180]   even as a hope or a goal.
[01:15:01.180 --> 01:15:03.460]   - Thank you.
[01:15:03.460 --> 01:15:06.940]   - I just add two more remarks.
[01:15:06.940 --> 01:15:09.460]   I think sometimes when we read the Bible,
[01:15:09.460 --> 01:15:11.580]   we tend to take the Bible's message
[01:15:11.580 --> 01:15:14.180]   out of the social context.
[01:15:14.180 --> 01:15:17.980]   For example, we say Jesus is apolitical,
[01:15:17.980 --> 01:15:22.140]   but actually if you read Jesus' criticism of the Pharisees,
[01:15:22.140 --> 01:15:24.860]   it's a very political move.
[01:15:24.860 --> 01:15:27.820]   The other remark I will add is
[01:15:27.820 --> 01:15:32.780]   we need to read Christology written by different people.
[01:15:32.780 --> 01:15:35.540]   For example, when I was in America,
[01:15:35.540 --> 01:15:38.060]   I took a course from James Cone,
[01:15:38.060 --> 01:15:40.940]   a back theologian on back theology.
[01:15:40.940 --> 01:15:41.940]   Now at the end of the day,
[01:15:41.940 --> 01:15:43.540]   I don't, there are a lot of things
[01:15:43.540 --> 01:15:45.300]   I don't agree with James Cone.
[01:15:45.300 --> 01:15:46.340]   But on the other hand,
[01:15:46.340 --> 01:15:48.900]   that course was just an eye opener for me.
[01:15:48.900 --> 01:15:50.940]   I mean, I see things in the Bible
[01:15:50.940 --> 01:15:54.740]   that I would never see if I stay just in Westminster.
[01:15:54.740 --> 01:15:58.260]   So we need to listen to people who speak
