
[00:00:00.000 --> 00:00:03.720]  各位忠臣的朋友,你們好
[00:42:19.120 --> 00:42:22.120]  我們的生命天賦是寶貝
[00:42:22.120 --> 00:42:25.120]  比飛鳥的花還要多
[00:42:25.120 --> 00:42:27.120]  而這種憂慮
[00:42:27.120 --> 00:42:30.120]  過份的憂慮是一個小信的表現
[00:42:30.120 --> 00:42:32.120]  我們要調適自己
[00:42:32.120 --> 00:42:34.120]  要回應
[00:42:34.120 --> 00:42:37.120]  要先求神的國和神的義
[00:42:37.120 --> 00:42:40.120]  我們專心在有意義的工作裡
[00:42:40.120 --> 00:42:42.120]  有一種昇華的作用
[00:42:42.120 --> 00:42:45.120]  還有靠著主的恩典
[00:42:45.120 --> 00:42:47.120]  Live by grace
[00:42:47.120 --> 00:42:52.120]  今天和大家分享到這裡
[00:42:52.120 --> 00:42:55.120]  希望我把正向心理學
[00:42:55.120 --> 00:42:58.120]  把信仰融匯來
[00:42:58.120 --> 00:43:01.120]  和大家說說怎樣面對疫情和疫情
[00:43:01.120 --> 00:43:03.120]  對大家有一點點幫助
[00:43:03.120 --> 00:43:04.120]  祝福大家
[00:43:04.120 --> 00:43:06.120]  今天和大家分享到這裡
[00:43:06.120 --> 00:43:08.120]  拜拜
[00:43:08.120 --> 00:43:10.120]  (字幕製作:貝爾)
[00:43:10.120 --> 00:43:12.120]  (字幕製作:貝爾)
[00:43:12.120 --> 00:43:14.120]  (字幕製作:貝爾)
[00:43:14.120 --> 00:43:16.120]  (字幕製作:貝爾)
[00:43:16.120 --> 00:43:19.120]  (字幕由 Amara.org 社群提供)

