
[00:00:00.000 --> 00:00:09.600]  (你會用三個形容詞來形容你過去兩年的心境?)
[00:50:44.800 --> 00:50:47.800]  充滿各樣的恐懼
[00:50:47.800 --> 00:50:49.800]  在變局裡
[00:50:49.800 --> 00:50:54.800]  我們經歷到內心和生命的沉重
[00:50:54.800 --> 00:50:57.800]  彷彿這是對於我們
[00:50:57.800 --> 00:50:59.800]  對於這個時代
[00:50:59.800 --> 00:51:02.800]  對於這個城市的一份咒詛
[00:51:02.800 --> 00:51:05.800]  但是
[00:51:05.800 --> 00:51:11.800]  我想回到耶利米亞的禱告第一段
[00:51:11.800 --> 00:51:15.800]  它說到因為耶和華的說話
[00:51:15.800 --> 00:51:20.800]  他不能夠不去傳講
[00:51:20.800 --> 00:51:21.800]  是的
[00:51:21.800 --> 00:51:24.800]  其實整篇耶利米亞的禱告告訴我們
[00:51:24.800 --> 00:51:26.800]  變局的出現
[00:51:26.800 --> 00:51:29.800]  原來不是因為任何的政權
[00:51:29.800 --> 00:51:33.800]  也不是因為任何的環境的因素
[00:51:33.800 --> 00:51:35.800]  變局的出現
[00:51:35.800 --> 00:51:38.800]  是因為上帝的說話
[00:51:38.800 --> 00:51:40.800]  上帝的說話
[00:51:40.800 --> 00:51:42.800]  要讓他這個城市
[00:51:42.800 --> 00:51:43.800]  這個國家
[00:51:43.800 --> 00:51:46.800]  步向一個至終的滅亡
[00:51:46.800 --> 00:51:48.800]  也都是因為上帝的說話
[00:51:48.800 --> 00:51:51.800]  他要讓這個滅亡的國家
[00:51:51.800 --> 00:51:53.800]  能夠浴火重生
[00:51:53.800 --> 00:51:54.800]  再一次
[00:51:54.800 --> 00:51:59.800]  可以再展現上帝希望他們有的一種素質
[00:51:59.800 --> 00:52:01.800]  同樣
[00:52:01.800 --> 00:52:05.800]  上帝的說話吞滅了耶利米亞
[00:52:05.800 --> 00:52:07.800]  他讓耶利米亞
[00:52:07.800 --> 00:52:09.800]  好像再不能夠自己一樣
[00:52:09.800 --> 00:52:15.800]  只能夠按著上帝的說話而行而活
[00:52:15.800 --> 00:52:20.800]  因為耶利米亞堅決傳上帝的說話
[00:52:20.800 --> 00:52:23.800]  堅決尋求上帝的說話
[00:52:23.800 --> 00:52:27.800]  堅決行在上帝的說話當中
[00:52:27.800 --> 00:52:32.800]  當猶大國去到最後的一個時刻
[00:52:32.800 --> 00:52:39.800]  西底加王最後面臨巴比倫王的襲擊的時候
[00:52:39.800 --> 00:52:41.800]  巴比倫王
[00:52:41.800 --> 00:52:42.800]  對不起
[00:52:42.800 --> 00:52:43.800]  西底加王
[00:52:43.800 --> 00:52:47.800]  只是想見耶利米亞一個人
[00:52:47.800 --> 00:52:51.800]  因為在西底加王的眼裡
[00:52:51.800 --> 00:53:00.800]  他看到一個堅決堅持耶和華說話的一個真的先知
[00:53:00.800 --> 00:53:03.800]  弟兄姊妹
[00:53:03.800 --> 00:53:07.800]  在這個變局當中
[00:53:07.800 --> 00:53:12.800]  也許我們太多東西都控制不了
[00:53:12.800 --> 00:53:17.800]  也許有太多的東西我們都信任不了
[00:53:17.800 --> 00:53:22.800]  也許有太多的沉重我們承擔不了
[00:53:22.800 --> 00:53:29.800]  但我們就讓上帝的說話繼續幫助我們
[00:53:29.800 --> 00:53:33.800]  讓我們因為他的說話的緣故
[00:53:33.800 --> 00:53:38.800]  我們繼續來行在他的心意裡面
[00:53:38.800 --> 00:53:43.800]  行出他在這個時代當中呼召我們
[00:53:43.800 --> 00:53:49.800]  要成為他的子民百姓的樣式
[00:53:49.800 --> 00:53:52.800]  我們同心有個祈禱
[00:53:57.800 --> 00:54:04.800]  天父我們有時候真的不明白
[00:54:04.800 --> 00:54:12.800]  我們生在這個時代究竟有一個什麼的目的
[00:54:12.800 --> 00:54:18.800]  有時候你讓我們目睹這麼多黑暗的事情
[00:54:18.800 --> 00:54:22.800]  這麼多壞的事情發生的時候
[00:54:22.800 --> 00:54:25.800]  你讓我們心靈裡面那份盼望
[00:54:25.800 --> 00:54:30.800]  那份力量一一都消失了
[00:54:30.800 --> 00:54:34.800]  天父我們真的無力前行
[00:54:34.800 --> 00:54:42.800]  我們也帶不到那份信心可以繼續面對未來的改變
[00:54:42.800 --> 00:54:44.800]  但我多謝你
[00:54:44.800 --> 00:54:47.800]  多謝你讓你的說話當中
[00:54:47.800 --> 00:54:53.800]  仍然有向你不斷來訴求的先知
[00:54:53.800 --> 00:54:57.800]  你讓他的說話讓我們看得見
[00:54:57.800 --> 00:55:04.800]  你仍然是在這個時局當中掌權那位的上帝
[00:55:04.800 --> 00:55:11.800]  求你繼續讓我們尋求聆聽你自己的說話
[00:55:11.800 --> 00:55:14.800]  又讓我們在一個艱難的日子
[00:55:14.800 --> 00:55:18.800]  甚至不再講真相的日子
[00:55:18.800 --> 00:55:23.800]  我們仍然堅持站在你的說話之上
[00:55:23.800 --> 00:55:26.800]  講出真相
[00:55:26.800 --> 00:55:32.800]  也都走在你自己說話所展示的道路裡面
[00:55:32.800 --> 00:55:34.800]  多謝你聽我們祈禱
[00:55:34.800 --> 00:55:37.800]  奉耶穌基督明治而求
[00:55:37.800 --> 00:55:38.800]  阿們
[00:55:38.800 --> 00:55:43.800]  《願望》
[00:55:43.800 --> 00:55:48.800]  詞:陳家麗 曲:陳志遠
[00:55:48.800 --> 00:56:07.800]  願讓怨恨蓋著眼 願清醒這禱告
[00:56:07.800 --> 00:56:14.800]  讓善利惡行是效法你的愛
[00:56:14.800 --> 00:56:24.800]  我的主是萬有尊才 高天的主
[00:56:24.800 --> 00:56:30.800]  滿有憐恤的主 願我後悔
[00:56:30.800 --> 00:56:41.800]  只說一言 別再胡為 求主赦免
[00:56:41.800 --> 00:56:49.800]  我本都是這樣靠主走過 好看人見夠多
[00:56:49.800 --> 00:56:56.800]  黑夜降臨無力間充滿 但你在我身旁
[00:56:56.800 --> 00:57:03.800]  如今晚是在我主手裡 懷舊你是魂禍
[00:57:03.800 --> 00:57:13.800]  不用怕 在高的高牆跌倒透 潔力合一便可
[00:57:13.800 --> 00:57:20.800]  我本都是這樣靠主走過 好看人見夠多
[00:57:20.800 --> 00:57:27.800]  黑夜降臨無力間充滿 但你在我身旁
[00:57:27.800 --> 00:57:34.800]  如今晚是在我主手裡 懷舊你是魂禍
[00:57:34.800 --> 00:57:46.800]  不用怕 在高的高牆跌倒透 潔力合一便可
[00:57:46.800 --> 00:58:03.800]  我本都是這樣靠主走過 好看人見夠多
[00:58:03.800 --> 00:58:10.800]  黑夜降臨無力間充滿 但你在我身旁
[00:58:10.800 --> 00:58:17.800]  如今晚是在我主手裡 懷舊你是魂禍
[00:58:17.800 --> 00:58:29.800]  不用怕 在高的高牆跌倒透 潔力合一便可
[00:58:29.800 --> 00:58:49.800]  Zither Harp
[00:58:50.800 --> 00:58:53.800]  多謝你參與忠臣青年培靈會
[00:58:53.800 --> 00:58:55.800]  我們分享了自己的故事
[00:58:55.800 --> 00:58:57.800]  和舊約先知耶利米的故事
[00:58:57.800 --> 00:58:59.800]  我們也想聽聽你的故事
[00:58:59.800 --> 00:59:02.800]  在忠臣的YouTube或Facebook的帖子裡
[00:59:02.800 --> 00:59:03.800]  有一條連結
[00:59:03.800 --> 00:59:05.800]  或在畫面的資訊欄
[00:59:05.800 --> 00:59:07.800]  可以找到我們的資訊
[00:59:07.800 --> 00:59:09.800]  我們也會在網上發布
[00:59:09.800 --> 00:59:11.800]  有關忠臣的一些故事
[00:59:11.800 --> 00:59:13.800]  請大家多多支持
[00:59:13.800 --> 00:59:14.800]  我們下次再見
[00:59:14.800 --> 00:59:17.800]  在忠臣的YouTube或Facebook的帖子裡
[00:59:17.800 --> 00:59:18.800]  有一條連結
[00:59:18.800 --> 00:59:20.800]  或在畫面的資訊欄
[00:59:20.800 --> 00:59:21.800]  有一個QR Code
[00:59:21.800 --> 00:59:24.800]  點擊進去可以分享你的故事
[00:59:24.800 --> 00:59:26.800]  請你花點時間填寫
[00:59:26.800 --> 00:59:28.800]  這個聚會之外
[00:59:28.800 --> 00:59:30.800]  忠臣也安排了兩個聚會
[00:59:30.800 --> 00:59:33.800]  一是11月21日的Info Day
[00:59:33.800 --> 00:59:35.800]  神學教育導向日
[00:59:35.800 --> 00:59:37.800]  二是明年的2月27日
[00:59:37.800 --> 00:59:39.800]  神學生體驗日
[00:59:39.800 --> 00:59:42.800]  很適合大家探索上主的照明
[00:59:42.800 --> 00:59:44.800]  請你留下你的聯絡資料
[00:59:44.800 --> 00:59:46.800]  方便我們繼續與你保持聯繫
[00:59:46.800 --> 00:59:49.800]  再次多謝你參與今次的青年培靈會
[00:59:49.800 --> 00:59:50.800]  願上主引領你
[00:59:50.800 --> 00:59:52.800]  明白祂在你身上的照明
[00:59:52.800 --> 00:59:53.800]  多謝您的照明
[00:59:53.800 --> 01:00:22.800]  (音樂)
[01:00:22.800 --> 01:00:26.800]  (音樂)
[01:00:26.800 --> 01:00:29.800]  (字幕由 Amara.org 社群提供)
[01:00:29.800 --> 01:00:31.800]  (音樂停止)

