
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[00:36:14.160 --> 00:36:17.320]   also at the end of the chapter, verses 35 and 36.
[00:36:17.320 --> 00:36:20.040]   Don't have separate weights for when you're buying
[00:36:20.040 --> 00:36:23.040]   or selling, so that you can sort of, you know,
[00:36:23.040 --> 00:36:25.600]   sell expensively and buy cheaply.
[00:36:25.600 --> 00:36:27.560]   Don't cheat in business.
[00:36:27.560 --> 00:36:30.760]   So here are laws which are then echoed in Exodus,
[00:36:30.760 --> 00:36:34.840]   Deuteronomy, and elsewhere, and reflected in the prophets,
[00:36:34.840 --> 00:36:37.440]   and in the Psalms, and in the wisdom literature,
[00:36:37.440 --> 00:36:40.120]   and indeed, you'll find some of these laws
[00:36:40.120 --> 00:36:42.960]   that are deeply impactful on Jesus
[00:36:42.960 --> 00:36:44.400]   in the Sermon on the Mount,
[00:36:44.400 --> 00:36:47.160]   and the apostle Peter in his first letter,
[00:36:47.160 --> 00:36:48.760]   and the book of James.
[00:36:48.760 --> 00:36:51.680]   This is one of the most influential chapters in the Bible,
[00:36:51.680 --> 00:36:52.800]   Leviticus 19.
[00:36:52.800 --> 00:36:55.560]   When I get to the new creation,
[00:36:55.560 --> 00:36:58.320]   I look forward to asking Moses,
[00:36:58.320 --> 00:37:00.400]   you know, why did you leave it to that chapter
[00:37:00.400 --> 00:37:01.480]   before you said all this?
[00:37:01.480 --> 00:37:03.760]   Because, you know, didn't you know nobody's ever gonna get
[00:37:03.760 --> 00:37:05.760]   to chapter 19 with Leviticus?
[00:37:05.760 --> 00:37:08.680]   They all give up after about chapter two.
[00:37:08.680 --> 00:37:11.960]   It's a very important chapter, Leviticus 19.
[00:37:11.960 --> 00:37:13.560]   And you see, the point I'm trying to make here
[00:37:13.560 --> 00:37:17.160]   is this is not some kind of socialist charter.
[00:37:17.160 --> 00:37:22.760]   This is biblical holiness, according to Leviticus.
[00:37:22.760 --> 00:37:26.360]   This is where that famous verse that Jesus called
[00:37:26.360 --> 00:37:28.360]   the second greatest commandment of the law comes,
[00:37:28.360 --> 00:37:30.280]   love your neighbor as yourself.
[00:37:30.280 --> 00:37:32.040]   It's from Leviticus chapter 19.
[00:37:32.040 --> 00:37:36.480]   So in all of these ways, then, I need to keep moving along.
[00:37:36.480 --> 00:37:38.680]   Down to earth, practical social ethics.
[00:37:38.680 --> 00:37:42.440]   Israel was summoned to respond to their redemption.
[00:37:42.440 --> 00:37:45.400]   You are the people whom God has redeemed out of Egypt.
[00:37:45.400 --> 00:37:48.920]   Now you must live in a way which reflects the character
[00:37:48.920 --> 00:37:51.000]   of the God who has redeemed you.
[00:37:51.000 --> 00:37:52.760]   If Israel were to be God's priesthood
[00:37:52.760 --> 00:37:54.120]   in the midst of the nations,
[00:37:54.120 --> 00:37:56.800]   that is, Yahweh's representatives,
[00:37:56.800 --> 00:37:59.600]   then they have to be ethically different from the nations,
[00:37:59.600 --> 00:38:02.120]   not just religiously different.
[00:38:02.120 --> 00:38:03.960]   It wasn't just that they would say to the Canaanites,
[00:38:03.960 --> 00:38:05.640]   oh, you worship Baal, that's very interesting.
[00:38:05.640 --> 00:38:07.480]   We worship Yahweh, let's have a conversation.
[00:38:07.480 --> 00:38:10.140]   No, their whole lives would be different
[00:38:10.140 --> 00:38:12.880]   as a result of the worship of Yahweh,
[00:38:12.880 --> 00:38:14.040]   which is illustrated, by the way,
[00:38:14.040 --> 00:38:15.920]   in the story of Naboth, isn't it?
[00:38:15.920 --> 00:38:20.040]   Because when Ahab wanted to buy some land off Naboth,
[00:38:20.040 --> 00:38:21.320]   Naboth said, oh, I can't do that
[00:38:21.320 --> 00:38:22.840]   because the law doesn't allow it.
[00:38:22.840 --> 00:38:23.960]   And Ahab knew that he couldn't
[00:38:23.960 --> 00:38:27.440]   'cause he was an Israelite king, and the law prohibited it.
[00:38:27.440 --> 00:38:30.280]   But his wife was Jezebel, and his wife wasn't Israelite.
[00:38:30.280 --> 00:38:31.160]   She was Canaanite.
[00:38:31.160 --> 00:38:33.640]   She came from up Tyre and Sidon.
[00:38:33.640 --> 00:38:37.640]   And where she lived, under the rule of Baal,
[00:38:37.640 --> 00:38:39.920]   kings and queens could have whatever they want.
[00:38:39.920 --> 00:38:41.200]   And so she says to Ahab,
[00:38:41.200 --> 00:38:44.160]   is that the way you behave as a king in Israel?
[00:38:44.160 --> 00:38:46.520]   Ahab said, well, actually, yes,
[00:38:46.520 --> 00:38:47.800]   because that's what the law says.
[00:38:47.800 --> 00:38:48.760]   She said, well, let me do it then.
[00:38:48.760 --> 00:38:51.640]   She gets the land, and she uses Israel's law
[00:38:51.640 --> 00:38:54.240]   to get rid of Naboth so that the land could be stolen.
[00:38:54.240 --> 00:38:56.200]   So you see this contrast between people
[00:38:56.200 --> 00:38:58.440]   who live under the reign of Yahweh
[00:38:58.440 --> 00:39:01.080]   will live with the security of economic viability
[00:39:01.080 --> 00:39:03.420]   for themselves and their families into the future
[00:39:03.420 --> 00:39:06.160]   because God has given them an economic system
[00:39:06.160 --> 00:39:07.720]   which will support them.
[00:39:07.720 --> 00:39:09.420]   But if you live under the reign of Baal,
[00:39:09.420 --> 00:39:11.440]   then it's just whoever takes whatever they want
[00:39:11.440 --> 00:39:13.240]   if they've got the power to do so.
[00:39:13.240 --> 00:39:15.920]   Very different ethical system altogether.
[00:39:15.920 --> 00:39:20.600]   So Exodus 19 then, with the expansion in Leviticus 19,
[00:39:20.600 --> 00:39:24.760]   makes this basic insistence that if God's people
[00:39:24.760 --> 00:39:27.400]   are going to fulfill their God-given mission,
[00:39:27.400 --> 00:39:30.920]   then they need to be what they are,
[00:39:30.920 --> 00:39:34.340]   that is, the holy people of the holy God.
[00:39:34.340 --> 00:39:38.500]   Israel's identity as a priestly kingdom
[00:39:38.500 --> 00:39:41.860]   generates a mission to the nations,
[00:39:41.860 --> 00:39:43.620]   and that mission to the nations
[00:39:43.620 --> 00:39:47.500]   demands an ethic to be a holy nation.
[00:39:47.500 --> 00:39:50.780]   So that's the first two, Genesis, election and ethics,
[00:39:50.780 --> 00:39:53.300]   Exodus, redemption and ethics,
[00:39:53.300 --> 00:39:56.300]   and that leads, therefore, lastly, to Deuteronomy
[00:39:56.300 --> 00:40:00.640]   and the covenantal community built around this covenant
[00:40:00.640 --> 00:40:03.640]   and how that then affects the way they should live.
[00:40:03.640 --> 00:40:06.100]   So what have we seen so far?
[00:40:06.100 --> 00:40:08.380]   We saw in Genesis 18, verse 19,
[00:40:08.380 --> 00:40:11.180]   that the ethical response of God required of his people
[00:40:11.180 --> 00:40:15.060]   was integral to the very purpose of election,
[00:40:15.060 --> 00:40:18.400]   and in Exodus chapter 19 and Leviticus 19,
[00:40:18.400 --> 00:40:22.140]   we've seen that obedience to God's covenant law
[00:40:22.140 --> 00:40:24.820]   was the essential response of God's people to grace,
[00:40:24.820 --> 00:40:27.560]   the grace of redemption in the Exodus.
[00:40:27.560 --> 00:40:30.200]   When we arrive in the book of Deuteronomy,
[00:40:30.200 --> 00:40:34.900]   Israel is just across the Jordan from the promised land.
[00:40:34.900 --> 00:40:36.680]   The book of Deuteronomy, as I'm sure you know,
[00:40:36.680 --> 00:40:40.340]   presents itself to us, the way it's framed and shaped,
[00:40:40.340 --> 00:40:43.280]   presents itself to us as the speeches of Moses
[00:40:43.280 --> 00:40:47.140]   to the Israelites as they consider their future life
[00:40:47.140 --> 00:40:52.060]   in the land, the next phase of the canonical journey.
[00:40:52.060 --> 00:40:55.820]   And there in the land, they would be summoned to live
[00:40:55.820 --> 00:40:58.900]   as this covenantal community,
[00:40:58.900 --> 00:41:02.340]   demonstrating their loyalty to the living God, Yahweh,
[00:41:02.340 --> 00:41:06.660]   and doing so in a context where they would be surrounded
[00:41:06.660 --> 00:41:08.980]   by other nations, by other peoples.
[00:41:08.980 --> 00:41:11.940]   Initially, the Canaanites, although they would be driven out
[00:41:11.940 --> 00:41:15.980]   but those would remain, and then the other nations as well.
[00:41:15.980 --> 00:41:18.540]   And the passage that I want us to look at here,
[00:41:18.540 --> 00:41:19.700]   as you can see on the screen,
[00:41:19.700 --> 00:41:22.700]   is Deuteronomy chapter four, verses six to eight.
[00:41:22.700 --> 00:41:25.660]   But Deuteronomy four, just to give you
[00:41:25.660 --> 00:41:27.620]   a little bit of context,
[00:41:27.620 --> 00:41:30.180]   chapter four of Deuteronomy is almost like a kind
[00:41:30.180 --> 00:41:32.980]   of microcosm of the whole book.
[00:41:32.980 --> 00:41:35.940]   It's a sort of summarizing prologue
[00:41:35.940 --> 00:41:37.800]   of all that's going to follow.
[00:41:37.800 --> 00:41:41.820]   It's summoning Israel basically to covenant loyalty
[00:41:41.820 --> 00:41:45.720]   and exclusive worship of Yahweh alone.
[00:41:45.720 --> 00:41:48.860]   That's what really is the heart of the chapter.
[00:41:48.860 --> 00:41:52.060]   And the warning in the chapter is that Israel must
[00:41:52.060 --> 00:41:57.060]   at all costs avoid idolatry, going after other gods.
[00:41:57.220 --> 00:41:59.580]   That's repeated again and again.
[00:41:59.580 --> 00:42:04.500]   But that religious exclusivism, Yahweh alone,
[00:42:04.500 --> 00:42:07.700]   and the worship of Yahweh alone, needs to be seen,
[00:42:07.700 --> 00:42:10.820]   especially in this chapter, the beginning and the end,
[00:42:10.820 --> 00:42:13.100]   of Israel's role in relation
[00:42:13.100 --> 00:42:15.400]   to the nations that surround them.
[00:42:15.400 --> 00:42:18.620]   Let me read just towards the close of the chapter,
[00:42:18.620 --> 00:42:23.300]   verses 32 to 34, where Israel is told by God
[00:42:23.300 --> 00:42:26.520]   that they have a unique experience of the living God,
[00:42:26.520 --> 00:42:29.060]   which no other nation has.
[00:42:29.060 --> 00:42:32.100]   Ask now about the former days long before your time,
[00:42:32.100 --> 00:42:34.620]   from the day God created man, sorry,
[00:42:34.620 --> 00:42:36.500]   created human beings on the earth.
[00:42:36.500 --> 00:42:38.660]   Ask from one end of the heavens to the other.
[00:42:38.660 --> 00:42:42.140]   In other words, the beginning of time and the whole of space.
[00:42:42.140 --> 00:42:45.220]   That's a pretty big research project if you're doing a PhD.
[00:42:45.220 --> 00:42:48.260]   So wherever you look, look wherever you like.
[00:42:48.260 --> 00:42:50.500]   Has anything as great as this ever happened?
[00:42:50.500 --> 00:42:52.620]   Has anything like it ever been heard of?
[00:42:52.620 --> 00:42:56.340]   Has any other nation heard the voice of God
[00:42:56.340 --> 00:42:59.280]   speaking out of the fire as you have and lived?
[00:42:59.280 --> 00:43:01.360]   Meaning, of course, Mount Sinai.
[00:43:01.360 --> 00:43:03.680]   Has any other God ever tried to take for himself
[00:43:03.680 --> 00:43:06.560]   one nation out of another nation by testing signs,
[00:43:06.560 --> 00:43:08.600]   wonders, war, mighty hand, and so on?
[00:43:08.600 --> 00:43:10.480]   Like all the things the Lord, your God,
[00:43:10.480 --> 00:43:12.320]   did for you in Egypt before your eyes?
[00:43:12.320 --> 00:43:13.640]   That's the Exodus.
[00:43:13.640 --> 00:43:16.000]   And the answer to the rhetorical questions are, of course,
[00:43:16.000 --> 00:43:19.200]   no, the Mount Sinai experience
[00:43:19.200 --> 00:43:21.560]   and the Exodus experience are unique.
[00:43:21.560 --> 00:43:24.000]   They're unprecedented.
[00:43:24.000 --> 00:43:27.920]   They'd not been done before, and they're unparalleled.
[00:43:27.920 --> 00:43:29.960]   They've not been done for any other nation.
[00:43:29.960 --> 00:43:33.960]   So you, Israel, you have a knowledge and experience
[00:43:33.960 --> 00:43:38.320]   of the living God, which at this moment in history is unique.
[00:43:38.320 --> 00:43:40.540]   No other nation has this.
[00:43:40.540 --> 00:43:42.960]   You were shown these things, verse 35,
[00:43:42.960 --> 00:43:45.840]   so that you might know what the other nations
[00:43:45.840 --> 00:43:49.720]   do not yet know, that the Lord Yahweh is God,
[00:43:49.720 --> 00:43:52.280]   and beside him there is no other.
[00:43:52.280 --> 00:43:55.680]   And he then repeats all of that from verses 36 to 39,
[00:43:55.680 --> 00:43:58.360]   says it all over again, in order to make absolutely sure
[00:43:58.360 --> 00:43:59.600]   that that is seen.
[00:43:59.600 --> 00:44:03.760]   So you see, given that unique status and privilege
[00:44:03.760 --> 00:44:07.600]   that Israel has, that of all the nations on the planet
[00:44:07.600 --> 00:44:10.720]   at that time, they are the one nation
[00:44:10.720 --> 00:44:14.880]   who have experienced God's redemption in Exodus
[00:44:14.880 --> 00:44:18.320]   and have experienced and enjoyed God's revelation
[00:44:18.320 --> 00:44:23.040]   in Mount Sinai, given that that is their unique status,
[00:44:23.040 --> 00:44:25.920]   then they must steward that, they must hold that,
[00:44:25.920 --> 00:44:28.800]   in a sense, on trust for the nations,
[00:44:28.800 --> 00:44:31.680]   and therefore they must live in such a way
[00:44:31.680 --> 00:44:34.160]   that the nations will start asking questions
[00:44:34.160 --> 00:44:36.920]   about this God and this way of life.
[00:44:36.920 --> 00:44:39.960]   And that's what we read in chapter four, verses six to eight.
[00:44:39.960 --> 00:44:43.200]   Now, as you probably know, again,
[00:44:43.200 --> 00:44:45.120]   if you've done any biblical studies,
[00:44:45.120 --> 00:44:48.480]   the book of Deuteronomy is a very motivational book.
[00:44:48.480 --> 00:44:52.920]   It takes many of the laws of Exodus and Leviticus
[00:44:52.920 --> 00:44:56.040]   and repeats many of them, but it repeats them often
[00:44:56.040 --> 00:45:00.200]   with some motive clauses, why should you obey these laws,
[00:45:00.200 --> 00:45:03.080]   in order for this or that, or whatever it might be.
[00:45:03.080 --> 00:45:07.600]   It's a kind of preached law, as I think Ponrat once said.
[00:45:07.600 --> 00:45:11.400]   So here in verses six to eight, we read a motivation,
[00:45:11.400 --> 00:45:13.520]   why should you observe these laws?
[00:45:13.520 --> 00:45:16.000]   Verse six, observe these laws carefully,
[00:45:16.000 --> 00:45:19.660]   for this will show your wisdom and understanding
[00:45:19.660 --> 00:45:23.360]   to the nations, there they are, all of a sudden,
[00:45:23.360 --> 00:45:25.800]   who will hear about all these decrees and will say,
[00:45:25.800 --> 00:45:29.800]   surely this great nation is a wise and understanding people,
[00:45:29.800 --> 00:45:31.640]   because what other nation is so great
[00:45:31.640 --> 00:45:33.480]   as to have their gods near them,
[00:45:33.480 --> 00:45:37.600]   the way Yahweh, our God, is near us whenever we pray to him,
[00:45:37.600 --> 00:45:39.320]   and what other nation is so great
[00:45:39.320 --> 00:45:41.800]   as to have such righteous decrees and laws
[00:45:41.800 --> 00:45:44.700]   as this body of laws that I'm setting before you today?
[00:45:44.700 --> 00:45:47.920]   Now these verses then, you see, six to eight,
[00:45:47.920 --> 00:45:51.800]   they said Israel's ethical obedience to God
[00:45:51.800 --> 00:45:54.520]   and to God's law in the land, when they would get there,
[00:45:54.520 --> 00:45:56.960]   within the covenant, they set all of that
[00:45:56.960 --> 00:45:59.540]   in the context of the watching nations.
[00:45:59.540 --> 00:46:04.400]   Obedience to the law was not for Israel's benefit alone.
[00:46:04.400 --> 00:46:06.880]   In fact, it's a marked feature of the Old Testament,
[00:46:06.880 --> 00:46:10.720]   isn't it, that Israel lived in a very public stage.
[00:46:10.720 --> 00:46:13.440]   I mean, the history of Israel all through the books,
[00:46:13.440 --> 00:46:16.160]   right through Samuel, Kings, and so on, right on through,
[00:46:16.160 --> 00:46:18.520]   the other nations are always there,
[00:46:18.520 --> 00:46:21.560]   most often fighting against Israel, but they're there.
[00:46:21.560 --> 00:46:25.420]   Israel is not in some vacuum-sealed isolation
[00:46:25.420 --> 00:46:26.780]   from the world.
[00:46:26.780 --> 00:46:29.120]   They live on a very open stage
[00:46:29.120 --> 00:46:31.580]   in the international ancient Near East.
[00:46:31.580 --> 00:46:35.680]   But what God is saying here is that that visibility
[00:46:35.680 --> 00:46:39.660]   of Israel has a theological purpose,
[00:46:39.660 --> 00:46:43.560]   that God wants the nations to see his people
[00:46:43.560 --> 00:46:45.320]   and to ask questions.
[00:46:45.320 --> 00:46:48.400]   And indeed, the nations in this passage
[00:46:48.400 --> 00:46:52.000]   and in a number of other places in the Torah and elsewhere,
[00:46:52.000 --> 00:46:56.520]   the nations are presented almost like spectators
[00:46:56.520 --> 00:46:59.920]   in a drama, almost like the audience
[00:46:59.920 --> 00:47:01.340]   of what's happening on stage.
[00:47:01.340 --> 00:47:04.480]   They're witnesses to what God is doing in Israel,
[00:47:04.480 --> 00:47:07.360]   which may be positive or negative.
[00:47:07.360 --> 00:47:09.400]   In these verses, the hope is that the nations
[00:47:09.400 --> 00:47:12.680]   might be impressed with the wisdom of Israel,
[00:47:12.680 --> 00:47:15.700]   but more likely, as we read later in the book,
[00:47:15.700 --> 00:47:17.960]   the nations are gonna be shocked
[00:47:17.960 --> 00:47:22.020]   by the severity of God's judgment on Israel
[00:47:22.020 --> 00:47:23.200]   when they abandon God.
[00:47:23.200 --> 00:47:25.280]   That comes at the end of Deuteronomy,
[00:47:25.280 --> 00:47:28.360]   when the judgments and the curses will fall on God's people
[00:47:28.360 --> 00:47:29.800]   and the nations are, "Why is this happening?
[00:47:29.800 --> 00:47:32.280]   "Why are these people being so badly judged?"
[00:47:32.280 --> 00:47:34.680]   And God will say, "Because they disobeyed me."
[00:47:34.680 --> 00:47:38.500]   So either way, whether faithfully obeying God
[00:47:38.500 --> 00:47:41.000]   or unfaithfully disobeying God,
[00:47:41.000 --> 00:47:43.360]   the people of God are an open book.
[00:47:43.360 --> 00:47:45.880]   They can be seen by the world around.
[00:47:45.880 --> 00:47:50.080]   And let's be honest, that's as true for the church
[00:47:50.080 --> 00:47:52.240]   as it is for Israel,
[00:47:52.240 --> 00:47:55.160]   and that's part of the challenge of Christian ethics.
[00:47:55.160 --> 00:47:57.080]   So the nations then, in this verse,
[00:47:57.080 --> 00:47:59.360]   they will take notice, they will take an interest
[00:47:59.360 --> 00:48:03.220]   in this phenomenon of Israel as a society.
[00:48:03.220 --> 00:48:06.920]   And the rhetorical questions that are asked in the passage
[00:48:06.920 --> 00:48:11.920]   sharpen the point by speaking about Israel's greatness.
[00:48:11.920 --> 00:48:13.760]   What are the nations so great?
[00:48:13.760 --> 00:48:16.860]   Now, Israel was never a great nation
[00:48:16.860 --> 00:48:20.540]   in any way we would use that word today.
[00:48:20.540 --> 00:48:23.540]   They were never a very big nation or a powerful nation
[00:48:23.540 --> 00:48:26.460]   or a military nation or anything, really.
[00:48:26.460 --> 00:48:27.740]   I mean, to the most extent,
[00:48:27.740 --> 00:48:29.740]   was perhaps under the empire of Solomon,
[00:48:29.740 --> 00:48:31.580]   and that didn't last very long.
[00:48:31.580 --> 00:48:33.080]   But according to this text,
[00:48:33.080 --> 00:48:34.940]   the greatness of Israel will be based
[00:48:34.940 --> 00:48:37.120]   on the nearness of God.
[00:48:37.120 --> 00:48:38.280]   Our God is nearest.
[00:48:38.280 --> 00:48:41.640]   They have a God with an intimacy of prayer and worship.
[00:48:41.640 --> 00:48:45.200]   And secondly, the righteousness of the Torah,
[00:48:45.200 --> 00:48:47.180]   the quality of their social justice,
[00:48:47.180 --> 00:48:49.740]   which would be greater than any of the other nations.
[00:48:49.740 --> 00:48:51.780]   And these would be the factors
[00:48:51.780 --> 00:48:55.280]   that would lie behind this external reputation
[00:48:55.280 --> 00:48:57.020]   and curiosity.
[00:48:57.020 --> 00:48:59.160]   As far as the nations could see,
[00:48:59.160 --> 00:49:01.020]   the thing that was different about Israel
[00:49:01.020 --> 00:49:05.440]   was to be seen as a matter of wisdom and understanding.
[00:49:05.440 --> 00:49:08.040]   And it would have to do with the presence of God
[00:49:08.040 --> 00:49:11.320]   and the justice of God being exercised in their midst.
[00:49:11.320 --> 00:49:15.400]   So from the point of view of our concern here
[00:49:15.400 --> 00:49:18.440]   of bringing mission and ethics together,
[00:49:18.440 --> 00:49:22.720]   these verses articulate a motivation for obedience to God,
[00:49:22.720 --> 00:49:24.980]   which is easily overlooked.
[00:49:24.980 --> 00:49:26.720]   Because what God is saying here is,
[00:49:26.740 --> 00:49:30.260]   if only God's people would live as God intended,
[00:49:30.260 --> 00:49:32.700]   if you would obey these laws,
[00:49:32.700 --> 00:49:35.420]   then the nations would notice.
[00:49:35.420 --> 00:49:38.180]   But then we remind ourselves that Israel, in any case,
[00:49:38.180 --> 00:49:40.100]   only existed for the ultimate purpose
[00:49:40.100 --> 00:49:41.580]   of being a blessing to the nations.
[00:49:41.580 --> 00:49:42.880]   That's the reason for their election,
[00:49:42.880 --> 00:49:44.780]   as we've been saying all through.
[00:49:44.780 --> 00:49:47.620]   And so here we find that one aspect
[00:49:47.620 --> 00:49:50.780]   of being a blessing to the nations
[00:49:50.780 --> 00:49:55.460]   is by providing a model of national social justice
[00:49:55.460 --> 00:49:58.760]   that the nations could observe and ask questions about.
[00:49:58.760 --> 00:50:01.280]   And so the missional challenge of these verses
[00:50:01.280 --> 00:50:05.480]   is that the ethical quality of the life of God's people,
[00:50:05.480 --> 00:50:08.400]   their obedience to God's law and his constitution
[00:50:08.400 --> 00:50:11.280]   and the whole economic political system he was giving them,
[00:50:11.280 --> 00:50:15.000]   would be a vital factor in the attraction
[00:50:15.000 --> 00:50:16.840]   of the nations to the living God.
[00:50:16.840 --> 00:50:21.720]   In the book of Isaiah, this is described as their light.
[00:50:21.720 --> 00:50:24.160]   Nations will come to your light.
[00:50:24.160 --> 00:50:26.820]   But when Isaiah talks about the light of God's people
[00:50:26.820 --> 00:50:29.260]   in chapter 58, he says it has to do
[00:50:29.260 --> 00:50:31.020]   with removing the yoke of oppression,
[00:50:31.020 --> 00:50:33.180]   feeding the poor, caring for the needy,
[00:50:33.180 --> 00:50:35.460]   then your light will break forth
[00:50:35.460 --> 00:50:37.180]   and your righteousness like the dawn.
[00:50:37.180 --> 00:50:38.900]   That's Isaiah 58.
[00:50:38.900 --> 00:50:41.900]   And so the light of God's people
[00:50:41.900 --> 00:50:44.180]   is not just in a sense the light of the gospel
[00:50:44.180 --> 00:50:45.740]   that we know the living God,
[00:50:45.740 --> 00:50:48.860]   it's also the attractional light of living in a way
[00:50:48.860 --> 00:50:50.360]   which draws people to God.
[00:50:50.360 --> 00:50:53.140]   And that was an Old Testament principle
[00:50:53.140 --> 00:50:56.200]   which Jesus picks up when he says to his disciples,
[00:50:56.200 --> 00:50:57.740]   perhaps a bit surprised, he says,
[00:50:57.740 --> 00:51:00.700]   "You know, you guys, you are the light of the world.
[00:51:00.700 --> 00:51:02.220]   "So let your good deeds shine
[00:51:02.220 --> 00:51:05.020]   "so that people may be drawn to God."
[00:51:05.020 --> 00:51:08.260]   Because after all, when you think about this verse again,
[00:51:08.260 --> 00:51:13.260]   what would the nations actually see in Israel?
[00:51:13.260 --> 00:51:16.820]   They wouldn't see the nearness of God
[00:51:16.820 --> 00:51:20.380]   because the nearness of God in a sense by definition
[00:51:20.380 --> 00:51:21.380]   is invisible.
[00:51:22.420 --> 00:51:26.020]   God is not even there as a statue in the temple.
[00:51:26.020 --> 00:51:28.620]   This was part of the scandal of Israel's faith
[00:51:28.620 --> 00:51:32.380]   that they didn't have an image of their God.
[00:51:32.380 --> 00:51:33.940]   So when the nations look at Israel,
[00:51:33.940 --> 00:51:34.780]   "Where are your gods?
[00:51:34.780 --> 00:51:36.060]   "You really haven't got one."
[00:51:36.060 --> 00:51:39.160]   They know our God is in heaven doing what he wants.
[00:51:39.160 --> 00:51:41.620]   And these other gods that you've got
[00:51:41.620 --> 00:51:43.740]   are powerless and useless.
[00:51:43.740 --> 00:51:47.660]   So the nations would not see the nearness of God.
[00:51:47.660 --> 00:51:51.300]   There is a vital link then between the invisible claims
[00:51:51.300 --> 00:51:53.260]   that Israel would make about their God
[00:51:53.260 --> 00:51:55.420]   as they pray to him would be modeled
[00:51:55.420 --> 00:52:00.420]   in the very visible practical way in which they would live.
[00:52:00.420 --> 00:52:03.020]   And the world will only be interested
[00:52:03.020 --> 00:52:05.740]   in the God we say we worship
[00:52:05.740 --> 00:52:08.260]   when they see the way we live
[00:52:08.260 --> 00:52:10.680]   according to the way we worship.
[00:52:10.680 --> 00:52:12.860]   And if people don't see any difference
[00:52:12.860 --> 00:52:16.540]   in the lives of those who make claims about their God,
[00:52:16.540 --> 00:52:18.100]   they're not going to be particularly interested
[00:52:18.100 --> 00:52:19.780]   in the God they say they worship.
[00:52:20.700 --> 00:52:23.780]   So there's a very missional point at stake here,
[00:52:23.780 --> 00:52:26.100]   which certainly hits us as Christians as well.
[00:52:26.100 --> 00:52:30.540]   Well, that leads me just to a few concluding echoes
[00:52:30.540 --> 00:52:31.800]   then in the New Testament.
[00:52:31.800 --> 00:52:34.180]   I haven't picked all of this up into the New Testament,
[00:52:34.180 --> 00:52:36.640]   but I think we need to be doing it in one or two ways.
[00:52:36.640 --> 00:52:38.620]   Because as I've said all the way through,
[00:52:38.620 --> 00:52:42.660]   it's this narrative framework of Old Testament Israel,
[00:52:42.660 --> 00:52:45.760]   which was the framework within which Christ
[00:52:45.760 --> 00:52:48.500]   and his apostles understood the gospel.
[00:52:48.500 --> 00:52:51.760]   They understood that it's the God of Israel
[00:52:51.760 --> 00:52:54.120]   who has kept his promise to the world
[00:52:54.120 --> 00:52:56.660]   by sending his son Jesus as Messiah,
[00:52:56.660 --> 00:52:58.620]   as the savior of the world.
[00:52:58.620 --> 00:53:02.740]   And so what's very clear is that when these Old Testament,
[00:53:02.740 --> 00:53:04.900]   these New Testament apostles thought
[00:53:04.900 --> 00:53:08.160]   about living as Christians in the world,
[00:53:08.160 --> 00:53:12.780]   they used these themes of election, redemption, and covenant
[00:53:12.780 --> 00:53:16.260]   and drew from them the kind of ethical implications
[00:53:16.260 --> 00:53:18.260]   that we've been seeing in the Old Testament.
[00:53:18.260 --> 00:53:19.900]   And I just wanted to give two examples,
[00:53:19.900 --> 00:53:23.460]   one from Ephesians and the other from 1 Peter.
[00:53:23.460 --> 00:53:28.400]   In Ephesians, Paul links our election,
[00:53:28.400 --> 00:53:31.660]   which he speaks about right up front in chapter one,
[00:53:31.660 --> 00:53:33.700]   both to its ethical purpose
[00:53:33.700 --> 00:53:36.260]   that we are to be holy and blameless
[00:53:36.260 --> 00:53:38.220]   and to live to the praise of God's glory.
[00:53:38.220 --> 00:53:40.100]   That's what he says we've been chosen for,
[00:53:40.100 --> 00:53:42.460]   to praise his glorious grace.
[00:53:42.460 --> 00:53:46.140]   We are chosen in him to be holy and blameless in his sight.
[00:53:46.140 --> 00:53:48.000]   That's very Old Testament language.
[00:53:48.000 --> 00:53:50.260]   So there's the ethical purpose,
[00:53:50.260 --> 00:53:54.740]   but also he links that to God's great missional purpose
[00:53:54.740 --> 00:53:56.460]   for the cosmos.
[00:53:56.460 --> 00:53:59.700]   Same chapter, Ephesians chapter one, verses nine and 10,
[00:53:59.700 --> 00:54:02.800]   God's purpose is to bring unity to all things
[00:54:02.800 --> 00:54:04.620]   in heaven and earth under Christ.
[00:54:04.620 --> 00:54:07.420]   So in one, 'cause it's all one sentence in the Greek,
[00:54:07.420 --> 00:54:11.000]   Paul binds together God's election of his people
[00:54:11.000 --> 00:54:12.780]   with the way his people live
[00:54:12.780 --> 00:54:15.740]   with what God's plan is for the whole universe.
[00:54:15.740 --> 00:54:19.680]   So cosmic unification in chapter one,
[00:54:19.680 --> 00:54:21.940]   that's the oneness of creation,
[00:54:21.940 --> 00:54:24.200]   to bind it all together in Christ,
[00:54:24.200 --> 00:54:29.200]   flows into ethnic reconciliation in chapters two and three
[00:54:29.200 --> 00:54:31.300]   where Paul builds the whole gospel
[00:54:31.300 --> 00:54:35.120]   around how God has created one new humanity
[00:54:35.120 --> 00:54:37.620]   for this one new creation,
[00:54:37.620 --> 00:54:40.360]   a new humanity which is there in Jew and Gentile,
[00:54:40.360 --> 00:54:42.860]   where God has made them one new man,
[00:54:42.860 --> 00:54:45.060]   kainos anthropos, as he said.
[00:54:45.060 --> 00:54:48.660]   And that indeed, he said, is to be proclaimed
