
[00:00:00.000 --> 00:00:07.000]  我一起來看全道書第四個人生的荒謬
[00:36:51.000 --> 00:36:52.000]  然後耶穌就說
[00:36:52.000 --> 00:36:53.000]  神對他說
[00:36:53.000 --> 00:36:54.000]  你這個有什麼
[00:36:54.000 --> 00:36:55.000]  你這個愚蠢的
[00:36:55.000 --> 00:36:57.000]  一個蠢的人
[00:36:57.000 --> 00:36:59.000]  我今夜就要你的靈魂
[00:36:59.000 --> 00:37:00.000]  你的靈魂要去哪裡
[00:37:00.000 --> 00:37:02.000]  我相信這一點
[00:37:02.000 --> 00:37:04.000]  耶穌所講到的
[00:37:04.000 --> 00:37:05.000]  這個人的愚蠢
[00:37:05.000 --> 00:37:06.000]  蠢在哪裡呢
[00:37:06.000 --> 00:37:08.000]  他不是蠢
[00:37:08.000 --> 00:37:09.000]  他錯在哪裡呢
[00:37:09.000 --> 00:37:11.000]  他錯不是錯在他有錢
[00:37:11.000 --> 00:37:14.000]  錯不是錯在他擁有很多東西
[00:37:14.000 --> 00:37:17.000]  甚至錯不是錯在他起一個更大的穀倉
[00:37:17.000 --> 00:37:18.000]  因為這裡是很現實
[00:37:18.000 --> 00:37:19.000]  很真的
[00:37:19.000 --> 00:37:20.000]  我們需要這樣做
[00:37:20.000 --> 00:37:22.000]  他錯在哪裡呢
[00:37:22.000 --> 00:37:26.000]  他錯在他對自己的靈魂說
[00:37:26.000 --> 00:37:27.000]  我可以安安樂樂
[00:37:27.000 --> 00:37:28.000]  吃喝快樂
[00:37:28.000 --> 00:37:29.000]  都不是
[00:37:29.000 --> 00:37:30.000]  其實耶穌跟著說
[00:37:30.000 --> 00:37:31.000]  他錯在哪裡呢
[00:37:31.000 --> 00:37:36.000]  他說凡在神面前不富足的
[00:37:36.000 --> 00:37:38.000]  都是這樣
[00:37:38.000 --> 00:37:41.000]  這個有錢人的錯在哪裡呢
[00:37:41.000 --> 00:37:43.000]  錯就錯在他在人的面前
[00:37:43.000 --> 00:37:44.000]  他是很富足的
[00:37:44.000 --> 00:37:48.000]  但是他在神面前是貧窮的
[00:37:49.000 --> 00:37:53.000]  他以為在人面前的富足就足夠了
[00:37:53.000 --> 00:37:55.000]  這是他最大的錯誤
[00:37:55.000 --> 00:37:57.000]  耶穌說這是最蠢的
[00:37:57.000 --> 00:38:02.000]  一個不蠢的人就是要在神面前都同樣的富足
[00:38:02.000 --> 00:38:05.000]  他對這個有錢人是對於每一個人都提出的挑戰
[00:38:05.000 --> 00:38:09.000]  我知道可能我們當中有很多人在人的面前很富足
[00:38:09.000 --> 00:38:10.000]  你很美女
[00:38:10.000 --> 00:38:11.000]  你很聰明
[00:38:11.000 --> 00:38:13.000]  你很有錢
[00:38:13.000 --> 00:38:15.000]  你有一套hifi
[00:38:15.000 --> 00:38:16.000]  個個都羨慕
[00:38:16.000 --> 00:38:18.000]  你有漂亮的衣服
[00:38:18.000 --> 00:38:20.000]  你甚至有個好的家
[00:38:20.000 --> 00:38:21.000]  有個很成功的事業
[00:38:21.000 --> 00:38:23.000]  這些在人的面前都是富足的
[00:38:23.000 --> 00:38:25.000]  這些沒有錯
[00:38:25.000 --> 00:38:26.000]  這些沒有錯
[00:38:26.000 --> 00:38:27.000]  這個不是你的錯
[00:38:27.000 --> 00:38:28.000]  這是對的
[00:38:28.000 --> 00:38:29.000]  不過神對你的挑戰
[00:38:29.000 --> 00:38:31.000]  耶穌對你的挑戰一樣
[00:38:31.000 --> 00:38:34.000]  如果你在神面前是貧窮的話
[00:38:34.000 --> 00:38:35.000]  你就是愚蠢的人
[00:38:35.000 --> 00:38:38.000]  如果你在人的眼中是富足的
[00:38:38.000 --> 00:38:42.000]  耶穌的挑戰就是你在神的面前是不是同樣的富足
[00:38:42.000 --> 00:38:45.000]  就是說在永恆的面前
[00:38:45.000 --> 00:38:46.000]  你是不是同樣的富足
[00:38:46.000 --> 00:38:47.000]  如果是的話
[00:38:47.000 --> 00:38:49.000]  你就不會怕死
[00:38:49.000 --> 00:38:52.000]  你也不會怕你的生命衰殘
[00:38:52.000 --> 00:38:57.000]  傳道書給我們所看見的人生
[00:38:57.000 --> 00:39:00.000]  由重複
[00:39:00.000 --> 00:39:05.000]  重複無意義的生活
[00:39:05.000 --> 00:39:12.000]  到一個不公平不公義的世界
[00:39:13.000 --> 00:39:16.000]  到一個好像很多事情
[00:39:16.000 --> 00:39:21.000]  我們喜歡不喜歡都要發生的定命的際遇
[00:39:21.000 --> 00:39:28.000]  到最後我們不可逃避的消殘和死亡
[00:39:28.000 --> 00:39:34.000]  我相信都講盡了我們人生所經歷的荒謬
[00:39:34.000 --> 00:39:36.000]  但我感謝神
[00:39:36.000 --> 00:39:38.000]  我自己個人
[00:39:38.000 --> 00:39:39.000]  希望我自己個人
[00:39:39.000 --> 00:39:41.000]  很覺得在傳道書裏面
[00:39:41.000 --> 00:39:44.000]  透過一個永恆的角度
[00:39:44.000 --> 00:39:47.000]  一個有信仰的人
[00:39:47.000 --> 00:39:49.000]  透過一個永恆的角度
[00:39:49.000 --> 00:39:53.000]  他實在可以在這個荒謬的人生裏面
[00:39:53.000 --> 00:39:57.000]  過一個有意義充實的生命
[00:39:57.000 --> 00:40:00.000]  我希望這兩晚我和大家講的
[00:40:00.000 --> 00:40:04.000]  不是一個抽象不切實際的提議
[00:40:04.000 --> 00:40:07.000]  我今晚和昨晚所講的
[00:40:08.000 --> 00:40:11.000]  雖然我不敢講我每一樣都經歷得到
[00:40:11.000 --> 00:40:15.000]  但我自己大部份可以告訴你
[00:40:15.000 --> 00:40:17.000]  我經歷過是真的
[00:40:17.000 --> 00:40:19.000]  一個有信仰的人
[00:40:19.000 --> 00:40:22.000]  能夠懂得從永恆的角度
[00:40:22.000 --> 00:40:24.000]  永恆的象限
[00:40:24.000 --> 00:40:26.000]  來看自己的人生
[00:40:26.000 --> 00:40:28.000]  把觸永恆的人
[00:40:28.000 --> 00:40:31.000]  在一個荒謬遍野的人生當中
[00:40:31.000 --> 00:40:33.000]  仍然可以生活得很充實
[00:40:33.000 --> 00:40:35.000]  我這樣講的時候
[00:40:35.000 --> 00:40:39.000]  不是說基督徒和非基督徒的分別這麼簡單
[00:40:39.000 --> 00:40:41.000]  我見到有很多基督徒
[00:40:41.000 --> 00:40:45.000]  因為他不懂得用永恆的價值
[00:40:45.000 --> 00:40:48.000]  和永恆的象限去看待人生的時候
[00:40:48.000 --> 00:40:51.000]  人生仍然可以是這麼荒謬
[00:40:51.000 --> 00:40:52.000]  所以你不要告訴他
[00:40:52.000 --> 00:40:54.000]  你不用跟我說我是基督徒
[00:40:54.000 --> 00:40:55.000]  我要繼續和你說
[00:40:55.000 --> 00:41:00.000]  看看你懂不懂得盡量的運用
[00:41:00.000 --> 00:41:03.000]  和用得到你基督徒生命那種的福分
[00:41:03.000 --> 00:41:07.000]  有些人有這個福分
[00:41:07.000 --> 00:41:08.000]  但不去用
[00:41:08.000 --> 00:41:11.000]  仍然可以捱一個很荒謬的人生
[00:41:11.000 --> 00:41:15.000]  我希望神幫助你也幫助我
[00:41:15.000 --> 00:41:18.000]  在以後我們的人生裡
[00:41:18.000 --> 00:41:20.000]  可能仍然有這麼多荒謬
[00:41:20.000 --> 00:41:24.000]  但是我們生活得更加充實
[00:41:24.000 --> 00:41:25.000]  更加有意義
[00:41:25.000 --> 00:41:27.000]  因為我們把觸到永恆
[00:41:27.000 --> 00:41:29.000]  我們一起低頭祈禱
[00:41:29.000 --> 00:41:31.000]  我們的主我們神
[00:41:31.000 --> 00:41:33.000]  我們多謝你
[00:41:33.000 --> 00:41:34.000]  在這兩晚裡
[00:41:34.000 --> 00:41:36.000]  我們切開你自己的話語
[00:41:36.000 --> 00:41:39.000]  我們再一次得到一些很重要的挑戰
[00:41:39.000 --> 00:41:44.000]  就是究竟我們能不能夠站在永恆的面前
[00:41:44.000 --> 00:41:46.000]  過一個充實的生命
[00:41:46.000 --> 00:41:51.000]  求主讓我們在一個荒謬的人生當中
[00:41:51.000 --> 00:41:53.000]  能夠把觸永恆
[00:41:53.000 --> 00:41:55.000]  以致我們可以充充實實的
[00:41:55.000 --> 00:41:58.000]  在你面前過我們有限的生命
[00:41:58.000 --> 00:42:00.000]  但過得有永恆的意義
[00:42:00.000 --> 00:42:02.000]  最後幫助我們
[00:42:02.000 --> 00:42:06.000]  讓我們能夠對得起你聖經的真理
[00:42:06.000 --> 00:42:08.000]  活出這份豐富的生命
[00:42:08.000 --> 00:42:09.000]  奉耶穌的名祈禱
[00:42:09.000 --> 00:42:11.000]  阿們

