
[00:00:00.000 --> 00:00:09.000]  各位弟兄姊妹,各位弟兄姊妹,今天晚上我們繼續的領受詩篇裡面的信息。
[00:55:01.000 --> 00:55:03.000]  你們可以回去自己查查,
[00:55:03.000 --> 00:55:07.000]  六種的罪,
[00:55:07.000 --> 00:55:09.000]  包括一切的罪,
[00:55:09.000 --> 00:55:13.000]  都能夠脫離了,
[00:55:13.000 --> 00:55:15.000]  都能夠勝過了,
[00:55:15.000 --> 00:55:21.000]  這是神的四種話語的功效,
[00:55:21.000 --> 00:55:23.000]  我們感謝天父,
[00:55:23.000 --> 00:55:25.000]  把救恩給我們,
[00:55:25.000 --> 00:55:29.000]  把赦罪之恩給我們,
[00:55:29.000 --> 00:55:34.000]  也把祂的完整的言語給我們,
[00:55:34.000 --> 00:55:36.000]  在我們的手中,
[00:55:36.000 --> 00:55:38.000]  在我們的心中,
[00:55:38.000 --> 00:55:46.000]  我們可以照著神的聲音去行事為人,
[00:55:46.000 --> 00:55:49.000]  我們低頭祈禱,

