
[00:00:00.000 --> 00:00:03.800]  這張就是我和師母在上個月去的地方
[00:32:30.800 --> 00:32:32.800]  所以神的新作為
[00:32:32.800 --> 00:32:34.800]  神的新文約
[00:32:34.800 --> 00:32:36.800]  必定堅硬
[00:32:36.800 --> 00:32:38.800]  並且臨在
[00:32:38.800 --> 00:32:40.800]  每一個熟悉的子民身上
[00:32:40.800 --> 00:32:42.800]  這是神的心意
[00:32:42.800 --> 00:32:44.800]  這是神的計劃
[00:32:44.800 --> 00:32:46.800]  從過去
[00:32:46.800 --> 00:32:48.800]  回歸耶路撒冷
[00:32:48.800 --> 00:32:50.800]  到將來
[00:32:50.800 --> 00:32:52.800]  新的聖城耶路撒冷
[00:32:52.800 --> 00:32:54.800]  並且到現在
[00:32:54.800 --> 00:32:56.800]  今天
[00:32:56.800 --> 00:32:58.800]  2024年
[00:32:58.800 --> 00:33:00.800]  仍然在這裡
[00:33:00.800 --> 00:33:02.800]  神正在工作
[00:33:02.800 --> 00:33:04.800]  我們很感謝神
[00:33:04.800 --> 00:33:06.800]  很感謝神
[00:33:06.800 --> 00:33:08.800]  有什麼比馬爾代夫好呢
[00:33:08.800 --> 00:33:10.800]  有啊
[00:33:10.800 --> 00:33:12.800]  馬爾代夫其實比我們
[00:33:12.800 --> 00:33:14.800]  品嘗地上
[00:33:14.800 --> 00:33:16.800]  原來真的很棒
[00:33:16.800 --> 00:33:18.800]  但有些東西
[00:33:18.800 --> 00:33:20.800]  比馬爾代夫更加棒
[00:33:20.800 --> 00:33:22.800]  當我們每天經歷
[00:33:22.800 --> 00:33:24.800]  聖靈的同在
[00:33:24.800 --> 00:33:26.800]  聖靈的更新
[00:33:26.800 --> 00:33:28.800]  聖靈的帶領
[00:33:28.800 --> 00:33:30.800]  其實
[00:33:30.800 --> 00:33:32.800]  賺得全世界
[00:33:32.800 --> 00:33:34.800]  但如果賠上了一個生命
[00:33:34.800 --> 00:33:36.800]  是多麼可惜
[00:33:36.800 --> 00:33:38.800]  反過來
[00:33:38.800 --> 00:33:40.800]  如果我們擁有這個生命的時候
[00:33:40.800 --> 00:33:42.800]  你就覺得這個世界
[00:33:42.800 --> 00:33:44.800]  其實也算不得什麼
[00:33:44.800 --> 00:33:46.800]  相比之下
[00:33:46.800 --> 00:33:48.800]  但願今天
[00:33:48.800 --> 00:33:50.800]  經文提醒我們
[00:33:50.800 --> 00:33:52.800]  好好地去感謝神
[00:33:52.800 --> 00:33:54.800]  感謝神所賜給我們
[00:33:54.800 --> 00:33:56.800]  一個很寶貴的聖靈
[00:33:56.800 --> 00:33:58.800]  我們也很感謝神
[00:33:58.800 --> 00:34:00.800]  這個聖靈的臨在
[00:34:00.800 --> 00:34:02.800]  就是因為有一個很寶貴的
[00:34:02.800 --> 00:34:04.800]  十字架
[00:34:04.800 --> 00:34:06.800]  在我們眼前出現了
[00:34:06.800 --> 00:34:08.800]  而且我們認知認信
[00:34:08.800 --> 00:34:10.800]  那個被丟於十字架
[00:34:10.800 --> 00:34:12.800]  受死埋葬的耶穌基督
[00:34:12.800 --> 00:34:14.800]  願主賜福大家
[00:34:14.800 --> 00:34:16.800]  我們同心的祈禱

