
[00:00:00.000 --> 00:00:04.400]  有關今天的題目,要避開這等人
[00:36:11.680 --> 00:36:13.680]  你小心
[00:36:13.680 --> 00:36:15.680]  這些忙碌
[00:36:15.680 --> 00:36:17.680]  這些
[00:36:17.680 --> 00:36:19.680]  所謂工作
[00:36:19.680 --> 00:36:21.680]  所謂侍奉
[00:36:21.680 --> 00:36:23.680]  是讓你遠離上帝
[00:36:23.680 --> 00:36:25.680]  因為
[00:36:25.680 --> 00:36:27.680]  只是做
[00:36:27.680 --> 00:36:29.680]  這本書其實
[00:36:29.680 --> 00:36:31.680]  不單提出一些警告
[00:36:31.680 --> 00:36:33.680]  會提出一些正面的
[00:36:33.680 --> 00:36:35.680]  幫助
[00:36:35.680 --> 00:36:37.680]  讀者
[00:36:37.680 --> 00:36:39.680]  去到怎樣去
[00:36:39.680 --> 00:36:41.680]  抗衡世俗文化
[00:36:41.680 --> 00:36:43.680]  包括什麼呢
[00:36:43.680 --> 00:36:45.680]  和神有
[00:36:45.680 --> 00:36:47.680]  親密的禱告
[00:36:47.680 --> 00:36:49.680]  學習
[00:36:49.680 --> 00:36:51.680]  相信神的話語
[00:36:51.680 --> 00:36:53.680]  在
[00:36:53.680 --> 00:36:55.680]  馴服的關係當中
[00:36:55.680 --> 00:36:57.680]  馴服神的關係當中
[00:36:57.680 --> 00:36:59.680]  去到做服事
[00:36:59.680 --> 00:37:01.680]  並且去學習
[00:37:01.680 --> 00:37:03.680]  透過愛神
[00:37:03.680 --> 00:37:05.680]  愛基督的緣故
[00:37:05.680 --> 00:37:07.680]  從而去愛身邊的靈社
[00:37:07.680 --> 00:37:09.680]  這些都是一些
[00:37:09.680 --> 00:37:11.680]  大家聽過的道理
[00:37:11.680 --> 00:37:13.680]  不過我們
[00:37:13.680 --> 00:37:15.680]  因為這個世界實在太吸引
[00:37:15.680 --> 00:37:17.680]  我們正在用世界的方法
[00:37:17.680 --> 00:37:19.680]  去做教會的聖公
[00:37:19.680 --> 00:37:23.680]  這就是
[00:37:23.680 --> 00:37:25.680]  那些自誇
[00:37:25.680 --> 00:37:27.680]  好說慚言
[00:37:27.680 --> 00:37:29.680]  有敬虔的外表
[00:37:29.680 --> 00:37:31.680]  但卻沒有敬虔的實意
[00:37:31.680 --> 00:37:33.680]  能力的人
[00:37:33.680 --> 00:37:35.680]  的生命表現
[00:37:35.680 --> 00:37:37.680]  好像很愛主
[00:37:37.680 --> 00:37:39.680]  好像很敬拜神
[00:37:39.680 --> 00:37:41.680]  但其實不是
[00:37:41.680 --> 00:37:43.680]  會不會
[00:37:43.680 --> 00:37:45.680]  我們
[00:37:45.680 --> 00:37:47.680]  都要留心呢
[00:37:47.680 --> 00:37:49.680]  結束的時候
[00:37:49.680 --> 00:37:51.680]  我想起一節經文
[00:37:51.680 --> 00:37:53.680]  其實我也背了很多詩篇
[00:37:53.680 --> 00:37:55.680]  其中
[00:37:55.680 --> 00:37:57.680]  27篇
[00:37:57.680 --> 00:37:59.680]  我預備經文的時候
[00:37:59.680 --> 00:38:01.680]  想起一節經文
[00:38:01.680 --> 00:38:03.680]  大家可能都認識
[00:38:03.680 --> 00:38:05.680]  一起讀
[00:38:05.680 --> 00:38:07.680]  有一件事
[00:38:07.680 --> 00:38:09.680]  我尋求
[00:38:09.680 --> 00:38:11.680]  就是一生一世
[00:38:11.680 --> 00:38:13.680]  住在耶和華的殿中
[00:38:13.680 --> 00:38:15.680]  沾揚他的榮美
[00:38:15.680 --> 00:38:17.680]  在他的殿裡求問
[00:38:17.680 --> 00:38:19.680]  怎樣能夠幫助自己
[00:38:19.680 --> 00:38:21.680]  去面對
[00:38:21.680 --> 00:38:23.680]  這些
[00:38:23.680 --> 00:38:25.680]  是而非的意識形態
[00:38:25.680 --> 00:38:27.680]  幫助自己去抗衡
[00:38:27.680 --> 00:38:29.680]  甚至提升自己
[00:38:29.680 --> 00:38:31.680]  對這些試探的意識
[00:38:31.680 --> 00:38:33.680]  以致到
[00:38:33.680 --> 00:38:35.680]  當我們面對不同挑戰的時候
[00:38:35.680 --> 00:38:37.680]  我們會即時有
[00:38:37.680 --> 00:38:39.680]  一個醒覺
[00:38:39.680 --> 00:38:41.680]  這節經文
[00:38:41.680 --> 00:38:43.680]  給我們很好的提醒
[00:38:43.680 --> 00:38:45.680]  有三個動詞
[00:38:45.680 --> 00:38:47.680]  包括住在
[00:38:47.680 --> 00:38:49.680]  住在耶和華的殿中
[00:38:49.680 --> 00:38:51.680]  住在
[00:38:51.680 --> 00:38:53.680]  沾揚
[00:38:53.680 --> 00:38:55.680]  看守
[00:38:55.680 --> 00:38:57.680]  看守耶和華的榮美
[00:38:57.680 --> 00:38:59.680]  還有
[00:38:59.680 --> 00:39:01.680]  求問
[00:39:01.680 --> 00:39:03.680]  尋求
[00:39:03.680 --> 00:39:05.680]  住在
[00:39:05.680 --> 00:39:07.680]  沾揚
[00:39:07.680 --> 00:39:09.680]  求問
[00:39:09.680 --> 00:39:11.680]  三個動作
[00:39:11.680 --> 00:39:13.680]  都是在幫助我們
[00:39:13.680 --> 00:39:15.680]  每一天
[00:39:15.680 --> 00:39:17.680]  走上帝的道路的時候
[00:39:17.680 --> 00:39:19.680]  能夠好好的
[00:39:19.680 --> 00:39:21.680]  活出一個敬虔
[00:39:21.680 --> 00:39:23.680]  敬畏神
[00:39:23.680 --> 00:39:25.680]  愛主的心靈
[00:39:25.680 --> 00:39:27.680]  求主幫助我們
[00:39:27.680 --> 00:39:29.680]  讓我們同心同告

