
[00:00:00.000 --> 00:00:07.000]  我不曉得在我們當中,有沒有一些人有這樣的一種想法。
[00:54:14.000 --> 00:54:19.000]  「但是主沒有離開。」
[00:54:19.000 --> 00:54:22.000]  「繼續敲門。」
[00:54:22.000 --> 00:54:24.000]  「繼續等候。」
[00:54:24.000 --> 00:54:26.000]  「感謝主。」
[00:54:26.000 --> 00:54:34.000]  「有的基督徒這樣的再聽見主叩門聲音的時候,就開門了。」
[00:54:34.000 --> 00:54:41.000]  「有的人讓主叩了十年的門才開。」
[00:54:41.000 --> 00:54:46.000]  「有的人讓主叩了二十年的門才開。」
[00:54:46.000 --> 00:54:50.000]  「感謝神最後開了。」
[00:54:51.000 --> 00:54:53.000]  「但是很可惜沒有早開。」
[00:54:53.000 --> 00:54:57.000]  「那些遲開的,是開了不錯。」
[00:54:57.000 --> 00:55:03.000]  「每一個遲開的人,開了以後都後悔。」
[00:55:03.000 --> 00:55:09.000]  「為什麼我不早開?」
[00:55:09.000 --> 00:55:16.000]  「為什麼我多年來拒絕主這樣的綱領?」
[00:55:17.000 --> 00:55:20.000]  「為什麼我多年來拒絕主這麼剛硬?」
[00:55:20.000 --> 00:55:31.000]  「了解了主的恩義在他身上的時候,他會有這樣的後悔。」
[00:55:44.000 --> 00:55:51.000]  「最大的智慧就是早點響應主的敲門,開門讓他進來,讓我們享受他的風景。」
[00:55:51.000 --> 00:55:56.000]  「開始了追求,最後能夠與主一同作王。」
[00:55:56.000 --> 00:56:02.000]  「我們再看一處經文就結束了。」
[00:56:02.000 --> 00:56:08.000]  「提摩太后書第二章十二節。」
[00:56:09.000 --> 00:56:12.000]  「提摩太后書第二章十二節。」
[00:56:12.000 --> 00:56:18.000]  「提摩太后書第二章十二節。」
[00:56:18.000 --> 00:56:24.000]  「我們若能忍耐也必和他一同作王。」
[00:56:24.000 --> 00:56:29.000]  「我們若不認他,他也必不認我們。」
[00:56:29.000 --> 00:56:35.000]  「第三節,我們縱然失信他仍是可信的。」
[00:56:36.000 --> 00:56:39.000]  「因為他不能背負自己。」
[00:56:39.000 --> 00:56:43.000]  「我們若能忍耐。」
[00:56:43.000 --> 00:56:46.000]  「這是指著什麼說的?」
[00:56:46.000 --> 00:56:54.000]  「保羅在這一段的經文裡說,他自己被捆綁,為福音受捆綁。」
[00:56:54.000 --> 00:57:03.000]  「被捆綁的時候,他是什麼心態?」
[00:57:05.000 --> 00:57:08.000]  「他說我被捆綁,主的道不被捆綁。」
[00:57:08.000 --> 00:57:14.000]  「真是因他的捆綁,道傳開了。」
[00:57:14.000 --> 00:57:20.000]  「好像菲律賓書第一章當中一段講的。」
[00:57:20.000 --> 00:57:33.000]  「他說有許多的人因為保羅被捆綁,為福音付代價,就更加都信不疑,起來熱心傳福音。」
[00:57:34.000 --> 00:57:39.000]  「很多人因為保羅被捆綁,而因著這樣的緣故,起來都信不疑地傳福音。」
[00:57:39.000 --> 00:57:55.000]  「所以保羅說,與他一同付代價的人,若能忍耐,也必和他一同作王。」
[00:57:55.000 --> 00:57:58.000]  「這些是為國度付代價的人。」
[00:58:00.000 --> 00:58:15.000]  「這是國度的工人,這是國度的同志,這是國度的同工,是國度的使者,不落空。」
[00:58:15.000 --> 00:58:25.000]  「有一天,為國度付代價的人,要和主一同作王。」
[00:58:26.000 --> 00:58:30.000]  「我們想到歷史裏面有多少人為國度付代價。」
[00:58:30.000 --> 00:58:38.000]  「他們成為了我們的激勵,成為我們的感動。」
[00:58:38.000 --> 00:58:45.000]  「我們周圍,無論哪裏看,都看見一些愛主為主付代價的弟兄姊妹。」
[00:58:45.000 --> 00:58:54.000]  「我們為他們感謝主,願他們的榜樣也激勵我們。」
[00:58:54.000 --> 00:59:10.000]  「更多的人起來,在這次的培靈會裏面,求主興起更多的人來,來愛國度,為國度付代價。」
[00:59:10.000 --> 00:59:19.000]  「最後,與基督一同作王,我們低頭祈禱。」

