
[00:00:00.000 --> 00:00:05.080]  自從九月初中學生小組
[00:36:48.800 --> 00:36:50.800]  我們在一場屬靈的真戰
[00:36:50.800 --> 00:36:52.800]  每天都在打
[00:36:52.800 --> 00:36:54.800]  每天都有這些眼目的情慾
[00:36:54.800 --> 00:36:56.800]  肉體的情慾和今生的驕傲
[00:36:56.800 --> 00:36:58.800]  衝擊著我們
[00:36:58.800 --> 00:37:00.800]  包括三天之後 李孟抱又打球
[00:37:00.800 --> 00:37:02.800]  又再挑戰我的生命
[00:37:02.800 --> 00:37:04.800]  三分鐘
[00:37:04.800 --> 00:37:06.800]  又是我
[00:37:06.800 --> 00:37:08.800]  這些東西
[00:37:08.800 --> 00:37:10.800]  牽動著我們的情緒
[00:37:10.800 --> 00:37:12.800]  我們被那件事
[00:37:12.800 --> 00:37:14.800]  吸引著
[00:37:14.800 --> 00:37:16.800]  我們就要更加留心
[00:37:16.800 --> 00:37:18.800]  更加留心
[00:37:18.800 --> 00:37:20.800]  因為這些東西能夠
[00:37:20.800 --> 00:37:22.800]  將我們
[00:37:22.800 --> 00:37:24.800]  吸引了之餘
[00:37:24.800 --> 00:37:26.800]  亦都可以讓我們遠離上帝的愛
[00:37:26.800 --> 00:37:28.800]  神的愛再不在我們心中
[00:37:28.800 --> 00:37:30.800]  而我們愛神愛人的心
[00:37:30.800 --> 00:37:32.800]  亦都會冷淡
[00:37:32.800 --> 00:37:34.800]  這個就是
[00:37:34.800 --> 00:37:36.800]  《馬太福音》二十四章十二節所說
[00:37:36.800 --> 00:37:38.800]  在末世的日子
[00:37:38.800 --> 00:37:40.800]  愛神的心是冷淡的
[00:37:40.800 --> 00:37:42.800]  見到很多不法事件的發生
[00:37:42.800 --> 00:37:44.800]  見到很多事情的時候
[00:37:44.800 --> 00:37:46.800]  我們愛神的心是冷淡的
[00:37:46.800 --> 00:37:48.800]  所以為什麼我們要確保
[00:37:48.800 --> 00:37:50.800]  我們愛神的心不要冷淡
[00:37:50.800 --> 00:37:54.800]  而是繼續如火挑旺起來
[00:37:54.800 --> 00:37:58.800]  不斷去到永恆的道當中
[00:37:58.800 --> 00:38:02.800]  得著主的幫助和大愛
[00:38:02.800 --> 00:38:06.800]  無獨有愛
[00:38:06.800 --> 00:38:08.800]  今天第三首詩歌
[00:38:08.800 --> 00:38:10.800]  《決心跟你》
[00:38:10.800 --> 00:38:14.800]  都很配合今天的題目
[00:38:14.800 --> 00:38:18.800]  其實我聽這首詩歌的時候
[00:38:18.800 --> 00:38:20.800]  我想起了洪青
[00:38:20.800 --> 00:38:22.800]  不知道大家聽過沒有
[00:38:22.800 --> 00:38:24.800]  青年
[00:38:24.800 --> 00:38:26.800]  《青年》第二集
[00:38:26.800 --> 00:38:28.800]  洪青第一百一十五首《我已經決定》
[00:38:28.800 --> 00:38:30.800]  我已經決定
[00:38:30.800 --> 00:38:32.800]  跟隨著耶穌
[00:38:32.800 --> 00:38:34.800]  我已經決定
[00:38:34.800 --> 00:38:36.800]  跟隨著耶穌
[00:38:36.800 --> 00:38:38.800]  我已經決定
[00:38:38.800 --> 00:38:40.800]  跟隨著耶穌
[00:38:40.800 --> 00:38:42.800]  永不反顧
[00:38:42.800 --> 00:38:44.800]  你們聽過沒有
[00:38:44.800 --> 00:38:46.800]  你們不要裝年輕
[00:38:46.800 --> 00:38:48.800]  沒有反應
[00:38:48.800 --> 00:38:50.800]  真的
[00:38:50.800 --> 00:38:52.800]  副歌才厲害
[00:38:52.800 --> 00:38:56.800]  最後一節
[00:38:56.800 --> 00:38:58.800]  世界在背後
[00:38:58.800 --> 00:39:00.800]  十家在前頭
[00:39:00.800 --> 00:39:02.800]  世界在背後
[00:39:02.800 --> 00:39:04.800]  十家在前頭
[00:39:04.800 --> 00:39:06.800]  十家在前頭
[00:39:06.800 --> 00:39:08.800]  永不回頭
[00:39:08.800 --> 00:39:10.800]  永不回頭
[00:39:10.800 --> 00:39:12.800]  十家在前頭
[00:39:12.800 --> 00:39:14.800]  世界在背後
[00:39:14.800 --> 00:39:20.800]  這就是我們今天的訊息
[00:39:20.800 --> 00:39:22.800]  也是我們生命的表現
[00:39:22.800 --> 00:39:24.800]  看著十家
[00:39:24.800 --> 00:39:26.800]  弟兄姊妹
[00:39:26.800 --> 00:39:28.800]  我們打一場美好的仗
[00:39:28.800 --> 00:39:30.800]  那美好的仗我已經打過
[00:39:30.800 --> 00:39:32.800]  當跑的路
[00:39:32.800 --> 00:39:34.800]  我已經跑盡
[00:39:34.800 --> 00:39:36.800]  所信的道我已經守住
[00:39:36.800 --> 00:39:38.800]  從此以後有個公義的冠冕
[00:39:38.800 --> 00:39:40.800]  為我傳牛
[00:39:40.800 --> 00:39:42.800]  不單止為我傳牛
[00:39:42.800 --> 00:39:44.800]  還為那些一帆愛母主顯現的人傳牛
[00:39:44.800 --> 00:39:46.800]  願主幫助我們每一個
[00:39:46.800 --> 00:39:48.800]  我們一起同心的祈禱

