
[00:00:00.000 --> 00:00:05.440]  我想在人生裡我們都會面對很多不同的困難、不同的挑戰
[00:37:23.760 --> 00:37:25.200]  建堂的工作
[00:37:25.200 --> 00:37:27.680]  之後就帶了去不同的地方看一下
[00:37:27.680 --> 00:37:31.760]  他就幫了幾個地方去建立一些教堂
[00:37:31.760 --> 00:37:33.280]  之後就結束了
[00:37:33.280 --> 00:37:35.040]  我記得有一次
[00:37:35.040 --> 00:37:35.840]  我都說
[00:37:35.840 --> 00:37:38.720]  因為他不是用自己的名義去做這個工作
[00:37:38.720 --> 00:37:41.040]  所以上面的人就不知道
[00:37:41.040 --> 00:37:42.960]  是因為這個弟兄的幫助
[00:37:42.960 --> 00:37:45.680]  所以他們的教堂就得到建立
[00:37:45.680 --> 00:37:47.360]  接著我就跟他說
[00:37:47.360 --> 00:37:48.720]  我代表這些教會
[00:37:48.720 --> 00:37:52.160]  多謝你對他們的貢獻和建立
[00:37:52.160 --> 00:37:54.640]  我記得這個弟兄說
[00:37:54.640 --> 00:37:56.160]  就是跟我說
[00:37:56.160 --> 00:37:58.880]  叫我不用這樣說
[00:37:58.880 --> 00:37:59.680]  他說
[00:37:59.680 --> 00:38:02.000]  我能夠有機會去參與
[00:38:02.000 --> 00:38:03.680]  這個是我的福分
[00:38:03.680 --> 00:38:05.840]  很欣賞這個弟兄的謙卑
[00:38:05.840 --> 00:38:08.480]  他沒有說我為他們做了多少事
[00:38:08.480 --> 00:38:10.080]  建立了多少事
[00:38:10.080 --> 00:38:11.440]  他沒有這個態度
[00:38:11.440 --> 00:38:12.080]  他只是說
[00:38:12.080 --> 00:38:13.920]  我能夠有機會去參與
[00:38:13.920 --> 00:38:15.840]  這個是我的福分
[00:38:15.840 --> 00:38:17.600]  上帝給我機會去參與
[00:38:17.600 --> 00:38:19.520]  這個是上帝給我這個福分去參
[00:38:19.520 --> 00:38:21.760]  去拿這個福分
[00:38:21.760 --> 00:38:24.240]  其實最有福分的那個是我
[00:38:24.240 --> 00:38:26.240]  所以當我們有能力去奉獻的時候
[00:38:26.240 --> 00:38:27.280]  這個是我們的福分
[00:38:27.280 --> 00:38:28.800]  當我們有機會去侍奉的時候
[00:38:28.800 --> 00:38:30.000]  這個是我們的福分
[00:38:30.000 --> 00:38:36.080]  但是我們都能夠去積極投入在上帝計劃的完成裡面
[00:38:36.080 --> 00:38:37.680]  能夠參與
[00:38:37.680 --> 00:38:38.480]  是一個福分
[00:38:38.480 --> 00:38:40.400]  但願我們都能夠爭取福分
[00:38:40.400 --> 00:38:43.040]  無論我們在什麼情況裡面
[00:38:43.040 --> 00:38:47.840]  都將福音的傳到更多人能夠有機會認識上帝的永恆的恩典
[00:38:47.840 --> 00:38:49.200]  我們一起去祈禱
[00:38:49.200 --> 00:38:52.880]  親愛的天父我們求你去保守我們每一個弟兄姐妹的心
[00:38:52.880 --> 00:38:55.600]  幫助我們能夠在無論順境
[00:38:55.600 --> 00:38:56.560]  無論逆境
[00:38:56.560 --> 00:38:57.840]  無論什麼情況
[00:38:57.840 --> 00:39:02.080]  我們都能夠去持守你所給我們的使命
[00:39:02.080 --> 00:39:04.240]  能夠藉著我們的行為
[00:39:04.240 --> 00:39:05.360]  藉著我們的言語
[00:39:05.360 --> 00:39:09.360]  使得更多人去認識你所賜給我們這份永恆的福氣
[00:39:09.360 --> 00:39:10.720]  祈禱奉耶穌的名

