
[00:00:00.000 --> 00:00:06.000]  剛才兩位親愛的青年的弟兄
[00:39:34.000 --> 00:39:37.000]  照著我們的信心給我們成全
[00:39:37.000 --> 00:39:39.000]  這是主的話
[00:39:39.000 --> 00:39:42.000]  馬太福音八章十三節
[00:39:42.000 --> 00:39:50.000]  馬太福音八章十三節
[00:39:50.000 --> 00:39:52.000]  耶穌對白父長說
[00:39:52.000 --> 00:39:54.000]  你回去吧
[00:39:54.000 --> 00:39:57.000]  照你的信心給你成全了
[00:39:57.000 --> 00:40:01.000]  那時他的婦人就好了
[00:40:01.000 --> 00:40:05.000]  這句話一直在進行
[00:40:05.000 --> 00:40:08.000]  照你的信心給你成全
[00:40:08.000 --> 00:40:11.000]  你的信心大成全的大
[00:40:11.000 --> 00:40:15.000]  信心小成全的小
[00:40:15.000 --> 00:40:20.000]  神按照我們的勇氣來給我們
[00:40:20.000 --> 00:40:22.000]  勇氣小
[00:40:22.000 --> 00:40:24.000]  充氣量是小
[00:40:24.000 --> 00:40:26.000]  勇氣大
[00:40:26.000 --> 00:40:29.000]  就是勇量大得到的大
[00:40:29.000 --> 00:40:32.000]  不管這個海裡的海水有多少
[00:40:32.000 --> 00:40:35.000]  我們說汪洋大海
[00:40:35.000 --> 00:40:38.000]  你把一個瓶子
[00:40:38.000 --> 00:40:39.000]  開到它的口
[00:40:39.000 --> 00:40:41.000]  丟在大海裡頭
[00:40:41.000 --> 00:40:43.000]  這個瓶子會滿
[00:40:43.000 --> 00:40:46.000]  但是充氣量是滿
[00:40:46.000 --> 00:40:48.000]  如果是個小瓶子
[00:40:48.000 --> 00:40:50.000]  裡面的水就小
[00:40:50.000 --> 00:40:51.000]  如果是大瓶子
[00:40:51.000 --> 00:40:52.000]  勇量大
[00:40:52.000 --> 00:40:56.000]  它的勇的水就多
[00:40:56.000 --> 00:40:58.000]  如果要多得水
[00:40:58.000 --> 00:41:01.000]  就要勇量大
[00:41:01.000 --> 00:41:03.000]  信心就是那個勇量
[00:41:03.000 --> 00:41:05.000]  信心小得到的小
[00:41:05.000 --> 00:41:07.000]  信心大得到的大
[00:41:07.000 --> 00:41:11.000]  照你的信心給你成全了吧
[00:41:11.000 --> 00:41:13.000]  這句話在歷史裡面
[00:41:13.000 --> 00:41:16.000]  多次多次多次
[00:41:16.000 --> 00:41:21.000]  顯靈出來應驗了成全了
[00:41:21.000 --> 00:41:22.000]  實在是如此
[00:41:22.000 --> 00:41:26.000]  我舉一個教科歷史的例子
[00:41:26.000 --> 00:41:28.000]  我們常常說到
[00:41:28.000 --> 00:41:33.000]  近代樸實拆船之父
[00:41:33.000 --> 00:41:36.000]  就是William Carey
[00:41:36.000 --> 00:41:37.000]  William Carey
[00:41:37.000 --> 00:41:45.000]  The Father of Modern Mission
[00:41:45.000 --> 00:41:50.000]  The Father of Modern Missionary Movement
[00:41:50.000 --> 00:41:53.000]  這是他的行頭
[00:41:53.000 --> 00:41:59.000]  近代樸實宣教之父
[00:41:59.000 --> 00:42:01.000]  他是個什麼人呢
[00:42:01.000 --> 00:42:03.000]  是個寫將
[00:42:03.000 --> 00:42:06.000]  做寫的
[00:42:06.000 --> 00:42:12.000]  但是他有一個格言
[00:42:12.000 --> 00:42:16.000]  就是相信神做大事
[00:42:16.000 --> 00:42:20.000]  嘗試為神做大事
[00:42:20.000 --> 00:42:23.000]  相信神做大事
[00:42:23.000 --> 00:42:29.000]  又嘗試為神做大事
[00:42:29.000 --> 00:42:33.000]  那麼這是差不多是個對聯
[00:42:33.000 --> 00:42:36.000]  這是他起初的時候
[00:42:36.000 --> 00:42:41.000]  就作為自己的格言的兩句話
[00:42:41.000 --> 00:42:45.000]  他說相信的是個偉大的神
[00:42:45.000 --> 00:42:48.000]  我相信的是個偉大的神
[00:42:48.000 --> 00:42:51.000]  偉大的神做偉大的事
[00:42:51.000 --> 00:42:57.000]  他就按照他對神的信仰來嘗試
[00:42:57.000 --> 00:42:59.000]  為神做大事
[00:42:59.000 --> 00:43:02.000]  既然我相信神是偉大的神
[00:43:02.000 --> 00:43:04.000]  那麼祂能做偉大的事
[00:43:04.000 --> 00:43:08.000]  我就嘗試讓祂用我做大事
[00:43:08.000 --> 00:43:11.000]  這兩件事配合起來
[00:43:11.000 --> 00:43:12.000]  那麼我們就想
[00:43:12.000 --> 00:43:17.000]  一個寫將能做什麼大事
[00:43:17.000 --> 00:43:20.000]  神是做了大事
[00:43:20.000 --> 00:43:23.000]  神給了他一種很大的恩賜
[00:43:23.000 --> 00:43:26.000]  語言的恩賜
[00:43:26.000 --> 00:43:30.000]  他就到了印度去
[00:43:30.000 --> 00:43:33.000]  他坐六個月的船到了印度
[00:43:33.000 --> 00:43:34.000]  到了印度
[00:43:34.000 --> 00:43:36.000]  印度的東印度公司
[00:43:36.000 --> 00:43:39.000]  就是英國的商人的大集團
[00:43:39.000 --> 00:43:43.000]  不准他在那裡船到
[00:43:43.000 --> 00:43:47.000]  你看這些英國的商人多麼自私
[00:43:47.000 --> 00:43:49.000]  為了自己賺錢
[00:43:49.000 --> 00:43:52.000]  不准船夫因
[00:43:52.000 --> 00:43:53.000]  為什麼呢
[00:43:53.000 --> 00:43:55.000]  他的目標是到印度船夫因
[00:43:55.000 --> 00:43:57.000]  現在不能進去工作
[00:43:57.000 --> 00:44:00.000]  只好退而求其次
[00:44:00.000 --> 00:44:01.000]  做準備
[00:44:01.000 --> 00:44:04.000]  他在那個小小的荷蘭書店裡頭
[00:44:04.000 --> 00:44:12.000]  就開始專心地去學印度語言文字
[00:44:12.000 --> 00:44:15.000]  神給他極大的聰明智慧
[00:44:15.000 --> 00:44:18.000]  他在那一段時間裡頭
[00:44:18.000 --> 00:44:22.000]  他在那段時間以後進入印度以後的時間裡頭
[00:44:22.000 --> 00:44:27.000]  他學會了三十多種的印度的語言文字
[00:44:27.000 --> 00:44:29.000]  你信得下去嗎
[00:44:29.000 --> 00:44:32.000]  我所知道的唯一另外一個人
[00:44:32.000 --> 00:44:37.000]  就是這個 Princeton 大學的一個教授
[00:44:37.000 --> 00:44:39.000]  Professor Wilson
[00:44:39.000 --> 00:44:43.000]  他一個人懂三十多種的文字
[00:44:43.000 --> 00:44:45.000]  而且可以用的
[00:44:45.000 --> 00:44:47.000]  William Carey
[00:44:47.000 --> 00:44:50.000]  這一個宣教學
[00:44:50.000 --> 00:44:52.000]  他學會了這麼多的文字
[00:44:52.000 --> 00:44:57.000]  而且把聖經翻作其中最主要的三種文字
[00:44:57.000 --> 00:44:59.000]  翻文 Sanskrit
[00:44:59.000 --> 00:45:02.000]  還有那個 Marathi
[00:45:02.000 --> 00:45:04.000]  還有 Bengali
[00:45:04.000 --> 00:45:09.000]  這三樣是印度最流行的主要的文字
[00:45:09.000 --> 00:45:14.000]  他學會了把聖經翻作這樣的文字
[00:45:14.000 --> 00:45:16.000]  他的成績那麼好
[00:45:16.000 --> 00:45:19.000]  所以印度的孟買大學
[00:45:19.000 --> 00:45:21.000]  Bombay University
[00:45:21.000 --> 00:45:27.000]  請他做大學的東方語文系的系主任
[00:45:27.000 --> 00:45:29.000]  你信得下去嗎
[00:45:29.000 --> 00:45:31.000]  一個寫匠
[00:45:31.000 --> 00:45:34.000]  他到那個著名的大學
[00:45:34.000 --> 00:45:37.000]  做東方語文系的系主任
[00:45:37.000 --> 00:45:38.000]  不是個東方人
[00:45:38.000 --> 00:45:40.000]  是個英國人
[00:45:40.000 --> 00:45:42.000]  是個宣教士
[00:45:42.000 --> 00:45:46.000]  他繼續一面傳扶音一面教育
[00:45:46.000 --> 00:45:49.000]  他建立了兩所大學
[00:45:49.000 --> 00:45:52.000]  他用社會的貢獻
[00:45:52.000 --> 00:45:57.000]  就是帶領一個改良社會的風氣的
[00:45:57.000 --> 00:45:59.000]  風俗的運動
[00:45:59.000 --> 00:46:02.000]  對於婦女的歧視
[00:46:02.000 --> 00:46:06.000]  對嬰兒的漠視改變
[00:46:06.000 --> 00:46:10.000]  一個運動來改良婦女的社會地位
[00:46:10.000 --> 00:46:13.000]  所以三年前
[00:46:13.000 --> 00:46:15.000]  1992
[00:46:15.000 --> 00:46:18.000]  那就是William Carey
[00:46:18.000 --> 00:46:21.000]  到印度去的200週年紀念
[00:46:21.000 --> 00:46:26.000]  印度政府出了一個特別的郵票來紀念他
[00:46:26.000 --> 00:46:29.000]  不是紀念他做宣教士
[00:46:29.000 --> 00:46:31.000]  因為印度不歡迎宣教士
[00:46:31.000 --> 00:46:34.000]  那是紀念他對社會的貢獻
[00:46:34.000 --> 00:46:36.000]  教育的貢獻
[00:46:36.000 --> 00:46:39.000]  二半年以後還在紀念他
[00:46:39.000 --> 00:46:41.000]  所以他又傳了福音
[00:46:41.000 --> 00:46:43.000]  又有了社會的貢獻
[00:46:43.000 --> 00:46:44.000]  大事
[00:46:44.000 --> 00:46:46.000]  誰也想不到的大事
[00:46:46.000 --> 00:46:50.000]  遠遠超越他本來可能的
[00:46:50.000 --> 00:46:53.000]  但是他相信偉大的神
[00:46:53.000 --> 00:46:57.000]  所以他就靠著神嘗試來做大事
[00:46:57.000 --> 00:47:00.000]  來配合神的偉大
[00:47:00.000 --> 00:47:05.000]  神就充滿了他這個信心的勇量
[00:47:05.000 --> 00:47:07.000]  做了大事
[00:47:07.000 --> 00:47:11.000]  讓許多許多的人驚奇讚嘆
[00:47:11.000 --> 00:47:13.000]  是神的工作
[00:47:13.000 --> 00:47:16.000]  不是他自己的工作
[00:47:16.000 --> 00:47:17.000]  是的
[00:47:17.000 --> 00:47:18.000]  信心律
[00:47:18.000 --> 00:47:20.000]  哪裡有信心
[00:47:20.000 --> 00:47:22.000]  神在哪裡工作
[00:47:22.000 --> 00:47:24.000]  神回應信心
[00:47:24.000 --> 00:47:25.000]  沒有信心
[00:47:25.000 --> 00:47:26.000]  神不工作
[00:47:26.000 --> 00:47:28.000]  或是少工作
[00:47:28.000 --> 00:47:29.000]  有信心
[00:47:29.000 --> 00:47:31.000]  神大工作
[00:47:31.000 --> 00:47:36.000]  神是永遠回應我們的信心
[00:47:36.000 --> 00:47:38.000]  現在來到最後
[00:47:38.000 --> 00:47:41.000]  第十次
[00:47:41.000 --> 00:47:46.000]  次序律
[00:47:46.000 --> 00:47:49.000]  先後的次序
[00:47:49.000 --> 00:47:50.000]  什麼應該在前
[00:47:50.000 --> 00:47:52.000]  什麼應該在後
[00:47:52.000 --> 00:47:59.000]  這是principle or the law of priority
[00:47:59.000 --> 00:48:03.000]  先後的次序非常重要
[00:48:03.000 --> 00:48:05.000]  你看現在無論什麼人做
[00:48:05.000 --> 00:48:06.000]  什麼工作
[00:48:06.000 --> 00:48:09.000]  他都要定一個計劃
[00:48:09.000 --> 00:48:12.000]  計劃主要的內容是什麼
[00:48:12.000 --> 00:48:13.000]  什麼要先做
[00:48:13.000 --> 00:48:15.000]  什麼後做
[00:48:15.000 --> 00:48:19.000]  這個先後的次序要排得正確
[00:48:19.000 --> 00:48:20.000]  排得清楚
[00:48:20.000 --> 00:48:22.000]  成為一個五年計劃
[00:48:22.000 --> 00:48:25.000]  十年計劃
[00:48:25.000 --> 00:48:28.000]  在這裡聖經中也是告訴我們
[00:48:28.000 --> 00:48:33.000]  這一個law of priority
[00:48:33.000 --> 00:48:38.000]  先後的次序的一個律則
[00:48:38.000 --> 00:48:41.000]  我們現在挑出幾樣來看
[00:48:41.000 --> 00:48:48.000]  你先看馬可福音三章十四節
[00:48:48.000 --> 00:48:50.000]  他就是主耶穌
[00:48:50.000 --> 00:48:53.000]  就設立十二個人
[00:48:53.000 --> 00:48:56.000]  要他們常和自己同在
[00:48:56.000 --> 00:48:59.000]  也要差他們去傳道
[00:48:59.000 --> 00:49:02.000]  主點選十二個使徒
[00:49:02.000 --> 00:49:05.000]  怎麼訓練他們呢
[00:49:05.000 --> 00:49:10.000]  兩個重點
[00:49:10.000 --> 00:49:14.000]  第一要他們常和自己同在
[00:49:14.000 --> 00:49:16.000]  第一件事
[00:49:16.000 --> 00:49:18.000]  要他們與主同在
[00:49:18.000 --> 00:49:21.000]  相助學習
[00:49:21.000 --> 00:49:26.000]  第二差他們去傳道工作
[00:49:26.000 --> 00:49:30.000]  先與主同在學習足
[00:49:30.000 --> 00:49:33.000]  然後工作
[00:49:33.000 --> 00:49:39.000]  這就是先與主建立一個美好正確的關係
[00:49:39.000 --> 00:49:42.000]  然後採取工作
[00:49:42.000 --> 00:49:46.000]  我們的工作永遠是這個先後次序
[00:49:46.000 --> 00:49:48.000]  不是工作在先
[00:49:48.000 --> 00:49:51.000]  不是和主同在在先
[00:49:51.000 --> 00:49:53.000]  先認識他
[00:49:53.000 --> 00:49:55.000]  先學習他
[00:49:55.000 --> 00:49:59.000]  然後按照他的旨意他的計劃
[00:49:59.000 --> 00:50:02.000]  他的方式去做
[00:50:02.000 --> 00:50:04.000]  就有主的同在
[00:50:04.000 --> 00:50:06.000]  有了主的同在
[00:50:06.000 --> 00:50:08.000]  什麼都成了
[00:50:08.000 --> 00:50:11.000]  就是門徒搖船要到一個地方去
[00:50:11.000 --> 00:50:13.000]  他們搖來搖去打圈子
[00:50:13.000 --> 00:50:15.000]  還在那個地方
[00:50:15.000 --> 00:50:19.000]  後來主上船他們就到了要去的地方
[00:50:19.000 --> 00:50:25.000]  船上有沒有主決定他們能不能夠到達目的地
[00:50:25.000 --> 00:50:27.000]  有了主到達
[00:50:27.000 --> 00:50:31.000]  沒有主搖籠勝壺打圈子
[00:50:31.000 --> 00:50:34.000]  在原地沒有進展
[00:50:34.000 --> 00:50:39.000]  我們侍奉主必須有這個先後的次序
[00:50:39.000 --> 00:50:41.000]  有人弄錯了
[00:50:41.000 --> 00:50:45.000]  拼命去工作與主沒有建立好的關係
[00:50:45.000 --> 00:50:51.000]  結果突然忙了一輩子沒有什麼成就
[00:50:51.000 --> 00:50:56.000]  主做工主上船主啊請你上船
[00:50:56.000 --> 00:51:00.000]  主啊求你進入我的工作侍奉中
[00:51:00.000 --> 00:51:05.000]  有了你你來帶領你就成全
[00:51:05.000 --> 00:51:08.000]  這個工作就成功了
[00:51:08.000 --> 00:51:12.000]  這是每一個侍奉主的人要學的基本的工具
[00:51:12.000 --> 00:51:16.000]  這個先後的定律非常的重要
[00:51:16.000 --> 00:51:20.000]  第二我們要注意的第五節
[00:51:20.000 --> 00:51:23.000]  第五段第五點
[00:51:23.000 --> 00:51:25.000]  愛主在先工作在後
[00:51:25.000 --> 00:51:31.000]  看七十路二章
[00:51:31.000 --> 00:51:38.000]  七十路第二章
[00:51:38.000 --> 00:51:41.000]  我們先看第二節
[00:51:41.000 --> 00:51:46.000]  然後看第四節第二節
[00:51:46.000 --> 00:51:50.000]  主說我知道你行為勞碌忍耐
[00:51:50.000 --> 00:51:53.000]  也知道你不能容忍惡忍
[00:51:53.000 --> 00:51:56.000]  你也曾試驗自稱為使徒的
[00:51:56.000 --> 00:51:59.000]  卻不是使徒看出他們是假的來
[00:51:59.000 --> 00:52:00.000]  第三節
[00:52:00.000 --> 00:52:03.000]  你也能忍耐成為我的名
[00:52:03.000 --> 00:52:06.000]  勞苦並不罰倦
[00:52:06.000 --> 00:52:09.000]  這是講與福所的教會
[00:52:09.000 --> 00:52:11.000]  他們很努力工作
[00:52:11.000 --> 00:52:15.000]  勞苦工作不罰倦
[00:52:15.000 --> 00:52:18.000]  這是很難得
[00:52:18.000 --> 00:52:20.000]  但是呢第四節
[00:52:20.000 --> 00:52:24.000]  然而有一件事我要責備你
[00:52:24.000 --> 00:52:29.000]  就是你把企圖的愛心離去了
[00:52:29.000 --> 00:52:34.000]  所以應當回想你是從哪裡墮落的
[00:52:34.000 --> 00:52:38.000]  並要悔改行企圖所行的事
[00:52:38.000 --> 00:52:39.000]  你若不悔改
[00:52:39.000 --> 00:52:41.000]  我就臨到你那裡
[00:52:41.000 --> 00:52:45.000]  把你的燈臺從原處挪去
[00:52:45.000 --> 00:52:47.000]  你看與福所的教會
[00:52:47.000 --> 00:52:50.000]  工作很努力很積極
[00:52:50.000 --> 00:52:54.000]  但是呢愛主的心減少
[00:52:54.000 --> 00:52:57.000]  企圖的愛離去了
[00:52:57.000 --> 00:53:00.000]  所以主責備他們提醒他們
[00:53:00.000 --> 00:53:02.000]  警告他們說
[00:53:02.000 --> 00:53:10.000]  如果你們不在企圖的愛這件事上復興
[00:53:10.000 --> 00:53:15.000]  你們的工作會落空會突然
[00:53:15.000 --> 00:53:19.000]  你的燈臺會挪去
[00:53:19.000 --> 00:53:22.000]  這裡說主要挪去
[00:53:22.000 --> 00:53:24.000]  但是事實的意思就是說
[00:53:24.000 --> 00:53:27.000]  如果沒有了對主對人的愛
[00:53:27.000 --> 00:53:32.000]  這個燈臺自然就挪去了
[00:53:32.000 --> 00:53:34.000]  這是主定的一個律則
[00:53:34.000 --> 00:53:37.000]  所以這裡說主把他挪去
[00:53:37.000 --> 00:53:40.000]  其實呢不必主動手
[00:53:40.000 --> 00:53:44.000]  很自然的結果就是燈臺熄滅
[00:53:44.000 --> 00:53:48.000]  沒有愛主愛人的心只有工作
[00:53:48.000 --> 00:53:50.000]  用工作代替了主
[00:53:50.000 --> 00:53:52.000]  用工作代替了愛
[00:53:52.000 --> 00:53:57.000]  這個工作最後不能發光
[00:53:57.000 --> 00:53:59.000]  有人工作
[00:53:59.000 --> 00:54:03.000]  我們說工作狂
[00:54:03.000 --> 00:54:04.000]  歡喜工作
[00:54:04.000 --> 00:54:06.000]  有的人就歡喜工作
[00:54:06.000 --> 00:54:07.000]  工作是他的命
[00:54:07.000 --> 00:54:10.000]  不工作要死的
[00:54:10.000 --> 00:54:12.000]  那麼這樣的人他就很自然的去做
[00:54:12.000 --> 00:54:15.000]  做做做
[00:54:15.000 --> 00:54:18.000]  我們如果單是做
[00:54:18.000 --> 00:54:19.000]  失去了主
[00:54:19.000 --> 00:54:21.000]  失去了愛
[00:54:21.000 --> 00:54:23.000]  那就是空的
[00:54:23.000 --> 00:54:24.000]  所以包羅說
[00:54:24.000 --> 00:54:28.000]  如果我能說萬人方言
[00:54:28.000 --> 00:54:30.000]  如果我能行藝能
[00:54:30.000 --> 00:54:33.000]  神技卻沒有愛
[00:54:33.000 --> 00:54:37.000]  我就是名的羅祥的佛一般
[00:54:37.000 --> 00:54:40.000]  只有聲音沒有內容
[00:54:40.000 --> 00:54:43.000]  沒有意義沒有價值
[00:54:43.000 --> 00:54:45.000]  一切一切把愛拿去
[00:54:45.000 --> 00:54:47.000]  都是空磕
[00:54:47.000 --> 00:54:49.000]  都是突然
[00:54:49.000 --> 00:54:51.000]  神就是愛
[00:54:51.000 --> 00:54:54.000]  哪裡沒有愛哪裡神不在
[00:54:54.000 --> 00:54:57.000]  神不在還有什麼呢
[00:54:57.000 --> 00:55:01.000]  所以在這裡主警告義父所
[00:55:01.000 --> 00:55:03.000]  這個很好的教誨
[00:55:03.000 --> 00:55:05.000]  很努力工作的教會
[00:55:05.000 --> 00:55:07.000]  要他們弄清楚
[00:55:07.000 --> 00:55:09.000]  他們工作是為了什麼
[00:55:09.000 --> 00:55:11.000]  他們工作的實質裡頭
[00:55:11.000 --> 00:55:13.000]  有沒有愛
[00:55:13.000 --> 00:55:14.000]  對主的愛對人的愛
[00:55:14.000 --> 00:55:16.000]  如果沒有
[00:55:16.000 --> 00:55:18.000]  就是空有其表
[00:55:18.000 --> 00:55:20.000]  只有架構外殼
[00:55:20.000 --> 00:55:25.000]  沒有內容
[00:55:25.000 --> 00:55:28.000]  這樣燈台當然就失去了
[00:55:28.000 --> 00:55:31.000]  不能發光
[00:55:31.000 --> 00:55:36.000]  所以我們侍奉的先後次序
[00:55:36.000 --> 00:55:39.000]  是愛在前
[00:55:39.000 --> 00:55:42.000]  這裡說的愛也不單單是愛走
[00:55:42.000 --> 00:55:44.000]  愛走愛人都包括在內
[00:55:44.000 --> 00:55:45.000]  其中的愛
[00:55:45.000 --> 00:55:48.000]  愛走愛人在前
[00:55:48.000 --> 00:55:50.000]  工作在後
[00:55:50.000 --> 00:55:55.000]  這樣我們的工作裡面就有愛
[00:55:55.000 --> 00:56:00.000]  我們再看第九點
[00:56:00.000 --> 00:56:09.000]  真理在前感覺在後
[00:56:09.000 --> 00:56:11.000]  這個很重要
[00:56:11.000 --> 00:56:13.000]  有的人靠感覺
[00:56:13.000 --> 00:56:15.000]  把感覺放在標準
[00:56:15.000 --> 00:56:17.000]  危險很危險
[00:56:17.000 --> 00:56:21.000]  感覺你的感覺我的感覺都不同
[00:56:21.000 --> 00:56:24.000]  中國人的感覺美國人的感覺都不同
[00:56:24.000 --> 00:56:27.000]  東方人的感覺西方人的感覺不同
[00:56:27.000 --> 00:56:30.000]  如果靠感覺我們就五花八門
[00:56:30.000 --> 00:56:33.000]  無所適從
[00:56:33.000 --> 00:56:35.000]  有的人就把感覺高舉起來
[00:56:35.000 --> 00:56:38.000]  這是我的感覺這是我的經驗
[00:56:38.000 --> 00:56:41.000]  所以你們都要有這個經驗
[00:56:41.000 --> 00:56:43.000]  這個危險
[00:56:43.000 --> 00:56:45.000]  如果是真理就可以了
[00:56:45.000 --> 00:56:47.000]  把它舉起來
[00:56:47.000 --> 00:56:48.000]  這是我的真理
[00:56:48.000 --> 00:56:51.000]  每個人都要
[00:56:51.000 --> 00:56:57.000]  放在四海之中
[00:56:57.000 --> 00:57:02.000]  我們有這個清楚的了解
[00:57:02.000 --> 00:57:04.000]  你看一個飛機的駕駛員
[00:57:04.000 --> 00:57:08.000]  開飛機如果靠感覺那糟了
[00:57:08.000 --> 00:57:10.000]  那我們都不敢坐那個飛機了
[00:57:10.000 --> 00:57:13.000]  送命了
[00:57:13.000 --> 00:57:15.000]  他一定要用那個儀器
[00:57:15.000 --> 00:57:19.000]  精密的儀器
[00:57:19.000 --> 00:57:22.000]  靠儀器不靠感覺
[00:57:22.000 --> 00:57:28.000]  我們也是靠真理不靠感覺
[00:57:28.000 --> 00:57:31.000]  有三種的異端
[00:57:31.000 --> 00:57:33.000]  都是從這裡產生
[00:57:33.000 --> 00:57:35.000]  第一種異端
[00:57:35.000 --> 00:57:39.000]  那就是在神的真理的道
[00:57:39.000 --> 00:57:44.000]  以外加上傳統
[00:57:44.000 --> 00:57:49.000]  這是天主教
[00:57:49.000 --> 00:57:53.000]  我們不要批評攻擊天主教
[00:57:53.000 --> 00:57:55.000]  但是為了真理的分辨
[00:57:55.000 --> 00:57:59.000]  我們自己要認識
[00:57:59.000 --> 00:58:03.000]  天主教除了聖經標準之外
[00:58:03.000 --> 00:58:05.000]  還有他們的傳統
[00:58:05.000 --> 00:58:08.000]  他們的傳統是可以由教皇
[00:58:08.000 --> 00:58:13.000]  和他們的紅衣主教團來決定的
[00:58:13.000 --> 00:58:15.000]  我舉個例子
[00:58:15.000 --> 00:58:17.000]  1948年
[00:58:17.000 --> 00:58:21.000]  我還在英國讀書的時候
[00:58:21.000 --> 00:58:23.000]  在報紙上發表一個消息
[00:58:23.000 --> 00:58:26.000]  天主教定了一個新的信仰
[00:58:26.000 --> 00:58:29.000]  就是瑪利亞升天
[00:58:29.000 --> 00:58:31.000]  那個以前沒有這個信仰
[00:58:31.000 --> 00:58:34.000]  1948開始定了
[00:58:34.000 --> 00:58:35.000]  所有的天主教徒
[00:58:35.000 --> 00:58:38.000]  都要相信瑪利亞升天
[00:58:38.000 --> 00:58:40.000]  聖經沒有
[00:58:40.000 --> 00:58:42.000]  但他們定下來
[00:58:42.000 --> 00:58:45.000]  定下來就要接受
[00:58:45.000 --> 00:58:50.000]  這是傳統
[00:58:50.000 --> 00:58:53.000]  神的話用在家傳統
[00:58:53.000 --> 00:58:55.000]  這個家就出問題了
[00:58:55.000 --> 00:58:57.000]  第二個家
[00:58:57.000 --> 00:59:00.000]  新派的神學信仰
[00:59:00.000 --> 00:59:04.000]  是聖經家理性
[00:59:04.000 --> 00:59:09.000]  而且用人的理性來評判聖經
[00:59:09.000 --> 00:59:11.000]  聖經的這個地方
[00:59:11.000 --> 00:59:13.000]  不合我的理性
[00:59:13.000 --> 00:59:15.000]  去掉
[00:59:15.000 --> 00:59:18.000]  那一段那一卷那一章
[00:59:18.000 --> 00:59:20.000]  不合我的理性
[00:59:20.000 --> 00:59:22.000]  去掉它
[00:59:22.000 --> 00:59:24.000]  這樣有人說笑話
[00:59:24.000 --> 00:59:26.000]  有一個基督徒
[00:59:26.000 --> 00:59:28.000]  聽這個新派的牧師講到
[00:59:28.000 --> 00:59:33.000]  說這一卷不是上帝的啟示
[00:59:33.000 --> 00:59:36.000]  好他就把它撕掉
[00:59:36.000 --> 00:59:42.000]  第二次說這一章不是上帝的啟示
[00:59:42.000 --> 00:59:44.000]  人的意思
[00:59:44.000 --> 00:59:46.000]  好他就把它撕掉
[00:59:46.000 --> 00:59:47.000]  過了一年
[00:59:47.000 --> 00:59:50.000]  他就把一本聖經給牧師
[00:59:50.000 --> 00:59:52.000]  他說牧師你看我的聖經
[00:59:52.000 --> 00:59:57.000]  這聖經少少了一點
[00:59:57.000 --> 01:00:02.000]  他說這是我聽到的結果
[01:00:02.000 --> 01:00:05.000]  聖教都撕掉了
[01:00:05.000 --> 01:00:08.000]  你看新派的神學
[01:00:08.000 --> 01:00:10.000]  不接受這個不接受那個
[01:00:10.000 --> 01:00:15.000]  用人的理性來批判神的話
[01:00:15.000 --> 01:00:16.000]  結果呢
[01:00:16.000 --> 01:00:19.000]  什麼都是搖動的
[01:00:19.000 --> 01:00:22.000]  這個人的理性和那個人的理性不同
[01:00:22.000 --> 01:00:25.000]  這個時期的理性和那個時期的理性不同
[01:00:25.000 --> 01:00:29.000]  這個時代的看法和那個時代的看法不同
[01:00:29.000 --> 01:00:34.000]  三千五百年哲學歷史告訴我們什麼
[01:00:34.000 --> 01:00:39.000]  就是沒有任何一個哲學的系統理論
[01:00:39.000 --> 01:00:40.000]  一直站得住
[01:00:40.000 --> 01:00:43.000]  都是一個一個被推翻
[01:00:43.000 --> 01:00:46.000]  被推翻被推翻被推翻
[01:00:46.000 --> 01:00:49.000]  新的起來又被推翻
[01:00:49.000 --> 01:00:52.000]  再一個新的起來又被推翻
[01:00:52.000 --> 01:00:53.000]  所以到了今天
[01:00:53.000 --> 01:00:57.000]  形而上的哲學大家都不要了
[01:00:57.000 --> 01:00:59.000]  沒有結論
[01:00:59.000 --> 01:01:00.000]  哲學沒有結論
[01:01:00.000 --> 01:01:04.000]  這是哲學家的結論
[01:01:04.000 --> 01:01:07.000]  他們的結論就是哲學沒有結論
[01:01:07.000 --> 01:01:10.000]  不要講形而上學
[01:01:10.000 --> 01:01:17.000]  Metaphysical philosophy has come to its death
[01:01:17.000 --> 01:01:18.000]  現在講什麼
[01:01:18.000 --> 01:01:20.000]  講主觀的哲學
[01:01:20.000 --> 01:01:22.000]  存在如一
[01:01:22.000 --> 01:01:25.000]  Existential philosophy
[01:01:25.000 --> 01:01:26.000]  那就是人是標準
[01:01:26.000 --> 01:01:28.000]  人自己是標準
[01:01:28.000 --> 01:01:32.000]  那人這個標準就怎麼定呢
[01:01:32.000 --> 01:01:34.000]  都是主觀的
[01:01:34.000 --> 01:01:39.000]  主觀的客觀的實體真理都推翻了
[01:01:39.000 --> 01:01:41.000]  一切是主觀的
[01:01:41.000 --> 01:01:44.000]  所以哲學的遠久
[01:01:44.000 --> 01:01:49.000]  兩千五百年的結論就是沒有結論
[01:01:49.000 --> 01:01:52.000]  所以兩千五百年哲學當然沒有哲學
[01:01:52.000 --> 01:01:55.000]  但這個話太過分了
[01:01:55.000 --> 01:01:58.000]  事實上差不多就是這樣
[01:01:58.000 --> 01:02:01.000]  所以如果你要根據哲學來決定
[01:02:01.000 --> 01:02:03.000]  那麼你就一直要變
[01:02:03.000 --> 01:02:05.000]  一直要變
