
[00:00:00.000 --> 00:00:04.880]  今天的經文是記載在《約翰福音》第十章一至二十一節
[00:34:35.000 --> 00:34:37.000]  其實可能不同
[00:34:37.000 --> 00:34:39.000]  我們看成功
[00:34:39.000 --> 00:34:41.000]  我們順利
[00:34:41.000 --> 00:34:43.000]  就是上帝在保護我們
[00:34:43.000 --> 00:34:45.000]  當我們逆境的時候
[00:34:45.000 --> 00:34:47.000]  就是撒旦的攻擊
[00:34:47.000 --> 00:34:49.000]  上帝暫時退場
[00:34:49.000 --> 00:34:51.000]  撒旦進來就在攻擊我
[00:34:51.000 --> 00:34:53.000]  很多時候我們都會這樣想
[00:34:53.000 --> 00:34:55.000]  但什麼是成與敗
[00:34:55.000 --> 00:34:57.000]  什麼是得與失呢
[00:34:57.000 --> 00:34:59.000]  我舉一個例子
[00:34:59.000 --> 00:35:01.000]  在舊約聖經裡
[00:35:01.000 --> 00:35:03.000]  有一個王叫希西加
[00:35:03.000 --> 00:35:05.000]  這個希西加王
[00:35:05.000 --> 00:35:07.000]  從政治的角度來說
[00:35:07.000 --> 00:35:09.000]  是一個好皇帝
[00:35:09.000 --> 00:35:11.000]  因為他將猶太國
[00:35:11.000 --> 00:35:13.000]  帶入一個比較興盛的時期
[00:35:13.000 --> 00:35:15.000]  這個希西加王
[00:35:15.000 --> 00:35:17.000]  25歲登基
[00:35:17.000 --> 00:35:19.000]  39歲
[00:35:19.000 --> 00:35:21.000]  得到一個重病
[00:35:21.000 --> 00:35:23.000]  上帝也差派當時的
[00:35:23.000 --> 00:35:25.000]  先知爾賽亞跟他說
[00:35:25.000 --> 00:35:27.000]  你要死了
[00:35:27.000 --> 00:35:29.000]  你寫定遺囑
[00:35:29.000 --> 00:35:31.000]  你將你的後事交代
[00:35:31.000 --> 00:35:33.000]  你就面對你的死亡
[00:35:33.000 --> 00:35:35.000]  這個希西加就求上帝
[00:35:35.000 --> 00:35:37.000]  求你醫治我
[00:35:37.000 --> 00:35:39.000]  讓我能夠
[00:35:39.000 --> 00:35:41.000]  有更多的生命存留
[00:35:41.000 --> 00:35:43.000]  接著上帝聽了他的祈禱
[00:35:43.000 --> 00:35:45.000]  給多了他15年的生命
[00:35:45.000 --> 00:35:47.000]  這個希西加
[00:35:47.000 --> 00:35:49.000]  15年的生命做了什麼呢
[00:35:49.000 --> 00:35:51.000]  他不知道
[00:35:51.000 --> 00:35:53.000]  感激上帝
[00:35:53.000 --> 00:35:55.000]  他沒有帶領猶太人
[00:35:55.000 --> 00:35:57.000]  一起歸向上帝
[00:35:57.000 --> 00:35:59.000]  他其中做了一件事
[00:35:59.000 --> 00:36:01.000]  當巴比倫
[00:36:01.000 --> 00:36:03.000]  有一個使者來到的時候
[00:36:03.000 --> 00:36:05.000]  他將自己所有的皇宮
[00:36:05.000 --> 00:36:07.000]  所有的財富
[00:36:07.000 --> 00:36:09.000]  顯露在這個使者面前
[00:36:09.000 --> 00:36:11.000]  他其實是炫耀
[00:36:11.000 --> 00:36:13.000]  自己的一個成功
[00:36:13.000 --> 00:36:15.000]  這個成為了
[00:36:15.000 --> 00:36:17.000]  後來巴比倫國
[00:36:17.000 --> 00:36:19.000]  攻陷或攻打
[00:36:19.000 --> 00:36:21.000]  耶路撒冷的
[00:36:21.000 --> 00:36:23.000]  其中一個很重要的因素
[00:36:23.000 --> 00:36:25.000]  希西加多了
[00:36:25.000 --> 00:36:27.000]  15年的生命
[00:36:27.000 --> 00:36:29.000]  對是好還是不好呢
[00:36:29.000 --> 00:36:31.000]  我們現在去看的時候
[00:36:31.000 --> 00:36:33.000]  他其實在15年前
[00:36:33.000 --> 00:36:35.000]  離開世界
[00:36:35.000 --> 00:36:37.000]  可能對整個國家都好
[00:36:37.000 --> 00:36:39.000]  我記得在
[00:36:39.000 --> 00:36:41.000]  很多年前
[00:36:41.000 --> 00:36:43.000]  40年前
[00:36:43.000 --> 00:36:45.000]  我剛初信主的時候
[00:36:45.000 --> 00:36:47.000]  我教會有一個
[00:36:47.000 --> 00:36:49.000]  中年姊妹過世
[00:36:49.000 --> 00:36:51.000]  因為癌症緣故
[00:36:51.000 --> 00:36:53.000]  離開了世界
[00:36:53.000 --> 00:36:55.000]  當時還有一個女兒
[00:36:55.000 --> 00:36:57.000]  很小
[00:36:57.000 --> 00:36:59.000]  我記得當時有一個老牧者
[00:36:59.000 --> 00:37:01.000]  在一個場合裡
[00:37:01.000 --> 00:37:03.000]  為這個家庭祈禱
[00:37:03.000 --> 00:37:05.000]  我在身邊
[00:37:05.000 --> 00:37:07.000]  他有一句祈禱
[00:37:07.000 --> 00:37:09.000]  我今天還記得
[00:37:09.000 --> 00:37:11.000]  他祈禱什麼呢
[00:37:11.000 --> 00:37:13.000]  他就說上帝
[00:37:13.000 --> 00:37:15.000]  祢也許知道這個姊妹
[00:37:15.000 --> 00:37:17.000]  如果她有再長的生命
[00:37:17.000 --> 00:37:19.000]  祂會離開你
[00:37:19.000 --> 00:37:21.000]  所以現在你接她回天家
[00:37:21.000 --> 00:37:23.000]  他這樣祈禱
[00:37:23.000 --> 00:37:25.000]  大家敢不敢為人這樣祈禱
[00:37:25.000 --> 00:37:27.000]  你生命不長
[00:37:27.000 --> 00:37:29.000]  感謝上帝
[00:37:29.000 --> 00:37:31.000]  你再長一點就離開主了
[00:37:31.000 --> 00:37:33.000]  我們很少這樣祈禱
[00:37:33.000 --> 00:37:35.000]  不過當時
[00:37:35.000 --> 00:37:37.000]  我也覺得這個祈禱
[00:37:37.000 --> 00:37:39.000]  很特別
[00:37:39.000 --> 00:37:41.000]  我真的存在心中
[00:37:41.000 --> 00:37:43.000]  這個作為一個提醒
[00:37:43.000 --> 00:37:45.000]  提醒什麼呢
[00:37:45.000 --> 00:37:47.000]  就是在人生裡
[00:37:47.000 --> 00:37:49.000]  什麼是好什麼是不好
[00:37:49.000 --> 00:37:51.000]  有時真的不知道
[00:37:51.000 --> 00:37:53.000]  有時我們以為對我們好的事
[00:37:53.000 --> 00:37:55.000]  我們覺得很好
[00:37:55.000 --> 00:37:57.000]  這是我們得禍的根源
[00:37:57.000 --> 00:37:59.000]  如果你不是有這樣的事
[00:37:59.000 --> 00:38:01.000]  你不會有將來的禍
[00:38:01.000 --> 00:38:03.000]  今天你覺得不好的事
[00:38:03.000 --> 00:38:05.000]  可能是你將來
[00:38:05.000 --> 00:38:07.000]  得到一個福氣的基礎
[00:38:07.000 --> 00:38:09.000]  就是因為你現在經歷的
[00:38:09.000 --> 00:38:11.000]  這個際遇
[00:38:11.000 --> 00:38:13.000]  所以你得到將來的福氣
[00:38:13.000 --> 00:38:15.000]  什麼是好什麼是不好
[00:38:15.000 --> 00:38:17.000]  有時真的不知道
[00:38:17.000 --> 00:38:19.000]  但是作為一個信徒
[00:38:19.000 --> 00:38:21.000]  作為一個跟從上帝的人
[00:38:21.000 --> 00:38:23.000]  我不是去看現在的環境
[00:38:23.000 --> 00:38:25.000]  上帝不會保護我
[00:38:25.000 --> 00:38:27.000]  而是我知道我跟隨的就是上帝
[00:38:27.000 --> 00:38:29.000]  正如羊去跟從這個牧羊人
[00:38:29.000 --> 00:38:31.000]  牠不知道哪裡有草食
[00:38:31.000 --> 00:38:33.000]  但是牠知道
[00:38:33.000 --> 00:38:35.000]  這個牧羊人
[00:38:35.000 --> 00:38:37.000]  就可以帶我去找到一些食物
[00:38:37.000 --> 00:38:39.000]  所以我跟著牠
[00:38:39.000 --> 00:38:41.000]  我相信這個牧羊人
[00:38:41.000 --> 00:38:43.000]  對我的保護
[00:38:43.000 --> 00:38:45.000]  我信靠的就是牠
[00:38:45.000 --> 00:38:47.000]  所以作為一個信徒
[00:38:47.000 --> 00:38:49.000]  我們就是跟從上帝
[00:38:49.000 --> 00:38:51.000]  我知道上帝會保護我
[00:38:51.000 --> 00:38:53.000]  所以我跟著牠
[00:38:53.000 --> 00:38:55.000]  我存在一個單純的信心
[00:38:55.000 --> 00:38:57.000]  聽從上帝的吩咐
[00:38:57.000 --> 00:38:59.000]  一步一步的跟從
[00:38:59.000 --> 00:39:01.000]  環境如何
[00:39:01.000 --> 00:39:03.000]  不是我最大的考慮
[00:39:03.000 --> 00:39:05.000]  因為我知道上帝在我身邊
[00:39:05.000 --> 00:39:07.000]  上帝保護我
[00:39:07.000 --> 00:39:09.000]  帶領我前面人生的路
[00:39:09.000 --> 00:39:11.000]  這裡就是耶穌正正帶出了
[00:39:11.000 --> 00:39:13.000]  羊和牧羊人之間
[00:39:13.000 --> 00:39:15.000]  一個很重要的關係
[00:39:15.000 --> 00:39:17.000]  但願上帝都保守我們
[00:39:17.000 --> 00:39:19.000]  讓我們成為一群這樣的人
[00:39:19.000 --> 00:39:21.000]  我們知道上帝保護我們
[00:39:21.000 --> 00:39:23.000]  我們跟隨上帝就可以
[00:39:23.000 --> 00:39:25.000]  無論遇到什麼事情
[00:39:25.000 --> 00:39:27.000]  仍然有信心繼續跟從
[00:39:27.000 --> 00:39:29.000]  一位愛我們的上帝
[00:39:29.000 --> 00:39:31.000]  我們一起祈禱
[00:39:31.000 --> 00:39:33.000]  保守我們每一個弟兄姊妹
[00:39:33.000 --> 00:39:35.000]  幫助我們能夠在地上
[00:39:35.000 --> 00:39:37.000]  我們存在一份單純的信心
[00:39:37.000 --> 00:39:39.000]  我們知道你是一位愛我們的上帝
[00:39:39.000 --> 00:39:41.000]  我們都願意
[00:39:41.000 --> 00:39:43.000]  存在一份愛你的心
[00:39:43.000 --> 00:39:45.000]  去跟從你
[00:39:45.000 --> 00:39:47.000]  願主恩代賜福我們成為一群這樣的群體
[00:39:47.000 --> 00:39:48.000]  祈禱奉耶穌的名
[00:39:48.000 --> 00:39:49.000]  阿們
