
[00:00:00.000 --> 00:00:03.560]  信愛家的弟兄姊妹 早安 平安 主日平安
[00:34:03.800 --> 00:34:05.800]  為什麼神揀選意識的子民
[00:34:05.800 --> 00:34:06.800]  揀選你和我
[00:34:06.800 --> 00:34:07.800]  為什麼讓我們
[00:34:07.800 --> 00:34:08.800]  經歷上帝的恩典
[00:34:08.800 --> 00:34:09.800]  為什麼又讓我們
[00:34:09.800 --> 00:34:11.800]  去施恩給身邊有需要的人
[00:34:11.800 --> 00:34:13.800]  一切都是為神
[00:34:13.800 --> 00:34:15.800]  因為神是偉大
[00:34:15.800 --> 00:34:17.800]  求主幫助順愛家
[00:34:17.800 --> 00:34:19.800]  我們一起
[00:34:19.800 --> 00:34:21.800]  同心禱告
[00:34:21.800 --> 00:34:23.800]  請祢為自己
[00:34:23.800 --> 00:34:25.800]  也為順愛家祈禱
[00:34:25.800 --> 00:34:27.800]  讓我們一起
[00:34:27.800 --> 00:34:29.800]  去見證神恩惠的福音
[00:34:29.800 --> 00:34:33.800]  我們同心禱告
[00:34:33.800 --> 00:34:35.800]  天父多謝你
[00:34:35.800 --> 00:34:37.800]  多謝你上上次下
[00:34:37.800 --> 00:34:39.800]  你寶貴的話語
[00:34:39.800 --> 00:34:41.800]  讓我們去
[00:34:41.800 --> 00:34:43.800]  不單認識上帝
[00:34:43.800 --> 00:34:45.800]  也認識自己
[00:34:45.800 --> 00:34:47.800]  我們求主
[00:34:47.800 --> 00:34:49.800]  讓我們有肅靈的視野
[00:34:49.800 --> 00:34:51.800]  見到和祥的廣大
[00:34:51.800 --> 00:34:53.800]  當耶穌見到
[00:34:53.800 --> 00:34:55.800]  很多流離失所的人
[00:34:55.800 --> 00:34:57.800]  好像羊沒有
[00:34:57.800 --> 00:34:59.800]  牧人一般的時候
[00:34:59.800 --> 00:35:00.800]  就對門徒說
[00:35:00.800 --> 00:35:02.800]  要收的莊稼多
[00:35:02.800 --> 00:35:04.800]  作供的人少
[00:35:04.800 --> 00:35:06.800]  所以我們當求莊稼的主
[00:35:06.800 --> 00:35:08.800]  打發工人出去收主的莊稼
[00:35:08.800 --> 00:35:10.800]  天父願祢賜給順愛家
[00:35:10.800 --> 00:35:12.800]  每一位弟兄姊妹
[00:35:12.800 --> 00:35:14.800]  都有祢自己的心腸
[00:35:14.800 --> 00:35:16.800]  憐憫的心腸
[00:35:16.800 --> 00:35:18.800]  不斷的領受主的愛
[00:35:18.800 --> 00:35:20.800]  也不斷的施予愛
[00:35:20.800 --> 00:35:22.800]  學習施備受更為有福的贈禮
[00:35:22.800 --> 00:35:24.800]  讓這個家
[00:35:24.800 --> 00:35:26.800]  成為神的家
[00:35:26.800 --> 00:35:28.800]  成為流通的管子
[00:35:28.800 --> 00:35:30.800]  延伸開去
[00:35:30.800 --> 00:35:32.800]  讓我們很多未信的親友街坊
[00:35:32.800 --> 00:35:34.800]  都和我們一樣得到福音的好處
[00:35:34.800 --> 00:35:36.800]  我們讚美祢
[00:35:36.800 --> 00:35:38.800]  奉耶穌的聖名祈禱
[00:35:38.800 --> 00:35:40.800]  阿們
