
[00:00:00.000 --> 00:00:03.640]  今天所牽涉的大部分都是神的全能問題
[00:34:10.640 --> 00:34:12.640]  阿美尼亞是可以的
[00:34:12.640 --> 00:34:14.640]  他都可以拒絕
[00:34:14.640 --> 00:34:16.640]  意思是
[00:34:16.640 --> 00:34:18.640]  你誰我不要
[00:34:18.640 --> 00:34:20.640]  加爾文說你不要都不行
[00:34:20.640 --> 00:34:22.640]  一定要的
[00:34:22.640 --> 00:34:24.640]  是不可抗拒的
[00:34:24.640 --> 00:34:26.640]  神要恩典給你
[00:34:26.640 --> 00:34:28.640]  你走都走不了
[00:34:28.640 --> 00:34:30.640]  倒轉來說
[00:34:30.640 --> 00:34:32.640]  神不給你恩典
[00:34:32.640 --> 00:34:34.640]  這個當然是
[00:34:34.640 --> 00:34:36.640]  加爾文的看法
[00:34:36.640 --> 00:34:38.640]  阿美尼亞派的看法就是這樣
[00:34:38.640 --> 00:34:40.640]  The grace is not irresistible
[00:34:40.640 --> 00:34:44.640]  不是可以被拒絕
[00:34:44.640 --> 00:34:50.640]  阿米尼亞裡面的第四個宣言
[00:34:50.640 --> 00:34:52.640]  就是這樣說
[00:34:52.640 --> 00:34:58.640]  This grace of God is the beginning, continuance, and accomplishment of all God
[00:34:58.640 --> 00:35:00.640]  All good
[00:35:00.640 --> 00:35:02.640]  All good
[00:35:02.640 --> 00:35:04.640]  OK
[00:35:04.640 --> 00:35:06.640]  不好意思
[00:35:06.640 --> 00:35:08.640]  就是說
[00:35:08.640 --> 00:35:10.640]  這個恩典
[00:35:10.640 --> 00:35:14.640]  神在十字架射墜的恩典
[00:35:14.640 --> 00:35:16.640]  是起始
[00:35:16.640 --> 00:35:18.640]  持續
[00:35:18.640 --> 00:35:20.640]  完成一切的
[00:35:20.640 --> 00:35:22.640]  學善
[00:35:22.640 --> 00:35:24.640]  Even to this extent
[00:35:24.640 --> 00:35:26.640]  你留意
[00:35:26.640 --> 00:35:34.640]  這個恩典的開始和恩代的狀況和寬敞度
[00:35:34.640 --> 00:35:40.640]  But as respects the mode of the operation of this grace
[00:35:40.640 --> 00:35:46.640]  就是說當這個恩典要實踐成為歷史的事實的時候
[00:35:46.640 --> 00:35:48.640]  It is not irresistible
[00:35:48.640 --> 00:35:50.640]  這個最容易的字
[00:35:50.640 --> 00:35:54.640]  就是說恩典要實踐成為歷史的事實的時候
[00:35:54.640 --> 00:36:00.640]  它不是絕對毫無難阻地要給就一定能夠接受
[00:36:00.640 --> 00:36:02.640]  是要那個人肯要
[00:36:02.640 --> 00:36:04.640]  如果他不要的時候
[00:36:04.640 --> 00:36:06.640]  神都沒有辦法監禁他要這個恩典
[00:36:06.640 --> 00:36:08.640]  例如誰呢
[00:36:08.640 --> 00:36:10.640]  比如猶太
[00:36:10.640 --> 00:36:12.640]  It is as much as it is written concerning many
[00:36:12.640 --> 00:36:16.640]  就是說其實很多人都是這樣相信的
[00:36:16.640 --> 00:36:20.640]  They have resisted the Holy Ghost
[00:36:20.640 --> 00:36:24.640]  聖經也有說到有些人是拒絕聖靈的感動
[00:36:24.640 --> 00:36:26.640]  比如說在斯坦丁傳
[00:36:26.640 --> 00:36:28.640]  在很多地方
[00:36:28.640 --> 00:36:30.640]  這個亞美尼亞
[00:36:30.640 --> 00:36:34.640]  他都可以解決這個猶太和彼得的問題
[00:36:34.640 --> 00:36:36.640]  普及論就簡單
[00:36:36.640 --> 00:36:38.640]  答案很簡單
[00:36:38.640 --> 00:36:40.640]  猶太和彼得
[00:36:40.640 --> 00:36:42.640]  沒有問題
[00:36:42.640 --> 00:36:44.640]  猶太得救彼得得救
[00:36:44.640 --> 00:36:46.640]  大家一擔擔
[00:36:46.640 --> 00:36:48.640]  或者是一擔擔不好
[00:36:48.640 --> 00:36:50.640]  大家都這麼好
[00:36:50.640 --> 00:36:52.640]  大家都很結果
[00:36:52.640 --> 00:36:57.640]  所以這個我們可以說是一個關於
[00:36:57.640 --> 00:37:02.640]  預定和得救的問題
[00:37:02.640 --> 00:37:06.640]  這裡我就算是交代了神的傳能其中一個
[00:37:06.640 --> 00:37:09.640]  所以有些人認為預定論很複雜很深
[00:37:09.640 --> 00:37:11.640]  其實不是很複雜
[00:37:11.640 --> 00:37:12.640]  就是這樣
[00:37:12.640 --> 00:37:13.640]  三樣的
[00:37:13.640 --> 00:37:15.640]  不過要哪樣不要哪樣
[00:37:15.640 --> 00:37:17.640]  三個立場
[00:37:17.640 --> 00:37:19.640]  他自己本身的立場
[00:37:19.640 --> 00:37:21.640]  都是一致的
[00:37:21.640 --> 00:37:23.640]  他都自己一致的
[00:37:23.640 --> 00:37:24.640]  在理性上很一致的
[00:37:24.640 --> 00:37:26.640]  如果你是信奉加爾文的時候
[00:37:26.640 --> 00:37:27.640]  一致的不會有衝突的
[00:37:27.640 --> 00:37:29.640]  只要你相信是Double Predestination
[00:37:29.640 --> 00:37:31.640]  Limited Atonement
[00:37:31.640 --> 00:37:32.640]  Secret Council這三樣東西
[00:37:32.640 --> 00:37:34.640]  那你就可以肯定了神的絕對能力
[00:37:34.640 --> 00:37:36.640]  也肯定了世界有人得救有人不得救
[00:37:36.640 --> 00:37:39.640]  如果你是亞美尼亞派的時候
[00:37:39.640 --> 00:37:41.640]  系統都是很清楚的
[00:37:41.640 --> 00:37:43.640]  那你也可以絕對肯定
[00:37:43.640 --> 00:37:45.640]  願意萬人得救
[00:37:45.640 --> 00:37:47.640]  在現實裡是有人得救是有人沉淪
[00:37:47.640 --> 00:37:48.640]  但是呢
[00:37:48.640 --> 00:37:51.640]  不過你要知道
[00:37:51.640 --> 00:37:53.640]  彼得和猶太的抉擇
[00:37:53.640 --> 00:37:55.640]  拒絕這個恩典
[00:37:55.640 --> 00:37:57.640]  和他接受這個恩典
[00:37:57.640 --> 00:37:59.640]  相信或者不相信
[00:37:59.640 --> 00:38:02.640]  本身就是對神的旨意的實踐
[00:38:02.640 --> 00:38:05.640]  是有一定的支配和阻礙
[00:38:05.640 --> 00:38:07.640]  第三個是普教論裡
[00:38:07.640 --> 00:38:11.640]  他本身是很consistent的
[00:38:11.640 --> 00:38:14.640]  他相信神絕對要做的事
[00:38:14.640 --> 00:38:16.640]  他絕對做了出來
[00:38:16.640 --> 00:38:17.640]  那神呢
[00:38:17.640 --> 00:38:18.640]  想做的事
[00:38:18.640 --> 00:38:19.640]  萬人得救
[00:38:19.640 --> 00:38:21.640]  他絕對不否認這件事
[00:38:21.640 --> 00:38:22.640]  事實上呢
[00:38:22.640 --> 00:38:23.640]  萬人在歷史上
[00:38:23.640 --> 00:38:25.640]  所有人都得救
[00:38:25.640 --> 00:38:26.640]  沒有一個人沉淪
[00:38:26.640 --> 00:38:28.640]  彼得和猶太都沉淪
[00:38:28.640 --> 00:38:30.640]  猶太好像不得救
[00:38:30.640 --> 00:38:32.640]  其實呢中規也是得救
[00:38:32.640 --> 00:38:34.640]  所以我們說這三個理論
[00:38:34.640 --> 00:38:36.640]  本身都是有consistency的
[00:38:36.640 --> 00:38:37.640]  不過呢
[00:38:37.640 --> 00:38:38.640]  給大家了解
[00:38:38.640 --> 00:38:39.640]  這個就是系統神學
[00:38:39.640 --> 00:38:40.640]  歷代神學
[00:38:40.640 --> 00:38:42.640]  困難的一個很好的例子
[00:38:42.640 --> 00:38:43.640]  我們就是要
[00:38:43.640 --> 00:38:44.640]  你發覺呢
[00:38:44.640 --> 00:38:45.640]  聖經給了我們一些資料
[00:38:45.640 --> 00:38:47.640]  但當我們要將它整理成一個
[00:38:47.640 --> 00:38:50.640]  理性調和的一個系統的時候
[00:38:50.640 --> 00:38:51.640]  你發覺呢
[00:38:51.640 --> 00:38:52.640]  我們就要好像
[00:38:52.640 --> 00:38:53.640]  要有點點
[00:38:53.640 --> 00:38:56.640]  傳統我們要接受的一個
[00:38:56.640 --> 00:38:58.640]  某一些的教義
[00:38:58.640 --> 00:39:01.640]  所以就看你運氣好不好
[00:39:01.640 --> 00:39:04.640]  大家這麼多人舉手支持阿彌陀佛
[00:39:04.640 --> 00:39:06.640]  早幾個世紀出生才是大件事
[00:39:06.640 --> 00:39:08.640]  現在大家嘻嘻笑笑
[00:39:08.640 --> 00:39:10.640]  在家裡吃宵夜
[00:39:10.640 --> 00:39:11.640]  沒什麼好說的
[00:39:11.640 --> 00:39:14.640]  你們生在這個時代就好了
[00:39:14.640 --> 00:39:16.640]  那些人呢
[00:39:16.640 --> 00:39:18.640]  以前那些就死了很多人
[00:39:18.640 --> 00:39:20.640]  幾個世紀之前
[00:39:20.640 --> 00:39:21.640]  好
[00:39:21.640 --> 00:39:22.640]  我們說神的照顧
[00:39:22.640 --> 00:39:23.640]  我講一半
[00:39:23.640 --> 00:39:24.640]  然後大家休息
[00:39:24.640 --> 00:39:25.640]  我又呢
[00:39:25.640 --> 00:39:27.640]  下半就繼續講
[00:39:27.640 --> 00:39:29.640]  休息的時候
[00:39:29.640 --> 00:39:31.640]  大家如果你有問題想問上來
[00:39:31.640 --> 00:39:32.640]  你都可以問
[00:39:32.640 --> 00:39:35.640]  神的照顧就更加複雜
[00:39:35.640 --> 00:39:37.640]  神的照顧呢
[00:39:37.640 --> 00:39:39.640]  Providence或者是
[00:39:39.640 --> 00:39:41.640]  Preservation
[00:39:41.640 --> 00:39:42.640]  神的保守
[00:39:42.640 --> 00:39:43.640]  神的照顧
[00:39:43.640 --> 00:39:45.640]  和人的命運的問題
[00:39:45.640 --> 00:39:46.640]  什麼叫Providence呢
[00:39:46.640 --> 00:39:47.640]  簡單點來說就是
[00:39:47.640 --> 00:39:51.640]  Providence is that continuous agency of God
[00:39:51.640 --> 00:39:53.640]  就是說呢
[00:39:53.640 --> 00:39:56.640]  神,the creator,continuing his work
[00:39:56.640 --> 00:40:00.640]  這個呢
[00:40:00.640 --> 00:40:06.640]  By which he makes all the events of the physical and moral universe
[00:40:06.640 --> 00:40:11.640]  fulfill the original with which he created it
[00:40:11.640 --> 00:40:13.640]  意思就是說呢
[00:40:13.640 --> 00:40:14.640]  神的照顧呢
[00:40:14.640 --> 00:40:15.640]  意思就是說
[00:40:15.640 --> 00:40:18.640]  是神持續他
[00:40:18.640 --> 00:40:21.640]  起初作為一個創造者的創造的本意
[00:40:21.640 --> 00:40:22.640]  就是說呢
[00:40:22.640 --> 00:40:23.640]  神呢
[00:40:23.640 --> 00:40:25.640]  不是最初創造了宇宙
[00:40:25.640 --> 00:40:26.640]  人類
[00:40:26.640 --> 00:40:28.640]  就丟下給你們
[00:40:28.640 --> 00:40:29.640]  那你們自己了
[00:40:29.640 --> 00:40:31.640]  物理定律
[00:40:31.640 --> 00:40:32.640]  人生有人生的規律
[00:40:32.640 --> 00:40:33.640]  那你們自己呢
[00:40:33.640 --> 00:40:35.640]  你們自己搞定它了
[00:40:35.640 --> 00:40:37.640]  神就說我繞著手呢
[00:40:37.640 --> 00:40:38.640]  看你們怎麼做
[00:40:38.640 --> 00:40:41.640]  我們發覺聖經就不是這樣的神的觀念
[00:40:41.640 --> 00:40:42.640]  神是不斷的
[00:40:42.640 --> 00:40:43.640]  就是說呢
[00:40:43.640 --> 00:40:44.640]  現在繼續
[00:40:44.640 --> 00:40:46.640]  是繼續有和神呢
[00:40:46.640 --> 00:40:47.640]  現今
[00:40:47.640 --> 00:40:49.640]  延續著他那個
[00:40:49.640 --> 00:40:53.640]  作為一個創造者的職責和工作
[00:40:53.640 --> 00:40:55.640]  耶穌說我父作事
[00:40:55.640 --> 00:40:57.640]  直到如今
[00:40:57.640 --> 00:40:58.640]  我也作事
[00:40:58.640 --> 00:41:01.640]  我父作事就不是到阿當夏娃創造出來
[00:41:01.640 --> 00:41:02.640]  那就完結了
[00:41:02.640 --> 00:41:03.640]  不是的
[00:41:03.640 --> 00:41:04.640]  一直這麼做的
[00:41:04.640 --> 00:41:05.640]  因為神呢
[00:41:05.640 --> 00:41:10.640]  在現在仍然在和這個世界發生著不斷的相處的關係
[00:41:10.640 --> 00:41:12.640]  那神的創造者呢
[00:41:12.640 --> 00:41:15.640]  到現在仍然是continuous creation
[00:41:15.640 --> 00:41:21.640]  所以我們神的照顧是神的創造的工作的延續
[00:41:21.640 --> 00:41:24.640]  神不斷仍然在照顧這個世界
[00:41:24.640 --> 00:41:25.640]  那時候的照顧呢
[00:41:25.640 --> 00:41:26.640]  就希望呢
[00:41:26.640 --> 00:41:27.640]  願意令到他
[00:41:27.640 --> 00:41:29.640]  by which he makes all the events
[00:41:29.640 --> 00:41:32.640]  令到這一切世界上所發生的事情
[00:41:32.640 --> 00:41:34.640]  就是宇宙的物理的世界
[00:41:34.640 --> 00:41:35.640]  和人心靈的世界
[00:41:35.640 --> 00:41:36.640]  也就是人類的歷史
[00:41:36.640 --> 00:41:38.640]  或者是自然界的現象
[00:41:38.640 --> 00:41:40.640]  每一個最小的
[00:41:40.640 --> 00:41:42.640]  或者是哪一個部分呢
[00:41:42.640 --> 00:41:45.640]  都是合乎他那個的旨意
[00:41:45.640 --> 00:41:47.640]  合乎他呢
[00:41:47.640 --> 00:41:48.640]  最初所創造
[00:41:48.640 --> 00:41:49.640]  而且呢
[00:41:49.640 --> 00:41:52.640]  繼續希望他如此的旨意
[00:41:52.640 --> 00:41:57.640]  God does accomplish his will in spite of myself and the power of evil
[00:41:57.640 --> 00:41:58.640]  ok
[00:41:58.640 --> 00:41:59.640]  好了
[00:41:59.640 --> 00:42:01.640]  這個就是神的照顧的定義
[00:42:01.640 --> 00:42:02.640]  有沒有根據
[00:42:02.640 --> 00:42:03.640]  有很多聖經的根據
[00:42:03.640 --> 00:42:05.640]  我不和大家詳細讀出來
[00:42:05.640 --> 00:42:06.640]  大家可以做一個雜作
[00:42:06.640 --> 00:42:08.640]  回家自己找回它
[00:42:08.640 --> 00:42:09.640]  看回經文
[00:42:09.640 --> 00:42:10.640]  足夠的
[00:42:10.640 --> 00:42:17.640]  就是神的看顧和掌管和照顧保守
[00:42:17.640 --> 00:42:20.640]  在範圍上是合乎整個宇宙的
[00:42:20.640 --> 00:42:23.640]  還有呢
[00:42:23.640 --> 00:42:25.640]  如果在細微來說
[00:42:25.640 --> 00:42:28.640]  是一切自然界的生物的現象
[00:42:28.640 --> 00:42:30.640]  和一切的現象
[00:42:30.640 --> 00:42:31.640]  ok
[00:42:31.640 --> 00:42:32.640]  然後呢
[00:42:32.640 --> 00:42:34.640]  在人類歷史來說
[00:42:34.640 --> 00:42:36.640]  是歷史和國家的興亡
[00:42:36.640 --> 00:42:44.640]  都是神的掌管和保守照顧
[00:42:44.640 --> 00:42:45.640]  個人
[00:42:45.640 --> 00:42:47.640]  由歷史整體的民族國家
[00:42:47.640 --> 00:42:48.640]  到個人
[00:42:48.640 --> 00:42:52.640]  個人的人生的際遇
[00:42:52.640 --> 00:42:54.640]  人生的興衰
[00:42:54.640 --> 00:42:58.640]  都是神的照顧保守掌管
[00:42:58.640 --> 00:42:59.640]  然後呢
[00:42:59.640 --> 00:43:01.640]  當然我們屬於神的人
[00:43:01.640 --> 00:43:04.640]  更加我們身心靈的需要
[00:43:04.640 --> 00:43:07.640]  都在神的掌管下
[00:43:07.640 --> 00:43:10.640]  神從來不會遺漏一些事情
[00:43:10.640 --> 00:43:11.640]  他管不了
[00:43:11.640 --> 00:43:12.640]  他不理的
[00:43:12.640 --> 00:43:14.640]  特別是人的罪惡
[00:43:14.640 --> 00:43:16.640]  這樣很清楚了
[00:43:16.640 --> 00:43:18.640]  如果大家回去查一查聖經
[00:43:18.640 --> 00:43:19.640]  會看到
[00:43:19.640 --> 00:43:20.640]  這是很清楚的
[00:43:20.640 --> 00:43:22.640]  從聖經裏面的教義
[00:43:22.640 --> 00:43:24.640]  但是這個教義
[00:43:24.640 --> 00:43:27.640]  我想大家都會產生一些困難
[00:43:27.640 --> 00:43:28.640]  如果這樣的時候
[00:43:28.640 --> 00:43:30.640]  神什麼都管
[00:43:30.640 --> 00:43:32.640]  什麼都掌管
[00:43:32.640 --> 00:43:34.640]  那究竟呢
[00:43:34.640 --> 00:43:36.640]  為什麼有些事情
[00:43:36.640 --> 00:43:39.640]  和我們明明知道神想的事情會發生呢
[00:43:39.640 --> 00:43:40.640]  特別是我們說
[00:43:40.640 --> 00:43:42.640]  在第二次世界大戰之後
[00:43:42.640 --> 00:43:44.640]  產生了阿斯利奇的理論
[00:43:44.640 --> 00:43:46.640]  和希羅斯多瑪的理論
[00:43:46.640 --> 00:43:47.640]  就是說
[00:43:47.640 --> 00:43:50.640]  兩件是震撼人類歷史的時候
[00:43:50.640 --> 00:43:51.640]  都震撼了神學家
[00:43:51.640 --> 00:43:52.640]  第一
[00:43:52.640 --> 00:43:57.640]  就是納粹黨在第二次世界大戰的煤氣室
[00:43:57.640 --> 00:43:59.640]  殺了這麼多猶太人
[00:43:59.640 --> 00:44:00.640]  很明顯
[00:44:00.640 --> 00:44:03.640]  究竟神的保守掌管在哪裡呢
[00:44:03.640 --> 00:44:05.640]  這個要問一個問題
[00:44:05.640 --> 00:44:07.640]  難道這個是神本來的意思嗎
[00:44:07.640 --> 00:44:09.640]  創造世界的意思嗎
[00:44:09.640 --> 00:44:10.640]  如果是的話
[00:44:10.640 --> 00:44:13.640]  我們就很難接受這個神是這樣
[00:44:13.640 --> 00:44:15.640]  如果他不是
[00:44:15.640 --> 00:44:17.640]  他是不是無能為力呢
[00:44:17.640 --> 00:44:18.640]  在這件事上
[00:44:18.640 --> 00:44:20.640]  晚上的節目
[00:44:20.640 --> 00:44:22.640]  節目一連串的
[00:44:22.640 --> 00:44:24.640]  就說第二次世界大戰的回憶
[00:44:24.640 --> 00:44:25.640]  不同的人
[00:44:25.640 --> 00:44:27.640]  說到猶太人的回憶
[00:44:27.640 --> 00:44:29.640]  他們在第二次世界大戰被納粹黨屠殺
[00:44:29.640 --> 00:44:31.640]  其中一個老人家
[00:44:31.640 --> 00:44:33.640]  現在訪問他很老了
[00:44:33.640 --> 00:44:35.640]  他說他看見
[00:44:35.640 --> 00:44:37.640]  他躲起來幫忙剷除那些人
[00:44:37.640 --> 00:44:39.640]  以為他不是猶太人
[00:44:39.640 --> 00:44:41.640]  幫忙剷除那些死屍
[00:44:41.640 --> 00:44:43.640]  但是他看到他的朋友
[00:44:43.640 --> 00:44:44.640]  他最愛的人
[00:44:44.640 --> 00:44:45.640]  他的親戚
[00:44:45.640 --> 00:44:46.640]  被人脫光衣服
[00:44:46.640 --> 00:44:48.640]  一直推上卡車上
[00:44:48.640 --> 00:44:50.640]  就把他們關進煤氣室的時候
[00:44:50.640 --> 00:44:53.640]  他說當時我心裡默默的祈禱
[00:44:53.640 --> 00:44:55.640]  神啊你是全能的神
[00:44:55.640 --> 00:44:57.640]  求你救他們
[00:44:57.640 --> 00:44:59.640]  當我祈禱之後
[00:44:59.640 --> 00:45:01.640]  我看見那些人仍然脫光衣服
[00:45:01.640 --> 00:45:03.640]  仍然走上車上
[00:45:03.640 --> 00:45:05.640]  仍然驅走他們
[00:45:05.640 --> 00:45:07.640]  進入煤氣室當中
[00:45:07.640 --> 00:45:09.640]  他說從那時候開始
[00:45:09.640 --> 00:45:11.640]  我就不再相信神了
[00:45:11.640 --> 00:45:12.640]  這句話很有意思
[00:45:12.640 --> 00:45:13.640]  他說完這句話
[00:45:13.640 --> 00:45:15.640]  他自己的眼睛就哭了
[00:45:15.640 --> 00:45:16.640]  我很深印象
[00:45:16.640 --> 00:45:17.640]  晚上看的時候
[00:45:17.640 --> 00:45:19.640]  其實這是一個很真實的問題
[00:45:19.640 --> 00:45:21.640]  如果神無能為力的時候
[00:45:21.640 --> 00:45:22.640]  他還偏要上門呢
[00:45:22.640 --> 00:45:24.640]  這是一個很重要的問題
[00:45:24.640 --> 00:45:26.640]  對自然界的神是否完全掌管
[00:45:26.640 --> 00:45:28.640]  是否合乎他的意思呢
[00:45:28.640 --> 00:45:29.640]  如果是的話
[00:45:29.640 --> 00:45:32.640]  為什麼會有這麼多痛苦的東西產生呢
[00:45:32.640 --> 00:45:33.640]  對基督徒來說
[00:45:33.640 --> 00:45:34.640]  基督徒是神的兒女
[00:45:34.640 --> 00:45:36.640]  那究竟基督徒的制約
[00:45:36.640 --> 00:45:38.640]  是不是神完全的掌管呢
[00:45:38.640 --> 00:45:39.640]  如果是的話
[00:45:39.640 --> 00:45:41.640]  為什麼有些東西和我們想像的不同呢
[00:45:41.640 --> 00:45:42.640]  這件事對我來說
[00:45:42.640 --> 00:45:44.640]  都是很深印象的
[00:45:44.640 --> 00:45:45.640]  讓大家想一下
[00:45:45.640 --> 00:45:46.640]  讓我們休息一下
[00:45:46.640 --> 00:45:48.640]  這個問題是我20年前信了主之後
[00:45:48.640 --> 00:45:50.640]  一年多就開始想了
[00:45:50.640 --> 00:45:52.640]  究竟我是否可以做神學的人
[00:45:52.640 --> 00:45:54.640]  那時候我不是在讀神學
[00:45:54.640 --> 00:45:55.640]  我讀物理
[00:45:55.640 --> 00:45:56.640]  不過我那時候去一個夏令會
[00:45:56.640 --> 00:45:58.640]  我從來信了主之後
[00:45:58.640 --> 00:46:00.640]  有一個很強的信念
[00:46:00.640 --> 00:46:02.640]  我相信神是絕對保守
[00:46:02.640 --> 00:46:04.640]  保守他的義隊
[00:46:04.640 --> 00:46:06.640]  所以夏令會
[00:46:06.640 --> 00:46:07.640]  吃飯
[00:46:07.640 --> 00:46:08.640]  祈禱
[00:46:08.640 --> 00:46:09.640]  閉上眼睛的時候
[00:46:09.640 --> 00:46:10.640]  我就一直相信
[00:46:10.640 --> 00:46:12.640]  蒼蠅不會生我的氣
[00:46:12.640 --> 00:46:16.640]  但是因為我
[00:46:16.640 --> 00:46:18.640]  我就是
[00:46:18.640 --> 00:46:20.640]  我祈禱當然不會
[00:46:20.640 --> 00:46:21.640]  閉上眼睛驗證一下
[00:46:21.640 --> 00:46:23.640]  所以我從來都不知道答案是怎樣
[00:46:23.640 --> 00:46:24.640]  我當然
[00:46:24.640 --> 00:46:25.640]  我一直相信這件事
[00:46:25.640 --> 00:46:27.640]  直到有一次
[00:46:27.640 --> 00:46:28.640]  祈禱會
[00:46:28.640 --> 00:46:29.640]  就是分組祈禱會
[00:46:29.640 --> 00:46:30.640]  夏令會
[00:46:30.640 --> 00:46:32.640]  那時候有蚊子咬我
[00:46:32.640 --> 00:46:36.640]  那我說
[00:46:36.640 --> 00:46:38.640]  祈禱啊
[00:46:38.640 --> 00:46:40.640]  這麼神聖
[00:46:40.640 --> 00:46:42.640]  沒理由蚊子會咬我
[00:46:42.640 --> 00:46:44.640]  那
[00:46:46.640 --> 00:46:48.640]  你知道我們那個年代
[00:46:48.640 --> 00:46:50.640]  祈禱就要合手
[00:46:50.640 --> 00:46:52.640]  不能拍
[00:46:52.640 --> 00:46:54.640]  不能動
[00:46:54.640 --> 00:46:56.640]  當然
[00:46:56.640 --> 00:46:58.640]  我們要想這個問題
[00:46:58.640 --> 00:47:00.640]  其實那次就潰不成軍
[00:47:00.640 --> 00:47:02.640]  但是那次給我很深的印象
[00:47:02.640 --> 00:47:04.640]  為什麼我祈禱還被蚊子咬呢
[00:47:04.640 --> 00:47:06.640]  不應該的
[00:47:06.640 --> 00:47:08.640]  那時候開始
[00:47:08.640 --> 00:47:10.640]  我一直思想這個
[00:47:10.640 --> 00:47:12.640]  我們叫Providence的問題
[00:47:12.640 --> 00:47:14.640]  當我們說到
[00:47:14.640 --> 00:47:16.640]  神的照顧
[00:47:16.640 --> 00:47:18.640]  神祂希望的事
[00:47:18.640 --> 00:47:20.640]  和祂的關顧
[00:47:20.640 --> 00:47:22.640]  那個範圍
[00:47:22.640 --> 00:47:24.640]  那個寬度和細密度的時候
[00:47:24.640 --> 00:47:26.640]  當然我們就
[00:47:26.640 --> 00:47:28.640]  會面對一些困難
[00:47:28.640 --> 00:47:30.640]  但是這些困難
[00:47:30.640 --> 00:47:32.640]  很真實的
[00:47:32.640 --> 00:47:34.640]  剛才我舉例的時候
[00:47:34.640 --> 00:47:36.640]  不是跟大家開玩笑
[00:47:36.640 --> 00:47:38.640]  這些是很真實的
[00:47:38.640 --> 00:47:40.640]  甚至我祈禱的時候會不會被蚊子咬
[00:47:40.640 --> 00:47:42.640]  這些都是一個很真實的問題
[00:47:42.640 --> 00:47:44.640]  我祈禱的時候
[00:47:44.640 --> 00:47:46.640]  我求過神不要讓蚊子咬我
[00:47:46.640 --> 00:47:48.640]  不能進去
[00:47:48.640 --> 00:47:50.640]  我心裡說的
[00:47:50.640 --> 00:47:52.640]  當然不會說出來
[00:47:52.640 --> 00:47:54.640]  當時我說不要讓牠進去
[00:47:54.640 --> 00:47:56.640]  那祈禱之後
[00:47:56.640 --> 00:47:58.640]  整顆在那裡
[00:47:58.640 --> 00:48:00.640]  很frustrated
[00:48:00.640 --> 00:48:02.640]  那次我記得
[00:48:02.640 --> 00:48:04.640]  很大打擊
[00:48:04.640 --> 00:48:06.640]  神怎麼回事
[00:48:06.640 --> 00:48:08.640]  這也是神的Providence的問題
[00:48:10.640 --> 00:48:12.640]  所以我們想從一個比較寬的角度
[00:48:12.640 --> 00:48:14.640]  慢慢收窄
[00:48:14.640 --> 00:48:16.640]  到最後提供一些出路
[00:48:16.640 --> 00:48:20.640]  算不算有一點
[00:48:20.640 --> 00:48:22.640]  明確明朗的圖畫
[00:48:22.640 --> 00:48:24.640]  給大家看
[00:48:24.640 --> 00:48:26.640]  首先我們從一個
[00:48:26.640 --> 00:48:28.640]  最寬的定義來看
[00:48:28.640 --> 00:48:30.640]  神的照顧
[00:48:30.640 --> 00:48:32.640]  是神創造的延續
[00:48:32.640 --> 00:48:34.640]  就是說
[00:48:34.640 --> 00:48:36.640]  當聖經說到神是照顧的時候
[00:48:36.640 --> 00:48:38.640]  我們應該先不要問
[00:48:38.640 --> 00:48:40.640]  神怎麼照顧
[00:48:40.640 --> 00:48:42.640]  How的問題
[00:48:42.640 --> 00:48:44.640]  能不能照顧
[00:48:44.640 --> 00:48:46.640]  先不要問這麼詳細的問題
[00:48:46.640 --> 00:48:48.640]  先問神為什麼要照顧我們
[00:48:48.640 --> 00:48:50.640]  答案比較明顯
[00:48:50.640 --> 00:48:52.640]  神照顧歷史
[00:48:52.640 --> 00:48:54.640]  世界
[00:48:54.640 --> 00:48:56.640]  人類
[00:48:56.640 --> 00:48:58.640]  信不信
[00:48:58.640 --> 00:49:00.640]  都是祂自己創造的延續
[00:49:00.640 --> 00:49:02.640]  因為祂創造的時候
[00:49:02.640 --> 00:49:04.640]  祂願意
[00:49:04.640 --> 00:49:06.640]  給人有
[00:49:06.640 --> 00:49:08.640]  一種恩典
[00:49:08.640 --> 00:49:10.640]  帶領
[00:49:10.640 --> 00:49:12.640]  給人生命
[00:49:12.640 --> 00:49:14.640]  世界都有方向
[00:49:14.640 --> 00:49:16.640]  不是偶然的
[00:49:16.640 --> 00:49:18.640]  機會
[00:49:18.640 --> 00:49:20.640]  碰撞
[00:49:20.640 --> 00:49:22.640]  或者
[00:49:22.640 --> 00:49:24.640]  一些
[00:49:24.640 --> 00:49:26.640]  無意志的
[00:49:26.640 --> 00:49:28.640]  產生的結果
[00:49:28.640 --> 00:49:30.640]  我們說神創世的時候
[00:49:30.640 --> 00:49:32.640]  是清楚的
[00:49:32.640 --> 00:49:34.640]  因為神是淵面黑暗空虛混亂當中
[00:49:34.640 --> 00:49:36.640]  創造了秩序
[00:49:36.640 --> 00:49:38.640]  所以整個世界
[00:49:38.640 --> 00:49:40.640]  方向有秩序
[00:49:40.640 --> 00:49:42.640]  有規矩
[00:49:42.640 --> 00:49:44.640]  所以神創造了心意
[00:49:44.640 --> 00:49:46.640]  所以這個心意是繼續延續下去
[00:49:46.640 --> 00:49:48.640]  不是做了之後就放下
[00:49:48.640 --> 00:49:50.640]  延續到現在
[00:49:50.640 --> 00:49:52.640]  結束這個世界
