
[00:00:00.000 --> 00:00:04.080]  今天的題目是經歷神的二
[00:28:38.040 --> 00:28:40.480]  心裡面有這樣的態度的時候
[00:28:40.680 --> 00:28:42.480]  就算魔鬼要反對
[00:28:42.480 --> 00:28:44.440]  就算他要破壞
[00:28:44.440 --> 00:28:47.600]  就算我們人都有錯失有軟弱
[00:28:47.600 --> 00:28:48.360]  不要緊的
[00:28:48.360 --> 00:28:49.800]  神就會在這裡介入
[00:28:49.800 --> 00:28:51.120]  就會扭轉
[00:28:51.120 --> 00:28:52.680]  就會回到他的心意
[00:28:52.680 --> 00:28:54.480]  因為你想跟隨他的心意
[00:28:54.480 --> 00:28:55.600]  所以聽話
[00:28:55.600 --> 00:28:56.280]  剛才我們說了
[00:28:56.280 --> 00:28:57.240]  保羅也是這樣
[00:28:57.240 --> 00:28:58.960]  其他信徒都是這樣
[00:28:58.960 --> 00:29:00.000]  聽話
[00:29:00.000 --> 00:29:01.320]  立刻聽神的話
[00:29:01.320 --> 00:29:03.560]  他走在神的意識上的時候
[00:29:03.560 --> 00:29:06.000]  你就會自然需要的時候
[00:29:06.000 --> 00:29:09.160]  你就會很容易經歷到神自己
[00:29:09.320 --> 00:29:10.720]  那個大能的出現
[00:29:10.720 --> 00:29:12.600]  就是多麼的清楚在你生命裡面
[00:29:12.600 --> 00:29:14.080]  心裡面有多麼的平安
[00:29:14.080 --> 00:29:15.160]  多麼的有把握
[00:29:15.160 --> 00:29:16.960]  因為我走在神的心意裡面
[00:29:16.960 --> 00:29:18.080]  誰能夠抵擋
[00:29:18.080 --> 00:29:19.720]  不是我某某人
[00:29:19.720 --> 00:29:22.120]  而是神在我前面走的時候
[00:29:22.120 --> 00:29:22.920]  我跟著他走
[00:29:22.920 --> 00:29:23.640]  沒錯
[00:29:23.640 --> 00:29:25.880]  第二
[00:29:25.880 --> 00:29:28.000]  就是信心
[00:29:28.000 --> 00:29:29.200]  信心
[00:29:29.200 --> 00:29:31.560]  二弗所說第一章所說的話
[00:29:31.560 --> 00:29:35.200]  他說神會照著他強大的力量
[00:29:35.200 --> 00:29:38.040]  向我們信他的人
[00:29:38.040 --> 00:29:39.640]  有信心對他的人
[00:29:39.640 --> 00:29:42.320]  顯出這個能力是何等的豪大
[00:29:42.320 --> 00:29:43.160]  很清楚的說
[00:29:43.160 --> 00:29:45.360]  神要顯出豪大能力是什麼呢?
[00:29:45.360 --> 00:29:47.560]  是因為我們對他有信心
[00:29:47.560 --> 00:29:52.880]  信心這裡代表我們不要為神設立框框
[00:29:52.880 --> 00:29:54.800]  你信得過他
[00:29:54.800 --> 00:29:58.960]  他可以做的遠超過你可能想像的
[00:29:58.960 --> 00:30:02.520]  你不要自己說
[00:30:02.520 --> 00:30:03.080]  神啊
[00:30:03.080 --> 00:30:03.920]  你真的很大能的
[00:30:03.920 --> 00:30:04.560]  不過呢
[00:30:04.560 --> 00:30:06.560]  大概這件事你都搞不定了
[00:30:06.560 --> 00:30:07.600]  因為太難了
[00:30:07.760 --> 00:30:09.040]  我們有時是這樣的
[00:30:09.040 --> 00:30:11.920]  如果不是這樣的話
[00:30:11.920 --> 00:30:14.760]  你祈完禱將那件事交託給神之後
[00:30:14.760 --> 00:30:16.520]  祈完禱之後還是那個樣子
[00:30:16.520 --> 00:30:17.920]  還是那個樣子
[00:30:17.920 --> 00:30:19.080]  頭垂垂的
[00:30:19.080 --> 00:30:21.240]  你信不信得過他真的可以的
[00:30:21.240 --> 00:30:22.320]  我們信得過他
[00:30:22.320 --> 00:30:23.600]  不是為了我自己
[00:30:23.600 --> 00:30:26.280]  是神自己的能力是沒有框框的
[00:30:26.280 --> 00:30:28.240]  你打破這個框框
[00:30:28.240 --> 00:30:31.240]  告訴自己我信得過神
[00:30:31.240 --> 00:30:33.720]  事實上我都提醒我自己的
[00:30:33.720 --> 00:30:36.760]  我耶穌基督連死了都可以復活
[00:30:37.760 --> 00:30:38.880]  有什麼是做不到的
[00:30:38.880 --> 00:30:40.440]  對不對?
[00:30:40.440 --> 00:30:42.840]  我希望這句話能夠鼓勵到你
[00:30:42.840 --> 00:30:43.760]  不是我說的
[00:30:43.760 --> 00:30:45.240]  這是事實
[00:30:45.240 --> 00:30:47.400]  我們不要為神做了這個框框
[00:30:47.400 --> 00:30:48.520]  我跟大家說過
[00:30:48.520 --> 00:30:50.280]  有一本書我很喜歡它的名字
[00:30:50.280 --> 00:30:52.440]  雖然是比較古老的熟人書籍
[00:30:52.440 --> 00:30:54.520]  叫做《God in a Box》
[00:30:54.520 --> 00:30:57.720]  那本書列了很多情況下
[00:30:57.720 --> 00:30:58.680]  我們說神啊
[00:30:58.680 --> 00:30:59.280]  你是大能的
[00:30:59.280 --> 00:31:00.120]  不過我有一個盒子
[00:31:00.120 --> 00:31:01.000]  你放在裡面
[00:31:01.000 --> 00:31:02.080]  將你放在裡面
[00:31:02.080 --> 00:31:02.840]  就是這麼多
[00:31:02.840 --> 00:31:03.960]  你出不了那個盒子的
[00:31:05.640 --> 00:31:07.240]  我們有時候就是這麼矛盾
[00:31:07.240 --> 00:31:09.560]  我們不要為神設這些框框
[00:31:09.560 --> 00:31:12.480]  我們去放開自己
[00:31:12.480 --> 00:31:16.000]  那時候你就會看到神自己的大能
[00:31:16.000 --> 00:31:19.280]  尤其是當我們人生走到一些很無助的
[00:31:19.280 --> 00:31:22.080]  走到絕路的時候
[00:31:22.080 --> 00:31:24.200]  更加需要這種信心
[00:31:24.200 --> 00:31:27.080]  在絕路裡面的時候
[00:31:27.080 --> 00:31:28.560]  那怎麼辦呢?
[00:31:28.560 --> 00:31:29.600]  你告訴自己
[00:31:29.600 --> 00:31:30.440]  告訴神
[00:31:30.440 --> 00:31:32.800]  神啊你的能力是彰顯
[00:31:32.800 --> 00:31:34.240]  所以聖經很有意思的
[00:31:34.720 --> 00:31:36.720]  我覺得保羅真的很有意思的
[00:31:36.720 --> 00:31:40.600]  他特地在《格林達後書》裡面說了幾次
[00:31:40.600 --> 00:31:42.320]  在十二章那裡說
[00:31:42.320 --> 00:31:44.360]  他說我聽見神跟我說
[00:31:44.360 --> 00:31:46.280]  我的恩典是夠你用的
[00:31:46.280 --> 00:31:48.360]  再加多一句
[00:31:48.360 --> 00:31:53.160]  他說我的能力特別要在軟弱的人身上顯得完全
[00:31:53.160 --> 00:31:56.120]  所以接著保羅自己就加一個回應
[00:31:56.120 --> 00:31:56.600]  他說
[00:31:56.600 --> 00:32:00.280]  所以我喜歡誇自己的軟弱
[00:32:00.280 --> 00:32:01.560]  這句話很極端
[00:32:01.560 --> 00:32:02.680]  但是很真實
[00:32:02.680 --> 00:32:04.480]  他不是拿虎來伸
[00:32:04.480 --> 00:32:05.080]  而是說
[00:32:05.080 --> 00:32:08.880]  為什麼我自己就是軟弱呢?
[00:32:08.880 --> 00:32:10.640]  軟弱沒有人喜歡的
[00:32:10.640 --> 00:32:12.040]  路走到絕
[00:32:12.040 --> 00:32:12.960]  誰喜歡啊?
[00:32:12.960 --> 00:32:14.160]  但是保羅說
[00:32:14.160 --> 00:32:15.520]  就在這個時間裡面
[00:32:15.520 --> 00:32:17.080]  我很高興啊
[00:32:17.080 --> 00:32:18.120]  我喜歡誇
[00:32:18.120 --> 00:32:18.960]  好東西
[00:32:18.960 --> 00:32:19.840]  我就走到絕路
[00:32:19.840 --> 00:32:20.360]  為什麼呢?
[00:32:20.360 --> 00:32:21.520]  這個就是一個機會
[00:32:21.520 --> 00:32:24.640]  我可以經驗到神很不尋常的力量和真實
[00:32:24.640 --> 00:32:26.120]  這個就是保羅那種
[00:32:26.120 --> 00:32:27.800]  所以他說我什麼時候軟弱
[00:32:27.800 --> 00:32:29.040]  我就什麼時候剛強
[00:32:29.040 --> 00:32:30.280]  不是保羅剛強
[00:32:30.280 --> 00:32:31.560]  我什麼時候軟弱
[00:32:31.560 --> 00:32:33.760]  我就什麼時候經驗到什麼叫剛強
[00:32:34.080 --> 00:32:35.280]  這個就真的是
[00:32:35.280 --> 00:32:36.200]  經驗了之後
[00:32:36.200 --> 00:32:37.000]  剛才說的
[00:32:37.000 --> 00:32:38.240]  整個人生命發覺
[00:32:38.240 --> 00:32:38.880]  哇
[00:32:38.880 --> 00:32:40.000]  真的啊
[00:32:40.000 --> 00:32:41.360]  原來神這麼厲害
[00:32:41.360 --> 00:32:42.560]  所以你不要怕
[00:32:42.560 --> 00:32:44.720]  也不要經常逃避
[00:32:44.720 --> 00:32:46.240]  你很無助
[00:32:46.240 --> 00:32:48.400]  好像走到絕路的時候
[00:32:48.400 --> 00:32:50.040]  神就在那裡來了
[00:32:50.040 --> 00:32:51.480]  你就有機會
[00:32:51.480 --> 00:32:53.280]  更加有契機
[00:32:53.280 --> 00:32:55.200]  聽到、見到
[00:32:55.200 --> 00:32:57.200]  經驗到神自己的大能
[00:32:57.200 --> 00:33:01.040]  這個就是神自己的大能的經歷
[00:33:01.040 --> 00:33:03.800]  每一個人都可以經歷得到
[00:33:03.800 --> 00:33:05.600]  並且我們不要錯失了
[00:33:05.600 --> 00:33:07.880]  這個屬靈的經歷
[00:33:07.880 --> 00:33:10.080]  這個聖經教訓了我們
[00:33:10.080 --> 00:33:12.960]  我們也可以同樣的體會得到
[00:33:12.960 --> 00:33:13.680]  好了
[00:33:13.680 --> 00:33:14.840]  我們作為結論的時候
[00:33:14.840 --> 00:33:16.040]  我們再說
[00:33:16.040 --> 00:33:16.640]  就是說
[00:33:16.640 --> 00:33:17.960]  如果是這樣的話
[00:33:17.960 --> 00:33:19.280]  我們就用
[00:33:19.280 --> 00:33:22.960]  我們在耶穌基督裡
[00:33:22.960 --> 00:33:24.680]  剛才那個大範圍
[00:33:24.680 --> 00:33:27.160]  作為一個總結
[00:33:27.160 --> 00:33:30.640]  就是說我不單在你裡面
[00:33:30.640 --> 00:33:33.640]  並且你們也要在我裡面
[00:33:34.280 --> 00:33:35.760]  讓我包圍著你們
[00:33:35.760 --> 00:33:37.520]  所以我們稍微解釋過
[00:33:37.520 --> 00:33:41.600]  但是什麼叫做我們在耶穌基督裡面呢?
[00:33:41.600 --> 00:33:43.480]  始終是有一點點抽象
[00:33:43.480 --> 00:33:45.400]  跟剛才我們說耶穌基督
[00:33:45.400 --> 00:33:47.160]  用靈的方式在我們裡面
[00:33:47.160 --> 00:33:48.960]  就比較真實容易理解
[00:33:48.960 --> 00:33:49.960]  那麼
[00:33:49.960 --> 00:33:51.920]  究竟是什麼意思呢?
[00:33:51.920 --> 00:33:53.120]  我們很感謝神
[00:33:53.120 --> 00:33:54.360]  很感謝耶穌基督
[00:33:54.360 --> 00:33:56.240]  我們的神在聖經裡面
[00:33:56.240 --> 00:33:58.360]  從來不會說了給你一個大方向
[00:33:58.360 --> 00:33:59.480]  那你自己想辦法吧
[00:33:59.480 --> 00:34:00.240]  不會的
[00:34:00.240 --> 00:34:02.760]  他一定會再解釋很清楚
[00:34:02.880 --> 00:34:06.560]  我們剛才讀了一段敬經就看到了
[00:34:06.560 --> 00:34:09.680]  原來耶穌基督已經解釋給我們聽了
[00:34:09.680 --> 00:34:13.720]  那麼究竟怎麼理解我們在耶穌基督裡面呢?
[00:34:13.720 --> 00:34:16.080]  原來耶穌說很簡單而已
[00:34:16.080 --> 00:34:19.440]  有一個平衡的樣板給你看
[00:34:19.440 --> 00:34:23.280]  就好像我在我的天父裡面
[00:34:23.280 --> 00:34:24.040]  是不是?
[00:34:24.040 --> 00:34:24.880]  剛才就這麼說
[00:34:24.880 --> 00:34:26.200]  剛才我們讀那個
[00:34:26.200 --> 00:34:27.800]  《約翰福音》那幾段的時候
[00:34:27.800 --> 00:34:28.960]  經常都說這件事情的
[00:34:28.960 --> 00:34:31.280]  如果我們一開始沒有留意的時候
[00:34:31.280 --> 00:34:32.480]  讀到你一頭煙的
[00:34:32.480 --> 00:34:33.960]  我在我父裡面
[00:34:33.960 --> 00:34:34.880]  父又在我裡面
[00:34:34.880 --> 00:34:36.160]  所以你們要在我裡面
[00:34:36.160 --> 00:34:37.120]  我又在你們裡面
[00:34:37.120 --> 00:34:39.000]  那麼誰在裡面讀到呢?
[00:34:39.000 --> 00:34:40.120]  就是雲托托
[00:34:40.120 --> 00:34:40.920]  你留心
[00:34:40.920 --> 00:34:41.520]  有東西的
[00:34:41.520 --> 00:34:42.960]  聖經裡面全部都有東西的
[00:34:42.960 --> 00:34:44.560]  不是隨便說的
[00:34:44.560 --> 00:34:46.000]  他說很簡單而已
[00:34:46.000 --> 00:34:48.680]  你想知道什麼叫做你們要在我裡面呢?
[00:34:48.680 --> 00:34:51.160]  你就看看我怎麼在我天父裡面
[00:34:51.160 --> 00:34:52.760]  整個樣板在這裡
[00:34:52.760 --> 00:34:54.120]  這樣就清楚很多了
[00:34:54.120 --> 00:34:57.640]  那麼我們看看耶穌整個聖經裡面所記載的
[00:34:57.640 --> 00:34:59.760]  祂怎麼在天父裡面呢?
[00:35:00.440 --> 00:35:04.040]  我總結給大家大概有四方面我看到的
[00:35:04.040 --> 00:35:06.240]  作為方向
[00:35:06.240 --> 00:35:06.760]  還有呢
[00:35:06.760 --> 00:35:08.320]  一邊說你們就會明白了
[00:35:08.320 --> 00:35:09.920]  因為這個對比很清楚
[00:35:09.920 --> 00:35:12.040]  就讓我們能夠在耶穌基督裡面
[00:35:12.040 --> 00:35:14.280]  耶穌基督怎麼在天父裡面
[00:35:14.280 --> 00:35:17.120]  雖然天父在天上
[00:35:17.120 --> 00:35:19.200]  祂在地上
[00:35:19.200 --> 00:35:20.000]  那幾年
[00:35:20.000 --> 00:35:22.400]  不過祂說我在天父裡面
[00:35:22.400 --> 00:35:25.240]  就不是天父又變成了一塊雲
[00:35:25.240 --> 00:35:26.120]  無限膨脹
[00:35:26.120 --> 00:35:27.680]  然後祂就塞進去了
[00:35:27.680 --> 00:35:28.200]  不是
[00:35:28.320 --> 00:35:31.440]  而是祂有幾樣的表現是肯定
[00:35:31.440 --> 00:35:34.160]  很清楚祂在天父裡面的
[00:35:34.160 --> 00:35:34.840]  第一樣
[00:35:34.840 --> 00:35:37.760]  祂和天父有一個很親切的關係
[00:35:37.760 --> 00:35:39.200]  分不開的關係
[00:35:39.200 --> 00:35:41.320]  親切到一個愛的關係裡面呢
[00:35:41.320 --> 00:35:44.320]  就好像融入了祂裡面那樣
[00:35:44.320 --> 00:35:47.080]  因為親切的關係最典型的表達
[00:35:47.080 --> 00:35:49.040]  我們發覺耶穌一生裡面
[00:35:49.040 --> 00:35:49.880]  記載
[00:35:49.880 --> 00:35:52.280]  祂叫的不是叫神啊
[00:35:52.280 --> 00:35:53.480]  上帝啊
[00:35:53.480 --> 00:35:54.240]  不是這樣叫的
[00:35:54.240 --> 00:35:55.000]  祂叫什麼呢?
[00:35:55.000 --> 00:35:56.440]  阿爸父
[00:35:56.440 --> 00:35:57.200]  阿爸
[00:35:57.680 --> 00:35:59.320]  阿爸這個阿蘭文
[00:35:59.320 --> 00:36:00.960]  是當時的小朋友
[00:36:00.960 --> 00:36:03.880]  很親切的叫他Daddy
[00:36:03.880 --> 00:36:05.120]  就像我們今天這樣
[00:36:05.120 --> 00:36:06.280]  抱著腳
[00:36:06.280 --> 00:36:07.880]  Daddy Daddy
[00:36:07.880 --> 00:36:08.480]  阿爸
[00:36:08.480 --> 00:36:09.840]  今天我們中國人呢
[00:36:09.840 --> 00:36:11.120]  都有這種叫阿爸
[00:36:11.120 --> 00:36:11.520]  是吧?
[00:36:11.520 --> 00:36:13.240]  都比較親切的
[00:36:13.240 --> 00:36:14.800]  那
[00:36:14.800 --> 00:36:16.600]  我記得我曾經
[00:36:16.600 --> 00:36:18.000]  參加一個聚會
[00:36:18.000 --> 00:36:19.480]  有一個姐妹講見證
[00:36:19.480 --> 00:36:21.440]  那個姐妹說我
[00:36:21.440 --> 00:36:23.360]  我從小到大呢
[00:36:23.360 --> 00:36:25.000]  我很怕我父親的
[00:36:25.000 --> 00:36:26.480]  因為我父親很兇的
[00:36:26.800 --> 00:36:28.200]  跟他講話呢
[00:36:28.200 --> 00:36:29.560]  多數會被他罵的
[00:36:29.560 --> 00:36:30.920]  所以我很怕他
[00:36:30.920 --> 00:36:32.960]  直到我相信了耶穌
[00:36:32.960 --> 00:36:36.600]  第一次牧師鼓勵我
[00:36:36.600 --> 00:36:38.280]  你祈禱的時候呢
[00:36:38.280 --> 00:36:39.560]  可以跟天父講
[00:36:39.560 --> 00:36:40.280]  阿爸
[00:36:40.280 --> 00:36:41.480]  阿爸
[00:36:41.480 --> 00:36:43.680]  於是她說那次我是第一次
[00:36:43.680 --> 00:36:44.840]  自己一個人祈禱
[00:36:44.840 --> 00:36:46.360]  我就開始
[00:36:46.360 --> 00:36:48.120]  阿爸
[00:36:48.120 --> 00:36:49.360]  她突然間說
[00:36:49.360 --> 00:36:50.640]  當我說了一句以後
[00:36:50.640 --> 00:36:51.440]  我停了
[00:36:51.440 --> 00:36:53.560]  她說突然間
[00:36:53.560 --> 00:36:55.720]  我沒有想過我一輩子幾十年
[00:36:55.880 --> 00:36:58.480]  第一次可以叫阿爸這麼親切的
[00:36:58.480 --> 00:37:00.360]  因為她沒有試過的
[00:37:00.360 --> 00:37:01.960]  阿爸
[00:37:01.960 --> 00:37:03.000]  於是她又再叫多一次
[00:37:03.000 --> 00:37:03.560]  阿爸
[00:37:03.560 --> 00:37:04.160]  阿爸
[00:37:04.160 --> 00:37:05.720]  她說我還沒再叫幾句
[00:37:05.720 --> 00:37:07.240]  我都還沒開始講我祈禱
[00:37:07.240 --> 00:37:08.680]  我已經眼淚流出來了
[00:37:08.680 --> 00:37:10.000]  我覺得我很幸福
[00:37:10.000 --> 00:37:11.760]  我竟然還可以叫阿爸
[00:37:11.760 --> 00:37:13.040]  跟著她叫我
[00:37:13.040 --> 00:37:13.720]  爹地
[00:37:13.720 --> 00:37:14.360]  爹地
[00:37:14.360 --> 00:37:16.080]  我聽見證的時候
[00:37:16.080 --> 00:37:16.920]  很簡單的見證
[00:37:16.920 --> 00:37:18.080]  但是真的很真實
[00:37:18.080 --> 00:37:18.840]  就是這樣
[00:37:18.840 --> 00:37:20.440]  那種很親切的
[00:37:20.440 --> 00:37:21.560]  那種分不開的
[00:37:21.560 --> 00:37:22.760]  那種愛的
[00:37:22.760 --> 00:37:24.600]  那種關係和感覺
[00:37:25.600 --> 00:37:26.600]  第二
[00:37:26.600 --> 00:37:28.760]  就是耶穌曾經說過
[00:37:28.760 --> 00:37:29.680]  祂說
[00:37:29.680 --> 00:37:30.320]  你
[00:37:30.320 --> 00:37:32.600]  你知不知道
[00:37:32.600 --> 00:37:34.480]  父在我裡面
[00:37:34.480 --> 00:37:36.160]  我也在我父裡面
[00:37:36.160 --> 00:37:38.080]  這裡
[00:37:38.080 --> 00:37:40.400]  想跟大家有一點
[00:37:40.400 --> 00:37:43.080]  一個學者的研究
[00:37:43.080 --> 00:37:45.760]  在上一個世紀
[00:37:45.760 --> 00:37:48.040]  有一個德國的學者
[00:37:48.040 --> 00:37:49.880]  叫做Jakob Jellemeyer
[00:37:49.960 --> 00:37:53.680]  這是一個很有名很重要的
[00:37:53.680 --> 00:37:54.880]  新約的學者
[00:37:54.880 --> 00:37:55.600]  德國人
[00:37:55.600 --> 00:37:57.200]  在他的研究裡面
[00:37:57.200 --> 00:37:58.680]  發表了一個說法
[00:37:58.680 --> 00:38:00.280]  我覺得這個說法很合理
[00:38:00.280 --> 00:38:01.920]  我想跟大家分享一下
[00:38:01.920 --> 00:38:05.240]  他說在他的研究裡面
[00:38:05.240 --> 00:38:07.120]  他發覺耶穌講道
[00:38:07.120 --> 00:38:08.640]  在聖經記載
[00:38:08.640 --> 00:38:10.280]  似乎是有一個公式的
[00:38:10.280 --> 00:38:12.080]  尤其是開頭的時候
[00:38:12.080 --> 00:38:14.160]  我想說出來你們都會記得的
[00:38:14.160 --> 00:38:15.880]  在中文翻譯聖經裡面
[00:38:15.880 --> 00:38:16.600]  就是
[00:38:16.600 --> 00:38:19.360]  耶穌很多時候開始講道的時候
[00:38:19.360 --> 00:38:20.400]  都會加了一句
[00:38:20.400 --> 00:38:21.880]  開場白
[00:38:21.880 --> 00:38:22.480]  叫做什麼?
[00:38:22.480 --> 00:38:25.720]  我實實在在的告訴你們
[00:38:25.720 --> 00:38:27.440]  我們很習慣的
[00:38:27.440 --> 00:38:28.240]  我們看得多
[00:38:28.240 --> 00:38:29.240]  我們都沒有留意
[00:38:29.240 --> 00:38:31.200]  耶穌說我實實在在告訴你們
[00:38:31.200 --> 00:38:32.560]  他就開始講道了
[00:38:32.560 --> 00:38:35.120]  我們以為耶穌習慣是這樣的
[00:38:35.120 --> 00:38:36.720]  這個學者心水清黃
[00:38:36.720 --> 00:38:38.800]  這個德國學者特別研究
[00:38:38.800 --> 00:38:40.160]  因為這句話
[00:38:40.160 --> 00:38:41.760]  中文是這樣翻譯的
[00:38:41.760 --> 00:38:42.960]  但是原文
[00:38:42.960 --> 00:38:44.200]  希臘文就叫做
[00:38:44.200 --> 00:38:45.960]  Amen, Amen, Lekoumen
[00:38:45.960 --> 00:38:48.640]  就是直接用中文翻譯
[00:38:48.640 --> 00:38:50.640]  就是說Amen, Amen
[00:38:50.640 --> 00:38:52.840]  我現在告訴你們
[00:38:52.840 --> 00:38:53.920]  OK
[00:38:53.920 --> 00:38:55.320]  那就是有什麼分別
[00:38:55.320 --> 00:38:56.320]  就是一樣的
[00:38:56.320 --> 00:38:57.400]  實實在在
[00:38:57.400 --> 00:38:58.080]  Amen, Amen
[00:38:58.080 --> 00:38:58.960]  就是實實在在
[00:38:58.960 --> 00:38:59.840]  大家都知道
[00:38:59.840 --> 00:39:02.040]  不過他留意一件事
[00:39:02.040 --> 00:39:05.240]  Amen這個用法
[00:39:05.240 --> 00:39:07.240]  Amen在當時他研究過
[00:39:07.240 --> 00:39:10.000]  耶穌同時期的猶太文獻
[00:39:10.000 --> 00:39:11.240]  和宗教文獻裡面
[00:39:11.240 --> 00:39:12.840]  從來沒有一個人
[00:39:12.840 --> 00:39:15.480]  是會用Amen, Amen
[00:39:15.480 --> 00:39:18.200]  等於他講話的開頭
[00:39:18.720 --> 00:39:19.720]  全部都是
[00:39:19.720 --> 00:39:21.320]  你聽完別人講話
[00:39:21.320 --> 00:39:23.000]  之後你就對那個人說
[00:39:23.000 --> 00:39:23.520]  Amen
[00:39:23.520 --> 00:39:25.640]  那大家跟我們今天都一樣
[00:39:25.640 --> 00:39:27.160]  今天我們祈完禱之後
[00:39:27.160 --> 00:39:28.680]  主席祈完禱
[00:39:28.680 --> 00:39:30.000]  牧師祈完禱之後
[00:39:30.000 --> 00:39:31.000]  那我們就說Amen
[00:39:31.000 --> 00:39:31.880]  意思就是說
[00:39:31.880 --> 00:39:33.000]  你以上講的
[00:39:33.000 --> 00:39:34.000]  雖然不是我講
[00:39:34.000 --> 00:39:35.080]  但是我贊成
[00:39:35.080 --> 00:39:35.800]  真的
[00:39:35.800 --> 00:39:37.280]  我也贊成是這樣
[00:39:37.280 --> 00:39:37.680]  是不是
[00:39:37.680 --> 00:39:38.480]  這個就是Amen
[00:39:38.480 --> 00:39:40.760]  所以Amen永遠都等於一段說話
[00:39:40.760 --> 00:39:42.720]  完結的時候是一個回應
[00:39:42.720 --> 00:39:44.760]  所以他後來研究之後
[00:39:44.760 --> 00:39:46.600]  他又作出一個挺大膽的結論
[00:39:46.600 --> 00:39:48.240]  但是這個我覺得是很合理的
[00:39:48.240 --> 00:39:50.080]  他說他相信
[00:39:50.080 --> 00:39:53.040]  耶穌
[00:39:53.040 --> 00:39:56.680]  在時常聽見天父在他心裡面跟他說話
[00:39:56.680 --> 00:39:59.160]  聽他講完話
[00:39:59.160 --> 00:40:01.520]  耶穌說Amen, Amen
[00:40:01.520 --> 00:40:04.040]  其實不是對那些會眾說的
[00:40:04.040 --> 00:40:05.000]  講道的時候
[00:40:05.000 --> 00:40:06.080]  就是對
[00:40:06.080 --> 00:40:08.800]  心裡面跟他說完話的天父說的
[00:40:08.800 --> 00:40:12.280]  就好像我們今天那些電報
[00:40:12.280 --> 00:40:13.320]  Roger Roger
[00:40:13.320 --> 00:40:14.480]  收到了
[00:40:14.480 --> 00:40:15.080]  是
[00:40:15.080 --> 00:40:16.880]  我告訴你
[00:40:16.880 --> 00:40:18.600]  是這樣的
[00:40:18.600 --> 00:40:19.960]  所以他說
[00:40:19.960 --> 00:40:21.200]  其實神不斷
[00:40:21.200 --> 00:40:23.240]  天父不斷跟他在心裡面說話
[00:40:23.240 --> 00:40:24.680]  他聽得很清楚
[00:40:24.680 --> 00:40:25.560]  然後他就
[00:40:25.560 --> 00:40:26.080]  是的
[00:40:26.080 --> 00:40:26.840]  接到
[00:40:26.840 --> 00:40:27.480]  收到
[00:40:27.480 --> 00:40:27.920]  好
[00:40:27.920 --> 00:40:29.280]  我告訴你
[00:40:29.280 --> 00:40:30.480]  就是這樣
[00:40:30.480 --> 00:40:31.960]  所以我們發覺
[00:40:31.960 --> 00:40:34.800]  這個就是耶穌基督的父在他裡面
[00:40:34.800 --> 00:40:35.960]  他也在父裡面
[00:40:35.960 --> 00:40:37.240]  那種這樣的
[00:40:37.240 --> 00:40:39.640]  是聆聽到天父跟他說話
[00:40:39.640 --> 00:40:40.760]  第三
[00:40:40.760 --> 00:40:42.200]  聖經記載了
[00:40:42.200 --> 00:40:45.000]  耶穌這個在他天父裡面
[00:40:45.000 --> 00:40:46.720]  是表達出
[00:40:46.720 --> 00:40:49.480]  他很著緊天父的事
[00:40:49.480 --> 00:40:51.480]  他很緊張天父的事
[00:40:51.480 --> 00:40:54.520]  大家如果還記得聖經裡面
[00:40:54.520 --> 00:40:56.200]  記載裡面
[00:40:56.200 --> 00:40:58.760]  耶穌第一句開金口是什麼時候?
[00:40:58.760 --> 00:41:00.520]  十二歲
[00:41:00.520 --> 00:41:02.520]  十二歲的時候
[00:41:02.520 --> 00:41:03.600]  大家記得
[00:41:03.600 --> 00:41:05.320]  聖經裡面記載
[00:41:05.320 --> 00:41:08.720]  耶穌和父母去上耶路撒冷
[00:41:08.720 --> 00:41:10.600]  父母忙忙亂亂
[00:41:10.600 --> 00:41:11.560]  然後就走了
[00:41:11.560 --> 00:41:13.000]  誰知道耶穌還沒走
[00:41:13.000 --> 00:41:13.800]  在那裡
[00:41:13.800 --> 00:41:15.080]  在他殿裡面
[00:41:15.080 --> 00:41:17.560]  和那些律法師在那裡
[00:41:17.560 --> 00:41:18.240]  去討論
[00:41:18.240 --> 00:41:19.720]  然後他父母回來找他
[00:41:19.720 --> 00:41:21.360]  哇!為什麼你不跟著走?
[00:41:21.360 --> 00:41:22.760]  耶穌不是要反駁他們
[00:41:22.760 --> 00:41:24.240]  耶穌不是要反叛
[00:41:24.240 --> 00:41:26.120]  耶穌說了一個很重要的事
[00:41:26.120 --> 00:41:27.400]  你豈不知
[00:41:27.400 --> 00:41:31.080]  我應當以我父的事為念
[00:41:31.080 --> 00:41:32.320]  記得嗎?這句話
[00:41:32.320 --> 00:41:33.640]  這句就是聖經裡面記載
[00:41:33.640 --> 00:41:34.960]  耶穌第一次開金口
[00:41:34.960 --> 00:41:37.440]  雖然耶穌肯定不是那時候才說話
[00:41:37.440 --> 00:41:38.880]  不過聖經記載的就是這句
[00:41:38.880 --> 00:41:39.800]  都很有意思
[00:41:39.800 --> 00:41:41.520]  他的意思就是說
[00:41:41.520 --> 00:41:42.120]  你
[00:41:43.080 --> 00:41:46.680]  父的事就是我生命裡面最重要的事
[00:41:46.680 --> 00:41:48.680]  我最珍重的事
[00:41:48.680 --> 00:41:50.480]  比一切都重要
[00:41:50.480 --> 00:41:55.200]  這就是耶穌在父裡面的意思
[00:41:55.200 --> 00:41:56.160]  第四
