
[00:00:00.000 --> 00:00:03.000]  在《新約聖經》裏面有幾本書信
[00:31:45.000 --> 00:31:46.000]  去遵行上帝的吩咐
[00:31:46.000 --> 00:31:47.000]  堅徵上帝的命
[00:31:47.000 --> 00:31:48.000]  願主賜福我們
[00:31:48.000 --> 00:31:50.000]  我們一起去祈禱
[00:31:50.000 --> 00:31:51.000]  親愛的天父
[00:31:51.000 --> 00:31:52.000]  求你去保守我們每一個弟兄姊妹
[00:31:52.000 --> 00:31:55.000]  幫助我們真的能夠在地上
[00:31:55.000 --> 00:31:58.000]  在一個彎曲不密的世代當中
[00:31:58.000 --> 00:32:01.000]  讓我們都能夠直著去遵行你的說話
[00:32:01.000 --> 00:32:03.000]  因著愛你的緣故
[00:32:03.000 --> 00:32:05.000]  去關心你自己角度的抗戰
[00:32:05.000 --> 00:32:07.000]  願主賜福保守我們
[00:32:07.000 --> 00:32:08.000]  讓我們都能夠在地上
[00:32:08.000 --> 00:32:10.000]  作你無瑕疵的兒女
[00:32:10.000 --> 00:32:11.000]  去榮耀你的名
[00:32:11.000 --> 00:32:12.000]  祈禱奉耶穌的名

