
[00:00:00.000 --> 00:00:04.320]  有powerpoint的,我們一起去看看
[00:32:55.200 --> 00:32:57.200]  沒有反應是正常的
[00:32:57.200 --> 00:32:59.200]  千禧後的沒有看過
[00:32:59.200 --> 00:33:01.200]  這套戲
[00:33:01.200 --> 00:33:03.200]  奪寶奇兵
[00:33:03.200 --> 00:33:05.200]  1989年出生
[00:33:05.200 --> 00:33:07.200]  1989年
[00:33:07.200 --> 00:33:09.200]  奪寶奇兵
[00:33:09.200 --> 00:33:11.200]  這套戲
[00:33:11.200 --> 00:33:13.200]  《The Last Crusade》
[00:33:13.200 --> 00:33:15.200]  他說什麼呢
[00:33:15.200 --> 00:33:17.200]  就是夏蕾順福
[00:33:17.200 --> 00:33:19.200]  主角
[00:33:19.200 --> 00:33:21.200]  她的父親
[00:33:21.200 --> 00:33:23.200]  Sean Connery
[00:33:23.200 --> 00:33:25.200]  好像中了槍
[00:33:25.200 --> 00:33:27.200]  快要死了
[00:33:27.200 --> 00:33:29.200]  夏蕾順福拿著
[00:33:29.200 --> 00:33:31.200]  這本書
[00:33:31.200 --> 00:33:33.200]  這本書可以讓她
[00:33:33.200 --> 00:33:35.200]  去到聖杯那裡
[00:33:35.200 --> 00:33:37.200]  去到聖房
[00:33:37.200 --> 00:33:39.200]  就可以
[00:33:39.200 --> 00:33:41.200]  找其中那隻聖杯
[00:33:41.200 --> 00:33:43.200]  舀點水
[00:33:43.200 --> 00:33:45.200]  喝了或倒在傷口上
[00:33:45.200 --> 00:33:47.200]  就會好起來
[00:33:47.200 --> 00:33:49.200]  夏蕾順福要經過
[00:33:49.200 --> 00:33:51.200]  重重難關
[00:33:51.200 --> 00:33:53.200]  去到最後一關
[00:33:53.200 --> 00:33:55.200]  她走到那裡
[00:33:55.200 --> 00:33:57.200]  揭開這本書
[00:33:57.200 --> 00:33:59.200]  這本書寫著空中飛人
[00:33:59.200 --> 00:34:01.200]  因為
[00:34:01.200 --> 00:34:03.200]  下面是深淵
[00:34:03.200 --> 00:34:05.200]  哇 深淵來的
[00:34:05.200 --> 00:34:07.200]  對面
[00:34:07.200 --> 00:34:09.200]  隱約才看到洞口
[00:34:09.200 --> 00:34:11.200]  這裡去到那裡
[00:34:11.200 --> 00:34:13.200]  怎麼去呢
[00:34:13.200 --> 00:34:15.200]  這本書就說空中飛人
[00:34:15.200 --> 00:34:17.200]  哇 怎麼辦
[00:34:17.200 --> 00:34:19.200]  真是
[00:34:19.200 --> 00:34:21.200]  但她的父親
[00:34:21.200 --> 00:34:23.200]  流了很多血
[00:34:23.200 --> 00:34:25.200]  快要死了
[00:34:25.200 --> 00:34:27.200]  怎麼辦呢
[00:34:27.200 --> 00:34:29.200]  這叫做什麼
[00:34:29.200 --> 00:34:31.200]  順心的跳躍
[00:34:31.200 --> 00:34:33.200]  跨隻腳出去
[00:34:33.200 --> 00:34:35.200]  哇
[00:34:35.200 --> 00:34:37.200]  跨隻腳出去
[00:34:37.200 --> 00:34:39.200]  果然
[00:34:39.200 --> 00:34:41.200]  原來是看不到的
[00:34:41.200 --> 00:34:43.200]  是有一條橋
[00:34:43.200 --> 00:34:45.200]  然後用沙
[00:34:45.200 --> 00:34:47.200]  灑下去
[00:34:47.200 --> 00:34:49.200]  橋就出現了
[00:34:49.200 --> 00:34:51.200]  這是順心的跳躍
[00:34:51.200 --> 00:34:53.200]  橋出現了
[00:34:53.200 --> 00:34:55.200]  走到那裡
[00:34:55.200 --> 00:34:57.200]  找那隻聖杯
[00:34:57.200 --> 00:34:59.200]  其實我們
[00:34:59.200 --> 00:35:01.200]  不需要這樣
[00:35:01.200 --> 00:35:03.200]  在我們個人的信仰歷程當中
[00:35:03.200 --> 00:35:05.200]  當我們
[00:35:05.200 --> 00:35:07.200]  聖經好像一本書
[00:35:07.200 --> 00:35:09.200]  告訴我們
[00:35:09.200 --> 00:35:11.200]  是可以的
[00:35:11.200 --> 00:35:13.200]  跟著我的心意去做
[00:35:13.200 --> 00:35:15.200]  你就是可以的
[00:35:15.200 --> 00:35:17.200]  聖經這本書說
[00:35:17.200 --> 00:35:19.200]  有復活的主
[00:35:19.200 --> 00:35:21.200]  有神跡騎士伴隨
[00:35:21.200 --> 00:35:23.200]  你們去傳吧
[00:35:23.200 --> 00:35:25.200]  告訴別人
[00:35:25.200 --> 00:35:27.200]  人們會相信的
[00:35:27.200 --> 00:35:29.200]  你們有沒有跟著這本書去做
[00:35:29.200 --> 00:35:31.200]  這是順心的跳躍
[00:35:31.200 --> 00:35:35.200]  也是信靠和信服
[00:35:35.200 --> 00:35:37.200]  正如保羅在最後
[00:35:37.200 --> 00:35:39.200]  在推特給教會的信徒說
[00:35:39.200 --> 00:35:43.200]  從頭一天
[00:35:43.200 --> 00:35:45.200]  直到如今
[00:35:45.200 --> 00:35:47.200]  你們是同心合意的興旺福音
[00:35:47.200 --> 00:35:49.200]  並且保羅深信
[00:35:49.200 --> 00:35:51.200]  那個在你們心裡
[00:35:51.200 --> 00:35:53.200]  動了善功的
[00:35:53.200 --> 00:35:55.200]  必會成全
[00:35:55.200 --> 00:35:57.200]  這份善功
[00:35:57.200 --> 00:35:59.200]  直到耶穌基督再來的日子
[00:35:59.200 --> 00:36:01.200]  一定會,因為這是神的心意
[00:36:01.200 --> 00:36:03.200]  神的工作
[00:36:03.200 --> 00:36:05.200]  而我們能夠參與在普世宣教運動上
[00:36:05.200 --> 00:36:09.200]  是我們很大的榮幸和福氣
[00:36:09.200 --> 00:36:11.200]  求主幫助我們
[00:36:11.200 --> 00:36:13.200]  讓我們同心禱告

