
[00:00:00.000 --> 00:00:11.000]  我相信我們中間每一位基督徒都曾經有過失敗的軟弱的經歷
[00:47:09.000 --> 00:47:11.000]  堅定的信心
[00:47:11.000 --> 00:47:14.000]  我們能夠在這個信心之中
[00:47:14.000 --> 00:47:17.000]  支持祢的得勝的恩典
[00:47:17.000 --> 00:47:20.000]  求主幫助我們在祢面前的
[00:47:20.000 --> 00:47:22.000]  許多的弟兄姊妹同工
[00:47:22.000 --> 00:47:25.000]  能夠靠著祢的恩典
[00:47:25.000 --> 00:47:29.000]  繼續的打美好的勝仗
[00:47:29.000 --> 00:47:30.000]  我們非常的感謝
[00:47:30.000 --> 00:47:32.000]  祈禱奉主的名
[00:47:32.000 --> 00:47:33.000]  阿們

