
[00:00:00.000 --> 00:00:04.000]  在最近一年的報紙裏面
[00:35:51.280 --> 00:35:52.920]  接著兩個腎
[00:35:52.920 --> 00:35:54.120]  又切了一個腎
[00:35:54.120 --> 00:35:55.520]  接著之後中風
[00:35:55.520 --> 00:35:57.320]  有很多的疾病纏身
[00:35:57.320 --> 00:35:58.880]  在這麼多年裡面
[00:35:58.880 --> 00:36:00.320]  但是見到她的時候
[00:36:00.320 --> 00:36:01.160]  她說
[00:36:01.160 --> 00:36:03.160]  其實也不是太清楚
[00:36:03.160 --> 00:36:03.880]  有時候聽她說
[00:36:03.880 --> 00:36:06.720]  但是也知道她在說自己的身體狀況
[00:36:06.720 --> 00:36:10.120]  她也是用一個可以說很輕鬆的態度
[00:36:10.120 --> 00:36:11.880]  身體有一個問題
[00:36:11.880 --> 00:36:14.920]  但是很積極地面對她自己的人生
[00:36:14.920 --> 00:36:16.160]  就是很態度
[00:36:16.160 --> 00:36:17.120]  說的時候
[00:36:17.120 --> 00:36:18.160]  都是笑出來
[00:36:18.160 --> 00:36:18.920]  沒事的
[00:36:18.920 --> 00:36:19.720]  雖然有這樣的問題
[00:36:19.720 --> 00:36:21.120]  不過沒事的
[00:36:21.120 --> 00:36:23.560]  就好像我今天跟你說
[00:36:23.560 --> 00:36:26.800]  我今天發現了有第五期的癌症
[00:36:26.800 --> 00:36:27.400]  不過沒事的
[00:36:27.400 --> 00:36:28.840]  你放心
[00:36:28.840 --> 00:36:29.240]  你想一下
[00:36:29.240 --> 00:36:30.680]  就是這樣的態度
[00:36:30.680 --> 00:36:33.360]  就是一個這樣的態度
[00:36:33.360 --> 00:36:35.440]  文娜姐妹在一生裡面
[00:36:35.440 --> 00:36:39.200]  也幫助了很多人
[00:36:39.200 --> 00:36:43.240]  在困境當中去成長
[00:36:43.240 --> 00:36:48.640]  也都在困難當中磨練她堅強的品格
[00:36:48.640 --> 00:36:51.640]  所以困難很多時候是我們的老師
[00:36:51.640 --> 00:36:52.640]  成為我們的幫助
[00:36:52.640 --> 00:36:54.640]  讓我們生命有所成長
[00:36:54.640 --> 00:36:55.960]  也都藉著我們的生命
[00:36:55.960 --> 00:36:57.880]  可以幫助更多的人
[00:36:57.880 --> 00:37:00.280]  能夠去知道我們信仰的寶貴
[00:37:00.280 --> 00:37:03.160]  保留她的一生就是這樣
[00:37:03.160 --> 00:37:05.000]  就是藉著她的生命
[00:37:05.000 --> 00:37:07.120]  去見證福音的可貴
[00:37:07.120 --> 00:37:08.240]  藉著她的見證
[00:37:08.240 --> 00:37:09.920]  也都幫助更多人
[00:37:09.920 --> 00:37:11.760]  能夠激發更多的信徒
[00:37:11.760 --> 00:37:16.080]  能夠更放膽無懼地去傳揚福音
[00:37:16.080 --> 00:37:18.040]  也都因為她的生命的見證
[00:37:18.040 --> 00:37:19.920]  幫助很多的人
[00:37:19.920 --> 00:37:23.120]  能夠去認識上帝給我們一個永恆的恩典
[00:37:23.120 --> 00:37:24.280]  願主賜福我們
[00:37:24.280 --> 00:37:27.440]  讓我們藉著保羅一個生命的表現
[00:37:27.440 --> 00:37:30.240]  能夠讓我們無論在順境
[00:37:30.240 --> 00:37:30.920]  在逆境
[00:37:30.920 --> 00:37:32.160]  在困難當中
[00:37:32.160 --> 00:37:34.680]  仍然以彰顯耶穌為主
[00:37:34.680 --> 00:37:36.760]  是我們生命的方向和目標
[00:37:36.760 --> 00:37:38.200]  我們一起去祈禱
[00:37:38.200 --> 00:37:38.720]  親愛的天父
[00:37:38.720 --> 00:37:41.080]  求你去保守我們每一個第五姐妹
[00:37:41.080 --> 00:37:42.920]  幫助我們真的能夠在地上
[00:37:42.920 --> 00:37:44.920]  作你自己美好的見證
[00:37:44.920 --> 00:37:47.360]  幫助我們無論在順境
[00:37:47.360 --> 00:37:48.800]  無論在逆境當中
[00:37:48.800 --> 00:37:52.480]  我們都能夠去讓耶穌
[00:37:52.480 --> 00:37:54.840]  成為我們生命的主的事實
[00:37:54.840 --> 00:37:56.320]  能夠表現出來
[00:37:56.320 --> 00:37:58.200]  也都能夠幫助更多的人
[00:37:58.200 --> 00:38:02.040]  能夠去認識你自己為我們預備的永恆的救恩
[00:38:02.040 --> 00:38:04.440]  願天父看顧保守我們有這樣的心智
[00:38:04.440 --> 00:38:05.840]  祈禱奉耶穌的名

