
[00:00:00.000 --> 00:00:03.000]  大家知道我們這段時間一直在說
[00:37:25.440 --> 00:37:26.880]  進房間之後就問他
[00:37:26.880 --> 00:37:29.520]  你要不要喝點汽水
[00:37:29.520 --> 00:37:30.960]  在巴基斯坦的地方
[00:37:30.960 --> 00:37:34.000]  一瓶可樂是非常昂貴的
[00:37:34.000 --> 00:37:37.680]  這位移民的主管就拿了一瓶很好的可樂出來
[00:37:37.680 --> 00:37:39.680]  請馮醫生喝
[00:37:39.680 --> 00:37:41.680]  馮醫生不明白有什麼事情
[00:37:41.680 --> 00:37:43.600]  為什麼這麼好
[00:37:43.600 --> 00:37:45.840]  接著聊著聊著才知道
[00:37:45.840 --> 00:37:49.200]  原來這位主管的孫女
[00:37:49.200 --> 00:37:51.760]  剛剛前日出生
[00:37:51.760 --> 00:37:56.160]  而負責這個生產過程的
[00:37:56.160 --> 00:37:58.400]  就是馮醫生的太太
[00:37:58.400 --> 00:38:01.200]  也是一位婦產科醫生
[00:38:01.200 --> 00:38:05.840]  剛剛幫她的孫女把孩子撿出來
[00:38:05.840 --> 00:38:07.920]  他一見到她認得是那位醫生
[00:38:07.920 --> 00:38:09.680]  因此很感謝她
[00:38:09.680 --> 00:38:13.120]  因此極之禮貌地待馮醫生
[00:38:13.120 --> 00:38:15.520]  當馮醫生提出說我們要簽證到期
[00:38:15.520 --> 00:38:18.560]  希望你們幫我們延期簽證
[00:38:18.560 --> 00:38:20.480]  延期再繼續簽
[00:38:20.480 --> 00:38:22.560]  這個主管說沒問題
[00:38:22.560 --> 00:38:24.080]  可以簽給你
[00:38:24.080 --> 00:38:27.280]  就馬上簽了給他們
[00:38:27.280 --> 00:38:29.760]  在生活上有些時候神容許我們
[00:38:29.760 --> 00:38:32.640]  領受一些我們意想不到的祝福
[00:38:32.640 --> 00:38:35.120]  雖然不一定每個人都會是這樣
[00:38:35.120 --> 00:38:36.720]  但神告訴我們
[00:38:36.720 --> 00:38:41.440]  就算今天你未必承受立事的恩待
[00:38:41.440 --> 00:38:46.960]  但神應許要永恆地恩待我們
[00:38:46.960 --> 00:38:49.600]  英文一句話說
[00:38:49.600 --> 00:38:52.960]  It's better to suffer wrong
[00:38:52.960 --> 00:38:55.680]  than to do wrong
[00:38:55.680 --> 00:38:59.120]  寧可受惡待
[00:38:59.120 --> 00:39:01.680]  不惡待別人
[00:39:01.680 --> 00:39:06.080]  這是千千萬萬基督徒的堅持
[00:39:06.080 --> 00:39:07.520]  因為他們相信
[00:39:07.520 --> 00:39:12.240]  他們要承受神給他們永恆的賞賜
[00:39:12.240 --> 00:39:15.600]  因此堅持對人的愛
[00:39:15.600 --> 00:39:17.920]  我們亦要學習他們的榜樣
[00:39:17.920 --> 00:39:19.920]  我們要同心祈禱

