
[00:00:00.000 --> 00:00:02.800]  我們不經不覺地講述《少年人傳》
[00:34:23.360 --> 00:34:26.240]  去為上帝作最後的工作
[00:34:26.240 --> 00:34:31.440]  去勸她的親友信耶穌
[00:34:31.440 --> 00:34:32.600]  在她來說
[00:34:32.600 --> 00:34:35.200]  其實她大約有很多理由去埋怨
[00:34:35.200 --> 00:34:36.920]  很多理由去埋怨
[00:34:36.920 --> 00:34:38.120]  但是她沒有
[00:34:38.120 --> 00:34:39.320]  到最後階段
[00:34:39.320 --> 00:34:42.760]  她都願意為信仰緣故
[00:34:42.760 --> 00:34:46.400]  去用上最後一口氣
[00:34:46.400 --> 00:34:47.000]  但願這個姐妹
[00:34:47.000 --> 00:34:49.240]  都成為我們的榜樣
[00:34:49.240 --> 00:34:50.040]  我們人生裏面
[00:34:50.040 --> 00:34:52.520]  面對很多順境逆境
[00:34:52.520 --> 00:34:55.320]  順境逆境人生必然會面對
[00:34:55.320 --> 00:34:58.320]  但是就讓我們現在的處境裏面
[00:34:58.320 --> 00:34:59.360]  作為一個可以
[00:34:59.360 --> 00:35:01.680]  和人分享信仰的一個機會
[00:35:01.680 --> 00:35:03.160]  但願上帝賜福我們
[00:35:03.160 --> 00:35:05.160]  讓我們都知道
[00:35:05.160 --> 00:35:07.360]  其實在地上
[00:35:07.360 --> 00:35:08.160]  叫人信耶穌
[00:35:08.160 --> 00:35:09.760]  不是我們可以做的
[00:35:09.760 --> 00:35:10.520]  其實我們沒有能力
[00:35:10.520 --> 00:35:12.320]  去叫一個人信耶穌
[00:35:12.320 --> 00:35:13.440]  我們能夠做的
[00:35:13.440 --> 00:35:15.520]  就是和人分享福音
[00:35:15.520 --> 00:35:16.640]  這個信仰
[00:35:16.640 --> 00:35:18.120]  我得到這個福音的福氣
[00:35:18.120 --> 00:35:19.640]  我都希望你可以得到
[00:35:19.640 --> 00:35:21.040]  去和你去分享
[00:35:21.040 --> 00:35:22.880]  人願不願意信耶穌
[00:35:22.880 --> 00:35:24.560]  是上帝自己的工作
[00:35:24.560 --> 00:35:26.960]  我們不看輕我們能夠做的
[00:35:26.960 --> 00:35:28.560]  我們都不覺得
[00:35:28.560 --> 00:35:30.920]  看重過於我們能夠做的
[00:35:30.920 --> 00:35:32.320]  所以求主保佑我們
[00:35:32.320 --> 00:35:37.000]  有一個很正確的心態
[00:35:37.000 --> 00:35:38.840]  就在地上為上帝
[00:35:38.840 --> 00:35:40.080]  做一個美好的見證
[00:35:40.080 --> 00:35:42.200]  我們一起去祈禱
[00:35:42.200 --> 00:35:42.680]  稱露天父
[00:35:42.680 --> 00:35:43.760]  我們求祢去保守
[00:35:43.760 --> 00:35:46.120]  我們每一個頂尖的心
[00:35:46.120 --> 00:35:46.720]  我們多謝祢
[00:35:46.720 --> 00:35:49.800]  讓我們能夠有機會去認識祢
[00:35:49.800 --> 00:35:51.000]  讓我們知道
[00:35:51.000 --> 00:35:51.800]  祢藉罪耶穌
[00:35:51.800 --> 00:35:52.880]  已經為我們的罪
[00:35:52.880 --> 00:35:54.640]  釘在十字架上
[00:35:54.640 --> 00:35:55.680]  我們也多謝祢
[00:35:55.680 --> 00:35:57.200]  讓我們有一個福氣
[00:35:57.200 --> 00:35:59.280]  讓我們能夠和人分享
[00:35:59.280 --> 00:36:01.640]  這份這麼美好的信息
[00:36:01.640 --> 00:36:02.440]  我們懇求天父
[00:36:02.440 --> 00:36:04.240]  去保守我們有這樣的心
[00:36:04.240 --> 00:36:05.640]  也讓我們知道
[00:36:05.640 --> 00:36:08.120]  其實祢在我們生命裏面
[00:36:08.120 --> 00:36:09.920]  能夠默默地去推動
[00:36:09.920 --> 00:36:11.720]  祢有祢自己的工作
[00:36:11.720 --> 00:36:14.720]  縱然撒旦攔阻人去認識祢
[00:36:14.720 --> 00:36:16.360]  但我們相信
[00:36:16.360 --> 00:36:19.600]  祢的工作遠大於撒旦的工作
[00:36:19.600 --> 00:36:21.120]  求主因待保守
[00:36:21.120 --> 00:36:22.120]  讓我們真的能夠
[00:36:22.120 --> 00:36:23.920]  存在一個這樣的心態
[00:36:23.920 --> 00:36:26.680]  去說出一個美好的福音信息
[00:36:26.680 --> 00:36:27.880]  祈禱奉耶穌的名

