
[00:00:00.000 --> 00:00:02.460]  當我們回到教會一段時間的時候
[00:32:55.000 --> 00:32:58.000]  你的態度是怎樣
[00:32:58.000 --> 00:33:00.000]  有很多時候
[00:33:00.000 --> 00:33:03.000]  我們都會有一個情況出現
[00:33:03.000 --> 00:33:05.000]  就是順境的時候
[00:33:05.000 --> 00:33:06.000]  順境的時候
[00:33:06.000 --> 00:33:07.000]  上帝你存在
[00:33:07.000 --> 00:33:08.000]  因為你幫我
[00:33:08.000 --> 00:33:09.000]  那你存在
[00:33:09.000 --> 00:33:11.000]  你保守我
[00:33:11.000 --> 00:33:13.000]  當我逆境你不聽
[00:33:13.000 --> 00:33:14.000]  那就是你不存在
[00:33:14.000 --> 00:33:15.000]  因為你沒有幫我
[00:33:15.000 --> 00:33:17.000]  所以你就不存在
[00:33:17.000 --> 00:33:20.000]  又或者當時的信徒
[00:33:20.000 --> 00:33:22.000]  在艱難的裡面
[00:33:22.000 --> 00:33:25.000]  因著信仰而面對艱難
[00:33:25.000 --> 00:33:28.000]  不是因為一般性的艱難
[00:33:28.000 --> 00:33:29.000]  當我不相信耶穌的時候
[00:33:29.000 --> 00:33:31.000]  我就沒有艱難
[00:33:31.000 --> 00:33:32.000]  當我相信耶穌的時候
[00:33:32.000 --> 00:33:34.000]  有艱難的時候
[00:33:34.000 --> 00:33:37.000]  那些信徒都很容易有一個心態
[00:33:37.000 --> 00:33:40.000]  或者有一個心理的反應
[00:33:40.000 --> 00:33:44.000]  究竟上帝你是不是尾善呢
[00:33:44.000 --> 00:33:46.000]  上帝你是不是愛我們呢
[00:33:46.000 --> 00:33:47.000]  你是不是愛我的呢
[00:33:47.000 --> 00:33:48.000]  為什麼
[00:33:48.000 --> 00:33:51.000]  我相信你還要面對這麼大的艱難
[00:33:51.000 --> 00:33:54.000]  也懷疑上帝的存在和能力
[00:33:54.000 --> 00:33:55.000]  如果你有能力的時候
[00:33:55.000 --> 00:33:59.000]  為什麼我們會整個信耶穌
[00:33:59.000 --> 00:34:01.000]  有這麼大的困難在裡面呢
[00:34:01.000 --> 00:34:03.000]  你是不是仍然掌管當中呢
[00:34:03.000 --> 00:34:07.000]  所以有一個信心的軟弱在裡面
[00:34:07.000 --> 00:34:09.000]  那一句在這裡去說
[00:34:09.000 --> 00:34:12.000]  就是說他指出真正的信心
[00:34:12.000 --> 00:34:14.000]  就是要我們在艱難的裡面
[00:34:14.000 --> 00:34:18.000]  去學會怎樣更加的認識上帝
[00:34:18.000 --> 00:34:20.000]  上帝仍然在當中
[00:34:20.000 --> 00:34:22.000]  他仍然是掌管著
[00:34:22.000 --> 00:34:26.000]  我們怎樣去更加認識他呢
[00:34:26.000 --> 00:34:30.000]  在這裡我想說說弟兄姊妹的見證
[00:34:30.000 --> 00:34:33.000]  都是很公開的見證
[00:34:33.000 --> 00:34:34.000]  就是溫偉堯弟兄
[00:34:34.000 --> 00:34:36.000]  我不知道大家有沒有聽過
[00:34:36.000 --> 00:34:38.000]  在我們這個年代成長的信徒
[00:34:38.000 --> 00:34:39.000]  你應該認識他
[00:34:39.000 --> 00:34:41.000]  他應該七十多歲了
[00:34:41.000 --> 00:34:43.000]  現在正在治病
[00:34:43.000 --> 00:34:46.000]  他自己是一個很有學問的人
[00:34:46.000 --> 00:34:48.000]  無論在信仰上
[00:34:48.000 --> 00:34:50.000]  還是在中國哲學的認識上
[00:34:50.000 --> 00:34:52.000]  都是一個相當有學問的人
[00:34:52.000 --> 00:34:55.000]  但是他有一個女兒
[00:34:55.000 --> 00:34:57.000]  一個很自閉症
[00:34:57.000 --> 00:34:59.000]  嚴重弱智的女兒
[00:34:59.000 --> 00:35:03.000]  他用很多很多的時間去照顧她
[00:35:03.000 --> 00:35:05.000]  他曾經說過
[00:35:05.000 --> 00:35:07.000]  如果不是這個女兒
[00:35:07.000 --> 00:35:09.000]  他能夠寫更多的書
[00:35:09.000 --> 00:35:11.000]  他能夠做更多的事
[00:35:11.000 --> 00:35:13.000]  就是因為這個女兒
[00:35:13.000 --> 00:35:15.000]  他很多事做不到
[00:35:15.000 --> 00:35:17.000]  他很多的掙扎
[00:35:17.000 --> 00:35:20.000]  有一次他帶著掙扎
[00:35:20.000 --> 00:35:22.000]  來到一個人的面前
[00:35:22.000 --> 00:35:24.000]  他將掙扎的說話跟他說
[00:35:24.000 --> 00:35:26.000]  為什麼上帝要養我這樣呢
[00:35:26.000 --> 00:35:28.000]  為什麼要這樣呢
[00:35:28.000 --> 00:35:30.000]  一個人就跟他說
[00:35:30.000 --> 00:35:35.000]  其實上帝是讓這個女兒去拯救你的
[00:35:35.000 --> 00:35:37.000]  他聽完之後都很
[00:35:37.000 --> 00:35:41.000]  不知道怎麼反應
[00:35:41.000 --> 00:35:44.000]  上帝藉這個女兒去拯救你的
[00:35:44.000 --> 00:35:46.000]  他回去之後
[00:35:46.000 --> 00:35:48.000]  他自己慢慢思索
[00:35:48.000 --> 00:35:50.000]  他覺得可能是
[00:35:50.000 --> 00:35:52.000]  也許沒有了這個女兒
[00:35:52.000 --> 00:35:55.000]  他更多的名成利就
[00:35:55.000 --> 00:35:57.000]  可能會做更多更多的事
[00:35:57.000 --> 00:35:59.000]  但是也許
[00:35:59.000 --> 00:36:02.000]  在更多的名成利就的過程當中
[00:36:02.000 --> 00:36:04.000]  可能他會遠離上帝
[00:36:04.000 --> 00:36:09.000]  所以上帝藉著他的女兒去拯救他
[00:36:09.000 --> 00:36:11.000]  第二他這樣去看
[00:36:11.000 --> 00:36:14.000]  他自己那麼大的逆境
[00:36:14.000 --> 00:36:15.000]  弟兄姊妹
[00:36:15.000 --> 00:36:18.000]  上帝沒有應許我們天色常藍
[00:36:18.000 --> 00:36:20.000]  但是上帝應許我們在暴風雨當中
[00:36:20.000 --> 00:36:22.000]  刺下足夠的陰電
[00:36:22.000 --> 00:36:24.000]  讓我們都能夠帶著
[00:36:24.000 --> 00:36:26.000]  這幾個瓦角對我們的提醒
[00:36:26.000 --> 00:36:30.000]  去過我們前面人生不同的路
[00:36:30.000 --> 00:36:32.000]  我們帶著天國的眼鏡
[00:36:32.000 --> 00:36:34.000]  去看我們人生不同的際遇
[00:36:34.000 --> 00:36:37.000]  無論順境無論逆境
[00:36:37.000 --> 00:36:41.000]  其實在我們不同的形式的生活當中
[00:36:41.000 --> 00:36:43.000]  上帝都透過不同的形式
[00:36:43.000 --> 00:36:46.000]  讓我們的生命有所成長
[00:36:46.000 --> 00:36:49.000]  所以無論逆境也好艱難也好
[00:36:49.000 --> 00:36:51.000]  都是我們成長的記號
[00:36:51.000 --> 00:36:54.000]  也都祈求上帝幫助我們
[00:36:54.000 --> 00:36:57.000]  在逆境當中首先學習
[00:36:57.000 --> 00:36:59.000]  祈求智慧的一個習慣
[00:36:59.000 --> 00:37:01.000]  求上帝給我們智慧
[00:37:01.000 --> 00:37:02.000]  給我們有智慧
[00:37:02.000 --> 00:37:04.000]  去看得見我們今天遭遇
[00:37:04.000 --> 00:37:06.000]  那個意義究竟是什麼
[00:37:06.000 --> 00:37:09.000]  也都讓我們有一個正確的態度
[00:37:09.000 --> 00:37:11.000]  無論什麼處境當中
[00:37:11.000 --> 00:37:13.000]  懷著一個正確態度
[00:37:13.000 --> 00:37:15.000]  去跟從上帝
[00:37:15.000 --> 00:37:16.000]  阿哥在這裡說
[00:37:16.000 --> 00:37:17.000]  心懷義義的人
[00:37:17.000 --> 00:37:20.000]  不要想從主那裡得什麼
[00:37:20.000 --> 00:37:23.000]  專心一意跟從上帝的人
[00:37:23.000 --> 00:37:24.000]  才可以得著
[00:37:24.000 --> 00:37:26.000]  上帝給我們一個成熟生命
[00:37:26.000 --> 00:37:29.000]  作為冠冕一個記號
[00:37:29.000 --> 00:37:30.000]  願主賜福保守我們
[00:37:30.000 --> 00:37:32.000]  能夠得著上帝給我們這個福分
[00:37:32.000 --> 00:37:33.000]  我們一起去祈禱
[00:37:33.000 --> 00:37:36.000]  上帝賦給你去保守我們每一個弟兄姊妹
[00:37:36.000 --> 00:37:38.000]  幫助我們能夠在地上
[00:37:38.000 --> 00:37:40.000]  我們無論在順境逆境當中
[00:37:40.000 --> 00:37:42.000]  我們都仍然見到你
[00:37:42.000 --> 00:37:44.000]  見到你的手在我們身上
[00:37:44.000 --> 00:37:47.000]  見到你的手怎樣塗造我們的生命
[00:37:47.000 --> 00:37:48.000]  願主恩代
[00:37:48.000 --> 00:37:50.000]  讓我們成為一群有信心的人
[00:37:50.000 --> 00:37:52.000]  一生專心去跟從你
[00:37:52.000 --> 00:37:53.000]  祈禱奉耶穌的名
[00:37:53.000 --> 00:37:54.000]  阿們
[00:37:54.000 --> 00:37:54.500]  拜拜
[00:37:54.500 --> 00:37:56.500]  謝謝大家收看,下次見!

