
[00:00:00.000 --> 00:00:01.800]  在人生的路上
[00:33:21.680 --> 00:33:23.200]  為上帝作見證
[00:33:23.200 --> 00:33:24.320]  在醫院當中
[00:33:24.320 --> 00:33:26.960]  帶旁邊的病友去認識上帝
[00:33:26.960 --> 00:33:30.960]  去分享自己心路的歷程
[00:33:30.960 --> 00:33:32.240]  她沒有埋怨
[00:33:32.240 --> 00:33:33.920]  雖然復發了三次
[00:33:33.920 --> 00:33:35.800]  沒有埋怨上帝
[00:33:35.800 --> 00:33:37.640]  繼續去為上帝作見證
[00:33:37.640 --> 00:33:38.840]  去幫助別人
[00:33:38.840 --> 00:33:41.200]  去認識上帝
[00:33:41.200 --> 00:33:46.320]  這是我們對福音應有的態度
[00:33:46.320 --> 00:33:48.760]  因為我們見到
[00:33:48.760 --> 00:33:50.480]  當我們去認識上帝的時候
[00:33:50.480 --> 00:33:51.840]  因為上帝是真實
[00:33:51.840 --> 00:33:55.240]  我們經歷上帝對我們的保守是真實
[00:33:55.240 --> 00:33:57.320]  所以我們人生的逆境也好
[00:33:57.320 --> 00:33:58.400]  順境也好
[00:33:58.400 --> 00:33:59.360]  我們都不會妨礙
[00:33:59.360 --> 00:34:02.160]  我們跟從上帝這一份心
[00:34:02.160 --> 00:34:04.080]  所以在這段經文裡面
[00:34:04.080 --> 00:34:06.320]  我們都能夠知道
[00:34:06.320 --> 00:34:08.080]  保羅在人生裡面
[00:34:08.080 --> 00:34:09.360]  傳福音的過程裡面
[00:34:09.360 --> 00:34:11.240]  面對很多挑戰艱難
[00:34:11.240 --> 00:34:14.120]  但他仍然作出一個很重要的選擇
[00:34:14.120 --> 00:34:15.280]  仍然很熱切地
[00:34:15.280 --> 00:34:16.920]  去將福音傳開
[00:34:16.920 --> 00:34:21.200]  因為他對福音有百分之一百的信心
[00:34:21.200 --> 00:34:24.240]  他對上帝有百分之一百的信心
[00:34:24.240 --> 00:34:25.720]  而我們都很清楚知道
[00:34:25.720 --> 00:34:28.720]  他整個一生對福音的焦點
[00:34:28.720 --> 00:34:30.480]  不是在自己的身上
[00:34:30.480 --> 00:34:34.280]  而是如何承傳上帝所交託給他的工作
[00:34:34.280 --> 00:34:36.320]  這才是人生的方向
[00:34:36.320 --> 00:34:38.120]  但願我們在人生當中
[00:34:38.120 --> 00:34:40.080]  願意跟從上帝的人
[00:34:40.080 --> 00:34:42.120]  我們同樣有這樣的選擇
[00:34:42.120 --> 00:34:45.440]  我們選擇在我們在生的年日
[00:34:45.440 --> 00:34:47.000]  如何去跟從主
[00:34:47.000 --> 00:34:48.000]  土主的喜悅
[00:34:48.000 --> 00:34:50.000]  我們一起去祈禱
[00:34:50.000 --> 00:34:50.560]  親愛的天父
[00:34:50.560 --> 00:34:53.680]  我們求祢保守我們每一個弟兄姊妹
[00:34:53.680 --> 00:34:56.400]  讓我們都能夠在人生的路上
[00:34:56.400 --> 00:34:58.520]  我們作出正確的選擇
[00:34:58.520 --> 00:35:00.120]  我們選擇去跟從祢
[00:35:00.120 --> 00:35:01.600]  我們選擇在生活當中
[00:35:01.600 --> 00:35:03.400]  去遵守祢的說話
[00:35:03.400 --> 00:35:06.480]  我們選擇過一個合乎祢喜悅的生活
[00:35:06.480 --> 00:35:08.800]  求主顧念幫助我們
[00:35:08.800 --> 00:35:10.200]  祈禱奉耶穌的名
[00:35:10.200 --> 00:35:11.200]  阿們

