
[00:00:00.000 --> 00:00:03.480]  我們已經進入第三次說題魔太后書
[00:30:30.000 --> 00:30:34.000]  我們一班一樣和我們一樣去追求高貴的人
[00:30:34.000 --> 00:30:36.000]  追求一個誠信的人
[00:30:36.000 --> 00:30:38.000]  這些基督徒大家互相的激勵
[00:30:38.000 --> 00:30:39.000]  互相的鼓勵
[00:30:39.000 --> 00:30:40.000]  互相的代託
[00:30:40.000 --> 00:30:44.000]  我們可以成為一個這樣的人
[00:30:44.000 --> 00:30:46.000]  然後我們相反來說
[00:30:46.000 --> 00:30:48.000]  我們要用什麼呢
[00:30:48.000 --> 00:30:51.000]  用忍耐和溫柔去勸導
[00:30:51.000 --> 00:30:54.000]  勸誡那些敵黨真理的人
[00:30:54.000 --> 00:30:56.000]  回轉25和26節
[00:30:56.000 --> 00:30:58.000]  敵黨真理的人
[00:30:58.000 --> 00:31:00.000]  當然我們要勸誡他
[00:31:00.000 --> 00:31:03.000]  勸誡的意思在新易會可以做到勸導
[00:31:03.000 --> 00:31:04.000]  不是說罵他
[00:31:04.000 --> 00:31:08.000]  要有一個溫柔和忍耐的心
[00:31:08.000 --> 00:31:09.000]  很溫柔和忍耐的心
[00:31:09.000 --> 00:31:10.000]  但這裡說得很清楚
[00:31:10.000 --> 00:31:12.000]  基督徒對自己
[00:31:12.000 --> 00:31:13.000]  對自己要求很高
[00:31:13.000 --> 00:31:16.000]  在真理的面前絕不能讓步
[00:31:16.000 --> 00:31:17.000]  對自己
[00:31:17.000 --> 00:31:21.000]  但是如果別人在真理裡面有模糊的
[00:31:21.000 --> 00:31:22.000]  我們都要告訴他
[00:31:22.000 --> 00:31:24.000]  這個是不合乎真理
[00:31:24.000 --> 00:31:25.000]  你喜歡怎樣就怎樣
[00:31:25.000 --> 00:31:26.000]  見人說人話
[00:31:26.000 --> 00:31:27.000]  見鬼說鬼話
[00:31:27.000 --> 00:31:28.000]  不是這樣
[00:31:28.000 --> 00:31:30.000]  但我們不是說就這樣跟他們猛撞
[00:31:30.000 --> 00:31:31.000]  不是
[00:31:31.000 --> 00:31:32.000]  要有溫柔的態度
[00:31:32.000 --> 00:31:33.000]  你明白嗎
[00:31:33.000 --> 00:31:34.000]  這個態度是溫柔
[00:31:34.000 --> 00:31:38.000]  但是內涵是有仍然堅持真理
[00:31:38.000 --> 00:31:41.000]  這個就是我們基督徒和人相遇的原則
[00:31:41.000 --> 00:31:43.000]  能夠有這樣的操練
[00:31:43.000 --> 00:31:44.000]  這個不是一朝一夕可以
[00:31:44.000 --> 00:31:46.000]  但不斷不斷提醒自己的時候
[00:31:46.000 --> 00:31:50.000]  我們的生命就可以在一個戰爭的文化底下
[00:31:50.000 --> 00:31:53.000]  仍然可以見證到神
[00:31:53.000 --> 00:31:58.000]  成為一個神所喜悅的高貴的器皿

