
[00:00:00.000 --> 00:00:05.300]  亞伯蘭的妻子撒萊沒有為他生孩子
[00:37:56.800 --> 00:37:59.600]  要不是神的恩典走不到今天
[00:37:59.600 --> 00:38:00.800]  大隱瞪小隱
[00:38:00.800 --> 00:38:06.800]  平時哪有一百度的熱情
[00:38:06.800 --> 00:38:08.800]  各位
[00:38:08.800 --> 00:38:12.000]  回到你生存的處境
[00:38:12.000 --> 00:38:15.400]  讓上帝的參與是真實的發生
[00:38:15.400 --> 00:38:17.000]  而不是逃避
[00:38:17.000 --> 00:38:18.900]  所以在這段故事裡面
[00:38:18.900 --> 00:38:20.500]  你會最後看到
[00:38:20.500 --> 00:38:23.700]  薩萊跟亞伯蘭再沒有出現了
[00:38:23.700 --> 00:38:26.500]  後半段他們兩個就沒出現了
[00:38:26.500 --> 00:38:30.700]  唯一能夠解答的一個方法就是
[00:38:30.700 --> 00:38:34.700]  他們兩者有可能繼續對夏賈不好
[00:38:34.700 --> 00:38:37.300]  但不過夏賈沒有因此逃跑
[00:38:37.300 --> 00:38:38.700]  但也有可能
[00:38:38.700 --> 00:38:43.200]  他們已經開始對夏賈的冷漠和排斥改變了
[00:38:43.200 --> 00:38:46.300]  因為夏賈回到這個家庭之後
[00:38:46.300 --> 00:38:48.800]  把曠野的經歷告訴了亞伯蘭
[00:38:48.800 --> 00:38:51.600]  亞伯蘭沒有想到真實的上帝沉默了這麼多年
[00:38:51.600 --> 00:38:55.100]  竟然跟這個使女講
[00:38:55.100 --> 00:39:00.100]  原來他沒有沉默
[00:39:00.100 --> 00:39:04.500]  他回去的行動實際上就是上帝心意的傳遞者
[00:39:04.500 --> 00:39:06.900]  重新讓這兩夫婦思考
[00:39:06.900 --> 00:39:08.900]  上帝沒有沉默
[00:39:08.900 --> 00:39:11.500]  上帝應許還在
[00:39:11.500 --> 00:39:13.300]  所以有時候
[00:39:13.300 --> 00:39:14.900]  秦城的基督徒
[00:39:14.900 --> 00:39:18.100]  也容易被那些小弟兄小姐妹提醒的
[00:39:18.100 --> 00:39:20.100]  他們的故事很感人的
[00:39:20.100 --> 00:39:21.300]  唱一首詩歌
[00:39:21.300 --> 00:39:24.600]  上帝感動你
[00:39:24.600 --> 00:39:26.900]  過去經歷上帝的輝煌時刻
[00:39:26.900 --> 00:39:31.600]  不代表今天我們仍然保持這樣的信心
[00:39:31.600 --> 00:39:33.400]  有時候需要被故事
[00:39:33.400 --> 00:39:35.400]  小故事、小片段
[00:39:35.400 --> 00:39:39.200]  一段細節所打動的
[00:39:39.200 --> 00:39:43.500]  我想我最後就
[00:39:43.500 --> 00:39:48.700]  講一個小小的故事做結束
[00:39:48.700 --> 00:39:54.900]  在我聽過一個弟兄的分享當中
[00:39:54.900 --> 00:39:59.400]  我是蠻有深刻的印象的
[00:39:59.400 --> 00:40:02.200]  他說曾經年輕的時候
[00:40:02.200 --> 00:40:05.100]  車禍失去了腳
[00:40:05.100 --> 00:40:07.000]  他一直坐在輪椅當中
[00:40:07.000 --> 00:40:09.900]  他不講這個故事我們不知道
[00:40:09.900 --> 00:40:11.900]  他說那段時期就好像是
[00:40:11.900 --> 00:40:14.900]  人生斷了線的紛爭一樣
[00:40:14.900 --> 00:40:21.700]  所有的計畫、夢想都崩塌了
[00:40:21.700 --> 00:40:24.000]  經過幾年的康復
[00:40:24.000 --> 00:40:26.400]  或者是說修養
[00:40:26.400 --> 00:40:32.700]  他開始有機會找到一份適合他的工作
[00:40:32.700 --> 00:40:36.900]  他說回想起那段時期
[00:40:36.900 --> 00:40:39.100]  痛苦的經歷
[00:40:39.100 --> 00:40:41.600]  耐心的等候
[00:40:41.600 --> 00:40:49.300]  實際上是他生命當中重新定義上帝的時刻
[00:40:49.300 --> 00:40:51.600]  你理性上知道三位一體愛你
[00:40:51.600 --> 00:40:56.700]  但不代表你經歷過上帝愛你
[00:40:56.700 --> 00:41:01.000]  上帝沒有被這個車禍定義
[00:41:01.000 --> 00:41:04.100]  我們有時候會用其他事情來看
[00:41:04.100 --> 00:41:08.300]  這位上帝是怎樣的
[00:41:08.300 --> 00:41:11.900]  而是他通過這個事情
[00:41:11.900 --> 00:41:15.700]  看看有什麼樣塑造我的可能性
[00:41:15.700 --> 00:41:17.400]  各位弟兄姊妹
[00:41:17.400 --> 00:41:20.300]  他可以完全埋怨的
[00:41:20.300 --> 00:41:23.900]  但坦白說埋怨沒出路
[00:41:23.900 --> 00:41:25.700]  沒路走
[00:41:25.700 --> 00:41:27.400]  有時候你會發現情緒來的時候
[00:41:27.400 --> 00:41:29.600]  跟別人吵架沒路走的
[00:41:29.600 --> 00:41:33.900]  好像整個世界都是黑暗的
[00:41:33.900 --> 00:41:35.900]  你往往跟別人發生衝突
[00:41:35.900 --> 00:41:37.800]  都是自己最親密的人
[00:41:37.800 --> 00:41:39.200]  陌生人理他
[00:41:39.200 --> 00:41:43.200]  我為什麼情緒被他親動呢
[00:41:43.200 --> 00:41:45.100]  所以上帝是我們最親密的
[00:41:45.100 --> 00:41:49.800]  常常被上帝所親動我們的情緒
[00:41:49.800 --> 00:41:53.600]  上帝怎麼在黑暗時刻沒有答應我們出來
[00:41:53.600 --> 00:41:55.800]  但實際上
[00:41:55.800 --> 00:41:59.800]  上帝沒有把我們生命割裂
[00:41:59.800 --> 00:42:02.800]  他依然用一個又一個的故事
[00:42:02.800 --> 00:42:06.500]  來創造我們跟他的關係
[00:42:06.500 --> 00:42:09.200]  像這位弟兄所說的
[00:42:09.200 --> 00:42:12.200]  他的生命未來是未知的
[00:42:12.200 --> 00:42:14.600]  新的一年我們也是未知的
[00:42:14.600 --> 00:42:17.000]  但我們堅定信靠上帝
[00:42:17.000 --> 00:42:20.700]  他引領我們
[00:42:20.700 --> 00:42:23.000]  他率領我們
[00:42:23.000 --> 00:42:25.500]  所以最後我想跟大家講
[00:42:25.500 --> 00:42:27.200]  看顧人的神
[00:42:27.200 --> 00:42:30.900]  他看盡總是跟靈明分不開的
[00:42:30.900 --> 00:42:34.000]  你不要擔心上帝看不盡
[00:42:34.000 --> 00:42:38.000]  你的禱告他聽不到
[00:42:38.000 --> 00:42:41.700]  被物質化的一個婦女
[00:42:41.700 --> 00:42:43.700]  上帝都參與她生命的改造
[00:42:43.700 --> 00:42:46.100]  在這裡他完全可以責備下家說
[00:42:46.100 --> 00:42:47.700]  你不應該驕傲
[00:42:47.700 --> 00:42:48.600]  不講
[00:42:48.600 --> 00:42:50.800]  不講就不講
[00:42:50.800 --> 00:42:56.000]  你知道往往什麼人經歷恩鼎更多嗎
[00:42:56.000 --> 00:42:59.200]  在罪惡當中打滾月禪十七多的人
[00:42:59.200 --> 00:43:00.800]  突然之間有一天發現
[00:43:00.800 --> 00:43:02.700]  原來上帝愛我
[00:43:02.700 --> 00:43:05.900]  我還繼續停留在那裡
[00:43:05.900 --> 00:43:09.400]  越經歷生命的痛楚
[00:43:09.400 --> 00:43:12.600]  越珍惜上帝給你的祝福
[00:43:12.600 --> 00:43:15.400]  對不對
[00:43:15.400 --> 00:43:18.100]  所以在新的一年裡面我們彼此勉勵
[00:43:18.100 --> 00:43:20.000]  上帝看盡我們
[00:43:20.000 --> 00:43:21.300]  了解我們
[00:43:21.300 --> 00:43:24.300]  也規劃我們未來的出路
[00:43:24.300 --> 00:43:27.700]  他的愛不會因為你的失敗而減少
[00:43:27.700 --> 00:43:31.800]  反而在你的軟弱當中顯出他的完全
[00:43:31.800 --> 00:43:33.000]  信靠他
[00:43:33.000 --> 00:43:35.600]  你就會發現他從以最好的方式
[00:43:35.600 --> 00:43:40.700]  最對的時機出現在那個婦女身上
[00:43:40.700 --> 00:43:44.100]  也出現在我們這些弟兄姊妹身上
[00:43:44.100 --> 00:43:45.500]  阿們
[00:43:45.500 --> 00:43:48.000]  好 我們一起來做個禱告
[00:43:48.000 --> 00:43:50.600]  親愛的主我們感謝你
[00:43:50.600 --> 00:43:53.000]  把這段話放在我們心中
[00:43:53.000 --> 00:43:57.800]  讓我們有長期的生命行走聽路的力量
[00:43:57.800 --> 00:44:00.700]  願主恩代下甲
[00:44:00.700 --> 00:44:03.400]  同樣今天恩代我們
[00:44:03.400 --> 00:44:05.500]  保守我們的心勝過保守一切
[00:44:05.500 --> 00:44:07.400]  這樣禱告分耶穌基督的名

