
[00:00:00.000 --> 00:00:07.000]  聖靈的工作是非常重要
[00:52:42.000 --> 00:52:43.000]  更豐富的靈受
[00:52:43.000 --> 00:52:45.000]  更完全的靈受
[00:52:45.000 --> 00:52:50.000]  主啊我們在聖靈的工作之下
[00:52:50.000 --> 00:52:52.000]  我們願意有追求的心
[00:52:52.000 --> 00:52:55.000]  聖靈已經預備好這許多的恩典
[00:52:55.000 --> 00:52:58.000]  但是等待我們有一顆追求的心
[00:52:58.000 --> 00:53:03.000]  然後這一切都會成全在我們的生命中
[00:53:03.000 --> 00:53:08.000]  主啊你在我們每一個弟兄姊妹的心中
[00:53:08.000 --> 00:53:09.000]  繼續地做工
[00:53:09.000 --> 00:53:11.000]  做新的工作
[00:53:11.000 --> 00:53:15.000]  讓我們心中的眼睛被聖靈光照
[00:53:15.000 --> 00:53:17.000]  讓我們真認識神
[00:53:17.000 --> 00:53:20.000]  讓我們看見屬靈事物的寶貴
[00:53:20.000 --> 00:53:24.000]  讓我們看見如何讓神得著我們
[00:53:24.000 --> 00:53:25.000]  奉主的名禱告
[00:53:25.000 --> 00:53:26.000]  阿們

