
[00:00:00.000 --> 00:00:04.760]  今天我先簡單講出埃及記的背景
[00:33:35.120 --> 00:33:37.120]  我希望大家
[00:33:37.120 --> 00:33:39.120]  有理想,不要做鹹魚
[00:33:39.120 --> 00:33:41.120]  有理想
[00:33:41.120 --> 00:33:43.120]  有抱負
[00:33:43.120 --> 00:33:45.120]  我今年立志要做些事
[00:33:45.120 --> 00:33:47.120]  為神做些事,為神做些夢
[00:33:47.120 --> 00:33:49.120]  做些事
[00:33:49.120 --> 00:33:51.120]  做這些事的時候,如果Plan A不行
[00:33:51.120 --> 00:33:53.120]  不要緊,做Plan B
[00:33:53.120 --> 00:33:55.120]  Plan C,總是朝著理想進發
[00:33:55.120 --> 00:33:57.120]  我相信
[00:33:57.120 --> 00:33:59.120]  神預立你們
[00:33:59.120 --> 00:34:01.120]  擺上夢想
[00:34:01.120 --> 00:34:03.120]  願主祝福我們
[00:34:03.120 --> 00:34:05.120]  最後,總結
[00:34:05.120 --> 00:34:07.120]  預節是說
[00:34:07.120 --> 00:34:09.120]  要救我們離開罪惡
[00:34:09.120 --> 00:34:11.120]  賜給我們新的生命
[00:34:11.120 --> 00:34:13.120]  並且我們每天都需要
[00:34:13.120 --> 00:34:15.120]  基督的恩典
[00:34:15.120 --> 00:34:17.120]  同時我們明白到耶穌基督
[00:34:17.120 --> 00:34:19.120]  是修補所有的關係
[00:34:19.120 --> 00:34:21.120]  最後
[00:34:21.120 --> 00:34:23.120]  讓我們能夠立志行善
[00:34:23.120 --> 00:34:25.120]  而這些善,是彰顯上帝的榮耀
[00:34:25.120 --> 00:34:27.120]  求主幫助我們眾人
[00:34:27.120 --> 00:34:33.120]  其他事項

