
[00:00:00.000 --> 00:00:05.040]  第一章是重建聖殿的前傳
[00:35:31.640 --> 00:35:33.640]  噴了好幾次
[00:35:33.640 --> 00:35:35.640]  一路走一路噴
[00:35:35.640 --> 00:35:37.640]  一步一步一步
[00:35:37.640 --> 00:35:39.640]  上鳳凰山
[00:35:39.640 --> 00:35:41.640]  然後我去
[00:35:41.640 --> 00:35:45.640]  八宮坳
[00:35:45.640 --> 00:35:47.640]  又看著大東山
[00:35:47.640 --> 00:35:49.640]  又是一步,因為體力差不多
[00:35:49.640 --> 00:35:51.640]  一步一步
[00:35:51.640 --> 00:35:53.640]  最終我用了十個小時
[00:35:53.640 --> 00:35:55.640]  十七分鐘
[00:35:55.640 --> 00:35:57.640]  完成這個55公里賽事
[00:35:57.640 --> 00:35:59.640]  我相信我跑這麼多越野賽
[00:35:59.640 --> 00:36:01.640]  這也是一個
[00:36:01.640 --> 00:36:03.640]  頗為辛苦艱鉅的越野賽
[00:36:03.640 --> 00:36:07.640]  難不難呢?當然難
[00:36:07.640 --> 00:36:09.640]  但回望的時候
[00:36:09.640 --> 00:36:11.640]  回望的時候
[00:36:11.640 --> 00:36:13.640]  我知道其實不是我
[00:36:13.640 --> 00:36:15.640]  是神支持我
[00:36:15.640 --> 00:36:17.640]  去完成這個賽事
[00:36:17.640 --> 00:36:19.640]  同樣今天也是
[00:36:19.640 --> 00:36:21.640]  柴選家下星期就是27週年
[00:36:21.640 --> 00:36:23.640]  好多人回了
[00:36:23.640 --> 00:36:25.640]  差不多是第一天
[00:36:25.640 --> 00:36:27.640]  幾百團那些
[00:36:27.640 --> 00:36:29.640]  差不多是頭一批
[00:36:29.640 --> 00:36:31.640]  回望的時候
[00:36:31.640 --> 00:36:33.640]  覺得神真的
[00:36:33.640 --> 00:36:35.640]  帶我們走過一段很長很長的路
[00:36:35.640 --> 00:36:39.640]  神繼續帶的
[00:36:39.640 --> 00:36:41.640]  往後會不會又多過27年呢?
[00:36:41.640 --> 00:36:43.640]  再有27年呢?
[00:36:43.640 --> 00:36:45.640]  我也不知道
[00:36:45.640 --> 00:36:47.640]  但肯定的
[00:36:47.640 --> 00:36:49.640]  神怎樣帶領不同的
[00:36:49.640 --> 00:36:51.640]  牧者弟兄姊妹來這裡
[00:36:51.640 --> 00:36:53.640]  作服事
[00:36:53.640 --> 00:36:55.640]  昨日如是,今日如是
[00:36:55.640 --> 00:37:01.640]  直到主的心意完結為止
[00:37:01.640 --> 00:37:03.640]  祂需要的我們
[00:37:03.640 --> 00:37:05.640]  是一個甘心的侍奉
[00:37:05.640 --> 00:37:07.640]  我們願意的去侍奉
[00:37:07.640 --> 00:37:09.640]  祂需要我們
[00:37:09.640 --> 00:37:11.640]  一個樂意去盡心
[00:37:11.640 --> 00:37:13.640]  盡我們的能力去侍奉
[00:37:13.640 --> 00:37:15.640]  並且我們有決心的侍奉
[00:37:15.640 --> 00:37:17.640]  決心做
[00:37:17.640 --> 00:37:19.640]  不要放棄
[00:37:19.640 --> 00:37:21.640]  不要放棄
[00:37:21.640 --> 00:37:23.640]  即使多艱難也好
[00:37:23.640 --> 00:37:26.240]  我們一起同心的祈禱

