
[00:00:00.000 --> 00:00:06.000]  路加福音第十五章二十四和三十二節
[00:36:42.000 --> 00:36:44.600]  父了不了解
[00:36:44.600 --> 00:36:48.500]  他還是希望他能夠回來的
[00:36:48.500 --> 00:36:51.100]  當我們看到人的境況
[00:36:51.100 --> 00:36:53.500]  是死在過犯當中
[00:36:53.500 --> 00:36:56.700]  上帝的作為使我們怎麼樣
[00:36:56.700 --> 00:36:58.600]  活過來
[00:36:58.600 --> 00:37:02.300]  所以求上帝也同樣幫助我們
[00:37:02.300 --> 00:37:04.900]  無論我們每一天的生活
[00:37:04.900 --> 00:37:10.400]  也能夠和他一同復活
[00:37:10.400 --> 00:37:12.800]  一同掌權
[00:37:12.800 --> 00:37:15.600]  當我看到我們教會裡面
[00:37:15.600 --> 00:37:17.700]  很重要的這個主題
[00:37:17.700 --> 00:37:22.800]  紮根主道 活出
[00:37:22.800 --> 00:37:24.100]  每一天都在這裡
[00:37:24.100 --> 00:37:26.300]  你們每個禮拜天都會看到
[00:37:26.300 --> 00:37:28.000]  是什麼
[00:37:28.000 --> 00:37:31.500]  紮根主道 活出招命
[00:37:31.500 --> 00:37:36.300]  也就是當我們裡面的東西整好了
[00:37:36.300 --> 00:37:38.600]  自然在你的生活裡面
[00:37:38.600 --> 00:37:40.600]  將它彰顯出去
[00:37:40.600 --> 00:37:43.000]  願上帝幫助我們
[00:37:43.000 --> 00:37:47.100]  讓我們能夠更多的認識那位天父
[00:37:47.100 --> 00:37:50.000]  當我們像浪子一樣
[00:37:50.000 --> 00:37:51.900]  在外面浪蕩的時候
[00:37:51.900 --> 00:37:55.700]  你要記得要回來
[00:37:55.700 --> 00:37:59.200]  當我們在教會裡面不斷的服事的過程當中
[00:37:59.200 --> 00:38:02.100]  不要充滿許多的厭言
[00:38:02.100 --> 00:38:04.600]  也不要充滿許多的比較
[00:38:04.600 --> 00:38:07.000]  也不要充滿許多不好的東西
[00:38:07.000 --> 00:38:09.800]  而是讓我們在上帝的家裡面
[00:38:09.800 --> 00:38:13.200]  彼此的相互的帶導
[00:38:13.200 --> 00:38:14.800]  一同的成長
[00:38:14.800 --> 00:38:16.500]  不單單在教會裡面
[00:38:16.500 --> 00:38:20.200]  當我們離開這裡進入到人群當中的時候
[00:38:20.200 --> 00:38:24.600]  也依然能夠活出上帝的美好
[00:38:24.600 --> 00:38:25.100]  阿們

