
[00:00:00.000 --> 00:00:07.800]  故事發生在馬達福音第九章和路加福音第五章都有講述
[00:35:34.800 --> 00:35:38.800]  能夠在這個群體當中
[00:35:38.800 --> 00:35:40.800]  去學習
[00:35:40.800 --> 00:35:43.800]  有耶穌基督的心腸
[00:35:43.800 --> 00:35:46.800]  幫助我們去走出
[00:35:46.800 --> 00:35:49.800]  那個復和關係
[00:35:49.800 --> 00:35:50.800]  而當我們這樣做的時候
[00:35:50.800 --> 00:35:52.800]  其實最終結果是怎樣呢?
[00:35:52.800 --> 00:35:54.800]  其實不知道
[00:35:54.800 --> 00:35:56.800]  對方可能跟你和好如初
[00:35:56.800 --> 00:35:59.800]  也可能張力依然
[00:35:59.800 --> 00:36:02.800]  不過你已經不同了
[00:36:02.800 --> 00:36:03.800]  已經不同了
[00:36:03.800 --> 00:36:05.800]  因為你按著上帝的心意而行
[00:36:05.800 --> 00:36:08.800]  你是活在神的恩典和喜惡當中
[00:36:08.800 --> 00:36:12.800]  你自己都不同了
[00:36:12.800 --> 00:36:15.800]  經文告訴我們
[00:36:15.800 --> 00:36:17.800]  沒有一個人能夠有赦罪權柄
[00:36:17.800 --> 00:36:19.800]  唯有是耶穌基督
[00:36:19.800 --> 00:36:22.800]  引子透過一個坦子
[00:36:22.800 --> 00:36:24.800]  能夠起身這個故事
[00:36:24.800 --> 00:36:27.800]  讓我們看到他有赦罪的權柄
[00:36:27.800 --> 00:36:32.800]  所有的罪都能夠赦免
[00:36:32.800 --> 00:36:35.800]  是出於他的憐憫和恩典
[00:36:35.800 --> 00:36:37.800]  這是上帝的心腸
[00:36:37.800 --> 00:36:39.800]  而他又想
[00:36:39.800 --> 00:36:41.800]  作為屬於他的子民
[00:36:41.800 --> 00:36:43.800]  同樣有這樣的心腸
[00:36:43.800 --> 00:36:45.800]  活出在這個群體
[00:36:45.800 --> 00:36:47.800]  在我們的社會當中
[00:36:47.800 --> 00:36:50.800]  去怎樣對待那些冒犯我們的人
[00:36:50.800 --> 00:36:56.800]  確實我們要與恩慈相待
[00:36:56.800 --> 00:36:59.800]  傳憐憫的心彼此饒恕
[00:36:59.800 --> 00:37:03.800]  因為神已經在耶穌基督裡
[00:37:03.800 --> 00:37:06.800]  饒恕了我們
[00:37:06.800 --> 00:37:07.800]  求主幫助我們
[00:37:07.800 --> 00:37:09.800]  下次讓我們生生命生生活
[00:37:09.800 --> 00:37:11.800]  讓我們同心祈禱

