
[00:00:00.000 --> 00:00:03.600]  我在一月尾開始預備這篇講章
[00:33:49.600 --> 00:33:51.600]  一個神學院的教授
[00:33:51.600 --> 00:33:53.600]  文章說
[00:33:53.600 --> 00:33:57.600]  最少有八個神學院的教職員的家燒了
[00:33:57.600 --> 00:33:59.600]  沒有了
[00:33:59.600 --> 00:34:01.600]  我們就在哀傷當中
[00:34:01.600 --> 00:34:03.600]  和那些哀傷的人
[00:34:03.600 --> 00:34:05.600]  開放我們的家給他們
[00:34:05.600 --> 00:34:07.600]  以致他們的家
[00:34:07.600 --> 00:34:09.600]  開放我們的家給他們
[00:34:09.600 --> 00:34:13.600]  以致他們有一點盼望
[00:34:13.600 --> 00:34:15.600]  盼望在於神
[00:34:15.600 --> 00:34:17.600]  在很多不確定性當中
[00:34:17.600 --> 00:34:21.600]  我們仍然可以去面對
[00:34:21.600 --> 00:34:27.600]  人生是充滿混亂、失去、迷失方向
[00:34:27.600 --> 00:34:29.600]  不過
[00:34:29.600 --> 00:34:33.600]  喜樂就是一個反叛性的行動
[00:34:33.600 --> 00:34:35.600]  Joy is a rebellious act
[00:34:35.600 --> 00:34:37.600]  喜樂是一個反叛性的行動
[00:34:37.600 --> 00:34:39.600]  喜樂代表什麼呢?
[00:34:39.600 --> 00:34:41.600]  就是向世界宣告
[00:34:41.600 --> 00:34:45.600]  火災不是終極
[00:34:45.600 --> 00:34:51.600]  反而我們在喜樂當中感謝、感恩、讚美神
[00:34:51.600 --> 00:34:53.600]  因為神才是終極
[00:34:53.600 --> 00:34:55.600]  神是永存的
[00:34:55.600 --> 00:34:57.600]  神是帶來生的
[00:34:57.600 --> 00:35:01.600]  神是我們最大的滿足
[00:35:01.600 --> 00:35:03.600]  這是我們的宣告
[00:35:03.600 --> 00:35:05.600]  這是我們的宣告
[00:35:05.600 --> 00:35:07.600]  彷如什麼呢?
[00:35:07.600 --> 00:35:11.600]  雖然無花果樹不發黃
[00:35:11.600 --> 00:35:13.600]  葡萄樹不結果
[00:35:13.600 --> 00:35:15.600]  橄欖樹又不效力
[00:35:15.600 --> 00:35:17.600]  田中沒有土產
[00:35:17.600 --> 00:35:19.600]  圈中沒有羊
[00:35:19.600 --> 00:35:21.600]  棚內也沒有牛
[00:35:21.600 --> 00:35:24.600]  然而我要因耶和華歡恩
[00:35:24.600 --> 00:35:27.600]  因救我的神快樂
[00:35:27.600 --> 00:35:29.600]  耶和華是我的力量
[00:35:29.600 --> 00:35:31.600]  祂是賜我力量的神
[00:35:31.600 --> 00:35:35.600]  祂是我的腳快如舞鹿的蹄
[00:35:35.600 --> 00:35:37.600]  是我的穩行在高處
[00:35:37.600 --> 00:35:40.600]  你見不見到哈巴菊仙子說過什麼呢?
[00:35:40.600 --> 00:35:42.600]  什麼都沒有
[00:35:42.600 --> 00:35:44.600]  祂很絕望
[00:35:44.600 --> 00:35:46.600]  但祂仍然有一件事
[00:35:46.600 --> 00:35:50.600]  我的救贖主活著
[00:35:50.600 --> 00:35:52.600]  求主幫助我們每一個
[00:35:52.600 --> 00:35:54.600]  我們同心同意
[00:35:54.600 --> 00:35:56.600]  多謝您收睇時局新聞,再會!

