
[00:00:00.000 --> 00:00:06.540]  近來皇后伊麗莎白的去世帶來了很多紀錄片
[00:40:16.560 --> 00:40:18.560]  我們的生命有改變
[00:40:18.560 --> 00:40:20.560]  我們盼望身邊的人
[00:40:20.560 --> 00:40:22.560]  生命都有改變
[00:40:22.560 --> 00:40:26.560]  其實這是我們生命
[00:40:26.560 --> 00:40:28.560]  一個很好的投資
[00:40:28.560 --> 00:40:32.560]  一個下午
[00:40:32.560 --> 00:40:34.560]  你可以坐在家裡
[00:40:34.560 --> 00:40:36.560]  看劇 煲劇
[00:40:36.560 --> 00:40:38.560]  然後就過了
[00:40:38.560 --> 00:40:42.560]  玩玩遊戲機
[00:40:42.560 --> 00:40:44.560]  有什麼意義呢
[00:40:44.560 --> 00:40:46.560]  昨天我看到很多弟兄姐妹
[00:40:46.560 --> 00:40:50.560]  在做神希望我們做的事情
[00:40:50.560 --> 00:40:52.560]  我相信我們這幾個活動
[00:40:52.560 --> 00:40:54.560]  都是神喜悅的
[00:40:54.560 --> 00:40:56.560]  真的喜悅的
[00:40:56.560 --> 00:40:58.560]  盼望我們知道
[00:40:58.560 --> 00:41:00.560]  我們有一個神很偉大
[00:41:00.560 --> 00:41:02.560]  有一個神很偉大
[00:41:02.560 --> 00:41:04.560]  改變了自己和我們的生命
[00:41:04.560 --> 00:41:06.560]  我們相信這個神
[00:41:06.560 --> 00:41:08.560]  真是偉大的神
[00:41:08.560 --> 00:41:10.560]  真的偉大的神
[00:41:10.560 --> 00:41:12.560]  領受了一個納若的愛
[00:41:12.560 --> 00:41:14.560]  而這個納若的愛
[00:41:14.560 --> 00:41:16.560]  是神的根點
[00:41:16.560 --> 00:41:18.560]  生命的豐盛
[00:41:18.560 --> 00:41:20.560]  而這個豐盛不單止停留在我身上
[00:41:20.560 --> 00:41:22.560]  好像拉俠救了全家
[00:41:22.560 --> 00:41:24.560]  都伸願出去幫助其他人
[00:41:24.560 --> 00:41:26.560]  去認識我們這個偉大的神
[00:41:26.560 --> 00:41:28.560]  讓我們同心祈禱

