
[00:00:00.000 --> 00:00:08.000]  走過2020年,我們經歷過一年翻天覆地變化的一年
[00:44:18.000 --> 00:44:20.000]  是主祢的同在
[00:44:20.000 --> 00:44:23.000]  是祢給我們那份剛強的心
[00:44:23.000 --> 00:44:26.000]  求天父繼續引導我們
[00:44:26.000 --> 00:44:30.000]  當我們面對這些掙扎、困難
[00:44:30.000 --> 00:44:33.000]  幫我們再一次看見
[00:44:33.000 --> 00:44:35.000]  祢昔日
[00:44:35.000 --> 00:44:38.000]  祢在我們今天
[00:44:38.000 --> 00:44:44.000]  都有很多如雲彩的見證人圍繞著我們
[00:44:45.000 --> 00:44:50.000]  忠心為福音的懸固承受苦難的人
[00:44:50.000 --> 00:44:54.000]  幫助我們同樣可以彼此勉勵學習
[00:44:54.000 --> 00:45:00.000]  以致我們都參與耶穌基督的拯救生命的行列
[00:45:00.000 --> 00:45:07.000]  繼續宣揚祢就是使我們出黑暗、入奇妙光明
[00:45:07.000 --> 00:45:12.000]  以致這個福音真的成為這個世界的福音
[00:45:13.000 --> 00:45:15.000]  願主堅固我們每一個
[00:45:15.000 --> 00:45:19.000]  帶領我們在這一年繼續堅守祢的話
[00:45:19.000 --> 00:45:21.000]  進行祢的心意
[00:45:21.000 --> 00:45:23.000]  祈禱奉耶穌基督名給

