
[00:00:00.000 --> 00:00:02.720]  在這段經文的上文
[00:32:08.560 --> 00:32:11.560]  我們求上帝幫助的時候
[00:32:11.560 --> 00:32:13.560]  當有些事去
[00:32:13.560 --> 00:32:15.560]  我們覺得上帝幫助了我們
[00:32:15.560 --> 00:32:18.560]  有些事我們覺得上帝沒有工作
[00:32:18.560 --> 00:32:20.560]  我們都同樣問一個問題
[00:32:20.560 --> 00:32:22.560]  上帝為什麼你會這樣工作呢
[00:32:22.560 --> 00:32:23.560]  你用這個方式
[00:32:23.560 --> 00:32:24.560]  去幫助我
[00:32:24.560 --> 00:32:26.560]  去認識你什麼呢
[00:32:26.560 --> 00:32:27.560]  這個方式
[00:32:27.560 --> 00:32:28.560]  你沒有工作
[00:32:28.560 --> 00:32:30.560]  好像沒有工作
[00:32:30.560 --> 00:32:31.560]  但是
[00:32:31.560 --> 00:32:32.560]  你又藉著這個方式
[00:32:32.560 --> 00:32:35.560]  叫我認識你什麼
[00:32:35.560 --> 00:32:38.560]  你工作的方法
[00:32:38.560 --> 00:32:40.560]  或者你的性情
[00:32:40.560 --> 00:32:41.560]  讓我在哪方面
[00:32:41.560 --> 00:32:43.560]  對你有更深的認識呢
[00:32:43.560 --> 00:32:45.560]  其實我們都要問這個問題
[00:32:45.560 --> 00:32:46.560]  如果我們能夠
[00:32:46.560 --> 00:32:47.560]  懂得問這個問題
[00:32:47.560 --> 00:32:48.560]  無論你生活順境
[00:32:48.560 --> 00:32:49.560]  逆境也好
[00:32:49.560 --> 00:32:51.560]  你都會對上帝
[00:32:51.560 --> 00:32:53.560]  有更深的一個認識
[00:32:53.560 --> 00:32:55.560]  無論你的遭遇如何
[00:32:55.560 --> 00:32:57.560]  都不會影響我們
[00:32:57.560 --> 00:32:59.560]  跟從上帝這一份的決心
[00:32:59.560 --> 00:33:01.560]  所以約翰就在說
[00:33:01.560 --> 00:33:02.560]  這一份的決心
[00:33:02.560 --> 00:33:04.560]  在什麼信心呢
[00:33:04.560 --> 00:33:07.560]  在《約翰第20章》結尾
[00:33:07.560 --> 00:33:09.560]  約翰用了一個例子
[00:33:09.560 --> 00:33:11.560]  一個事跡去說
[00:33:11.560 --> 00:33:12.560]  一個多疑的多瑪
[00:33:12.560 --> 00:33:14.560]  在最後
[00:33:14.560 --> 00:33:16.560]  每個人都說見到復活的耶穌
[00:33:16.560 --> 00:33:17.560]  一個多瑪就說
[00:33:17.560 --> 00:33:20.560]  除非我見過復活的耶穌
[00:33:20.560 --> 00:33:23.560]  我親手將我的手指指向祂
[00:33:23.560 --> 00:33:25.560]  篤入祂的肋旁裏
[00:33:25.560 --> 00:33:26.560]  那我就信了
[00:33:26.560 --> 00:33:28.560]  當耶穌向他顯現的時候
[00:33:28.560 --> 00:33:29.560]  他沒有做這個動作
[00:33:29.560 --> 00:33:32.560]  他就說了幾個字
[00:33:32.560 --> 00:33:34.560]  他就說 我的主 我的神
[00:33:34.560 --> 00:33:36.560]  這個的認順
[00:33:36.560 --> 00:33:40.560]  就是約翰一路鋪排去說
[00:33:40.560 --> 00:33:42.560]  什麼叫做信耶穌
[00:33:42.560 --> 00:33:44.560]  就是要耶穌就是我的主
[00:33:44.560 --> 00:33:45.560]  我的神
[00:33:45.560 --> 00:33:47.560]  我的一生都在祢的手中
[00:33:47.560 --> 00:33:49.560]  一生願意跟從祢
[00:33:49.560 --> 00:33:51.560]  這個就是信耶穌的決心
[00:33:51.560 --> 00:33:52.560]  願主去幫助我們
[00:33:52.560 --> 00:33:55.560]  就是能夠在我們的日常生活當中
[00:33:55.560 --> 00:33:57.560]  我們藉著不同的際遇
[00:33:57.560 --> 00:33:59.560]  去認識上帝更深
[00:33:59.560 --> 00:34:01.560]  無論順境逆境
[00:34:01.560 --> 00:34:03.560]  都不會讓我們離開
[00:34:03.560 --> 00:34:05.560]  跟從主這一條的路
[00:34:05.560 --> 00:34:06.560]  願主賜福我們
[00:34:06.560 --> 00:34:07.560]  我們一起去祈禱
[00:34:07.560 --> 00:34:08.560]  親愛的天父
[00:34:08.560 --> 00:34:10.560]  請祢去保守我們每一個弟兄姊妹
[00:34:10.560 --> 00:34:12.560]  讓我們信仰的焦點
[00:34:12.560 --> 00:34:13.560]  我們都準確
[00:34:13.560 --> 00:34:15.560]  我們的態度也都準確
[00:34:15.560 --> 00:34:18.560]  我們知道我們都是軟弱的人
[00:34:18.560 --> 00:34:20.560]  我們不是完全人
[00:34:20.560 --> 00:34:21.560]  我們都有軟弱的時候
[00:34:21.560 --> 00:34:23.560]  但是求天父讓我們
[00:34:23.560 --> 00:34:25.560]  跟從祢的這個心智
[00:34:25.560 --> 00:34:27.560]  卻是不會偏離
[00:34:27.560 --> 00:34:29.560]  願主恩代賜福我們
[00:34:29.560 --> 00:34:30.560]  傳授單純的信心
[00:34:30.560 --> 00:34:31.560]  一生的跟從祢
[00:34:31.560 --> 00:34:33.560]  奉主命求 阿們
