
[00:00:00.000 --> 00:00:03.520]  今日的題目福音是一份愛惜,將來式的禮物
[00:35:14.560 --> 00:35:17.560]  不是單純他們個人努力成功
[00:35:17.560 --> 00:35:19.560]  而是有上帝恩典
[00:35:19.560 --> 00:35:23.560]  和很多不同生命的互見互動
[00:35:23.560 --> 00:35:27.560]  去祝福他們或蒙他們的生命祝福
[00:35:27.560 --> 00:35:30.560]  所以你用眼光去看這件事
[00:35:30.560 --> 00:35:34.560]  會全面立體和看見神的恩典和愛
[00:35:34.560 --> 00:35:37.560]  最重要是看見基督是一件事
[00:35:37.560 --> 00:35:41.560]  所以這個屬靈生命見證果效
[00:35:41.560 --> 00:35:44.560]  既是發生在你和我身邊
[00:35:44.560 --> 00:35:47.560]  我想請大家合眼
[00:35:47.560 --> 00:35:50.560]  安靜一分鐘時間
[00:35:50.560 --> 00:35:52.560]  你們祈禱
[00:35:52.560 --> 00:35:54.560]  剛才聽到可能是別人的故事
[00:35:54.560 --> 00:35:56.560]  但我相信在你們生命中
[00:35:56.560 --> 00:35:59.560]  也有你們生命的故事
[00:35:59.560 --> 00:36:02.560]  可能有些地方你會卡住過去
[00:36:02.560 --> 00:36:04.560]  擔心將來
[00:36:04.560 --> 00:36:06.560]  但主有祂大的藍圖
[00:36:06.560 --> 00:36:08.560]  就好像這兩個生命故事
[00:36:08.560 --> 00:36:12.560]  他們也不知道走到今天哪一步是怎樣
[00:36:12.560 --> 00:36:15.560]  但回頭看原來上主有恩典
[00:36:15.560 --> 00:36:19.560]  究竟我們教會前面的圖畫
[00:36:19.560 --> 00:36:21.560]  怎樣信心前行
[00:36:21.560 --> 00:36:25.560]  並且確認我們有神的價值身份
[00:36:25.560 --> 00:36:29.560]  以致我們樂於跟從主
[00:36:29.560 --> 00:36:33.560]  你的生命又可以怎樣成為一份禮物
[00:36:33.560 --> 00:36:36.560]  和人分享見證呢
[00:36:36.560 --> 00:36:42.560]  有片刻可以向主禱告

