
[00:00:00.000 --> 00:00:07.500]  我們來到門徒性格的第二段
[00:54:42.300 --> 00:54:47.300]  都蒙神自己的大大的賜福
[00:54:47.300 --> 00:54:52.300]  今天對不起
[00:54:52.300 --> 00:54:54.300]  又不要休息了
[00:54:54.300 --> 00:54:56.300]  還有20分鐘
[00:54:56.300 --> 00:54:58.300]  我們繼續看下去
[00:54:58.300 --> 00:55:00.300]  下面要講得快一點
[00:55:00.300 --> 00:55:02.300]  第三
[00:55:02.300 --> 00:55:06.300]  緊緊跟隨主的功課
[00:55:06.300 --> 00:55:10.300]  我們看彼得前書2章21節
[00:55:10.300 --> 00:55:14.300]  彼得前書2章21節
[00:55:14.300 --> 00:55:18.300]  你們蒙昭原生為此
[00:55:18.300 --> 00:55:21.300]  引基督也為你們受過苦
[00:55:21.300 --> 00:55:23.300]  給你們留下榜樣
[00:55:23.300 --> 00:55:27.300]  叫你們跟隨他的腳踵行
[00:55:27.300 --> 00:55:31.300]  叫你們跟隨他的腳踵行
[00:55:31.300 --> 00:55:32.300]  跟隨主
[00:55:32.300 --> 00:55:34.300]  他這樣寫的時候
[00:55:34.300 --> 00:55:38.300]  我相信他一定記得
[00:55:38.300 --> 00:55:43.300]  他曾經遠遠地跟著主
[00:55:43.300 --> 00:55:47.300]  馬可福音14章54節
[00:55:47.300 --> 00:55:53.300]  在那裏提到彼得卻遠遠地跟著耶穌
[00:55:53.300 --> 00:55:55.300]  耶穌被捉拿了
[00:55:55.300 --> 00:55:56.300]  他怕了
[00:55:56.300 --> 00:55:59.300]  所以他跟隨是跟隨
[00:55:59.300 --> 00:56:01.300]  遠遠地跟隨
[00:56:01.300 --> 00:56:05.300]  這是他的過去的軟弱
[00:56:05.300 --> 00:56:07.300]  但是感謝神
[00:56:07.300 --> 00:56:09.300]  他起來了
[00:56:09.300 --> 00:56:10.300]  他起來了
[00:56:10.300 --> 00:56:13.300]  他學了這個功課了
[00:56:13.300 --> 00:56:17.300]  他現在緊緊跟隨主
[00:56:17.300 --> 00:56:25.300]  一直到為主被倒釘死之下
[00:56:25.300 --> 00:56:31.300]  所以他現在真是有資格對弟兄姊妹說
[00:56:31.300 --> 00:56:36.300]  你們要跟隨他的腳踵行
[00:56:36.300 --> 00:56:45.300]  因為彼得自己現在緊緊地跟著主的腳踵
[00:56:45.300 --> 00:56:47.300]  彼得講這話的時候
[00:56:47.300 --> 00:56:48.300]  我相信他一定記得
[00:56:48.300 --> 00:56:52.300]  約翰福音21章21節22集
[00:56:52.300 --> 00:56:56.300]  約翰21章21-22
[00:56:56.300 --> 00:56:58.300]  主耶穌對彼得說
[00:56:58.300 --> 00:57:00.300]  彼得啊
[00:57:00.300 --> 00:57:02.300]  你年少的時候
[00:57:02.300 --> 00:57:04.300]  你自由來往
[00:57:04.300 --> 00:57:06.300]  你想到哪裡去就到哪裡去
[00:57:06.300 --> 00:57:08.300]  但是你年老的時候
[00:57:08.300 --> 00:57:10.300]  要伸出你的手
[00:57:10.300 --> 00:57:15.300]  別人要梳著你的手
[00:57:15.300 --> 00:57:18.300]  帶你到你不願意去的地方
[00:57:18.300 --> 00:57:23.300]  這是主指著彼得將要怎樣死
[00:57:23.300 --> 00:57:25.300]  榮耀神說的
[00:57:25.300 --> 00:57:31.300]  主預言了彼得要為主犧牲生命
[00:57:31.300 --> 00:57:34.300]  這個時候彼得就問主了
[00:57:34.300 --> 00:57:35.300]  他看著約翰
[00:57:35.300 --> 00:57:37.300]  他說他怎麼樣
[00:57:37.300 --> 00:57:39.300]  主耶穌說
[00:57:39.300 --> 00:57:41.300]  與你何干
[00:57:41.300 --> 00:57:49.300]  你跟從我吧
[00:57:49.300 --> 00:57:50.300]  你不要看他
[00:57:50.300 --> 00:57:52.300]  你不要想他
[00:57:52.300 --> 00:57:56.300]  你跟我的關係最重要
[00:57:56.300 --> 00:57:58.300]  你跟從我吧
[00:57:58.300 --> 00:58:02.300]  因為主說過他要被梳上手
[00:58:02.300 --> 00:58:05.300]  被人帶到不願意去的地方
[00:58:05.300 --> 00:58:08.300]  雖然主沒有說死
[00:58:08.300 --> 00:58:14.300]  這是約翰福音提到的死
[00:58:14.300 --> 00:58:16.300]  當時那個主沒有說死
[00:58:16.300 --> 00:58:17.300]  只是到不願意去的地方
[00:58:17.300 --> 00:58:20.300]  但是彼得一定意會到
[00:58:20.300 --> 00:58:25.300]  一定是一個犧牲的地方
[00:58:25.300 --> 00:58:29.300]  所以他才想他怎麼樣
[00:58:29.300 --> 00:58:30.300]  主回答了
[00:58:30.300 --> 00:58:32.300]  最好
[00:58:32.300 --> 00:58:34.300]  這是他的事
[00:58:34.300 --> 00:58:35.300]  不是你的事
[00:58:35.300 --> 00:58:40.300]  你的事就是跟從我吧
[00:58:40.300 --> 00:58:45.300]  結果彼得真是跟上去了
[00:58:45.300 --> 00:58:47.300]  為主犧牲
[00:58:47.300 --> 00:58:51.300]  所以彼得的死
[00:58:51.300 --> 00:58:55.300]  在教父歷史裡面沒有很清楚的記載
[00:58:55.300 --> 00:58:58.300]  但是他一定是為主死了
[00:58:58.300 --> 00:59:01.300]  因為主預言過了
[00:59:01.300 --> 00:59:02.300]  教父歷史相傳
[00:59:02.300 --> 00:59:06.300]  他是被道丁死掉
[00:59:06.300 --> 00:59:08.300]  教父歷史學家認為
[00:59:08.300 --> 00:59:15.300]  這個事情不能絕對地下證實
[00:59:15.300 --> 00:59:18.300]  但是他為主死
[00:59:18.300 --> 00:59:19.300]  總是真實
[00:59:19.300 --> 00:59:22.300]  因為是主預言的
[00:59:22.300 --> 00:59:25.300]  他學了這個跟從主的功課
[00:59:25.300 --> 00:59:30.300]  而且堅決跟從主一直到底
[00:59:30.300 --> 00:59:32.300]  第四個功課
[00:59:32.300 --> 00:59:36.300]  謙卑不平學氣的功課
[00:59:36.300 --> 00:59:41.300]  我們看一節聖經
[00:59:41.300 --> 00:59:43.300]  是我們的講義裡面沒有的
[00:59:43.300 --> 00:59:45.300]  你們可以加上來
[00:59:45.300 --> 00:59:54.300]  馬太福音18章21-22
[00:59:54.300 --> 00:59:57.300]  那時彼得進前來對主
[00:59:57.300 --> 00:59:59.300]  對耶穌說主啊
[00:59:59.300 --> 01:00:00.300]  我弟兄得罪我
[01:00:00.300 --> 01:00:02.300]  我當饒恕他幾次呢
[01:00:02.300 --> 01:00:04.300]  到七次可以嗎
[01:00:04.300 --> 01:00:06.300]  耶穌說我對你說
[01:00:06.300 --> 01:00:07.300]  不是七次
[01:00:07.300 --> 01:00:10.300]  那是七十個七次
[01:00:10.300 --> 01:00:14.300]  彼得這次來到耶穌面前
[01:00:14.300 --> 01:00:17.300]  他想得稱讚
[01:00:17.300 --> 01:00:20.300]  他說主啊
[01:00:20.300 --> 01:00:23.300]  我弟兄得罪我
[01:00:23.300 --> 01:00:26.300]  我饒恕他七次怎麼樣
[01:00:26.300 --> 01:00:30.300]  他心裡想主一定稱讚他這麼好
[01:00:30.300 --> 01:00:32.300]  但是主說不是
[01:00:32.300 --> 01:00:34.300]  不是到七次
[01:00:34.300 --> 01:00:36.300]  那是七十個七次
[01:00:36.300 --> 01:00:39.300]  意思就是完全地饒恕
[01:00:39.300 --> 01:00:45.300]  他沒有想到主這樣講
[01:00:45.300 --> 01:00:49.300]  我想這件事他一定有一個很深刻的印象
[01:00:49.300 --> 01:00:52.300]  原來想領功的稱讚
[01:00:52.300 --> 01:00:56.300]  卻聽見主講了不同的話
[01:00:56.300 --> 01:00:58.300]  意思就是說
[01:00:58.300 --> 01:01:04.300]  我們要一直地完全地饒恕
[01:01:04.300 --> 01:01:07.300]  知有主夫
[01:01:07.300 --> 01:01:11.300]  這個功課就反映在
[01:01:11.300 --> 01:01:16.300]  他的彼得前書三章
[01:01:16.300 --> 01:01:19.300]  彼得前書第三章
[01:01:19.300 --> 01:01:22.300]  第九節
[01:01:22.300 --> 01:01:24.300]  三章九節
[01:01:24.300 --> 01:01:26.300]  不以惡報惡
[01:01:26.300 --> 01:01:28.300]  以辱罵還辱罵
[01:01:28.300 --> 01:01:30.300]  道要主夫
[01:01:30.300 --> 01:01:33.300]  因為你們是維持蒙昭
[01:01:33.300 --> 01:01:36.300]  叫你們承受福氣
[01:01:36.300 --> 01:01:38.300]  道要主夫
[01:01:38.300 --> 01:01:41.300]  也就是知有主夫
[01:01:41.300 --> 01:01:44.300]  知有主夫
[01:01:44.300 --> 01:01:46.300]  只有這個反映
[01:01:46.300 --> 01:01:48.300]  主夫的反映
[01:01:48.300 --> 01:01:50.300]  不是辱罵還辱罵
[01:01:50.300 --> 01:01:53.300]  不是報復
[01:01:53.300 --> 01:01:56.300]  完全饒恕
[01:01:56.300 --> 01:01:58.300]  饒恕到底
[01:01:58.300 --> 01:02:00.300]  知有主夫
[01:02:00.300 --> 01:02:03.300]  沒有這種主夫
[01:02:03.300 --> 01:02:06.300]  香港有一個姊妹
[01:02:06.300 --> 01:02:08.300]  蘇姊妹
[01:02:08.300 --> 01:02:10.300]  她留下的
[01:02:10.300 --> 01:02:12.300]  一直被紀念的話
[01:02:12.300 --> 01:02:16.300]  就是她常常說的知有主夫
[01:02:16.300 --> 01:02:19.300]  我們對一切的反映就是主夫
[01:02:19.300 --> 01:02:21.300]  一個反映
[01:02:21.300 --> 01:02:25.300]  不管怎麼樣的情況之下
[01:02:25.300 --> 01:02:27.300]  知有主夫
[01:02:27.300 --> 01:02:31.300]  七十個七的饒恕
[01:02:31.300 --> 01:02:34.300]  不平學氣
[01:02:34.300 --> 01:02:38.300]  不用任何學氣的態度
[01:02:38.300 --> 01:02:40.300]  心情
[01:02:40.300 --> 01:02:42.300]  手法
[01:02:42.300 --> 01:02:45.300]  去對付人
[01:02:45.300 --> 01:02:47.300]  完全的饒恕
[01:02:47.300 --> 01:02:50.300]  放下學氣
[01:02:50.300 --> 01:02:53.300]  不平學氣
[01:02:53.300 --> 01:02:58.300]  這是一個很不容易的功課
[01:02:58.300 --> 01:03:03.300]  但是是每一個門徒要學的功課
[01:03:03.300 --> 01:03:04.300]  知有主夫
[01:03:04.300 --> 01:03:06.300]  沒有報復
[01:03:06.300 --> 01:03:08.300]  沒有仇恨
[01:03:08.300 --> 01:03:11.300]  沒有學氣的手段
[01:03:11.300 --> 01:03:15.300]  不用人的手段
[01:03:15.300 --> 01:03:20.300]  這個功課門徒要學
[01:03:20.300 --> 01:03:22.300]  第五
[01:03:22.300 --> 01:03:24.300]  跌倒復興以後
[01:03:24.300 --> 01:03:26.300]  兼顧別人的功課
[01:03:26.300 --> 01:03:28.300]  這個我們都記得很熟了
[01:03:28.300 --> 01:03:31.300]  《路加福音》22章32節
[01:03:31.300 --> 01:03:35.300]  主耶穌聽見彼得說
[01:03:35.300 --> 01:03:37.300]  別人會跌倒
[01:03:37.300 --> 01:03:39.300]  我總不會跌倒
[01:03:39.300 --> 01:03:40.300]  主就對他說
[01:03:40.300 --> 01:03:41.300]  彼得啊
[01:03:41.300 --> 01:03:44.300]  撒旦要得著你
[01:03:44.300 --> 01:03:46.300]  但是我已經為你禱告
[01:03:46.300 --> 01:03:48.300]  你回頭以後
[01:03:48.300 --> 01:03:51.300]  要兼顧你的弟兄
[01:03:51.300 --> 01:03:54.300]  當時他不了解
[01:03:54.300 --> 01:03:57.300]  他一定心裡很不服氣
[01:03:57.300 --> 01:04:00.300]  主發現肯定說他要跌倒
[01:04:00.300 --> 01:04:02.300]  他自己的想法
[01:04:02.300 --> 01:04:04.300]  別人跌倒我總不跌倒
[01:04:04.300 --> 01:04:06.300]  我很剛強
[01:04:06.300 --> 01:04:07.300]  大使徒
[01:04:07.300 --> 01:04:10.300]  但是到的時候
[01:04:10.300 --> 01:04:11.300]  他跌倒了
[01:04:11.300 --> 01:04:14.300]  三次不認主
[01:04:14.300 --> 01:04:17.300]  遠遠地跟著耶穌
[01:04:17.300 --> 01:04:20.300]  但是他一想到主對他說的話
[01:04:20.300 --> 01:04:21.300]  我已經為你禱告
[01:04:21.300 --> 01:04:23.300]  你回頭以後
[01:04:23.300 --> 01:04:28.300]  要兼顧你的弟兄
[01:04:28.300 --> 01:04:30.300]  這個功課他學到了嗎?
[01:04:30.300 --> 01:04:32.300]  他後來這樣做嗎?
[01:04:32.300 --> 01:04:33.300]  學到了
[01:04:33.300 --> 01:04:36.300]  我們看看後述
[01:04:36.300 --> 01:04:38.300]  彼得後述
[01:04:38.300 --> 01:04:42.300]  第十五
[01:04:42.300 --> 01:04:44.300]  十四節開始
[01:04:44.300 --> 01:04:47.300]  到十五節
[01:04:47.300 --> 01:04:48.300]  因為知道
[01:04:48.300 --> 01:04:51.300]  我脫離這帳篷的時候快到了
[01:04:51.300 --> 01:04:55.300]  就是指著他要去世的時候快到了
[01:04:55.300 --> 01:04:59.300]  正如我們主耶穌基督所指示我的
[01:04:59.300 --> 01:05:02.300]  並且我要盡心竭力
[01:05:02.300 --> 01:05:04.300]  使你們在我去世以後
[01:05:04.300 --> 01:05:08.300]  時常紀念這些事
[01:05:08.300 --> 01:05:12.300]  我要盡心竭力
[01:05:12.300 --> 01:05:17.300]  幫助你們紀念神的話
[01:05:17.300 --> 01:05:25.300]  兼顧第十二節、十三節
[01:05:25.300 --> 01:05:27.300]  你們雖然曉得這些事
[01:05:27.300 --> 01:05:31.300]  並且在你們已有的真道上兼顧
[01:05:31.300 --> 01:05:35.300]  我卻要將這些事常常提醒你們
[01:05:35.300 --> 01:05:39.300]  我以為應當趁我還在這帳篷的時候
[01:05:39.300 --> 01:05:42.300]  提醒你們、激發你們
[01:05:42.300 --> 01:05:44.300]  這裡提到兼顧
[01:05:44.300 --> 01:05:46.300]  我相信他用這兩個字
[01:05:46.300 --> 01:05:49.300]  兼顧一定是回想到主說過的話
[01:05:49.300 --> 01:05:52.300]  你回頭以後有兼顧你的弟兄
[01:05:52.300 --> 01:05:55.300]  他一直記得這兩個字
[01:05:55.300 --> 01:05:57.300]  現在他寫信
[01:05:57.300 --> 01:06:00.300]  他自己快要離開世界的時候
[01:06:00.300 --> 01:06:02.300]  要犧牲的時候
[01:06:02.300 --> 01:06:05.300]  他還是念念不忘
[01:06:05.300 --> 01:06:08.300]  要盡這個責任做這個工作
[01:06:08.300 --> 01:06:11.300]  在我餘生的光陰裡頭
[01:06:11.300 --> 01:06:15.300]  我要兼顧你們、激發你們
[01:06:15.300 --> 01:06:17.300]  而且十五節他說
[01:06:17.300 --> 01:06:22.300]  我要盡心竭力這樣做
[01:06:22.300 --> 01:06:24.300]  他學會了這個功課了
[01:06:24.300 --> 01:06:26.300]  真是學到了
[01:06:26.300 --> 01:06:31.300]  第六個功課
[01:06:31.300 --> 01:06:34.300]  法道的功課
[01:06:34.300 --> 01:06:38.300]  應該說不法道的功課
[01:06:38.300 --> 01:06:41.300]  法道的功課他早就會了
[01:06:41.300 --> 01:06:44.300]  應該是不法道的功課
[01:06:44.300 --> 01:06:47.300]  《原行福音》十八章十節
[01:06:47.300 --> 01:06:49.300]  主耶穌被捉拿的時候
[01:06:49.300 --> 01:06:52.300]  彼得拔出刀來
[01:06:52.300 --> 01:06:56.300]  啃掉了大巨石的夫人的耳朵
[01:06:56.300 --> 01:06:59.300]  主耶穌看見就對她說
[01:06:59.300 --> 01:07:01.300]  收刀入槍法
[01:07:01.300 --> 01:07:05.300]  凡動刀的必是在刀下
[01:07:05.300 --> 01:07:08.300]  一槍一槍的彼得拿著刀
[01:07:08.300 --> 01:07:11.300]  啃大巨石的夫人
[01:07:11.300 --> 01:07:13.300]  啃掉耳朵
[01:07:13.300 --> 01:07:15.300]  他的目的是啃掉一個耳朵嗎?
[01:07:15.300 --> 01:07:16.300]  他刀法那麼厲害
[01:07:16.300 --> 01:07:19.300]  要啃一個耳朵就啃一個耳朵
[01:07:19.300 --> 01:07:21.300]  一定不是
[01:07:21.300 --> 01:07:24.300]  他的目標是啃她的頭對不對
[01:07:24.300 --> 01:07:27.300]  要啃死她
[01:07:27.300 --> 01:07:29.300]  但是那個人低了一下
[01:07:29.300 --> 01:07:31.300]  就啃掉一個耳朵
[01:07:31.300 --> 01:07:33.300]  這是他原來的心態
[01:07:33.300 --> 01:07:37.300]  用刀來救耶穌
[01:07:37.300 --> 01:07:39.300]  後來呢
[01:07:39.300 --> 01:07:41.300]  學了功課以後
[01:07:41.300 --> 01:07:43.300]  他怎麼說呢
[01:07:43.300 --> 01:07:46.300]  彼得前述第四章第一節
[01:07:46.300 --> 01:07:49.300]  基督既在入身受苦
[01:07:49.300 --> 01:07:53.300]  你們也當將這樣的心智作為兵器
[01:07:53.300 --> 01:07:58.300]  因為在入身受過苦的就已經於最斷絕了
[01:07:58.300 --> 01:08:01.300]  他寫兵器那就是刀了
[01:08:01.300 --> 01:08:03.300]  他這樣寫的時候
[01:08:03.300 --> 01:08:06.300]  你想想他心裡想什麼
[01:08:06.300 --> 01:08:08.300]  他一定回想到
[01:08:08.300 --> 01:08:11.300]  過去他曾經在科西瑪尼園裡面
[01:08:11.300 --> 01:08:16.300]  把刀學習著用
[01:08:16.300 --> 01:08:17.300]  現在他說
[01:08:17.300 --> 01:08:23.300]  真正的兵器是受苦的心智
[01:08:23.300 --> 01:08:24.300]  改了
[01:08:24.300 --> 01:08:26.300]  換了
[01:08:26.300 --> 01:08:29.300]  新的熟齡的武器
[01:08:29.300 --> 01:08:31.300]  感謝神
[01:08:31.300 --> 01:08:33.300]  學刀功課了
[01:08:33.300 --> 01:08:35.300]  再也不把刀了
[01:08:35.300 --> 01:08:37.300]  再也沒有學氣之用了
[01:08:37.300 --> 01:08:40.300]  門徒要學習
[01:08:40.300 --> 01:08:47.300]  不再憑任何的學氣的方法解決問題了
[01:08:47.300 --> 01:08:49.300]  彼得心裡想
[01:08:49.300 --> 01:08:51.300]  我為了救主
[01:08:51.300 --> 01:08:52.300]  我來把刀
[01:08:52.300 --> 01:08:53.300]  這是勇敢
[01:08:53.300 --> 01:08:55.300]  義不容辭
[01:08:55.300 --> 01:08:59.300]  但是主禁止他
[01:08:59.300 --> 01:09:02.300]  說動刀的必是在刀下
[01:09:02.300 --> 01:09:04.300]  你這樣去做
[01:09:04.300 --> 01:09:06.300]  結果同類
[01:09:06.300 --> 01:09:08.300]  別人一動刀
[01:09:08.300 --> 01:09:10.300]  一直動刀
[01:09:10.300 --> 01:09:12.300]  大家都動刀
[01:09:12.300 --> 01:09:14.300]  問題沒有解決
[01:09:14.300 --> 01:09:17.300]  而且問題越來越多
[01:09:17.300 --> 01:09:22.300]  所以基督徒門徒不把刀
[01:09:22.300 --> 01:09:25.300]  收刀入窍
[01:09:25.300 --> 01:09:28.300]  有時候我們把了一半
[01:09:28.300 --> 01:09:30.300]  趕快插回去
[01:09:30.300 --> 01:09:32.300]  感謝主提醒我們
[01:09:32.300 --> 01:09:36.300]  我們需要主提醒我們
[01:09:36.300 --> 01:09:39.300]  像當日提醒彼得一樣
[01:09:39.300 --> 01:09:41.300]  收刀入窍吧
[01:09:41.300 --> 01:09:42.300]  記得
[01:09:42.300 --> 01:09:46.300]  動刀的一定死在刀下
[01:09:46.300 --> 01:09:51.300]  動學氣的一定受學氣的傷害
[01:09:51.300 --> 01:09:53.300]  一定是如此
[01:09:53.300 --> 01:09:56.300]  所以現在彼得看清楚了
[01:09:56.300 --> 01:10:00.300]  真正的兵器是為主受苦的心智
[01:10:00.300 --> 01:10:01.300]  有了這個心智
[01:10:01.300 --> 01:10:03.300]  什麼都不怕
[01:10:03.300 --> 01:10:05.300]  一定的勝
[01:10:05.300 --> 01:10:08.300]  一定的美好的戰
[01:10:08.300 --> 01:10:12.300]  我們今天就看到這個地方
[01:10:12.300 --> 01:10:15.300]  天父我們感謝你
[01:10:15.300 --> 01:10:19.300]  你說拳拳護掌的這些門徒們
[01:10:19.300 --> 01:10:21.300]  他們學的功課
[01:10:21.300 --> 01:10:23.300]  寶貴的功課
[01:10:23.300 --> 01:10:25.300]  而且留在聖經裏面
[01:10:25.300 --> 01:10:27.300]  做我們的榜樣
[01:10:27.300 --> 01:10:29.300]  求主帶領我們
[01:10:29.300 --> 01:10:31.300]  繼續地學功課
[01:10:31.300 --> 01:10:33.300]  我們是你的門徒
[01:10:33.300 --> 01:10:36.300]  我們願意真正做你的門徒
[01:10:36.300 --> 01:10:38.300]  我們知道這些功課和我們的學氣
[01:10:38.300 --> 01:10:40.300]  是相違反的
[01:10:40.300 --> 01:10:43.300]  我們的天性是衝突的
[01:10:43.300 --> 01:10:46.300]  我們何等地容易
[01:10:46.300 --> 01:10:49.300]  進入我們自己的方法裏面
[01:10:49.300 --> 01:10:52.300]  所以求你教導我們
[01:10:52.300 --> 01:10:53.300]  訓練我們
[01:10:53.300 --> 01:10:55.300]  栽培我們
[01:10:55.300 --> 01:10:57.300]  提醒我們
[01:10:57.300 --> 01:11:02.300]  讓我們學習門徒真正的性格
[01:11:02.300 --> 01:11:05.300]  在當有表現上
[01:11:05.300 --> 01:11:07.300]  得到你的扶持
[01:11:07.300 --> 01:11:09.300]  得到你的幫助
[01:11:09.300 --> 01:11:11.300]  你隨時地提醒
[01:11:11.300 --> 01:11:13.300]  讓我們能夠表現出來
[01:11:13.300 --> 01:11:16.300]  你讓我們有的性格
[01:11:16.300 --> 01:11:17.300]  求主
[01:11:17.300 --> 01:11:20.300]  你在每一個人的聲音中做功
[01:11:20.300 --> 01:11:22.300]  我們這樣的祈求
[01:11:22.300 --> 01:11:25.300]  禱告奉主耶穌基督的名
[01:11:25.300 --> 01:11:26.300]  Amen

