
[00:00:00.000 --> 00:00:01.200]  孫愛嘉的主題是
[00:37:50.520 --> 00:37:52.520]  如果你可以的話
[00:37:52.520 --> 00:37:54.520]  你就找一個電視給他
[00:37:54.520 --> 00:37:59.000]  當時這個牧者已經到了人生最後的階段
[00:37:59.000 --> 00:38:01.800]  從他身上我都有一個很大的學習
[00:38:01.800 --> 00:38:06.120]  他關心的不是自己即將離世
[00:38:06.120 --> 00:38:08.280]  而是人生最後的那一刻
[00:38:08.280 --> 00:38:10.280]  他仍然關心在他身邊
[00:38:10.280 --> 00:38:12.680]  還有些人的需要
[00:38:12.680 --> 00:38:17.000]  這對我來說是一個很大的榜樣
[00:38:17.000 --> 00:38:19.960]  一個學習、一個方向
[00:38:19.960 --> 00:38:24.360]  在疫情當中
[00:38:24.360 --> 00:38:29.240]  其中一個視頻給我的印象相當深刻
[00:38:29.240 --> 00:38:31.240]  在一個地方
[00:38:31.240 --> 00:38:36.840]  基督徒不可以公開派一些丹章
[00:38:36.840 --> 00:38:40.520]  公開派一些福音丹章會被抓
[00:38:40.520 --> 00:38:43.960]  那個畫面是說
[00:38:43.960 --> 00:38:45.960]  在疫情當中
[00:38:46.920 --> 00:38:50.120]  有信徒出去派一些防疫包
[00:38:50.120 --> 00:38:52.120]  給一些公安
[00:38:52.120 --> 00:38:54.600]  即是一些警察
[00:38:54.600 --> 00:38:57.880]  然後在防疫包裡
[00:38:57.880 --> 00:39:01.160]  就有一些福音丹章
[00:39:01.160 --> 00:39:05.640]  給我一個很大的感受
[00:39:05.640 --> 00:39:08.680]  這些信徒
[00:39:08.680 --> 00:39:10.680]  即是一間堂會的信徒
[00:39:10.680 --> 00:39:12.680]  在疫情當中
[00:39:12.680 --> 00:39:19.720]  他們不是擔心疫情對他們的侵害有多大
[00:39:19.720 --> 00:39:21.240]  而是透過一個機會
[00:39:21.240 --> 00:39:23.640]  就在街上派一些防疫包
[00:39:23.640 --> 00:39:27.880]  以至夾雜一些福音丹章
[00:39:27.880 --> 00:39:29.080]  去給人
[00:39:29.080 --> 00:39:30.440]  給一些警察
[00:39:30.440 --> 00:39:33.000]  而警察平時是會抓他們的
[00:39:33.000 --> 00:39:38.280]  不過那次就直接拿他們的防疫包
[00:39:38.280 --> 00:39:40.600]  因為當時防疫物資相當缺乏
[00:39:40.600 --> 00:39:43.480]  所以他們就拿一些防疫物資
[00:39:43.480 --> 00:39:47.080]  這些信徒在困難中
[00:39:47.080 --> 00:39:48.280]  在疫情當中
[00:39:48.280 --> 00:39:50.920]  他們可以說我們要防疫防疫
[00:39:50.920 --> 00:39:51.960]  只顧著自己
[00:39:51.960 --> 00:39:53.160]  但反而他們想想
[00:39:53.160 --> 00:39:54.920]  我們怎樣在疫情當中
[00:39:54.920 --> 00:39:58.120]  可以去做一些工作
[00:39:58.120 --> 00:40:03.000]  所以我很欣賞這些信徒所作的一切的侍奉
[00:40:03.000 --> 00:40:05.960]  但願我們真的能夠在疫情當中
[00:40:05.960 --> 00:40:07.240]  在我們人生當中
[00:40:07.240 --> 00:40:10.600]  我們學校保羅生命的選擇
[00:40:10.600 --> 00:40:14.120]  讓我們知道人生甚麼叫成與敗
[00:40:14.120 --> 00:40:17.960]  我們用上帝的標準去看甚麼叫成功
[00:40:17.960 --> 00:40:18.920]  甚麼叫失敗
[00:40:18.920 --> 00:40:21.400]  亦讓我們知道無論在甚麼情況
[00:40:21.400 --> 00:40:23.400]  我們仍然有選擇
[00:40:23.400 --> 00:40:26.440]  我們可以選擇去跟從上帝
[00:40:26.440 --> 00:40:29.000]  可以選擇去遵守上帝的吩咐
[00:40:29.000 --> 00:40:30.920]  選擇在甚麼情況當中
[00:40:30.920 --> 00:40:32.600]  去彰顯上帝的榮耀
[00:40:32.600 --> 00:40:36.520]  就好像學校保羅在任何的艱難當中
[00:40:36.520 --> 00:40:39.000]  都選擇過一個有使命的人生
[00:40:39.000 --> 00:40:42.840]  他在任何情況當中都會將方向傳開
[00:40:42.840 --> 00:40:46.120]  讓我們孫愛嘉的使命宣言
[00:40:46.120 --> 00:40:50.600]  但願成為我們每一個弟兄姊妹的個人的生命宣言
[00:40:50.600 --> 00:40:52.680]  活出使人作門道的生命
[00:40:52.680 --> 00:40:53.800]  願主賜福我們
[00:40:53.800 --> 00:40:55.320]  我們一起去祈禱
[00:40:55.320 --> 00:40:55.960]  親愛的天父
[00:40:55.960 --> 00:40:58.600]  請祢去保守我們每一個弟兄姊妹
[00:40:58.600 --> 00:41:00.680]  幫助我們真的能夠在地上
[00:41:00.680 --> 00:41:03.240]  去作一個有使命的人生
[00:41:03.240 --> 00:41:05.640]  活出使人作門道的生命
[00:41:05.640 --> 00:41:07.800]  無論我們在甚麼情況當中
[00:41:07.800 --> 00:41:10.120]  我們仍然選擇去跟從祢
[00:41:10.120 --> 00:41:12.840]  選擇我們成為一個方的使者
[00:41:12.840 --> 00:41:15.880]  去讓更多人領受得到
[00:41:15.880 --> 00:41:18.440]  祢所賜給我們這個永恆的福氣
[00:41:18.440 --> 00:41:19.400]  願主賜福我們
[00:41:19.400 --> 00:41:20.440]  祈禱奉耶穌的名
[00:41:20.440 --> 00:41:21.320]  阿門

