
[00:00:00.000 --> 00:00:02.180]  今年四十日生命更新之旅
[00:39:17.040 --> 00:39:20.880]  讓我們能夠在地上好好善用我們的一生
[00:39:20.880 --> 00:39:22.640]  善用祢給我們的時間
[00:39:22.640 --> 00:39:24.240]  善用祢給我們的金錢
[00:39:24.240 --> 00:39:26.480]  善用祢給我們的智力
[00:39:26.480 --> 00:39:27.840]  好好地去侍奉祢
[00:39:27.840 --> 00:39:29.120]  去榮耀祢的名
[00:39:29.120 --> 00:39:30.720]  幫助更多人認識祢
[00:39:30.720 --> 00:39:32.160]  祈禱奉耶穌基督的名
[00:39:32.160 --> 00:39:32.880]  阿門

