
[00:00:00.000 --> 00:00:04.080]  曾經有一個律師想證明基督教不是真實
[00:36:54.400 --> 00:36:56.000]  我們一起去祈禱
[00:36:56.000 --> 00:36:56.800]  親愛的天父
[00:36:56.800 --> 00:37:00.800]  我們求祢去保守我們每一個弟兄姊妹
[00:37:00.800 --> 00:37:04.400]  幫助我們能夠在地上
[00:37:04.400 --> 00:37:06.600]  我們每一天都經歷上帝
[00:37:06.600 --> 00:37:08.800]  祢賜給我們的平安
[00:37:08.800 --> 00:37:10.200]  這份安穩
[00:37:10.200 --> 00:37:13.200]  耶穌已經從死裏復活
[00:37:13.200 --> 00:37:15.600]  我們的生命亦得著
[00:37:15.600 --> 00:37:19.200]  耶穌給我們這份復活的能力
[00:37:19.200 --> 00:37:20.600]  願主顧念
[00:37:20.600 --> 00:37:21.600]  看顧我們
[00:37:21.600 --> 00:37:23.600]  讓我們知道我們已經有一個新的生命
[00:37:23.600 --> 00:37:25.200]  過我們的一生
[00:37:25.200 --> 00:37:26.200]  求主幫助
[00:37:26.200 --> 00:37:27.400]  祈禱奉耶穌的名
[00:37:27.400 --> 00:37:28.400]  阿門

