
[00:00:00.000 --> 00:00:03.880]  今天是教會二十二週年的堂慶
[00:33:50.960 --> 00:33:52.960]  我們參與教會的侍奉
[00:33:52.960 --> 00:33:54.960]  我們有能力去工作
[00:33:54.960 --> 00:33:56.960]  我們有能力去看書
[00:33:56.960 --> 00:33:59.960]  這一份能力都是上帝所賜
[00:33:59.960 --> 00:34:01.960]  在上帝的眼中
[00:34:01.960 --> 00:34:03.960]  一切都捍衛美好
[00:34:03.960 --> 00:34:06.960]  我們應該懷著感恩的心情
[00:34:06.960 --> 00:34:08.960]  去面對我們生命當中的
[00:34:08.960 --> 00:34:13.960]  順、逆、快樂和優秀的時刻
[00:34:13.960 --> 00:34:15.960]  其實這種操練
[00:34:15.960 --> 00:34:18.960]  不是在我們要面對很大艱難的時候
[00:34:18.960 --> 00:34:20.960]  我們才去操練
[00:34:20.960 --> 00:34:22.960]  其實在日常生活中
[00:34:22.960 --> 00:34:24.960]  這種態度
[00:34:24.960 --> 00:34:27.960]  其實都是可以一路一路從小的
[00:34:27.960 --> 00:34:30.960]  去操練這種態度
[00:34:30.960 --> 00:34:36.960]  最近我和太太有一個小小的對話
[00:34:36.960 --> 00:34:38.960]  最近我太太有一天
[00:34:38.960 --> 00:34:40.960]  突然跟我說
[00:34:40.960 --> 00:34:42.960]  我有一個壞消息要跟你說
[00:34:42.960 --> 00:34:44.960]  她很少這樣跟我說話
[00:34:44.960 --> 00:34:46.960]  我覺得她很認真
[00:34:46.960 --> 00:34:47.960]  這麼認真跟我說
[00:34:47.960 --> 00:34:48.960]  有一個壞消息要跟我說
[00:34:48.960 --> 00:34:50.960]  我說什麼壞消息呢
[00:34:50.960 --> 00:34:54.960]  你所愛的衣服被洗衣機洗爛了
[00:34:54.960 --> 00:34:57.960]  大家知不知道我第一個反應是什麼呢
[00:34:57.960 --> 00:35:00.960]  我毫不考慮
[00:35:00.960 --> 00:35:02.960]  我第一個反應就是說
[00:35:02.960 --> 00:35:05.960]  這個消息是我今天聽到最好的一個消息
[00:35:05.960 --> 00:35:08.960]  因為我又可以買一件新衣服了
[00:35:08.960 --> 00:35:10.960]  不爛我又不捨得買
[00:35:10.960 --> 00:35:12.960]  爛了我又買新衣服
[00:35:12.960 --> 00:35:14.960]  多好啊
[00:35:14.960 --> 00:35:16.960]  其實我覺得人生有時候都要用這種態度
[00:35:16.960 --> 00:35:21.960]  去面對我們生命中一些如意或不如意的事
[00:35:21.960 --> 00:35:25.960]  更加要懷著一個感恩的心情去面對
[00:35:25.960 --> 00:35:28.960]  不要糟蹋主的恩典
[00:35:28.960 --> 00:35:32.960]  一個懂得我們真正活在主的恩典當中的人
[00:35:32.960 --> 00:35:34.960]  他有兩個反應
[00:35:34.960 --> 00:35:35.960]  第一個反應是什麼呢
[00:35:35.960 --> 00:35:37.960]  他懂得感恩
[00:35:37.960 --> 00:35:40.960]  他常常是一個感恩的人
[00:35:40.960 --> 00:35:43.960]  還有他懂得去珍惜他所有
[00:35:43.960 --> 00:35:46.960]  所以是不是糟蹋主的恩典呢
[00:35:46.960 --> 00:35:47.960]  很容易看的
[00:35:47.960 --> 00:35:48.960]  這兩個標準
[00:35:48.960 --> 00:35:51.960]  你看看那個人是不是一個常常感恩的人
[00:35:51.960 --> 00:35:54.960]  他是不是一個珍惜他自己所有的人
[00:35:54.960 --> 00:35:55.960]  如果他是
[00:35:55.960 --> 00:35:58.960]  他真的不會糟蹋主的恩典
[00:35:58.960 --> 00:36:03.960]  主的恩典是要我們一生的時間去體會去明白
[00:36:03.960 --> 00:36:06.960]  你不要以為你已經很明白上帝給你有多大的恩典
[00:36:06.960 --> 00:36:08.960]  你不完全明白
[00:36:08.960 --> 00:36:09.960]  你只明白一點點
[00:36:09.960 --> 00:36:12.960]  我們真的要用一生的時間去體會
[00:36:12.960 --> 00:36:17.960]  去了解上帝在我們身上所將的愛有多大
[00:36:17.960 --> 00:36:19.960]  焦點不是在我們的環境
[00:36:19.960 --> 00:36:20.960]  不是在順和逆
[00:36:20.960 --> 00:36:25.960]  而是在我們人生不同的境遇當中
[00:36:25.960 --> 00:36:28.960]  去體會主的恩情常在
[00:36:28.960 --> 00:36:32.960]  信奈加過去經過了22年的日子
[00:36:32.960 --> 00:36:35.960]  我們真的承載著上帝的恩情
[00:36:35.960 --> 00:36:38.960]  也都因為上帝的恩情
[00:36:38.960 --> 00:36:43.960]  更加激勵我們在前路懷著感恩的心繼續前行
[00:36:43.960 --> 00:36:47.960]  但願這個不單止是我們信奈加整個教群體的態度
[00:36:47.960 --> 00:36:50.960]  也是我們每個弟兄姊妹懷著這樣的心情
[00:36:50.960 --> 00:36:51.960]  過我們每一天
[00:36:51.960 --> 00:36:54.960]  能夠承載主恩
[00:36:54.960 --> 00:36:55.960]  感恩前行
[00:36:55.960 --> 00:36:57.960]  見證上帝自己的榮耀
[00:36:57.960 --> 00:36:59.960]  我們一起去祈禱
[00:36:59.960 --> 00:37:01.960]  上帝天父請你去保守我們每一個弟兄姊妹
[00:37:01.960 --> 00:37:03.960]  幫助我們真的能夠在地上
[00:37:03.960 --> 00:37:07.960]  我們真的承載耶穌在我們身上的恩情
[00:37:07.960 --> 00:37:10.960]  我們懷著感恩的心過我們每一天的日子
[00:37:10.960 --> 00:37:12.960]  在地上作主你自己的見證
[00:37:12.960 --> 00:37:14.960]  引領更多人去歸向你
[00:37:14.960 --> 00:37:17.960]  認識你所賜給我們永恆的福氣
[00:37:17.960 --> 00:37:18.960]  祈禱奉耶穌的名
[00:37:18.960 --> 00:37:19.960]  阿們
