
[00:00:00.000 --> 00:00:07.000]  今天我們要從大衛的經歷中來學功課
[00:46:23.000 --> 00:46:25.000]  來敬拜他
[00:46:25.000 --> 00:46:27.000]  來討他的喜悅
[00:46:27.000 --> 00:46:30.000]  來遵行他的真理
[00:46:30.000 --> 00:46:33.000]  我們低頭禱告
[00:46:33.000 --> 00:46:39.000]  父神我們再一次為了基督的世子架來感謝你
[00:46:39.000 --> 00:46:43.000]  我們的主為了愛我們
[00:46:43.000 --> 00:46:46.000]  就經受了這樣難以言述
[00:46:46.000 --> 00:46:50.000]  難以完全了解的痛苦
[00:46:50.000 --> 00:46:54.000]  讓我們可以的救贖
[00:46:54.000 --> 00:46:56.000]  我們的主啊
[00:46:56.000 --> 00:46:57.000]  感謝你
[00:46:57.000 --> 00:46:59.000]  這樣無比的大愛
[00:46:59.000 --> 00:47:01.000]  但願你的世子架的愛
[00:47:01.000 --> 00:47:05.000]  也成為我們勝過罪惡的力量
[00:47:05.000 --> 00:47:08.000]  忍受試探的人是有福的
[00:47:08.000 --> 00:47:10.000]  忍受過試驗以後
[00:47:10.000 --> 00:47:13.000]  必得生命的關聯
[00:47:13.000 --> 00:47:17.000]  就是神為那些愛他的人預備的
[00:47:17.000 --> 00:47:19.000]  主啊我們真是知道你的愛
[00:47:19.000 --> 00:47:21.000]  和我們對你的愛的回應
[00:47:21.000 --> 00:47:25.000]  是我們勝過罪最大的力量
[00:47:25.000 --> 00:47:28.000]  主啊求你加強這個力量
[00:47:28.000 --> 00:47:32.000]  這個心智在我們的裡面
[00:47:32.000 --> 00:47:37.000]  我們今天在這裡的每一個都是得到你潔淨的人
[00:47:37.000 --> 00:47:41.000]  如果我們曾經有過跌倒
[00:47:41.000 --> 00:47:44.000]  我們是被你的愛激勵而再起來的人
[00:47:44.000 --> 00:47:48.000]  如果我們中間有人正面對這個征戰
[00:47:48.000 --> 00:47:52.000]  主啊願你的世子架的愛得勝
[00:47:52.000 --> 00:47:54.000]  所以聽我們的禱告
[00:47:54.000 --> 00:47:57.000]  奉主耶穌基督的名
[00:47:57.000 --> 00:47:58.000]  阿們

