
[00:00:00.000 --> 00:00:05.000]  今天我們一起來思想關於能力的問題
[00:31:09.000 --> 00:31:10.000]  在你的心裡面出現的時候
[00:31:10.000 --> 00:31:12.000]  一定是來自撒旦魔鬼
[00:31:12.000 --> 00:31:13.000]  來自別西卜
[00:31:13.000 --> 00:31:14.000]  我告訴你
[00:31:14.000 --> 00:31:16.000]  不是我咒詛你
[00:31:16.000 --> 00:31:18.000]  不會是來自聖靈
[00:31:18.000 --> 00:31:19.000]  不會是來自神的光
[00:31:19.000 --> 00:31:20.000]  第二
[00:31:20.000 --> 00:31:22.000]  這個世界在靈界裡面
[00:31:22.000 --> 00:31:24.000]  是沒有中立的
[00:31:24.000 --> 00:31:25.000]  是沒有中立的
[00:31:25.000 --> 00:31:27.000]  你的心靈是不可以自主的
[00:31:27.000 --> 00:31:30.000]  只能夠將它獻給神
[00:31:30.000 --> 00:31:32.000]  第二
[00:31:32.000 --> 00:31:33.000]  為什麼沒有中立
[00:31:33.000 --> 00:31:34.000]  因為撒旦邪靈
[00:31:34.000 --> 00:31:36.000]  也是不會中立的
[00:31:36.000 --> 00:31:37.000]  他不會放過你的
[00:31:37.000 --> 00:31:40.000]  除非你用神自己的大能
[00:31:40.000 --> 00:31:41.000]  去升過他
[00:31:41.000 --> 00:31:43.000]  去取代他
[00:31:43.000 --> 00:31:45.000]  求神提醒我們
[00:31:45.000 --> 00:31:46.000]  靈界的真理
[00:31:46.000 --> 00:31:48.000]  耶穌說了
[00:31:48.000 --> 00:31:49.000]  在你的生命當中
[00:31:49.000 --> 00:31:52.000]  你願不願意去經歷呢
[00:31:52.000 --> 00:31:54.000]  我們一起祈禱
[00:31:54.000 --> 00:31:55.000]  主耶穌基督
[00:31:55.000 --> 00:31:57.000]  我們多謝你
[00:31:57.000 --> 00:31:58.000]  昔日你用很嚴厲的話
[00:31:58.000 --> 00:32:00.000]  來提醒周圍的人
[00:32:00.000 --> 00:32:01.000]  今天同樣的
[00:32:01.000 --> 00:32:04.000]  求你讓我們看見你自己的能力
[00:32:04.000 --> 00:32:06.000]  看見你的光明
[00:32:06.000 --> 00:32:08.000]  又看見我們自己的無能
[00:32:08.000 --> 00:32:10.000]  又看見撒旦的厲害
[00:32:10.000 --> 00:32:12.000]  我們就警警醒醒的
[00:32:12.000 --> 00:32:14.000]  好好地跟從你
[00:32:14.000 --> 00:32:16.000]  將我們不會以為稀奇
[00:32:16.000 --> 00:32:18.000]  如果有人不喜歡我們
[00:32:18.000 --> 00:32:20.000]  因為我們有你
[00:32:20.000 --> 00:32:22.000]  求主讓我們能夠自我審查
[00:32:22.000 --> 00:32:23.000]  在你面前立志
[00:32:23.000 --> 00:32:26.000]  做一個奉獻給你的人
[00:32:26.000 --> 00:32:28.000]  將我們不再做罪的奴隸
[00:32:28.000 --> 00:32:30.000]  我們願意做你的奴隸
[00:32:30.000 --> 00:32:33.000]  將我們生命奉獻給你
[00:32:33.000 --> 00:32:35.000]  做一個聽命的奴隸
[00:32:35.000 --> 00:32:37.000]  做一個神的奴隸
[00:32:37.000 --> 00:32:39.000]  做義的奴隸
[00:32:39.000 --> 00:32:41.000]  主耶穌求你接納我們
[00:32:41.000 --> 00:32:43.000]  進駐在我們的心裏
[00:32:43.000 --> 00:32:46.000]  以致撒旦無機可乘
[00:32:46.000 --> 00:32:48.000]  奉耶穌基督的名祈禱
[00:32:48.000 --> 00:32:49.000]  Amen

