
[00:00:00.000 --> 00:00:06.560]  我講這個題目,我都多謝我們有同工幫手將powerpoint打出來
[00:37:58.840 --> 00:38:03.840]  你家裏有共同的題目
[00:38:03.840 --> 00:38:05.840]  有共同的接觸點
[00:38:05.840 --> 00:38:08.840]  這樣才會容易和平
[00:38:08.840 --> 00:38:10.840]  很簡單的道理
[00:38:10.840 --> 00:38:11.840]  這些我不說了
[00:38:11.840 --> 00:38:12.840]  但我講了這些
[00:38:12.840 --> 00:38:15.840]  大家應該感受到
[00:38:15.840 --> 00:38:20.840]  其實有些時候我們都要走一步
[00:38:20.840 --> 00:38:22.840]  不管你什麼年紀
[00:38:22.840 --> 00:38:27.840]  你都要接受不同的世代
[00:38:27.840 --> 00:38:29.840]  我睡碌架床的年代
[00:38:29.840 --> 00:38:31.840]  我兩個人睡碌架床
[00:38:31.840 --> 00:38:33.840]  我女兒自己一張床
[00:38:33.840 --> 00:38:36.840]  甚至條件好一點的時候有間房
[00:38:36.840 --> 00:38:39.840]  她從來都不會覺得空間不足
[00:38:39.840 --> 00:38:40.840]  你明白我的意思嗎?
[00:38:40.840 --> 00:38:42.840]  你怎麼可以和她說
[00:38:42.840 --> 00:38:45.840]  以前我們讀書已經很高興
[00:38:45.840 --> 00:38:47.840]  她不是這一套
[00:38:47.840 --> 00:38:50.840]  你生我出來就是你的責任
[00:38:50.840 --> 00:38:51.840]  怎麼一樣呢?
[00:38:51.840 --> 00:38:52.840]  我只想說
[00:38:52.840 --> 00:38:55.840]  難怪兩代人溝通都有距離
[00:38:55.840 --> 00:38:58.840]  如果我們在家庭裏面搞不定
[00:38:58.840 --> 00:39:00.840]  你都不用想其他
[00:39:00.840 --> 00:39:03.840]  在社會上、教會上、學校裏面
[00:39:03.840 --> 00:39:04.840]  全部都不行
[00:39:04.840 --> 00:39:07.840]  所以愛和和平是很重要的訊息
[00:39:07.840 --> 00:39:09.840]  這是真的很重要
[00:39:09.840 --> 00:39:11.840]  但我們要走出來才行
[00:39:11.840 --> 00:39:13.840]  不是我叫你和平就和平
[00:39:13.840 --> 00:39:17.840]  正義和和平是聖經重要的教訓
[00:39:17.840 --> 00:39:19.840]  兩者是沒有矛盾的
[00:39:19.840 --> 00:39:21.840]  但我們怎樣去平衡它
[00:39:21.840 --> 00:39:24.840]  怎樣在家庭裏處理它
[00:39:24.840 --> 00:39:26.840]  這就要求主幫助
[00:39:26.840 --> 00:39:29.840]  聖經教導的是愛和公義
[00:39:29.840 --> 00:39:32.840]  同樣值得追求的屬靈質素
[00:39:32.840 --> 00:39:35.840]  所以我們要學習
[00:39:35.840 --> 00:39:39.840]  努力去追求愛和公義的屬靈質素
[00:39:39.840 --> 00:39:42.840]  我們應該成為一個正直誠實的人
[00:39:42.840 --> 00:39:44.840]  這一點很難
[00:39:44.840 --> 00:39:47.840]  不過我很希望這篇訊息
[00:39:47.840 --> 00:39:50.840]  可以藉著聖經的說話
[00:39:50.840 --> 00:39:54.840]  給予大家一些思考
[00:39:54.840 --> 00:39:58.840]  如果你聽完就完
[00:39:58.840 --> 00:40:01.840]  這不是我的成功
[00:40:01.840 --> 00:40:03.840]  你聽完之後
[00:40:03.840 --> 00:40:05.840]  你會回想我所說的
[00:40:05.840 --> 00:40:07.840]  是否值得思考呢?
[00:40:07.840 --> 00:40:09.840]  當然我要說
[00:40:09.840 --> 00:40:10.840]  這不是我的說話
[00:40:10.840 --> 00:40:12.840]  這是聖經的教訓
[00:40:12.840 --> 00:40:14.840]  我們一起祈禱
[00:40:14.840 --> 00:40:16.840]  我們親愛的天父上帝
[00:40:16.840 --> 00:40:18.840]  我們向你禱告
[00:40:18.840 --> 00:40:22.840]  因為我們要重整自己
[00:40:22.840 --> 00:40:25.840]  從很多方面要入手
[00:40:25.840 --> 00:40:27.840]  我們能夠做的
[00:40:27.840 --> 00:40:30.840]  或者先從信仰開始
[00:40:30.840 --> 00:40:32.840]  總的來說
[00:40:32.840 --> 00:40:34.840]  求你指導我們
[00:40:34.840 --> 00:40:37.840]  去對我們生活的經驗
[00:40:37.840 --> 00:40:41.840]  進行一個整體的反省
[00:40:41.840 --> 00:40:47.840]  讓我們消化一些負面的經歷
[00:40:47.840 --> 00:40:49.840]  那些感受
[00:40:49.840 --> 00:40:52.840]  或者我們感覺到被遺棄
[00:40:52.840 --> 00:40:55.840]  感覺到上帝離我們很遠
[00:40:55.840 --> 00:40:58.840]  但我們總是要繼續走下去
[00:40:58.840 --> 00:41:00.840]  求你幫助我們發現
[00:41:00.840 --> 00:41:03.840]  我們有信仰的力量
[00:41:03.840 --> 00:41:06.840]  我們可以勇敢的前行
[00:41:06.840 --> 00:41:10.840]  當眾人都在惶恐的時候
[00:41:10.840 --> 00:41:13.840]  我們都能夠有平靜、有安穩
[00:41:13.840 --> 00:41:17.840]  特別紀念我們和家人的溝通和關係
[00:41:17.840 --> 00:41:21.840]  因為愛將我們連在一起
[00:41:21.840 --> 00:41:26.840]  也讓我們彼此能夠坦誠
[00:41:26.840 --> 00:41:29.840]  也能夠一起追求公義
[00:41:29.840 --> 00:41:31.840]  我們這樣的祈禱
[00:41:31.840 --> 00:41:33.840]  是奉耶穌基督的名
[00:41:33.840 --> 00:41:35.840]  阿門

