
[00:00:00.000 --> 00:00:02.760]  感謝耶穌基督在祂的大愛裡面
[00:35:04.040 --> 00:35:06.040]  不少的是久經操練
[00:35:06.040 --> 00:35:08.040]  他有所經歷
[00:35:08.040 --> 00:35:10.040]  他心明那些傷痛的人
[00:35:10.040 --> 00:35:12.040]  所以他們一起去同行
[00:35:12.040 --> 00:35:13.040]  就算不是
[00:35:13.040 --> 00:35:15.040]  他帶著那份負擔
[00:35:15.040 --> 00:35:17.040]  願意一起去經歷
[00:35:17.040 --> 00:35:18.040]  一起去盡心
[00:35:18.040 --> 00:35:20.040]  成為別人的祝福
[00:35:20.040 --> 00:35:23.040]  這些所有都是上帝的恩典
[00:35:23.040 --> 00:35:25.040]  亦盼望我們在主題演習
[00:35:25.040 --> 00:35:27.040]  我們能夠學習更多
[00:35:27.040 --> 00:35:29.040]  所以你看到
[00:35:29.040 --> 00:35:31.040]  今日我們身心舍靈的狀況是怎樣
[00:35:31.040 --> 00:35:32.040]  我鼓勵
[00:35:32.040 --> 00:35:34.040]  不如我們來評估一下
[00:35:34.040 --> 00:35:37.040]  這個資料都給了信息回應
[00:35:37.040 --> 00:35:39.040]  小組一起去分享
[00:35:39.040 --> 00:35:41.040]  我們一起去定一些目標
[00:35:41.040 --> 00:35:45.040]  讓我們更加去成長
[00:35:45.040 --> 00:35:46.040]  亦都有很多的
[00:35:46.040 --> 00:35:48.040]  讓我們一起經歷
[00:35:48.040 --> 00:35:51.040]  我希望大家能夠緊抓住
[00:35:51.040 --> 00:35:52.040]  帶著那份禱告
[00:35:52.040 --> 00:35:54.040]  參與在其中
[00:35:54.040 --> 00:35:56.040]  因為我相信當我們越投入
[00:35:56.040 --> 00:35:58.040]  越參與在其中的時候
[00:35:58.040 --> 00:36:00.040]  神就會跟我們說話
[00:36:00.040 --> 00:36:03.040]  神就會改變我們的心態
[00:36:03.040 --> 00:36:05.040]  扭轉我們的生命
[00:36:05.040 --> 00:36:08.040]  原來我們生命裏有很多的福氣
[00:36:08.040 --> 00:36:10.040]  是來自神的
[00:36:10.040 --> 00:36:13.040]  最後我想送這幅圖畫給大家
[00:36:13.040 --> 00:36:16.040]  今期的家書都是用了它來做靈修小品
[00:36:16.040 --> 00:36:18.040]  很奇妙吧
[00:36:18.040 --> 00:36:20.040]  無蟲和蝴蝶
[00:36:20.040 --> 00:36:22.040]  奇妙的相聚
[00:36:22.040 --> 00:36:23.040]  我邀請你
[00:36:23.040 --> 00:36:26.040]  不妨想想你是誰
[00:36:26.040 --> 00:36:28.040]  你試想想
[00:36:28.040 --> 00:36:30.040]  他們一起的相聚
[00:36:30.040 --> 00:36:32.040]  他們有什麼對話
[00:36:32.040 --> 00:36:37.040]  這也是很彰顯神的奇妙
[00:36:37.040 --> 00:36:39.040]  每日每夜
[00:36:39.040 --> 00:36:41.040]  在宇宙萬物的時候
[00:36:41.040 --> 00:36:43.040]  甚至無言無語
[00:36:43.040 --> 00:36:45.040]  神都能夠去彰顯
[00:36:45.040 --> 00:36:47.040]  祂的神跡大能
[00:36:47.040 --> 00:36:50.040]  那個生命的蛻變
[00:36:50.040 --> 00:36:53.040]  會不會都在我們生命裏面呢
[00:36:53.040 --> 00:36:55.040]  那位能夠將沒有
[00:36:55.040 --> 00:36:59.040]  變為百般美好的萬物主
[00:36:59.040 --> 00:37:02.040]  今天是否在我們的生命裏面
[00:37:02.040 --> 00:37:05.040]  我們邀請祂在我們的生命裏面嗎
[00:37:05.040 --> 00:37:08.040]  讓祂能夠施行祂的神跡
[00:37:08.040 --> 00:37:09.040]  那份改變
[00:37:09.040 --> 00:37:11.040]  盼望我們裏面每一個
[00:37:11.040 --> 00:37:13.040]  能夠得著上帝的祝福
[00:37:13.040 --> 00:37:15.040]  我們一起低頭祈禱
[00:37:15.040 --> 00:37:22.040]  慈愛的主願我們都能夠像約伯一樣
[00:37:22.040 --> 00:37:25.040]  能夠親身的去經歷祢
[00:37:25.040 --> 00:37:27.040]  原來祢就是智慧的源頭
[00:37:27.040 --> 00:37:30.040]  祢從永遠到永遠
[00:37:30.040 --> 00:37:32.040]  祢是唯一值得我們尊敬
[00:37:32.040 --> 00:37:35.040]  敬畏信服那位的真神
[00:37:35.040 --> 00:37:37.040]  神啊求祢用不變的應許
[00:37:37.040 --> 00:37:41.040]  再一次使我們的心甦醒過來
[00:37:41.040 --> 00:37:45.040]  神啊求祢去賜福這個久經操練
[00:37:45.040 --> 00:37:47.040]  我們願意參與在其中
[00:37:47.040 --> 00:37:49.040]  讓生命得以盡心
[00:37:49.040 --> 00:37:53.040]  生命能夠在我們裏面不斷更新的蛻變
[00:37:53.040 --> 00:37:57.040]  讓我們能夠建立和神盡心的關係
[00:37:57.040 --> 00:38:00.040]  身心捨靈整全的生命
[00:38:00.040 --> 00:38:03.040]  也能夠見證祢整全的福音
[00:38:03.040 --> 00:38:05.040]  神啊我們誠心的禱告
[00:38:05.040 --> 00:38:09.040]  是奉那位將萬物本來由零
[00:38:09.040 --> 00:38:13.040]  變為百般美好的主耶穌基督的聖名祈求
[00:38:13.040 --> 00:38:14.040]  阿門
