
[00:00:00.000 --> 00:00:02.440]  宣導家在這幾年裏面
[00:36:08.600 --> 00:36:09.920]  很多的皇帝
[00:36:09.920 --> 00:36:11.120]  很多的人
[00:36:11.120 --> 00:36:12.240]  離開世界
[00:36:12.240 --> 00:36:14.680]  都講出了一個這樣的教訓
[00:36:14.680 --> 00:36:17.640]  就是不能帶走任何的東西
[00:36:17.640 --> 00:36:20.680]  縱然自己有多大的權
[00:36:20.680 --> 00:36:23.280]  有多大的財富
[00:36:23.280 --> 00:36:25.920]  一點都不能帶走
[00:36:25.920 --> 00:36:28.720]  但很多時候人都是這樣
[00:36:28.720 --> 00:36:32.120]  我們都面對死亡才學到這個功課
[00:36:32.120 --> 00:36:35.280]  我們才知道原來真的帶不走的
[00:36:35.720 --> 00:36:39.080]  但其實我們肯定離開世界的時候
[00:36:39.080 --> 00:36:41.800]  真的不能帶走任何的東西
[00:36:41.800 --> 00:36:43.240]  所以我們就決定
[00:36:43.240 --> 00:36:44.480]  決定什麼呢?
[00:36:44.480 --> 00:36:48.560]  我們不要執著金身物質生活的特色
[00:36:48.560 --> 00:36:53.120]  我們專注可以帶到永恆的一些事情
[00:36:53.120 --> 00:36:55.760]  專注去做一些可以帶到永恆的事情
[00:36:55.760 --> 00:36:57.760]  是什麼呢?
[00:36:57.760 --> 00:36:59.080]  簡單來說
[00:36:59.080 --> 00:37:01.560]  我們要守主的道
[00:37:01.560 --> 00:37:02.880]  可以帶到永恆
[00:37:03.520 --> 00:37:06.080]  遵主的命令可以帶到永恆
[00:37:06.080 --> 00:37:07.920]  上帝會紀念我們所作
[00:37:07.920 --> 00:37:10.680]  上帝會紀念我們在人世間裡面
[00:37:10.680 --> 00:37:13.160]  為他所作的一點一滴的事
[00:37:13.160 --> 00:37:16.360]  福音的使命可以帶到永恆
[00:37:16.360 --> 00:37:20.400]  宣導會其實是一個
[00:37:20.400 --> 00:37:22.240]  開始的時候不是一個宗派
[00:37:22.240 --> 00:37:23.680]  孫迅博士開始的時候
[00:37:23.680 --> 00:37:26.560]  不是要建立一個教會基本上
[00:37:26.560 --> 00:37:28.640]  他是要建立一個什麼群體呢?
[00:37:28.640 --> 00:37:30.360]  就是一個差傳的群體
[00:37:30.680 --> 00:37:33.800]  就是凡是願意在差傳有負擔
[00:37:33.800 --> 00:37:38.560]  願意在差傳一起努力去完成差傳使命的人
[00:37:38.560 --> 00:37:41.080]  都可以盡力一起去參與
[00:37:41.080 --> 00:37:44.280]  所以宣導會一開始的時候是一個差傳的群體
[00:37:44.280 --> 00:37:48.040]  而這個是建基於主再來的一個信仰
[00:37:48.040 --> 00:37:50.640]  因為主再來
[00:37:50.640 --> 00:37:53.720]  而我們將方一直傳開的時候
[00:37:53.720 --> 00:37:57.400]  某程度我們都和耶穌一同作供
[00:37:57.400 --> 00:37:59.840]  讓這個時間可能會快一點的
[00:37:59.840 --> 00:38:01.240]  耶穌會再回來
[00:38:01.240 --> 00:38:03.200]  福音傳遍天下
[00:38:03.200 --> 00:38:04.880]  主耶穌就再回來
[00:38:04.880 --> 00:38:08.240]  所以到最後慢慢一步一步
[00:38:08.240 --> 00:38:10.160]  宣導會一個差傳的
[00:38:10.160 --> 00:38:12.000]  在世界不同的地方裡面
[00:38:12.000 --> 00:38:14.880]  實踐一個差傳的使命
[00:38:14.880 --> 00:38:16.040]  福音一直傳開
[00:38:16.040 --> 00:38:19.000]  慢慢才過了很多年
[00:38:19.000 --> 00:38:23.240]  很多年後才會成為自己宣導會是一個宗派
[00:38:25.200 --> 00:38:28.920]  福音的使命是我們必須要去完成
[00:38:28.920 --> 00:38:30.520]  帶到天家
[00:38:30.520 --> 00:38:31.600]  帶到去永恆
[00:38:31.600 --> 00:38:32.760]  願主賜福我們
[00:38:32.760 --> 00:38:35.960]  藉著這六次的講道
[00:38:35.960 --> 00:38:37.600]  也都藉著這次的講道
[00:38:37.600 --> 00:38:40.800]  開始去思考我們的人生
[00:38:40.800 --> 00:38:45.440]  去思考我們是建基於等待主的再來
[00:38:45.440 --> 00:38:48.160]  等待見主的面的一個群體
[00:38:48.160 --> 00:38:49.680]  去活在今天
[00:38:49.680 --> 00:38:51.040]  讓我們所作的
[00:38:51.040 --> 00:38:54.440]  真的能夠帶到去上帝的面前
[00:38:54.440 --> 00:38:55.440]  願主賜福我們
[00:38:55.440 --> 00:38:57.360]  在這個新年的開始
[00:38:57.360 --> 00:38:58.960]  讓我們立定心智
[00:38:58.960 --> 00:39:00.200]  在一生當中
[00:39:00.200 --> 00:39:02.000]  能夠去決定
[00:39:02.000 --> 00:39:05.560]  將能夠做的事情
[00:39:05.560 --> 00:39:07.480]  是帶向永恆
[00:39:07.480 --> 00:39:09.480]  帶到耶穌的面前
[00:39:09.480 --> 00:39:11.200]  願主恩代賜福我們
[00:39:11.200 --> 00:39:12.360]  我們一起唸祈禱
[00:39:12.360 --> 00:39:13.240]  親愛的天父
[00:39:13.240 --> 00:39:15.360]  我們求你去保守我們每一個弟兄姊妹
[00:39:15.360 --> 00:39:17.440]  幫助我們在地上
[00:39:17.440 --> 00:39:21.480]  我們肯定我們面對死亡
[00:39:21.480 --> 00:39:22.880]  肯定我們不知道
[00:39:22.880 --> 00:39:25.560]  我們何時會離開這個世界
[00:39:25.560 --> 00:39:27.480]  也都肯定我們不可以帶走
[00:39:27.480 --> 00:39:29.840]  任何一點一滴的財物
[00:39:29.840 --> 00:39:30.960]  離開這個世界
[00:39:30.960 --> 00:39:32.880]  所以我們決定
[00:39:32.880 --> 00:39:34.160]  我們今天
[00:39:34.160 --> 00:39:35.760]  我們認真地去跟從你
[00:39:35.760 --> 00:39:38.040]  我們決定去學習
[00:39:38.040 --> 00:39:39.040]  如何在地上
[00:39:39.040 --> 00:39:40.240]  去做的事情
[00:39:40.240 --> 00:39:42.280]  可以帶到永恆的天家
[00:39:42.280 --> 00:39:43.360]  願主賜福
[00:39:43.360 --> 00:39:44.800]  保守我們這個心智
[00:39:44.800 --> 00:39:46.360]  讓我們活在今天
[00:39:46.360 --> 00:39:47.560]  祈禱奉耶穌的名
[00:39:47.560 --> 00:39:48.360]  阿們

