
[00:00:00.000 --> 00:00:02.000]  大家都會記得我們在英國季度
[00:33:26.000 --> 00:33:29.000]  當弟兄姊妹被你施洗的時候
[00:33:29.000 --> 00:33:31.000]  他們會很開心
[00:33:31.000 --> 00:33:34.000]  上上都很想找你拍照
[00:33:34.000 --> 00:33:36.000]  我也很樂意和弟兄姊妹拍照
[00:33:36.000 --> 00:33:37.000]  很開心的事情
[00:33:37.000 --> 00:33:39.000]  但在浸禮的過程當中
[00:33:39.000 --> 00:33:40.000]  有些時候會不自覺
[00:33:40.000 --> 00:33:45.000]  將焦點放在牧師身上
[00:33:45.000 --> 00:33:47.000]  當我察覺有這樣的情況的時候
[00:33:47.000 --> 00:33:49.000]  每當我負責施洗
[00:33:49.000 --> 00:33:50.000]  我就為自己祈禱
[00:33:50.000 --> 00:33:52.000]  上下保守我
[00:33:52.000 --> 00:33:53.000]  讓我深刻知道
[00:33:53.000 --> 00:33:56.000]  不是我奉蕭秀娃的名去施洗
[00:33:56.000 --> 00:33:59.000]  我是奉聖父、聖子、聖靈的名
[00:33:59.000 --> 00:34:01.000]  為人施洗
[00:34:01.000 --> 00:34:03.000]  唯有耶穌基督是那個焦點
[00:34:03.000 --> 00:34:06.000]  求祢保守我的心
[00:34:06.000 --> 00:34:07.000]  當我負責施洗
[00:34:07.000 --> 00:34:09.000]  當我和人拍照的時候
[00:34:09.000 --> 00:34:10.000]  我知道
[00:34:10.000 --> 00:34:11.000]  唯有主耶穌
[00:34:11.000 --> 00:34:14.000]  祂當得榮耀
[00:34:14.000 --> 00:34:17.000]  但如果不是我小心祈禱
[00:34:17.000 --> 00:34:19.000]  就算我知道
[00:34:19.000 --> 00:34:22.000]  我也避不開那些試探
[00:34:22.000 --> 00:34:23.000]  各位弟兄姊妹
[00:34:23.000 --> 00:34:24.000]  聖經清楚地說
[00:34:24.000 --> 00:34:26.000]  你們要祈禱
[00:34:26.000 --> 00:34:29.000]  免得入了迷惑
[00:34:29.000 --> 00:34:30.000]  正是對我們每一個人
[00:34:30.000 --> 00:34:32.000]  要講述出來
[00:34:32.000 --> 00:34:33.000]  是你和我所需要留心
[00:34:33.000 --> 00:34:36.000]  警覺著的事情
[00:34:36.000 --> 00:34:37.000]  你會發覺
[00:34:37.000 --> 00:34:39.000]  當主耶穌為彼得祈禱的時候
[00:34:39.000 --> 00:34:41.000]  祂不單止自己警醒
[00:34:41.000 --> 00:34:44.000]  而且祂為彼得警醒
[00:34:44.000 --> 00:34:45.000]  所以你再看剛才的經文
[00:34:45.000 --> 00:34:48.000]  在第32節
[00:34:48.000 --> 00:34:49.000]  主耶穌說
[00:34:49.000 --> 00:34:50.000]  我已經為你祈求
[00:34:50.000 --> 00:34:52.000]  叫你不至於失去信心
[00:34:52.000 --> 00:34:53.000]  你回求以後
[00:34:53.000 --> 00:34:55.000]  要堅固你的弟兄
[00:34:55.000 --> 00:34:57.000]  主耶穌很清楚地
[00:34:57.000 --> 00:35:00.000]  向彼得表達出他的折瓦
[00:35:00.000 --> 00:35:02.000]  因此我想
[00:35:02.000 --> 00:35:07.000]  如果主耶穌當時和彼得相對的時候
[00:35:07.000 --> 00:35:10.000]  可以有很不同的對話
[00:35:10.000 --> 00:35:11.000]  可以說
[00:35:11.000 --> 00:35:15.000]  彼得,你不要這麼沉氣
[00:35:15.000 --> 00:35:16.000]  你將來怎樣
[00:35:16.000 --> 00:35:18.000]  你怎會知道呢
[00:35:18.000 --> 00:35:20.000]  你會不認我的
[00:35:20.000 --> 00:35:22.000]  難為我三年
[00:35:22.000 --> 00:35:24.000]  一直幫助你
[00:35:24.000 --> 00:35:26.000]  去到最後你竟然不認我
[00:35:26.000 --> 00:35:29.000]  我真的很後悔收了你
[00:35:29.000 --> 00:35:32.000]  可以有很多不同的說話
[00:35:32.000 --> 00:35:35.000]  但當小心看回這節的聖經
[00:35:35.000 --> 00:35:38.000]  你會發覺主耶穌那種完全的體恤
[00:35:38.000 --> 00:35:40.000]  祂對他的折瓦
[00:35:40.000 --> 00:35:42.000]  明知祂會錯
[00:35:42.000 --> 00:35:44.000]  但仍然接納祂
[00:35:44.000 --> 00:35:47.000]  而且充滿著對將來的盼望
[00:35:47.000 --> 00:35:50.000]  你將來堅固的時候
[00:35:50.000 --> 00:35:52.000]  你回頭的時候
[00:35:52.000 --> 00:35:55.000]  你去堅固其他弟兄
[00:35:55.000 --> 00:35:58.000]  為什麼耶穌有這麼大的盼望呢
[00:35:58.000 --> 00:36:01.000]  因為祂不單止自己警醒
[00:36:01.000 --> 00:36:05.000]  祂也為別人警醒祈禱
[00:36:05.000 --> 00:36:08.000]  以福所書六章十八節
[00:36:08.000 --> 00:36:10.000]  大家一定熟悉的經文
[00:36:10.000 --> 00:36:11.000]  聖經說
[00:36:11.000 --> 00:36:14.000]  你要警醒不倦
[00:36:14.000 --> 00:36:18.000]  為眾聖徒祈求
[00:36:18.000 --> 00:36:20.000]  為人祈禱
[00:36:20.000 --> 00:36:22.000]  都需要帶著警醒的心
[00:36:22.000 --> 00:36:26.000]  留意到他會面對著可能的危機
[00:36:26.000 --> 00:36:29.000]  然後留心為他祈禱
[00:36:29.000 --> 00:36:31.000]  然後他可以放心
[00:36:31.000 --> 00:36:32.000]  沒問題的
[00:36:32.000 --> 00:36:33.000]  雖然跌倒
[00:36:33.000 --> 00:36:35.000]  不過他會再重新站立
[00:36:35.000 --> 00:36:37.000]  再一次來服侍神
[00:36:37.000 --> 00:36:39.000]  各位弟兄姊妹
[00:36:39.000 --> 00:36:41.000]  當你警醒的時候
[00:36:41.000 --> 00:36:43.000]  你發覺不單止自己蒙恩
[00:36:43.000 --> 00:36:45.000]  你身邊的弟兄姊妹
[00:36:45.000 --> 00:36:46.000]  你的朋友家人
[00:36:46.000 --> 00:36:48.000]  都可以蒙恩
[00:36:48.000 --> 00:36:49.000]  因為你的禱告
[00:36:49.000 --> 00:36:51.000]  他們蒙福
[00:36:51.000 --> 00:36:53.000]  當我們看完這兩段聖經的時候
[00:36:53.000 --> 00:36:57.000]  我們都要嘗試問自己
[00:36:57.000 --> 00:37:02.000]  我內心的心靈是否敏銳呢
[00:37:02.000 --> 00:37:05.000]  我是否知道自己內心的需要
[00:37:05.000 --> 00:37:08.000]  我已經意識到自己需要祈禱
[00:37:08.000 --> 00:37:09.000]  好像我開始的時候所說
[00:37:09.000 --> 00:37:13.000]  那位曾經患了糖尿病的弟兄
[00:37:13.000 --> 00:37:14.000]  他會知道自己
[00:37:14.000 --> 00:37:16.000]  我不運動就會有問題
[00:37:16.000 --> 00:37:18.000]  是否我們都能夠告訴自己
[00:37:18.000 --> 00:37:21.000]  我必須把握機會祈禱
[00:37:21.000 --> 00:37:24.000]  我不祈禱就會出問題
[00:37:24.000 --> 00:37:25.000]  第二
[00:37:25.000 --> 00:37:30.000]  是否你已經有固定的禱告習慣
[00:37:30.000 --> 00:37:31.000]  如果你未曾有
[00:37:31.000 --> 00:37:35.000]  我很願意請你定時安排機會
[00:37:35.000 --> 00:37:36.000]  每一天禱告
[00:37:36.000 --> 00:37:39.000]  建立一個定時禱告的習慣
[00:37:39.000 --> 00:37:40.000]  在禱告當中
[00:37:40.000 --> 00:37:42.000]  你都要尋求力量
[00:37:42.000 --> 00:37:44.000]  去勝過很多的危機
[00:37:44.000 --> 00:37:45.000]  縱使軟弱
[00:37:45.000 --> 00:37:48.000]  但仍然能夠站立起來
[00:37:48.000 --> 00:37:49.000]  我再說
[00:37:49.000 --> 00:37:53.000]  主耶穌是天地的主
[00:37:53.000 --> 00:37:55.000]  當祂在地上的時候
[00:37:55.000 --> 00:37:58.000]  祂都需要警醒禱告
[00:37:58.000 --> 00:38:01.000]  何況你和我
[00:38:01.000 --> 00:38:03.000]  我們都能夠追求
[00:38:03.000 --> 00:38:05.000]  跟隨主的榜樣
[00:38:05.000 --> 00:38:07.000]  我們一起祈禱

