
[00:00:00.000 --> 00:00:02.720]  宣內迦有十個核心價值
[00:41:52.080 --> 00:41:56.480]  本來在整個生命都混沌黑暗
[00:41:56.480 --> 00:41:57.880]  混沌一片
[00:41:57.880 --> 00:41:59.320]  在罪惡當中
[00:41:59.320 --> 00:42:02.960]  但是當上帝的光照他們的時候
[00:42:02.960 --> 00:42:05.400]  他們整個生命有一個很大的改變
[00:42:05.400 --> 00:42:06.880]  我想在我們身邊
[00:42:06.880 --> 00:42:08.880]  都有很多很多這樣的例子
[00:42:08.880 --> 00:42:10.240]  我們不要說遠
[00:42:10.240 --> 00:42:11.120]  我們說近
[00:42:11.120 --> 00:42:13.400]  你都會見到很多很多這樣的人
[00:42:13.400 --> 00:42:15.520]  但願上帝賜福給我們
[00:42:15.520 --> 00:42:19.440]  能夠在直著詩篇十九篇
[00:42:19.440 --> 00:42:22.960]  我們能夠去見到這三部書
[00:42:22.960 --> 00:42:25.520]  大自然這一部的大書
[00:42:25.520 --> 00:42:28.840]  上帝啟示的這一部書
[00:42:28.840 --> 00:42:30.280]  我們的人生
[00:42:30.280 --> 00:42:32.000]  我們的生命這一部書
[00:42:32.280 --> 00:42:37.520]  都能夠直著我們這一部人生的書
[00:42:37.520 --> 00:42:39.520]  直著去看大自然的書
[00:42:39.520 --> 00:42:41.560]  重視上帝的說話
[00:42:41.560 --> 00:42:43.840]  而影響我們的人生
[00:42:43.840 --> 00:42:45.040]  願主賜福我們
[00:42:45.040 --> 00:42:48.200]  能夠真的好像我們一開始所說
[00:42:48.200 --> 00:42:53.000]  宣愛家的十個核心價值的第一個教會的目標
[00:42:53.000 --> 00:42:55.800]  就是要彰顯上帝的榮耀
[00:42:55.800 --> 00:43:00.200]  我們的生命就是要彰顯上帝的榮耀
[00:43:00.200 --> 00:43:01.400]  願主賜福我們
[00:43:01.400 --> 00:43:02.520]  我們一起去祈禱
[00:43:02.520 --> 00:43:04.400]  趁著上天附近
[00:43:04.400 --> 00:43:06.280]  祢去保守我們每一個弟兄姐妹
[00:43:06.280 --> 00:43:09.520]  幫助我們真的能夠在人生裡面
[00:43:09.520 --> 00:43:12.400]  我們更加每一天去認識祢
[00:43:12.400 --> 00:43:14.400]  我們學習怎樣去榮耀祢
[00:43:14.400 --> 00:43:15.720]  願主賜福
[00:43:15.720 --> 00:43:19.080]  我們真的好像學習私人一樣
[00:43:19.080 --> 00:43:21.240]  我們真的求主保守我們
[00:43:21.240 --> 00:43:22.800]  去遵行祢的說話
[00:43:22.800 --> 00:43:25.040]  免在罪惡當中
[00:43:25.040 --> 00:43:27.920]  願主賜福我們過一個快樂的人生
[00:43:27.920 --> 00:43:29.160]  祈禱奉耶穌的名
[00:43:29.160 --> 00:43:30.080]  阿們

