
[00:00:00.000 --> 00:00:02.960]  我們現在去到六月尾
[00:35:38.240 --> 00:35:41.040]  盼望藉著整個書卷
[00:35:41.040 --> 00:35:43.640]  我們繼續在我們的生活裏面
[00:35:43.640 --> 00:35:45.040]  去彼此勸勉
[00:35:45.040 --> 00:35:46.240]  彼此學習
[00:35:46.240 --> 00:35:48.240]  所以我留下兩條問題
[00:35:48.240 --> 00:35:55.040]  如果都可以成為你少少的一個鼓勵和祝福
[00:35:55.040 --> 00:35:58.640]  盼望你仍然帶著這個問題
[00:35:58.640 --> 00:36:01.040]  繼續去問神
[00:36:01.040 --> 00:36:04.040]  我的生命裏面有什麼未見的盼望
[00:36:04.040 --> 00:36:07.240]  而我知道你要藉我去建立
[00:36:07.240 --> 00:36:09.040]  藉我去持守的
[00:36:09.040 --> 00:36:12.240]  讓我們憑信繼續去跟從神
[00:36:12.240 --> 00:36:14.240]  (字幕製作:貝爾)

