
[00:00:00.000 --> 00:00:02.760]  各位現場及網上的弟兄姊妹
[00:31:08.260 --> 00:31:10.260]  但上帝祢不會失去
[00:31:10.260 --> 00:31:12.260]  祢那份信任
[00:31:12.260 --> 00:31:14.260]  祢每次都拉近我們
[00:31:14.260 --> 00:31:16.260]  來祢身邊
[00:31:16.260 --> 00:31:18.260]  也都聖靈為我們禱告
[00:31:18.260 --> 00:31:20.260]  甚至當我們
[00:31:20.260 --> 00:31:22.260]  都覺得自己
[00:31:22.260 --> 00:31:24.260]  不能夠再和祢一起的時候
[00:31:24.260 --> 00:31:26.260]  但上帝祢每個安
[00:31:26.260 --> 00:31:28.260]  都會拉近我們來祢身邊
[00:31:28.260 --> 00:31:30.260]  主祢求你繼續扶持我們
[00:31:30.260 --> 00:31:32.260]  讓我們在人生每個階段
[00:31:32.260 --> 00:31:34.260]  上的時候
[00:31:34.260 --> 00:31:36.260]  不單在愛中成長
[00:31:36.260 --> 00:31:38.260]  也在主祢的道中能夠紮根成長的時候
[00:31:38.260 --> 00:31:40.260]  以致我們
[00:31:40.260 --> 00:31:42.260]  不單自己被建立
[00:31:42.260 --> 00:31:44.260]  也建立我們身邊的人對祢那份信心
[00:31:44.260 --> 00:31:46.260]  將信心
[00:31:46.260 --> 00:31:48.260]  定徵在耶穌基督
[00:31:48.260 --> 00:31:50.260]  你自己的話語當中
[00:31:50.260 --> 00:31:52.260]  因為你是在來的主
[00:31:52.260 --> 00:31:54.260]  更生的主,兼顧我們的主
[00:31:54.260 --> 00:31:56.260]  多謝你聽我們禱告
[00:31:56.260 --> 00:31:58.260]  奉主的聖名祈求,阿們

