
[00:00:00.000 --> 00:00:05.520]  在子林的分享中,我看到今天的題目是《亂世中的門徒群體》
[00:38:43.080 --> 00:38:45.080]  今天我們不是作為信徒
[00:38:45.080 --> 00:38:48.080]  只是圍在教會四面牆裏
[00:38:48.080 --> 00:38:50.080]  究竟今天我們的信用
[00:38:50.080 --> 00:38:54.080]  我們的聖經如何回應世代的挑戰
[00:38:54.080 --> 00:38:57.080]  是我們必須要去深思的一個問題
[00:38:57.080 --> 00:39:00.080]  我們不能夠抽離這個世界
[00:39:00.080 --> 00:39:02.080]  我們不是揹入深山下當中
[00:39:02.080 --> 00:39:03.080]  要做一個收拾
[00:39:03.080 --> 00:39:06.080]  今天無論你面對世界充滿了多禍患
[00:39:06.080 --> 00:39:07.080]  挑戰困難
[00:39:07.080 --> 00:39:09.080]  你的生命裏面有很多不同的遭遇
[00:39:09.080 --> 00:39:11.080]  你要問的一個問題就是
[00:39:11.080 --> 00:39:13.080]  今天我的信仰如何回應我的生命
[00:39:13.080 --> 00:39:17.080]  我的信仰如何回應世代的挑戰
[00:39:17.080 --> 00:39:20.080]  你才能夠從你的生命當中
[00:39:20.080 --> 00:39:25.080]  能夠再一次回應出來
[00:39:25.080 --> 00:39:29.080]  今天我們不是要做一個什麼都不知道的基督徒
[00:39:29.080 --> 00:39:31.080]  什麼都不知道的信徒
[00:39:31.080 --> 00:39:33.080]  我經常鼓勵第一節節目
[00:39:33.080 --> 00:39:34.080]  甚至鼓勵我的同工
[00:39:34.080 --> 00:39:38.080]  你要多些了解世界發生了什麼事情
[00:39:38.080 --> 00:39:45.080]  究竟今天你的信仰如何回應世代種種的挑戰
[00:39:45.080 --> 00:39:46.080]  剛才也說了
[00:39:46.080 --> 00:39:48.080]  新約初的教會
[00:39:48.080 --> 00:39:51.080]  耶穌的年代到早期的教會
[00:39:51.080 --> 00:39:54.080]  他們都面對著很多不同的挑戰
[00:39:54.080 --> 00:39:56.080]  面對著政治裏面的壓迫
[00:39:56.080 --> 00:39:58.080]  面對著很多內在生命
[00:39:58.080 --> 00:39:59.080]  很多的鬥爭
[00:39:59.080 --> 00:40:01.080]  很多的遭遇
[00:40:01.080 --> 00:40:03.080]  大喜士徒行主第一章這樣說
[00:40:03.080 --> 00:40:07.080]  但聖靈降臨在你們的身上
[00:40:07.080 --> 00:40:09.080]  你們就要得著一份能力
[00:40:09.080 --> 00:40:10.080]  並要在耶路撒冷
[00:40:10.080 --> 00:40:16.080]  猶太傳地和撒瑪利亞接到地的作我的見證
[00:40:16.080 --> 00:40:17.080]  一班的士徒
[00:40:17.080 --> 00:40:18.080]  一班的門徒
[00:40:18.080 --> 00:40:20.080]  面對著世代的挑戰
[00:40:20.080 --> 00:40:24.080]  面對著同一個亂世的年代
[00:40:24.080 --> 00:40:28.080]  聖靈就在當刻降臨在他們身上
[00:40:28.080 --> 00:40:31.080]  要他們帶著一份能力做些什麼
[00:40:31.080 --> 00:40:36.080]  要他們找回他們在世的使命是什麼
[00:40:36.080 --> 00:40:41.080]  今天我們繼續活在世上
[00:40:41.080 --> 00:40:44.080]  我們帶著一個什麼的使命
[00:40:44.080 --> 00:40:51.080]  你是否願意在你的家人當中繼續為主作見證
[00:40:51.080 --> 00:40:53.080]  在社區當中
[00:40:53.080 --> 00:40:54.080]  在鄰舍當中
[00:40:54.080 --> 00:40:56.080]  你願意為主作見證嗎
[00:40:56.080 --> 00:41:00.080]  在你的同學同事當中
[00:41:00.080 --> 00:41:02.080]  你願意為主作見證嗎
[00:41:02.080 --> 00:41:04.080]  今天的題目叫做
[00:41:04.080 --> 00:41:07.080]  亂世中的門徒群體
[00:41:07.080 --> 00:41:11.080]  我們要承認今天我們身處亂世
[00:41:11.080 --> 00:41:15.080]  外在環境充滿了很多混亂
[00:41:15.080 --> 00:41:20.080]  生命的遭遇讓我們帶來很多混亂
[00:41:20.080 --> 00:41:25.080]  每個年代都是亂世
[00:41:25.080 --> 00:41:27.080]  以利亞的年代
[00:41:27.080 --> 00:41:28.080]  是不是亂世呢
[00:41:28.080 --> 00:41:29.080]  一定是
[00:41:29.080 --> 00:41:30.080]  約書亞的年代
[00:41:30.080 --> 00:41:31.080]  是不是亂世呢
[00:41:31.080 --> 00:41:32.080]  同樣都是
[00:41:32.080 --> 00:41:34.080]  耶穌基督的年代
[00:41:34.080 --> 00:41:35.080]  使徒的年代
[00:41:35.080 --> 00:41:36.080]  是不是亂世呢
[00:41:36.080 --> 00:41:37.080]  同樣都是
[00:41:37.080 --> 00:41:41.080]  但這些前人同樣告訴我們
[00:41:41.080 --> 00:41:43.080]  面對亂世
[00:41:43.080 --> 00:41:45.080]  我們應該怎樣做
[00:41:45.080 --> 00:41:47.080]  以利亞告訴我們
[00:41:47.080 --> 00:41:50.080]  我們需要有適當的時間
[00:41:50.080 --> 00:41:51.080]  我們需要停一停
[00:41:51.080 --> 00:41:52.080]  想一想
[00:41:52.080 --> 00:41:55.080]  休息安靜在上帝裡面
[00:41:55.080 --> 00:41:58.080]  聆聽那微笑的聲音
[00:41:59.080 --> 00:42:01.080]  約書亞告訴我們
[00:42:01.080 --> 00:42:03.080]  當他身處亂世
[00:42:03.080 --> 00:42:05.080]  面對前路茫茫
[00:42:05.080 --> 00:42:07.080]  以前能夠以往的東西
[00:42:07.080 --> 00:42:08.080]  今天沒有了
[00:42:08.080 --> 00:42:10.080]  究竟要走一條什麼道路
[00:42:10.080 --> 00:42:11.080]  我也不知道
[00:42:11.080 --> 00:42:12.080]  他告訴我們
[00:42:12.080 --> 00:42:15.080]  只要你捉緊上帝的鷹蚊蚊
[00:42:15.080 --> 00:42:16.080]  踏出信心的一步
[00:42:16.080 --> 00:42:18.080]  路就能夠為你打開
[00:42:18.080 --> 00:42:21.080]  耶穌告訴我們
[00:42:21.080 --> 00:42:24.080]  縱然面對很多挑戰
[00:42:24.080 --> 00:42:26.080]  很多壓迫羅馬帝國的統治
[00:42:26.080 --> 00:42:28.080]  猶太教裡面的一些逼迫
[00:42:28.080 --> 00:42:30.080]  他告訴我們
[00:42:30.080 --> 00:42:34.080]  我們要找回我們作為門徒群體的使命是什麼
[00:42:34.080 --> 00:42:36.080]  我們要成為炎
[00:42:36.080 --> 00:42:37.080]  成為光
[00:42:37.080 --> 00:42:42.080]  我們要找回我們應該要發揮的身份和功能
[00:42:42.080 --> 00:42:45.080]  我們在當中要用我們的生命願意
[00:42:45.080 --> 00:42:46.080]  行在人前
[00:42:46.080 --> 00:42:48.080]  為主作見證
[00:42:48.080 --> 00:42:53.080]  這就是我們今天所要去承擔的使命
[00:42:54.080 --> 00:42:56.080]  羅馬書第十三章告訴我們
[00:42:56.080 --> 00:43:00.080]  黑夜已深,白晝將近
[00:43:00.080 --> 00:43:01.080]  這是事實
[00:43:01.080 --> 00:43:04.080]  進入到黑暗的環境裡
[00:43:04.080 --> 00:43:07.080]  我們很多東西都看得不清楚
[00:43:07.080 --> 00:43:09.080]  黑暗不單是外在的環境
[00:43:09.080 --> 00:43:11.080]  其實我們內在的生命都是一樣
[00:43:11.080 --> 00:43:15.080]  但是你要知道黑夜已深,白晝將近
[00:43:15.080 --> 00:43:20.080]  求上帝幫助我們除去那暗昧的行為
[00:43:21.080 --> 00:43:25.080]  並且要帶上那光明的兵器
[00:43:25.080 --> 00:43:28.080]  這份光明唯有在上帝裡面
[00:43:28.080 --> 00:43:31.080]  能夠重拾那個使命當中
[00:43:31.080 --> 00:43:35.080]  你就能夠戰勝世代的黑暗
[00:43:35.080 --> 00:43:38.080]  因為黑暗可能是外在的環境
[00:43:38.080 --> 00:43:40.080]  可能是內在的生命
[00:43:40.080 --> 00:43:46.080]  讓我們能夠重拾一個作主門徒應該有的身份
[00:43:46.080 --> 00:43:48.080]  和重拾那份使命

