
[00:00:00.000 --> 00:00:02.720]  國際性的華人聖經事供機構
[00:39:49.800 --> 00:39:54.800]  什麼原因令保羅在寫羅馬書的時候
[00:39:54.800 --> 00:39:58.800]  一開始要說到這個世界這麼黑暗
[00:39:58.800 --> 00:40:00.800]  為什麼寫信給別人一開始
[00:40:00.800 --> 00:40:02.800]  要說到每個人都有罪呢?
[00:40:02.800 --> 00:40:05.800]  其實相比於保羅其他的書信
[00:40:05.800 --> 00:40:08.800]  我們是看不到這些情況的
[00:40:08.800 --> 00:40:13.800]  早年有很多人覺得
[00:40:13.800 --> 00:40:15.800]  因為對保羅來說
[00:40:15.800 --> 00:40:18.800]  現在我們處於末世
[00:40:18.800 --> 00:40:22.800]  而在末世來之前
[00:40:22.800 --> 00:40:25.800]  整個世界是會很黑暗的
[00:40:25.800 --> 00:40:28.800]  所以保羅是專門描述到這麼黑暗
[00:40:28.800 --> 00:40:31.800]  來告訴我們其實這個末世已經到了
[00:40:31.800 --> 00:40:35.800]  但是在近年我們讀羅馬書
[00:40:35.800 --> 00:40:37.800]  其實按照我們的背景
[00:40:37.800 --> 00:40:39.800]  我們有另一個看法
[00:40:39.800 --> 00:40:43.800]  為什麼保羅在這裡要說世界這麼黑暗
[00:40:43.800 --> 00:40:45.800]  為什麼要說猶太人有罪
[00:40:45.800 --> 00:40:47.800]  為什麼要說外族人有罪
[00:40:47.800 --> 00:40:53.800]  其實是針對羅馬教會的情況
[00:40:53.800 --> 00:40:55.800]  羅馬教會的情況是什麼呢?
[00:40:55.800 --> 00:40:57.800]  就是大家之間不協調
[00:40:57.800 --> 00:41:00.800]  當兩班人大家之間互相攻擊
[00:41:00.800 --> 00:41:02.800]  大家之間不協調
[00:41:02.800 --> 00:41:05.800]  你怎樣可以令到這班人
[00:41:05.800 --> 00:41:10.800]  大家可以重建他們的關係呢?
[00:41:10.800 --> 00:41:12.800]  其實保羅用了一個方法
[00:41:12.800 --> 00:41:17.800]  其實我們大家的情況是一樣的
[00:41:17.800 --> 00:41:21.800]  當我們大家都是面對同一個困難
[00:41:21.800 --> 00:41:24.800]  我們大家都有同一個需要
[00:41:24.800 --> 00:41:26.800]  所以當保羅一開始說到
[00:41:26.800 --> 00:41:28.800]  大家都在一個罪惡的裡面
[00:41:28.800 --> 00:41:32.800]  他不是專門要說這個世界怎樣的罪惡
[00:41:32.800 --> 00:41:34.800]  而是想無論猶太人也好
[00:41:34.800 --> 00:41:35.800]  外族人也好
[00:41:35.800 --> 00:41:39.800]  都明白到自己是有罪惡的
[00:41:39.800 --> 00:41:43.800]  所以我和對方一些我批評的人
[00:41:43.800 --> 00:41:44.800]  我看不起的人
[00:41:44.800 --> 00:41:47.800]  我和他其實沒有什麼分別
[00:41:47.800 --> 00:41:51.800]  我們大家都共同在一個困難裡面
[00:41:51.800 --> 00:41:53.800]  然後我們大家共同都有一個需要
[00:41:53.800 --> 00:41:55.800]  就是需要救恩
[00:41:55.800 --> 00:41:57.800]  其實這個就是我們會相信保羅
[00:41:57.800 --> 00:41:58.800]  他這樣說
[00:41:58.800 --> 00:42:00.800]  其實他是想藉著這樣
[00:42:00.800 --> 00:42:03.800]  將教會弟兄姊妹帶回一起
[00:42:03.800 --> 00:42:05.800]  其實這一點
[00:42:05.800 --> 00:42:08.800]  我們可以思想一下
[00:42:08.800 --> 00:42:11.800]  在我們今天教會的情況
[00:42:11.800 --> 00:42:13.800]  或者在香港的情況
[00:42:13.800 --> 00:42:15.800]  或者世界的情況
[00:42:15.800 --> 00:42:17.800]  其實我想大家都知道
[00:42:17.800 --> 00:42:19.800]  經過過往這麼多的事件
[00:42:19.800 --> 00:42:21.800]  其實教會裡面都很多紛爭
[00:42:21.800 --> 00:42:25.800]  大家之間很多的共激
[00:42:25.800 --> 00:42:29.800]  大家怎樣來到能夠
[00:42:29.800 --> 00:42:33.800]  走向一個大家之間的重建呢?
[00:42:33.800 --> 00:42:35.800]  其實不是我要怎樣來到
[00:42:35.800 --> 00:42:38.800]  去想一些很好的理據
[00:42:38.800 --> 00:42:41.800]  而是我看到我自己和對方
[00:42:41.800 --> 00:42:43.800]  一些我看不起的人
[00:42:43.800 --> 00:42:45.800]  一些我攻擊的人
[00:42:45.800 --> 00:42:49.800]  大家都是面對同樣的一些困難
[00:42:49.800 --> 00:42:51.800]  而我們大家有共同的需要
[00:42:51.800 --> 00:42:53.800]  或者我們之間有不同
[00:42:53.800 --> 00:42:55.800]  但是我們都有很多同的地方
[00:42:55.800 --> 00:42:59.800]  當你和一些你批評的人
[00:42:59.800 --> 00:43:01.800]  你看不到大家有共同點
[00:43:01.800 --> 00:43:04.800]  你是不能夠達至大家之間
[00:43:04.800 --> 00:43:07.800]  再一次建立的關係
[00:43:07.800 --> 00:43:10.800]  你只是期望對方來來那邊
[00:43:10.800 --> 00:43:12.800]  而不是想著大家走一步
[00:43:12.800 --> 00:43:14.800]  來到再建立
[00:43:14.800 --> 00:43:16.800]  所以這個寶羅他寫羅馬書
[00:43:16.800 --> 00:43:18.800]  他一開始講到世界上
[00:43:18.800 --> 00:43:20.800]  每一個人都有罪
[00:43:20.800 --> 00:43:22.800]  然後大家因為有罪的緣故
[00:43:22.800 --> 00:43:24.800]  所以我們有共同的需要
[00:43:24.800 --> 00:43:26.800]  其實是針對羅馬教會
[00:43:26.800 --> 00:43:30.800]  外邦人和猶太人之間的關係
[00:43:30.800 --> 00:43:32.800]  來講的
[00:43:32.800 --> 00:43:34.800]  接著
[00:43:34.800 --> 00:43:36.800]  我想和各位看
[00:43:36.800 --> 00:43:38.800]  寶羅在接著下去
[00:43:38.800 --> 00:43:42.800]  他就說既然我們大家都有罪
[00:43:42.800 --> 00:43:44.800]  猶太人有罪
[00:43:44.800 --> 00:43:45.800]  外邦人有罪
[00:43:45.800 --> 00:43:47.800]  我們就有一個共同的需要
[00:43:47.800 --> 00:43:49.800]  就是需要福音
[00:43:49.800 --> 00:43:51.800]  怎樣需要福音呢?
[00:43:51.800 --> 00:43:53.800]  我們需要成為神的選民
[00:43:53.800 --> 00:43:55.800]  成為神的子民
[00:43:55.800 --> 00:43:57.800]  怎樣來成為神的子民呢?
[00:43:57.800 --> 00:43:59.800]  他就說我們現在因為這樣的緣故
[00:43:59.800 --> 00:44:02.800]  我們就要恩信清義
[00:44:02.800 --> 00:44:04.800]  所以接著下去
[00:44:04.800 --> 00:44:05.800]  你會看到
[00:44:05.800 --> 00:44:10.800]  寶羅就說我們不再憑著守律法清義
[00:44:10.800 --> 00:44:12.800]  我們是要恩信清義
[00:44:12.800 --> 00:44:19.800]  這裡就不可以太詳細和各位去看其他的聖經
[00:44:19.800 --> 00:44:21.800]  但希望你留心
[00:44:21.800 --> 00:44:24.800]  當我們講到清義這個字
[00:44:24.800 --> 00:44:27.800]  其實是可以帶很多不同意思的
[00:44:27.800 --> 00:44:32.800]  而清義這個意思的其中一個
[00:44:32.800 --> 00:44:36.800]  就是包括我們成為神的子民
[00:44:36.800 --> 00:44:38.800]  成為神的選民
[00:44:38.800 --> 00:44:40.800]  就是神稱我們為義
[00:44:40.800 --> 00:44:42.800]  當神稱我為義
[00:44:42.800 --> 00:44:44.800]  他不是說我沒有犯罪
[00:44:44.800 --> 00:44:48.800]  而是說他接納我成為他的子民
[00:44:48.800 --> 00:44:50.800]  這樣就是清義的意思
[00:44:50.800 --> 00:44:53.800]  所以我們用這個觀念來放下去
[00:44:53.800 --> 00:44:56.800]  為什麼要恩信清義
[00:44:56.800 --> 00:44:58.800]  什麼叫做恩律法清義呢?
[00:44:58.800 --> 00:45:00.800]  這樣就明白了
[00:45:00.800 --> 00:45:02.800]  對猶太人來說
[00:45:02.800 --> 00:45:05.800]  我怎樣能夠成為神的子民呢?
[00:45:05.800 --> 00:45:08.800]  猶太人之所以為猶太人
[00:45:08.800 --> 00:45:10.800]  神的選民之所以為神的選民
[00:45:10.800 --> 00:45:12.800]  有什麼特色呢?
[00:45:12.800 --> 00:45:15.800]  他的特色就是我守律法
[00:45:15.800 --> 00:45:18.800]  因為你看到猶太人他們有摩西的律法
[00:45:18.800 --> 00:45:20.800]  只要他守這些摩西的律法
[00:45:20.800 --> 00:45:23.800]  他就能夠成為一個猶太人
[00:45:23.800 --> 00:45:26.800]  他猶太人的身份就在於他守律法
[00:45:26.800 --> 00:45:29.800]  所以在猶太人過往的觀念
[00:45:29.800 --> 00:45:32.800]  我之所以成為神的選民
[00:45:32.800 --> 00:45:34.800]  我之所以成為猶太人
[00:45:34.800 --> 00:45:36.800]  原因是怎樣呢?
[00:45:36.800 --> 00:45:40.800]  就是我來遵守摩西給我的律法
[00:45:40.800 --> 00:45:43.800]  但是保羅在《羅馬書》就說
[00:45:43.800 --> 00:45:48.800]  其實今天我們已經不再藉著守律法
[00:45:48.800 --> 00:45:50.800]  來成為神的選民
[00:45:50.800 --> 00:45:53.800]  我們要藉著相信耶穌基督
[00:45:53.800 --> 00:45:57.800]  這個問題我們這樣說
[00:45:57.800 --> 00:45:59.800]  大家都會接受
[00:45:59.800 --> 00:46:01.800]  但是你有沒有想過
[00:46:01.800 --> 00:46:03.800]  有什麼理由會接受呢?
[00:46:03.800 --> 00:46:04.800]  對猶太人來說
[00:46:04.800 --> 00:46:06.800]  我們一直都是守摩西的律法
[00:46:06.800 --> 00:46:09.800]  成為猶太人成為神的選民
[00:46:09.800 --> 00:46:12.800]  為什麼你告訴我今天要成為神的選民
[00:46:12.800 --> 00:46:13.800]  不再守律法
[00:46:13.800 --> 00:46:16.800]  而是要信耶穌呢?
[00:46:16.800 --> 00:46:19.800]  對他們來說是一個需要解釋的東西
[00:46:19.800 --> 00:46:22.800]  而保羅在這裡就解釋了
[00:46:22.800 --> 00:46:27.800]  如果你看《羅馬書》第三章說到
[00:46:27.800 --> 00:46:30.800]  第一
[00:46:30.800 --> 00:46:37.800]  《羅馬書》第三章
[00:46:48.800 --> 00:46:53.800]  第25至26節
[00:46:53.800 --> 00:47:07.800]  為什麼呢?
[00:47:07.800 --> 00:47:11.800]  因為耶穌現在已經成為贖罪制
[00:47:11.800 --> 00:47:14.800]  如果你按照這樣來解釋
[00:47:14.800 --> 00:47:17.800]  就是因為耶穌基督成為贖罪制
[00:47:17.800 --> 00:47:20.800]  在十字架上洗淨了我們的罪
[00:47:20.800 --> 00:47:22.800]  所以我們現在要靠耶穌基督
[00:47:22.800 --> 00:47:24.800]  但是
[00:47:24.800 --> 00:47:26.800]  你看到我在講義上
[00:47:26.800 --> 00:47:28.800]  贖罪制後面
[00:47:28.800 --> 00:47:30.800]  我還有一個名詞
[00:47:30.800 --> 00:47:32.800]  叫做「私恩座」
[00:47:32.800 --> 00:47:35.800]  原因是在聖經裡
[00:47:35.800 --> 00:47:38.800]  那個「志」其實不是解作贖罪制
[00:47:38.800 --> 00:47:40.800]  所以如果你看舊時和學本
[00:47:40.800 --> 00:47:44.800]  它根本不是用贖罪制
[00:47:44.800 --> 00:47:49.800]  其實是用一個沒有的名字
[00:47:49.800 --> 00:47:55.800]  那個「志」其實更加常大的意思
[00:47:55.800 --> 00:47:58.800]  是「私恩座」的意思
[00:47:58.800 --> 00:48:00.800]  如果是這樣來看
[00:48:00.800 --> 00:48:03.800]  現在的聖經通常在註腳下
[00:48:03.800 --> 00:48:06.800]  都會解作「私恩座」
[00:48:06.800 --> 00:48:09.800]  如果是這個意思
[00:48:09.800 --> 00:48:10.800]  是什麼呢?
[00:48:10.800 --> 00:48:12.800]  就是今天我們不再憑著律法
[00:48:12.800 --> 00:48:14.800]  我們要憑著相信耶穌基督
[00:48:14.800 --> 00:48:15.800]  為什麼呢?
[00:48:15.800 --> 00:48:17.800]  因為神現在設立了耶穌
[00:48:17.800 --> 00:48:19.800]  做「私恩座」
[00:48:19.800 --> 00:48:21.800]  「私恩座」是什麼呢?
[00:48:21.800 --> 00:48:23.800]  你會看到我在講義上寫
[00:48:23.800 --> 00:48:25.800]  在舊約聖經出埃及記有說
[00:48:25.800 --> 00:48:28.800]  就是人和神見面的地方
[00:48:28.800 --> 00:48:30.800]  就是「私恩座」
[00:48:30.800 --> 00:48:32.800]  就是說
[00:48:32.800 --> 00:48:33.800]  在今天
[00:48:33.800 --> 00:48:36.800]  神已經用耶穌成為一個
[00:48:36.800 --> 00:48:39.800]  神和人的交接點
[00:48:39.800 --> 00:48:43.800]  所以如果我們要成為神的子民
[00:48:43.800 --> 00:48:47.800]  我們要藉著這個新的交接點
[00:48:47.800 --> 00:48:49.800]  還有你看聖經
[00:48:49.800 --> 00:48:50.800]  我讀出來
[00:48:50.800 --> 00:48:51.800]  「展示人前」
[00:48:51.800 --> 00:48:53.800]  即是說公開擺出來
[00:48:53.800 --> 00:48:55.800]  這個你會看到
[00:48:55.800 --> 00:48:58.800]  是相對於舊約時期的「私恩座」
[00:48:58.800 --> 00:49:01.800]  因為舊約時期的「私恩座」是藏起來的
[00:49:01.800 --> 00:49:02.800]  看不到的
[00:49:02.800 --> 00:49:04.800]  但現在是擺了出來
[00:49:04.800 --> 00:49:05.800]  而我想大家都知道
[00:49:05.800 --> 00:49:08.800]  舊約時期的「私恩座」已經沒有了
[00:49:08.800 --> 00:49:10.800]  所以這是一個新的「私恩座」
[00:49:10.800 --> 00:49:12.800]  所以按照著
[00:49:12.800 --> 00:49:14.800]  在今天很多人解釋羅馬宣言
[00:49:14.800 --> 00:49:16.800]  我也是這樣解釋
[00:49:16.800 --> 00:49:21.800]  這個其實不是說耶穌基督成為贖罪祭
[00:49:21.800 --> 00:49:25.800]  而是說耶穌基督成為了一個「私恩座」
[00:49:25.800 --> 00:49:27.800]  一個新的「私恩座」
[00:49:27.800 --> 00:49:29.800]  而人和神的關係
[00:49:29.800 --> 00:49:32.800]  就建立在這個新的「私恩座」裡面
[00:49:32.800 --> 00:49:34.800]  好像在舊約裏面
[00:49:34.800 --> 00:49:37.800]  「私恩座」是神和人接觸的地方
[00:49:37.800 --> 00:49:40.800]  這個呢
[00:49:40.800 --> 00:49:42.800]  保羅說了第一個理據
[00:49:42.800 --> 00:49:44.800]  為什麼我們現在不是藉著律法呢?
[00:49:44.800 --> 00:49:46.800]  而是藉著耶穌基督呢?
[00:49:46.800 --> 00:49:48.800]  就是因為神設立了耶穌基督
[00:49:48.800 --> 00:49:51.800]  做一個新的「私恩座」
[00:49:51.800 --> 00:49:55.800]  但是也解釋不了為什麼我們不藉著律法
[00:49:55.800 --> 00:49:57.800]  所以你會看到
[00:49:57.800 --> 00:50:00.800]  第29節到第30節
[00:50:00.800 --> 00:50:05.800]  就是保羅嘗試用邏輯
[00:50:05.800 --> 00:50:07.800]  去證明為什麼
[00:50:07.800 --> 00:50:10.800]  我們今天不可以再靠著律法
[00:50:10.800 --> 00:50:13.800]  我在講義上
[00:50:13.800 --> 00:50:17.800]  寫了一些推論
[00:50:17.800 --> 00:50:19.800]  裏面有些是我加進去的
[00:50:19.800 --> 00:50:21.800]  有些是聖經記載的
[00:50:21.800 --> 00:50:23.800]  我稍後會告訴你那些是我加進去的
[00:50:23.800 --> 00:50:26.800]  那些你會看到都是合乎合理的
[00:50:26.800 --> 00:50:28.800]  你看一開始說
[00:50:28.800 --> 00:50:33.800]  神是猶太人和外族人的神
[00:50:33.800 --> 00:50:36.800]  聖經說得很清楚
[00:50:36.800 --> 00:50:37.800]  而另一方面
[00:50:37.800 --> 00:50:39.800]  這是他們第一個信念
[00:50:39.800 --> 00:50:41.800]  神是所有人的神
[00:50:41.800 --> 00:50:43.800]  包括猶太人和外族人
[00:50:43.800 --> 00:50:45.800]  第二點
[00:50:45.800 --> 00:50:47.800]  神只有一位
[00:50:47.800 --> 00:50:49.800]  不會有第二個神
[00:50:49.800 --> 00:50:52.800]  羅馬書保羅說得很清楚
[00:50:52.800 --> 00:50:55.800]  他藉著這兩個前提
[00:50:55.800 --> 00:50:59.800]  推論出為什麼我們不藉著律法
[00:50:59.800 --> 00:51:02.800]  然後你看第30節
[00:51:02.800 --> 00:51:04.800]  因為神是一位
[00:51:04.800 --> 00:51:08.800]  下面那句是我按他的意思寫出來
[00:51:08.800 --> 00:51:14.800]  所以他用一個方法去稱人為義
[00:51:14.800 --> 00:51:16.800]  因為神是一位
[00:51:16.800 --> 00:51:20.800]  所以稱人為義都是憑著一個原則
[00:51:20.800 --> 00:51:23.800]  這是第30節可以這樣看
[00:51:23.800 --> 00:51:26.800]  你看第30節
[00:51:26.800 --> 00:51:31.800]  他說因此他用信心稱猶太人和外族人為義
[00:51:31.800 --> 00:51:35.800]  因為神是猶太人和外族人的神
[00:51:35.800 --> 00:51:37.800]  而神只有一位
[00:51:37.800 --> 00:51:41.800]  因此神用一個標準來稱人為義
[00:51:41.800 --> 00:51:46.800]  用一個標準來稱人為他的子民
[00:51:46.800 --> 00:51:48.800]  他用什麼標準呢?
[00:51:48.800 --> 00:51:50.800]  就是用信心
[00:51:50.800 --> 00:51:53.800]  下面那些是我加進去的
[00:51:53.800 --> 00:51:56.800]  不過看下去理論上是推出來的
[00:51:56.800 --> 00:51:58.800]  如果憑著律法的話
[00:51:58.800 --> 00:52:03.800]  如果憑著律法來成為神的子民
[00:52:03.800 --> 00:52:05.800]  來稱義
[00:52:05.800 --> 00:52:09.800]  如果神是以律法作為稱義的標準
[00:52:09.800 --> 00:52:10.800]  那又如何呢?
[00:52:10.800 --> 00:52:13.800]  猶太人就能稱為義
[00:52:13.800 --> 00:52:17.800]  因為猶太人有魔室律法
[00:52:17.800 --> 00:52:19.800]  猶太人就是神的選民
[00:52:19.800 --> 00:52:22.800]  而外族人
[00:52:22.800 --> 00:52:24.800]  不是猶太人沒有魔室律法
[00:52:24.800 --> 00:52:26.800]  如果要稱義的話
[00:52:26.800 --> 00:52:27.800]  要成為神的子民又如何呢?
[00:52:27.800 --> 00:52:31.800]  他只可以守律法
[00:52:31.800 --> 00:52:33.800]  這樣也可以守到的
[00:52:33.800 --> 00:52:35.800]  猶太人守到,外族人也可以守到
[00:52:35.800 --> 00:52:38.800]  外族人就要守律法才稱義
[00:52:38.800 --> 00:52:41.800]  即是大家都要守律法
[00:52:41.800 --> 00:52:43.800]  但你要留心
[00:52:43.800 --> 00:52:45.800]  凡是外族人
[00:52:45.800 --> 00:52:47.800]  如果像猶太人那樣守律法
[00:52:47.800 --> 00:52:51.800]  他原則上已經成為猶太人
[00:52:51.800 --> 00:52:54.800]  如果是這樣的話
[00:52:54.800 --> 00:52:57.800]  神只是猶太人的神
[00:52:57.800 --> 00:52:59.800]  而不是外族人的神
[00:52:59.800 --> 00:53:03.800]  因為外族人要守律法
[00:53:03.800 --> 00:53:05.800]  守律法就令他成為猶太人
[00:53:05.800 --> 00:53:07.800]  所以來來去去
[00:53:07.800 --> 00:53:11.800]  神都只是猶太人的神
[00:53:11.800 --> 00:53:13.800]  他做不到外族人的神
[00:53:13.800 --> 00:53:17.800]  因為外族人只可以憑著律法
[00:53:17.800 --> 00:53:19.800]  當你憑著律法
[00:53:19.800 --> 00:53:21.800]  你已經放棄了你外族人的身份
[00:53:21.800 --> 00:53:22.800]  成為了猶太人
[00:53:22.800 --> 00:53:25.800]  這樣你就會看到
[00:53:25.800 --> 00:53:29.800]  神已經再不是猶太人和外族人的神
[00:53:29.800 --> 00:53:33.800]  保羅所說的兩點前提
[00:53:33.800 --> 00:53:34.800]  只可以保持一點
[00:53:34.800 --> 00:53:36.800]  就是神只有一個神
[00:53:36.800 --> 00:53:39.800]  但這個神已經再不是世界上所有人的神
[00:53:39.800 --> 00:53:41.800]  祂只是猶太人的神
[00:53:41.800 --> 00:53:42.800]  祂不是外族人的神
[00:53:42.800 --> 00:53:44.800]  所以如果我們說
[00:53:44.800 --> 00:53:46.800]  神如果要是猶太人的神
[00:53:46.800 --> 00:53:48.800]  要是外族人的神
[00:53:48.800 --> 00:53:50.800]  而神又只是一位的話
[00:53:50.800 --> 00:53:52.800]  這樣的話
[00:53:52.800 --> 00:53:54.800]  祂就不可以用律法
[00:53:54.800 --> 00:53:57.800]  來使人成為祂的子民
[00:53:57.800 --> 00:53:59.800]  這裡又是說到
[00:53:59.800 --> 00:54:02.800]  其實《讀聖經》相隔了千年
[00:54:02.800 --> 00:54:04.800]  有些奇怪的
[00:54:04.800 --> 00:54:06.800]  這裡我告訴你
[00:54:06.800 --> 00:54:08.800]  對保羅來說很奇怪
[00:54:08.800 --> 00:54:10.800]  在他來說這個世界只有兩樣東西
[00:54:10.800 --> 00:54:12.800]  律法和信心
[00:54:12.800 --> 00:54:14.800]  當他證明不靠律法
[00:54:14.800 --> 00:54:16.800]  他就以為自己證明到憑信心
[00:54:16.800 --> 00:54:18.800]  如果你細心看
[00:54:18.800 --> 00:54:20.800]  其實他沒有說到為什麼要用信心
[00:54:20.800 --> 00:54:22.800]  為什麼一定要用信心
[00:54:22.800 --> 00:54:24.800]  不可以用別的東西
[00:54:24.800 --> 00:54:28.800]  但是你接受了這些比較特別之下
[00:54:28.800 --> 00:54:30.800]  你都可以看到
[00:54:30.800 --> 00:54:32.800]  其實保羅
[00:54:32.800 --> 00:54:34.800]  我覺得是挺成功的
[00:54:34.800 --> 00:54:36.800]  證明到為什麼
[00:54:36.800 --> 00:54:38.800]  我們今天不可以憑著律法
[00:54:38.800 --> 00:54:40.800]  成為神的子民
[00:54:40.800 --> 00:54:42.800]  他是有幾個大前提
[00:54:42.800 --> 00:54:44.800]  然後一些推論
[00:54:44.800 --> 00:54:46.800]  其實我是
[00:54:46.800 --> 00:54:48.800]  好像我剛才所說
[00:54:48.800 --> 00:54:50.800]  我帶出來的結論
[00:54:50.800 --> 00:54:52.800]  其實你都是
[00:54:52.800 --> 00:54:54.800]  你自己心裡的結論
[00:54:54.800 --> 00:54:56.800]  你都是你的信念
[00:54:56.800 --> 00:54:58.800]  所以說不說分別不大
[00:54:58.800 --> 00:55:00.800]  但是你回去有機會再看看這段經文
[00:55:00.800 --> 00:55:02.800]  你留心保羅的論據
[00:55:02.800 --> 00:55:04.800]  在這裡你看到
[00:55:04.800 --> 00:55:06.800]  他有這樣的論據
[00:55:06.800 --> 00:55:08.800]  而他的論據是清晰的
[00:55:08.800 --> 00:55:10.800]  即是表示在聖經其他地方
[00:55:10.800 --> 00:55:14.800]  當保羅說到一些事物
[00:55:14.800 --> 00:55:16.800]  當他要推論的時候
[00:55:16.800 --> 00:55:18.800]  你過往或者不留心
[00:55:18.800 --> 00:55:20.800]  中間是有邏輯的
[00:55:20.800 --> 00:55:22.800]  但是當你看真一點
[00:55:22.800 --> 00:55:24.800]  或者裡面是有很清楚的邏輯
[00:55:24.800 --> 00:55:26.800]  這樣的話就會對我們
[00:55:26.800 --> 00:55:28.800]  接著讀聖經有很大的幫助
[00:55:28.800 --> 00:55:32.800]  因為我們接下來
[00:55:32.800 --> 00:55:34.800]  是要看9至11章
[00:55:34.800 --> 00:55:38.800]  9至11章裡面牽涉到的問題可大可小
[00:55:38.800 --> 00:55:40.800]  所以我在早一點
[00:55:40.800 --> 00:55:42.800]  在這個時間
[00:55:42.800 --> 00:55:44.800]  就停下來
[00:55:44.800 --> 00:55:48.800]  然後可以一會多一點時間
[00:55:48.800 --> 00:55:50.800]  如果你們有問題的話
[00:55:50.800 --> 00:55:52.800]  在休息的時間你可以來問我
[00:55:52.800 --> 00:55:54.800]  或者你在網上提出
[00:55:54.800 --> 00:55:58.800]  都可以一起來看
[00:55:58.800 --> 00:56:10.800]  麻煩黃博士
[00:56:10.800 --> 00:56:14.800]  接下來我們有大概10分鐘休息
[00:56:14.800 --> 00:56:16.800]  不過休息之前也趁這個時間
[00:56:16.800 --> 00:56:20.800]  和大家介紹一下書籍
[00:56:20.800 --> 00:56:22.800]  今天我們帶了一些書過來
[00:56:22.800 --> 00:56:24.800]  數量不是很多
[00:56:24.800 --> 00:56:26.800]  大家可以在外面去看
[00:56:26.800 --> 00:56:30.800]  特別是我們帶了一些
[00:56:30.800 --> 00:56:32.800]  有關羅馬書的書籍
[00:56:32.800 --> 00:56:34.800]  大家可能都很熟悉的
[00:56:34.800 --> 00:56:38.800]  國際《釋經》應用系列的羅馬書
[00:56:38.800 --> 00:56:42.800]  另外一本就是《論進羅馬》
[00:56:42.800 --> 00:56:44.800]  這個就是講關於
[00:56:44.800 --> 00:56:50.800]  為什麼去剖析保羅寫羅馬書的目的
[00:56:50.800 --> 00:56:54.800]  是勞農剛博士的一個論文著作
[00:56:54.800 --> 00:56:56.800]  我們也帶了來
[00:56:56.800 --> 00:56:58.800]  第三本是《新漢語》的口蠱版
[00:56:58.800 --> 00:57:00.800]  關於保羅書信
[00:57:00.800 --> 00:57:04.800]  這三本我們也會以大家去售賣
[00:57:04.800 --> 00:57:06.800]  如果大家
[00:57:06.800 --> 00:57:10.800]  網上的朋友或現場的頂尖的朋友
[00:57:10.800 --> 00:57:12.800]  如果你們不想
[00:57:12.800 --> 00:57:16.800]  網上的朋友一定要經過網上去買
[00:57:16.800 --> 00:57:18.800]  現場的頂尖的朋友也可以透過網上去買
[00:57:18.800 --> 00:57:22.800]  我們特別做了一個網上的專頁
[00:57:22.800 --> 00:57:24.800]  不是我們平常的網上書店
[00:57:24.800 --> 00:57:28.800]  平常的網上書店是沒有這個優惠的
[00:57:28.800 --> 00:57:30.800]  現在我們看到我們
[00:57:30.800 --> 00:57:32.800]  在言歌幕上
[00:57:32.800 --> 00:57:34.800]  我們做了一個特別的QR Code
[00:57:34.800 --> 00:57:36.800]  你掃描了QR Code
[00:57:36.800 --> 00:57:40.800]  你就可以進到網上的優惠專頁
[00:57:40.800 --> 00:57:44.800]  就會享受到我們給你們的特別
[00:57:44.800 --> 00:57:48.800]  你們有參加這個講座的優惠
[00:57:48.800 --> 00:57:50.800]  今天想特別提出
[00:57:50.800 --> 00:57:54.800]  我們剛剛出版了一些新書
[00:57:54.800 --> 00:57:56.800]  第一本就是
[00:57:56.800 --> 00:58:00.800]  這本《舊日希伯來文》獨本
[00:58:00.800 --> 00:58:02.800]  這本是什麼書呢?
[00:58:02.800 --> 00:58:10.800]  這本書是舊日的原文的獨本
[00:58:10.800 --> 00:58:14.800]  即是聖經幫我們原著的工具書
[00:58:14.800 --> 00:58:18.800]  如果原文是希伯來文
[00:58:18.800 --> 00:58:20.800]  它就會用希伯來文
[00:58:20.800 --> 00:58:24.800]  和一些漢語詞彙去解釋希伯來文
[00:58:24.800 --> 00:58:28.800]  如果那段經文是亞南文的話
[00:58:28.800 --> 00:58:30.800]  它就會用亞南文
[00:58:30.800 --> 00:58:32.800]  它就會有漢語的詞彙表
[00:58:32.800 --> 00:58:34.800]  還有語法分析
[00:58:34.800 --> 00:58:36.800]  都是在註腳那裡
[00:58:36.800 --> 00:58:38.800]  幫助大家
[00:58:38.800 --> 00:58:40.800]  你學過希伯來文
[00:58:40.800 --> 00:58:42.800]  想用希伯來文去讀聖經的話
[00:58:42.800 --> 00:58:46.800]  這本書可以幫助你們去讀舊約
[00:58:46.800 --> 00:58:50.800]  大家可以去看看樣本
[00:58:50.800 --> 00:58:54.800]  每頁上面就是經文
[00:58:54.800 --> 00:58:56.800]  下面就是註腳
[00:58:56.800 --> 00:59:00.800]  第二本
[00:59:00.800 --> 00:59:04.800]  我還沒讀過希伯來文
[00:59:04.800 --> 00:59:06.800]  我曾經讀過
[00:59:06.800 --> 00:59:08.800]  但現在還不太熟悉希伯來文
[00:59:08.800 --> 00:59:10.800]  怎麼辦呢?
[00:59:10.800 --> 00:59:14.800]  這個星期我們就新鮮滾熱辣
[00:59:14.800 --> 00:59:18.800]  出了這本《聖經希伯來文教程》
[00:59:18.800 --> 00:59:24.800]  潘龍正博士是新加坡神學院的教授
[00:59:24.800 --> 00:59:28.800]  教了很多年原文和聖經
[00:59:28.800 --> 00:59:30.800]  他就將他的心得教
[00:59:30.800 --> 00:59:32.800]  出了這個教程
