
[00:00:00.000 --> 00:00:02.820]  今天跟大家分享的一個題目是
[00:38:25.560 --> 00:38:28.900]  永永遠遠的保障
[00:38:28.900 --> 00:38:30.940]  叫我們知道
[00:38:31.200 --> 00:38:34.020]  我們能夠有這個保障的時候
[00:38:34.020 --> 00:38:36.840]  我們就能夠在今生的裏面
[00:38:36.840 --> 00:38:38.620]  我們能夠活出
[00:38:38.620 --> 00:38:40.680]  更有意義的人生
[00:38:40.680 --> 00:38:44.760]  因為祂是保抱我們一生的神
[00:38:44.760 --> 00:38:45.800]  祂是那位
[00:38:45.800 --> 00:38:48.600]  言出必行的神
[00:38:48.600 --> 00:38:51.420]  由我們一齊來禱告
[00:38:51.420 --> 00:38:54.500]  親愛的主我們感謝讚美你
[00:38:54.500 --> 00:38:57.320]  因為你是我們的保障
[00:38:57.320 --> 00:38:59.100]  是永恆的保障
[00:38:59.360 --> 00:39:02.440]  求你親自來私恩幫助
[00:39:02.440 --> 00:39:04.220]  我們願意將我們的生命
[00:39:04.220 --> 00:39:06.780]  傳言毫無保留交託給你
[00:39:06.780 --> 00:39:11.900]  願你自己永恆的計劃旨意在我們身上展開
[00:39:11.900 --> 00:39:15.480]  以致我們歷史的故事成為神的故事
[00:39:15.480 --> 00:39:17.280]  奉耶穌基督的名祈禱
