
[00:00:00.000 --> 00:00:03.760]  可能今天大家覺得這個題目比較有趣
[00:38:23.440 --> 00:38:26.400]  但是我們有沒有一個牧者心呢
[00:38:26.400 --> 00:38:29.840]  我們都求主幫助
[00:38:29.840 --> 00:38:33.400]  保羅在《爾弗所書》五章十五到二十節
[00:38:33.400 --> 00:38:36.920]  開始轉入一段積極和具體的渲染
[00:38:36.920 --> 00:38:41.760]  說明信徒在邪惡充斥的世代中是怎樣生活
[00:38:41.760 --> 00:38:44.800]  信徒不能夠對現實的處境調以輕心
[00:38:44.800 --> 00:38:48.760]  也不能消極地期待環境自然改善
[00:38:48.760 --> 00:38:50.000]  相反
[00:38:50.000 --> 00:38:53.320]  我們必須警醒謹慎地
[00:38:53.320 --> 00:38:55.680]  省察自己的行事爲人
[00:38:55.680 --> 00:38:58.960]  敏銳洞察周遭世界的實況
[00:38:58.960 --> 00:39:01.760]  並且竭力明白主的旨意
[00:39:01.760 --> 00:39:04.680]  對於當時文化中普遍存在的問題
[00:39:04.680 --> 00:39:06.480]  好像醉酒放蕩
[00:39:06.480 --> 00:39:08.680]  信徒不可以隨波逐流
[00:39:08.680 --> 00:39:13.360]  反而應當活在聖靈的引導和掌管之下
[00:39:13.360 --> 00:39:16.360]  在基督裏面不斷邁向成熟
[00:39:16.360 --> 00:39:19.680]  因此信徒羣體會在聚會中
[00:39:19.680 --> 00:39:21.840]  以詩歌彼此造就
[00:39:21.840 --> 00:39:25.400]  也常常向父上帝獻上感謝
[00:39:25.400 --> 00:39:28.680]  因爲上帝藉着他們與主耶穌基督的聯合
[00:39:28.680 --> 00:39:32.960]  已經豐豐富富地賜下恩典和福分
[00:39:32.960 --> 00:39:35.520]  所以在複雜多變的世代裏
[00:39:35.520 --> 00:39:36.840]  上帝呼召我們
[00:39:36.840 --> 00:39:39.600]  不僅僅是個人去作智慧人
[00:39:39.600 --> 00:39:44.840]  也呼召教會成爲一個會羣衆辨識
[00:39:44.840 --> 00:39:46.400]  會禱告等候
[00:39:46.400 --> 00:39:48.040]  會敬拜感恩
[00:39:48.040 --> 00:39:50.280]  會信服聖靈的羣體
[00:39:50.280 --> 00:39:53.080]  教會前面的路不是靠人的規劃
[00:39:53.080 --> 00:39:55.360]  不是靠模仿成功的模式
[00:39:55.360 --> 00:39:58.360]  而是靠上帝的話語與聖靈的帶領
[00:39:58.360 --> 00:40:01.040]  一同明白主的旨意
[00:40:01.040 --> 00:40:10.280]  讓我們一起禱告
[00:40:10.280 --> 00:40:13.920]  前外主我們感謝讚美禰
[00:40:13.920 --> 00:40:16.080]  三不要七要
[00:40:16.080 --> 00:40:19.240]  就是這段經文給到我們的信息
[00:40:19.240 --> 00:40:21.160]  很豐富很多
[00:40:21.160 --> 00:40:25.320]  可能今天大家未必全部可以領受
[00:40:25.320 --> 00:40:29.480]  但是可能神就給你一個點
[00:40:29.480 --> 00:40:31.520]  就給你一個提醒
[00:40:31.520 --> 00:40:36.240]  聖靈就藉着裏面的內容來幫助你
[00:40:36.240 --> 00:40:37.840]  所以我們願意弟兄姐妹
[00:40:37.840 --> 00:40:40.640]  在你的位置上你自己去禱告
[00:40:40.640 --> 00:40:43.160]  究竟哪一點今天是激動你的
[00:40:43.160 --> 00:40:44.440]  提醒你的
[00:40:44.440 --> 00:40:46.640]  你求神幫助你
[00:40:46.640 --> 00:40:49.320]  去克服我們生命裏面的軟弱
[00:40:49.320 --> 00:40:59.640]  靠主去得勝
[00:40:59.640 --> 00:41:01.760]  前外主我們感謝禰
[00:41:01.760 --> 00:41:03.640]  願意今天的信息
[00:41:03.640 --> 00:41:05.440]  能夠提醒我們
[00:41:05.440 --> 00:41:06.760]  如何去活出一個
[00:41:06.760 --> 00:41:08.360]  遵行神旨意
[00:41:08.360 --> 00:41:10.960]  遵行神心意的生活
[00:41:10.960 --> 00:41:14.080]  也都求主的聖靈繼續的催促督導
[00:41:14.080 --> 00:41:16.720]  我們能夠以回應禰的道
[00:41:16.720 --> 00:41:18.360]  在生活中實踐
[00:41:18.360 --> 00:41:20.480]  爲我們的中心
[00:41:20.480 --> 00:41:21.920]  願天父幫助我們
[00:41:21.920 --> 00:41:23.440]  去帶領我們
[00:41:23.440 --> 00:41:24.560]  感謝禰
[00:41:24.560 --> 00:41:26.120]  預納隨聽我們的禱告
[00:41:26.120 --> 00:41:28.760]  奉基督寶貴名字祈求
