
[00:00:00.000 --> 00:00:05.000]  今天我們分享的題目叫做「不要忘記你的神」
[00:36:23.000 --> 00:36:25.000]  但是為什麼很多時候只有三分鐘熱度
[00:36:25.000 --> 00:36:28.000]  因為我們忘記了
[00:36:28.000 --> 00:36:30.000]  我們要謹記神的作為
[00:36:30.000 --> 00:36:33.000]  不單止是因為為了過去去感恩
[00:36:33.000 --> 00:36:35.000]  我們要謹記神的作為
[00:36:35.000 --> 00:36:37.000]  我們才能夠帶著信心
[00:36:37.000 --> 00:36:40.000]  去面對未來的困難和挑戰
[00:36:40.000 --> 00:36:45.000]  所以今天《史詩記》第一個課題
[00:36:45.000 --> 00:36:48.000]  是讓我們不要忘記我們的神
[00:36:48.000 --> 00:36:51.000]  我們要懂得聆聽《史詩記》的警告
[00:36:51.000 --> 00:36:55.000]  我們要活出神呼召我們的召命
[00:36:55.000 --> 00:36:58.000]  我們要竭力做耶穌的門徒
