
[00:00:00.000 --> 00:00:04.800]  今日分享的題目是「混亂中跟隨神」
[00:34:51.200 --> 00:34:52.080]  於是他說
[00:34:52.080 --> 00:34:54.080]  人家叫我試我就試一下
[00:34:54.080 --> 00:34:57.120]  他就帶著一個戰經的心回教會
[00:34:57.120 --> 00:35:00.000]  但是他說當他一聽到師哥那一刻
[00:35:00.000 --> 00:35:02.160]  他有很大的平安
[00:35:02.160 --> 00:35:04.800]  在教會裡面有領袖跟他一起教他
[00:35:04.800 --> 00:35:07.120]  怎樣去管理好他的經濟
[00:35:07.120 --> 00:35:08.720]  他們慢慢從這個
[00:35:08.720 --> 00:35:11.440]  很嚴重的經濟狀況那裡走出來
[00:35:11.440 --> 00:35:13.120]  接著他的子女
[00:35:13.120 --> 00:35:16.000]  在教會找到自己的朋友
[00:35:16.000 --> 00:35:17.840]  有導師疼愛他
[00:35:17.840 --> 00:35:20.800]  於是他們的家庭關係慢慢變好
[00:35:20.800 --> 00:35:22.720]  現在一家都信了耶穌
[00:35:22.720 --> 00:35:24.400]  給掌聲耶穌好不好
[00:35:24.400 --> 00:35:26.960]  是啊
[00:35:26.960 --> 00:35:30.400]  當我們偏卑回到神面前的時候
[00:35:30.400 --> 00:35:33.200]  我們的生命就會找到出路
[00:35:33.200 --> 00:35:35.360]  總結的時候我們請敬大隊
[00:35:35.360 --> 00:35:40.160]  過去幾年我們經歷了很多的混亂
[00:35:40.160 --> 00:35:41.600]  社會運動
[00:35:41.600 --> 00:35:44.160]  對社會帶來了很多的改變
[00:35:44.160 --> 00:35:46.880]  我們一起經歷了疫情
[00:35:46.880 --> 00:35:49.120]  以及疫情之後的改變
[00:35:49.120 --> 00:35:52.960]  有很多的地方正在經歷經濟的衰退
[00:35:52.960 --> 00:35:55.680]  國與國之間有很多的張力
[00:35:55.680 --> 00:35:57.760]  大家一定都看到最近某個地方
[00:35:57.760 --> 00:35:59.680]  出現很多的爆炸
[00:35:59.680 --> 00:36:03.360]  我們聽的時候心都很痛
[00:36:03.360 --> 00:36:06.400]  在一個這麼混亂的情況裡面
[00:36:06.400 --> 00:36:09.360]  有這麼多不同的聲音和價值觀
[00:36:09.360 --> 00:36:11.920]  我們又怎樣可以跟隨神呢
[00:36:11.920 --> 00:36:14.480]  分享一個我之前分享過的比喻
[00:36:14.480 --> 00:36:17.280]  我在英國的黃志成牧師這樣說
[00:36:17.280 --> 00:36:20.720]  他說今天我們的生命要有耶穌在裡面
[00:36:20.720 --> 00:36:22.480]  他說如果我們沒有耶穌
[00:36:22.480 --> 00:36:26.800]  我們就好像一條在魚缸裡面死了的金魚
[00:36:26.800 --> 00:36:29.520]  那麼我在魚缸裡面死了的金魚是怎樣的
[00:36:29.520 --> 00:36:30.560]  他說你思想一下
[00:36:30.560 --> 00:36:32.080]  那個魚缸有很多水泵
[00:36:32.080 --> 00:36:35.840]  第一條死了的金魚就在裡面發發發發
[00:36:35.840 --> 00:36:38.880]  因為那些水泵會將它吹來吹去
[00:36:38.880 --> 00:36:41.440]  在外面看它很有生命
[00:36:41.440 --> 00:36:43.760]  其實內裡已經死了
[00:36:43.760 --> 00:36:48.000]  他說反過來你要做一條有生命的金魚
[00:36:48.000 --> 00:36:50.240]  我說為什麼要做一條有生命的金魚呢
[00:36:50.240 --> 00:36:52.720]  他說你看有生命的金魚在魚缸裡面
[00:36:52.720 --> 00:36:56.880]  不會被那些泵泵吹到發發發的
[00:36:56.880 --> 00:36:58.240]  因為它有生命
[00:36:58.240 --> 00:37:01.120]  它會知道它自己在游的方向
[00:37:01.120 --> 00:37:05.520]  今天原來當我們的生命有神在我們裡面的時候
[00:37:05.520 --> 00:37:08.080]  我們就找到真正的方向
[00:37:08.080 --> 00:37:11.120]  讓今天的三個功課都成為我們的提醒
[00:37:11.120 --> 00:37:14.160]  我們在錯誤裡面去修正
[00:37:14.160 --> 00:37:17.040]  另外我們要搞清楚誰是真神
[00:37:17.040 --> 00:37:19.440]  當我們搞清楚誰是真神的時候
[00:37:19.440 --> 00:37:21.360]  我們在他面前謙卑
[00:37:21.360 --> 00:37:22.960]  必有出路
