
[00:00:00.000 --> 00:00:02.500]  (主席) 請問我們信諾諸多年
[00:32:30.500 --> 00:32:32.500]  我告訴你
[00:32:32.500 --> 00:32:34.500]  這些情況
[00:32:34.500 --> 00:32:36.500]  好像你做人一樣
[00:32:36.500 --> 00:32:38.500]  不是很想吃東西
[00:32:38.500 --> 00:32:40.500]  不是很想生存
[00:32:40.500 --> 00:32:42.500]  你要找醫生
[00:32:42.500 --> 00:32:44.500]  一個人越祈禱
[00:32:44.500 --> 00:32:46.500]  越會
[00:32:46.500 --> 00:32:48.500]  愛耶穌
[00:32:48.500 --> 00:32:50.500]  這個愛
[00:32:50.500 --> 00:32:52.500]  是神所賜的愛
[00:32:52.500 --> 00:32:54.500]  這個愛
[00:32:54.500 --> 00:32:56.500]  不是像馬大想
[00:32:56.500 --> 00:32:58.500]  侍奉的那種愛
[00:32:58.500 --> 00:33:00.500]  馬大侍奉的愛
[00:33:00.500 --> 00:33:02.500]  不是耶穌不喜歡 耶穌也要
[00:33:02.500 --> 00:33:04.500]  不過耶穌說
[00:33:04.500 --> 00:33:06.500]  不是上好的福分
[00:33:06.500 --> 00:33:08.500]  不要急於為上帝做什麼
[00:33:08.500 --> 00:33:10.500]  做什麼
[00:33:10.500 --> 00:33:12.500]  當你祈禱之後
[00:33:12.500 --> 00:33:14.500]  不是要做什麼
[00:33:14.500 --> 00:33:16.500]  而是上帝會直接禱告
[00:33:16.500 --> 00:33:18.500]  給你能力
[00:33:18.500 --> 00:33:20.500]  去做一件一件
[00:33:20.500 --> 00:33:22.500]  祂要你做的事
[00:33:22.500 --> 00:33:24.500]  求主幫助我們弟兄姊妹
[00:33:24.500 --> 00:33:26.500]  在禱告中間好好學習
[00:33:26.500 --> 00:33:28.500]  今天因為會有大會所以我講到這裡
[00:33:28.500 --> 00:33:30.500]  我一同低頭禱告
[00:33:30.500 --> 00:33:32.500]  主啊求你幫助我們
[00:33:32.500 --> 00:33:34.500]  直接禱告
[00:33:34.500 --> 00:33:36.500]  更加認識你
[00:33:36.500 --> 00:33:38.500]  也直接禱告
[00:33:38.500 --> 00:33:40.500]  讓我們信仰的生活得以建立
[00:33:40.500 --> 00:33:42.500]  主啊使我們更愛你
[00:33:42.500 --> 00:33:44.500]  誰聽我們的禱告
[00:33:44.500 --> 00:33:46.500]  讓我們不單單在
[00:33:46.500 --> 00:33:48.500]  個人禱告上
[00:33:48.500 --> 00:33:50.500]  在教會的禱告會上
[00:33:50.500 --> 00:33:52.500]  在分區禱告會裡
[00:33:52.500 --> 00:33:54.500]  讓我們經歷
[00:33:54.500 --> 00:33:56.500]  教導我們多一點安靜得力
[00:33:56.500 --> 00:33:58.500]  讓我們相信
[00:33:58.500 --> 00:34:00.500]  擺在面前有很多事你要我們去做
[00:34:00.500 --> 00:34:02.500]  但我們不配
[00:34:02.500 --> 00:34:04.500]  我們也不敢
[00:34:04.500 --> 00:34:06.500]  唯獨是當我們經過在你面前
[00:34:06.500 --> 00:34:08.500]  等候的時候
[00:34:08.500 --> 00:34:10.500]  祢的力必如應展至上騰
[00:34:10.500 --> 00:34:12.500]  主啊讓我們奔跑
[00:34:12.500 --> 00:34:14.500]  不疲倦
[00:34:14.500 --> 00:34:16.500]  行走不困乏
[00:34:16.500 --> 00:34:18.500]  作成你要我們所作的工作
[00:34:18.500 --> 00:34:20.500]  願一切榮耀歸給你
[00:34:20.500 --> 00:34:22.500]  奉耶穌名字祈求
