
[00:00:00.000 --> 00:00:03.020]  讓我們在聆聽神的話語之先
[00:36:26.580 --> 00:36:28.660]  要將這麼重要的消息
[00:36:28.660 --> 00:36:30.660]  向人傳講
[00:36:30.660 --> 00:36:34.340]  甚至乎要告訴耶穌的父母知道
[00:36:34.940 --> 00:36:35.940]  領子妹
[00:36:35.940 --> 00:36:38.460]  虔誠的操練
[00:36:38.460 --> 00:36:40.460]  是從何時開始呢?
[00:36:40.460 --> 00:36:42.820]  我們從聖經來看
[00:36:42.820 --> 00:36:45.620]  有些人從小可以認識真理
[00:36:45.620 --> 00:36:47.300]  但到長大以後
[00:36:47.300 --> 00:36:48.780]  可以離開了
[00:36:48.780 --> 00:36:50.460]  有些人
[00:36:50.460 --> 00:36:52.460]  在一個很好的環境裡
[00:36:52.460 --> 00:36:54.060]  來得到栽培
[00:36:54.060 --> 00:36:56.340]  但他沒有好好珍惜
[00:36:56.340 --> 00:36:58.060]  不過
[00:36:58.060 --> 00:36:59.540]  很相信一件事
[00:36:59.540 --> 00:37:01.540]  就是在教會裡
[00:37:01.540 --> 00:37:03.740]  或者昔日在聖念當中
[00:37:03.740 --> 00:37:06.540]  可以看到很多真正虔誠的人
[00:37:06.540 --> 00:37:08.420]  是他們的榜樣
[00:37:08.420 --> 00:37:11.620]  成為了其他人的提醒和鼓勵
[00:37:11.620 --> 00:37:12.820]  所以弟兄姊妹
[00:37:12.820 --> 00:37:13.780]  我們要想想
[00:37:13.780 --> 00:37:16.020]  究竟在我們生命當中
[00:37:16.020 --> 00:37:18.100]  我們能不能夠成為了
[00:37:18.100 --> 00:37:19.900]  其他人的榜樣
[00:37:19.900 --> 00:37:22.260]  可以去激勵其他弟兄姊妹
[00:37:22.260 --> 00:37:24.620]  都在敬虔的上邊
[00:37:24.620 --> 00:37:25.940]  來操練呢?
[00:37:25.940 --> 00:37:28.540]  今天是敬老主日
[00:37:28.540 --> 00:37:30.540]  我覺得每一次
[00:37:30.540 --> 00:37:33.340]  看到很多年長的弟兄姊妹的時候
[00:37:33.580 --> 00:37:35.580]  就是能夠給我們提醒
[00:37:35.580 --> 00:37:37.340]  他們的敬虔
[00:37:37.340 --> 00:37:38.860]  不是三分鐘熱度
[00:37:38.860 --> 00:37:40.940]  而是一生之久
[00:37:40.940 --> 00:37:43.180]  成為了很多人的提醒
[00:37:43.180 --> 00:37:44.780]  有很多弟兄姊妹
[00:37:44.780 --> 00:37:46.620]  當回到教會的時候
[00:37:46.620 --> 00:37:48.020]  當然要去找一找
[00:37:48.020 --> 00:37:50.860]  他最認識的年長的弟兄姊妹
[00:37:50.860 --> 00:37:52.420]  是不是在教會當中
[00:37:52.420 --> 00:37:54.980]  在這裡感覺到安心很多
[00:37:54.980 --> 00:37:55.940]  一打開門
[00:37:55.940 --> 00:37:57.300]  每個人都陌生面好
[00:37:57.300 --> 00:37:58.500]  每個人都不認識
[00:37:58.500 --> 00:38:00.340]  其實反而是很不安的
[00:38:00.340 --> 00:38:01.860]  所以
[00:38:01.860 --> 00:38:02.660]  在
[00:38:03.140 --> 00:38:06.260]  一群年長的弟兄姊妹身上
[00:38:06.260 --> 00:38:09.620]  就能夠給我們這種激勵
[00:38:09.620 --> 00:38:12.260]  操練敬虔
[00:38:12.260 --> 00:38:14.060]  是一生的事
[00:38:14.060 --> 00:38:15.940]  對上帝的信心
[00:38:15.940 --> 00:38:17.860]  是始終如一
[00:38:17.860 --> 00:38:19.700]  這就是我們今天
[00:38:19.700 --> 00:38:21.700]  需要來一起學習
[00:38:21.700 --> 00:38:23.140]  弟兄姊妹
[00:38:23.140 --> 00:38:25.540]  盼望我們能夠從西面
[00:38:25.540 --> 00:38:27.540]  從雅徹的身上
[00:38:27.540 --> 00:38:29.380]  得到這種提醒
[00:38:29.380 --> 00:38:31.300]  也讓我們自己
[00:38:31.300 --> 00:38:33.740]  要立定這個志向
[00:38:33.740 --> 00:38:34.820]  去操練
[00:38:34.820 --> 00:38:37.380]  是終身的虔誠
[00:38:37.380 --> 00:38:39.860]  而不是只是三分鐘
[00:38:39.860 --> 00:38:42.740]  一個短時間的火熱
[00:38:42.740 --> 00:38:48.740]  以致我們在生命走到最後的時候
[00:38:48.740 --> 00:38:51.780]  能夠跟西面一樣
[00:38:51.780 --> 00:38:52.900]  有這個回應
[00:38:52.900 --> 00:38:53.860]  主啊
[00:38:53.860 --> 00:38:55.580]  如今可以照祢的話
[00:38:55.580 --> 00:38:57.700]  容祢的僕人安然去世
[00:38:57.700 --> 00:39:00.020]  因為我們一生的生命
[00:39:00.020 --> 00:39:01.420]  在上帝的面前
[00:39:01.420 --> 00:39:03.020]  得到這個圓滿
[00:39:03.020 --> 00:39:04.700]  願主賜福
[00:39:04.700 --> 00:39:05.900]  帶領我們
[00:39:05.900 --> 00:39:06.700]  阿門
[00:39:06.700 --> 00:39:08.700]  (字幕製作:貝爾)

