
[00:00:00.000 --> 00:00:02.500]  今天的題目很有趣
[00:39:32.980 --> 00:39:38.300]  如果你看回夏娃的例子就很清楚
[00:39:38.300 --> 00:39:41.220]  在《創世紀》三章六節
[00:39:41.220 --> 00:39:50.220]  「於是那女人見那果樹的果子可作食物
[00:39:50.220 --> 00:39:54.060]  也閱人的眼目且是可喜愛的
[00:39:54.060 --> 00:39:57.980]  能使人有智慧就摘下果子來喫了
[00:39:57.980 --> 00:40:01.260]  又給他丈夫他丈夫也喫了」
[00:40:01.260 --> 00:40:03.100]  這裏來說
[00:40:03.100 --> 00:40:05.420]  今生的驕傲是什麼
[00:40:05.420 --> 00:40:09.220]  是能使人有智慧
[00:40:09.220 --> 00:40:13.180]  他們是想和神一樣能夠分別善惡
[00:40:13.180 --> 00:40:15.620]  所以這是他們今生的驕傲
[00:40:15.620 --> 00:40:18.820]  想和神一樣的厲害
[00:40:18.820 --> 00:40:20.500]  眼目的情慾呢
[00:40:20.500 --> 00:40:24.980]  一聽見那棵樹能使你和神一樣的厲害
[00:40:24.980 --> 00:40:28.060]  突然間又閱人的眼目
[00:40:28.060 --> 00:40:30.220]  且是可喜的
[00:40:30.220 --> 00:40:32.540]  接着肉體的情慾是什麼
[00:40:32.540 --> 00:40:37.660]  「那果樹的果子可以當作食物」
[00:40:37.660 --> 00:40:41.060]  這是身體基本的需要
[00:40:41.060 --> 00:40:46.940]  我們到底是會爲了我們基本的需要做些什麼呢
[00:40:46.940 --> 00:40:50.900]  會像君王一樣多積金銀
[00:40:50.900 --> 00:40:53.300]  我們會像官長一樣
[00:40:53.300 --> 00:40:56.940]  爲了自己的利益去收受賄勞
[00:40:56.940 --> 00:40:59.900]  還是我們會像人民一樣
[00:40:59.900 --> 00:41:05.180]  去拜偶像 去占卜 去看相
[00:41:05.180 --> 00:41:08.620]  爲什麼你說占卜看相是和我們基本需要有關呢
[00:41:08.620 --> 00:41:12.100]  大部分人占卜看相是看什麼的
[00:41:12.100 --> 00:41:15.260]  是看姻緣 是看什麼
[00:41:15.260 --> 00:41:16.860]  財運 是吧
[00:41:16.860 --> 00:41:22.980]  但是爲了自己的好處 爲了自己的需要去做
[00:41:22.980 --> 00:41:26.820]  我們今天結束的時候我們見到
[00:41:26.820 --> 00:41:32.700]  我們見到無論是高高在上的君王
[00:41:32.700 --> 00:41:36.060]  無論是低到像我們這樣做人民的
[00:41:36.060 --> 00:41:38.300]  都是有三個不可
[00:41:38.300 --> 00:41:40.980]  而這三個不可都是和
[00:41:40.980 --> 00:41:43.900]  《約翰一書》二章十六節所講的
[00:41:43.900 --> 00:41:46.300]  那三個主題是分不開的
[00:41:46.300 --> 00:41:49.580]  肉體的情慾 眼目的情慾
[00:41:49.580 --> 00:41:51.660]  和甘心的驕傲
[00:41:51.660 --> 00:41:54.900]  我說肉體的情慾是基本的需要
[00:41:54.900 --> 00:41:56.700]  每個人都需要
[00:41:56.700 --> 00:41:59.420]  神跟我們說 神知道我們的需要
[00:41:59.420 --> 00:42:03.220]  神沒說你信了我之後行了 你不用喫
[00:42:03.220 --> 00:42:06.500]  你不用其他任何的東西 你有我就行了
[00:42:06.500 --> 00:42:07.900]  神沒這樣說
[00:42:07.900 --> 00:42:10.260]  神說知道我們是有基本的需要
[00:42:10.260 --> 00:42:12.260]  在《主土門道》神怎麼說
[00:42:12.260 --> 00:42:16.300]  教我們去求今日需要的飲食
[00:42:16.300 --> 00:42:18.580]  求父今日賜給我們
[00:42:18.580 --> 00:42:21.740]  但是今天的經文說什麼
[00:42:21.740 --> 00:42:24.060]  不要多積
[00:42:24.060 --> 00:42:26.900]  不要多積這一切的東西
[00:42:26.900 --> 00:42:29.420]  這個是今天的教導
[00:42:29.420 --> 00:42:32.140]  第二樣是眼目的情慾
[00:42:32.140 --> 00:42:34.980]  這樣變得廣泛很多了
[00:42:34.980 --> 00:42:37.620]  肉體的情慾是本身的基本需要
[00:42:37.620 --> 00:42:40.540]  眼目的情慾是廣泛很多
[00:42:40.540 --> 00:42:44.860]  記不記得耶穌基督在曠野被撒旦試探
[00:42:44.860 --> 00:42:47.380]  都有試探他肉體的情慾
[00:42:47.380 --> 00:42:49.660]  是他基本的需要
[00:42:49.660 --> 00:42:52.940]  就是撒旦叫他將石頭變成麪包
[00:42:52.940 --> 00:42:56.340]  這個是耶穌基督基本的需要
[00:42:56.340 --> 00:43:00.980]  但是去到眼目的情慾就廣泛了很多
[00:43:00.980 --> 00:43:04.140]  撒旦帶耶穌基督上到山上
[00:43:04.140 --> 00:43:07.900]  說這個花花的世界都可以屬於你
[00:43:07.900 --> 00:43:09.060]  你只要怎樣
[00:43:09.060 --> 00:43:10.860]  只要俯伏敬拜我
[00:43:10.860 --> 00:43:13.260]  這一切都是你
[00:43:13.260 --> 00:43:16.820]  這個花花的世界的確有很多很多東西
[00:43:16.820 --> 00:43:19.380]  是值得我們去留戀
[00:43:19.380 --> 00:43:21.700]  我們會不會好像君王那樣
[00:43:21.700 --> 00:43:24.580]  用盡手段去和親
[00:43:24.580 --> 00:43:26.260]  來得到我們所要
[00:43:26.260 --> 00:43:28.460]  會不會好像官長那樣
[00:43:28.460 --> 00:43:30.740]  先敬羅衣後敬人
[00:43:30.740 --> 00:43:33.180]  會不會好像人民一樣
[00:43:33.180 --> 00:43:37.940]  去派偶像甚至將自己的兒女獻給偶像
[00:43:37.940 --> 00:43:41.460]  有人說我不會將兒女獻給偶像的
[00:43:41.460 --> 00:43:43.340]  但是你知不知道
[00:43:43.340 --> 00:43:47.580]  當我們的生命當中有很多很多偶像的時候
[00:43:47.580 --> 00:43:49.620]  包括財物
[00:43:49.620 --> 00:43:51.420]  包括金錢
[00:43:51.420 --> 00:43:52.860]  包括名利
[00:43:52.860 --> 00:43:56.140]  當我們有很多偶像在我們的生命當中
[00:43:56.140 --> 00:43:59.340]  我們的子女的眼睛是明亮的
[00:43:59.340 --> 00:44:01.660]  他們一樣會追求這些東西
[00:44:01.660 --> 00:44:06.380]  這就等於將我們的子女獻給偶像一樣
[00:44:06.380 --> 00:44:09.460]  叫我們的兒女經過一樣
[00:44:09.460 --> 00:44:12.900]  最重要的是今生的驕傲
[00:44:12.900 --> 00:44:16.780]  今生的驕傲就是我們將主權交給誰
[00:44:16.780 --> 00:44:21.020]  好像君王那樣將主權交給馬匹居馬
[00:44:21.020 --> 00:44:24.700]  還是好像人民那樣將主權交給偶像
[00:44:24.700 --> 00:44:28.700]  還是像官長那樣將主權交給自己
[00:44:28.700 --> 00:44:30.860]  自己說了算
[00:44:30.860 --> 00:44:34.740]  我們看看約翰一書二章十七節
[00:44:34.740 --> 00:44:35.940]  神說應該怎麼做
[00:44:35.940 --> 00:44:37.780]  二章十六節告訴我們
[00:44:37.780 --> 00:44:38.460]  對了
[00:44:38.460 --> 00:44:40.940]  有肉體的情慾有眼目的情慾
[00:44:40.940 --> 00:44:42.420]  有今生的驕傲
[00:44:42.420 --> 00:44:43.620]  應該怎麼做
[00:44:43.620 --> 00:44:46.100]  二章十七節是有解答的
[00:44:46.100 --> 00:44:50.100]  這世界和其上的情慾都要過去
[00:44:50.100 --> 00:44:57.020]  唯獨遵行神旨的永遠常存
[00:44:57.020 --> 00:44:59.300]  神的話語我們一定要追求
[00:44:59.300 --> 00:45:01.140]  追求神的旨意
[00:45:01.140 --> 00:45:04.140]  這也是在《新命記》今天我們見到
[00:45:04.140 --> 00:45:06.820]  給君王的指示
[00:45:06.820 --> 00:45:09.780]  爲什麼官長和人民都沒有說
[00:45:09.780 --> 00:45:12.060]  你要做的事君王有說
[00:45:12.060 --> 00:45:14.180]  這是一個首尾的結構
[00:45:14.180 --> 00:45:17.380]  君王在中間是最重要的部分
[00:45:17.380 --> 00:45:19.380]  不單止有三個不可
[00:45:19.380 --> 00:45:21.500]  也有三樣要做的事
[00:45:21.500 --> 00:45:22.220]  是什麼
[00:45:22.220 --> 00:45:22.860]  第一
[00:45:22.860 --> 00:45:24.860]  我們時時刻刻都要
[00:45:24.860 --> 00:45:27.620]  有聖經在我們的手上
[00:45:27.620 --> 00:45:28.660]  第二
[00:45:28.660 --> 00:45:31.900]  我們要平身來中讀
[00:45:31.900 --> 00:45:33.500]  第三樣是什麼
[00:45:33.500 --> 00:45:35.140]  我們要遵行
[00:45:35.140 --> 00:45:37.460]  謹守遵行神的話語
[00:45:37.460 --> 00:45:39.780]  不是做一個聽道的人
[00:45:39.780 --> 00:45:41.900]  而是做一個行道的人
[00:45:41.900 --> 00:45:43.660]  願神祝福他自己的話語
[00:45:43.660 --> 00:45:47.540]  讓我們一起低頭禱告
[00:45:47.540 --> 00:45:48.980]  最後我們感謝你
[00:45:48.980 --> 00:45:52.020]  感謝你給我們《新命記》這本書
[00:45:52.020 --> 00:45:55.460]  願你繼續幫助我們能夠明白
[00:45:55.460 --> 00:45:57.940]  書中所講解的一切
[00:45:57.940 --> 00:46:01.620]  我們感謝你給我們的勸勉
[00:46:01.620 --> 00:46:02.620]  無論是君王
[00:46:02.620 --> 00:46:04.300]  無論是官長
[00:46:04.300 --> 00:46:05.380]  無論是人民
[00:46:05.380 --> 00:46:07.380]  都有三個不可
[00:46:07.380 --> 00:46:08.980]  而這三個不可
[00:46:08.980 --> 00:46:11.740]  都是與眼目的情慾
[00:46:11.740 --> 00:46:12.940]  肉體的情慾
[00:46:12.940 --> 00:46:15.500]  和甘心的驕傲是有關的
[00:46:15.500 --> 00:46:17.020]  最好的辦法
[00:46:17.020 --> 00:46:20.300]  就是時時讀你的話語
[00:46:20.300 --> 00:46:22.300]  將你的話語走出來
[00:46:22.300 --> 00:46:23.940]  追求你的旨意
[00:46:23.940 --> 00:46:27.940]  以致我們可以成爲一個蒙你喜悅的人
[00:46:27.940 --> 00:46:30.980]  願我們每一個基督徒都能夠這樣做
[00:46:30.980 --> 00:46:34.300]  來將一切榮耀和讚賞歸給你
[00:46:34.300 --> 00:46:36.460]  我們這樣的禱告奉祖耶穌基督的名而後
[00:46:36.460 --> 00:46:38.460]  阿們
