
[00:00:00.000 --> 00:00:03.360]  我們上次的訊息大家還記得嗎 那已經是兩個禮拜前
[00:42:30.880 --> 00:42:31.880]  為你的工作
[00:42:31.880 --> 00:42:32.880]  為你的孩子
[00:42:32.880 --> 00:42:33.880]  為他們禱告
[00:42:33.880 --> 00:42:34.880]  為國家
[00:42:34.880 --> 00:42:35.880]  為這世界
[00:42:35.880 --> 00:42:36.880]  很多的事情我們不曉得
[00:42:36.880 --> 00:42:38.880]  禱告
[00:42:38.880 --> 00:42:39.880]  所以下個禮拜四
[00:42:39.880 --> 00:42:41.880]  我們要在City Hall
[00:42:41.880 --> 00:42:42.880]  我們要有一個
[00:42:42.880 --> 00:42:46.880]  藍灣教會的一個聯合禱告會
[00:42:46.880 --> 00:42:47.880]  我們教會選在那個地方
[00:42:47.880 --> 00:42:48.880]  有的教會在海邊
[00:42:48.880 --> 00:42:49.880]  有的教會在不同地方
[00:42:49.880 --> 00:42:51.880]  也有教會選在Library那邊
[00:42:51.880 --> 00:42:52.880]  總之我們在那邊
[00:42:52.880 --> 00:42:54.880]  我們在同一個時間
[00:42:54.880 --> 00:42:56.880]  我們要一起來禱告
[00:42:56.880 --> 00:42:57.880]  為著美國來禱告
[00:42:57.880 --> 00:42:58.880]  為著我們的國家禱告
[00:42:58.880 --> 00:43:00.880]  為我們社區禱告
[00:43:00.880 --> 00:43:01.880]  你看見學校裡面
[00:43:01.880 --> 00:43:04.880]  一大堆的這些亂七八糟的教材
[00:43:04.880 --> 00:43:05.880]  會進入到學校裡面
[00:43:05.880 --> 00:43:06.880]  親愛的弟兄姊妹
[00:43:06.880 --> 00:43:07.880]  我跟你講
[00:43:07.880 --> 00:43:09.880]  你跟她fight fight不完的
[00:43:09.880 --> 00:43:10.880]  我意思是說不基督徒
[00:43:10.880 --> 00:43:11.880]  不是不可以做一些事情
[00:43:11.880 --> 00:43:13.880]  但是有一個最重要的事情
[00:43:13.880 --> 00:43:15.880]  就是說這個禱告的事情
[00:43:15.880 --> 00:43:16.880]  我們做得太少
[00:43:16.880 --> 00:43:18.880]  求主幫助我們
[00:43:18.880 --> 00:43:20.880]  讓我們一起來
[00:43:20.880 --> 00:43:23.880]  更多的花時間禱告
[00:43:23.880 --> 00:43:26.880]  禱告讓聖靈在我們中間工作
[00:43:26.880 --> 00:43:31.880]  我們一起來禱告
[00:43:31.880 --> 00:43:41.880]  主耶穌啊
[00:43:41.880 --> 00:43:43.880]  當我們在這裡都懂
[00:43:43.880 --> 00:43:45.880]  我們知識上都知道
[00:43:45.880 --> 00:43:47.880]  但是我禱告主啊
[00:43:47.880 --> 00:43:49.880]  求你將那個賜人智慧
[00:43:49.880 --> 00:43:51.880]  和啟示的靈賞給我們
[00:43:51.880 --> 00:43:52.880]  賞給我們
[00:43:52.880 --> 00:43:54.880]  讓我們在讀經的時候
[00:43:54.880 --> 00:43:57.880]  聖靈幫助我們明白你的話
[00:43:57.880 --> 00:44:00.880]  當我們在聽到的時候
[00:44:00.880 --> 00:44:01.880]  聖靈幫助我們
[00:44:01.880 --> 00:44:03.880]  能夠聽見你的話
[00:44:03.880 --> 00:44:06.880]  好像瑞瑪一樣進入我們的心
[00:44:06.880 --> 00:44:07.880]  主啊當我們在那邊
[00:44:07.880 --> 00:44:08.880]  查經的時候
[00:44:08.880 --> 00:44:09.880]  當我們在那邊
[00:44:09.880 --> 00:44:10.880]  甚至我們在那邊
[00:44:10.880 --> 00:44:12.880]  分享神話語的時候
[00:44:12.880 --> 00:44:13.880]  主讓我們不只是
[00:44:13.880 --> 00:44:15.880]  知識上面的交談
[00:44:15.880 --> 00:44:17.880]  讓我們真的是說
[00:44:17.880 --> 00:44:19.880]  看見聖靈就把你的話
[00:44:19.880 --> 00:44:21.880]  成為食糧
[00:44:21.880 --> 00:44:22.880]  成為糧食一樣的
[00:44:22.880 --> 00:44:23.880]  讓我們吃均了
[00:44:23.880 --> 00:44:26.880]  能夠使我們生命能夠成長
[00:44:26.880 --> 00:44:28.880]  能夠結果之更多
[00:44:28.880 --> 00:44:30.880]  求主幫助我們
[00:44:30.880 --> 00:44:31.880]  我們相信主啊
[00:44:31.880 --> 00:44:33.880]  這是你所喜悅的事情
[00:44:33.880 --> 00:44:37.880]  你喜悅我們更多的來愛你
[00:44:37.880 --> 00:44:39.880]  你喜悅我們更多的來認識你
[00:44:39.880 --> 00:44:43.880]  讓我們能夠滿心知道你的旨意
[00:44:43.880 --> 00:44:45.880]  好叫我們的行事為仁
[00:44:45.880 --> 00:44:47.880]  能夠對得起你
[00:44:47.880 --> 00:44:50.880]  以至於凡事都討你喜悅
[00:44:50.880 --> 00:44:51.880]  謝謝耶穌
[00:44:51.880 --> 00:44:52.880]  你聽我們禱告
[00:44:52.880 --> 00:44:54.880]  奉耶穌的名
[00:44:54.880 --> 00:44:56.880]  Amen
