
[00:00:00.000 --> 00:00:05.080]  今次的題目是《進入安息》
[00:33:36.880 --> 00:33:37.640]  橫著剁
[00:33:37.640 --> 00:33:38.160]  直著剁
[00:33:38.160 --> 00:33:39.200]  然後反著橫著剁
[00:33:39.200 --> 00:33:39.920]  直著剁
[00:33:39.920 --> 00:33:41.080]  其實不用我幫忙
[00:33:41.080 --> 00:33:42.120]  奶奶也能夠處理
[00:33:42.120 --> 00:33:46.520]  故意留一些東西給我
[00:33:46.520 --> 00:33:48.560]  好像覺得我能夠幫忙
[00:33:48.560 --> 00:33:51.320]  這個就是這樣的情況
[00:33:51.320 --> 00:33:53.000]  然後有第二個就是打蛋
[00:33:53.000 --> 00:33:54.040]  就是打蛋
[00:33:54.040 --> 00:33:54.840]  那就是了
[00:33:54.840 --> 00:33:58.520]  那一頓要煮蛋的
[00:33:58.520 --> 00:34:02.040]  拿出去五六隻蛋
[00:34:02.040 --> 00:34:03.600]  打好它
[00:34:03.600 --> 00:34:04.560]  就出去打蛋
[00:34:04.560 --> 00:34:07.200]  神是故意要留一些東西
[00:34:07.200 --> 00:34:08.080]  好像砌模型一樣
[00:34:08.080 --> 00:34:09.960]  砌剩下一兩塊
[00:34:09.960 --> 00:34:12.280]  還要將那個模型放在你手邊
[00:34:12.280 --> 00:34:13.240]  讓你發覺
[00:34:13.240 --> 00:34:15.240]  這一塊放回去
[00:34:15.240 --> 00:34:16.640]  好耶!完成了
[00:34:16.640 --> 00:34:17.440]  是不是?Michael
[00:34:17.440 --> 00:34:18.440]  很開心
[00:34:18.440 --> 00:34:20.760]  其實你媽媽都在幫你
[00:34:20.760 --> 00:34:23.760]  讓你有份在這件事情上
[00:34:23.760 --> 00:34:26.240]  真正需要的是不需要你
[00:34:26.240 --> 00:34:30.000]  是神給我們的恩典
[00:34:30.000 --> 00:34:32.040]  讓我們有份參與其中
[00:34:32.040 --> 00:34:35.960]  所以你不要想著你的工作有多偉大
[00:34:35.960 --> 00:34:37.200]  去幫助神
[00:34:37.200 --> 00:34:39.120]  那是錯誤的
[00:34:39.120 --> 00:34:41.800]  你懷著一個感恩的心
[00:34:41.800 --> 00:34:44.840]  去做你應該做的本分
[00:34:44.840 --> 00:34:47.720]  這樣砌那個模型
[00:34:47.720 --> 00:34:49.440]  然後就感謝神
[00:34:49.440 --> 00:34:50.480]  這就是正確的
[00:34:50.480 --> 00:34:52.760]  其實很多時候我們的心裡面
[00:34:52.760 --> 00:34:54.800]  是背逆神
[00:34:54.800 --> 00:34:56.240]  還是順從神
[00:34:56.240 --> 00:35:02.360]  另外在詩篇
[00:35:02.360 --> 00:35:04.680]  一個很出名的經文
[00:35:04.680 --> 00:35:06.680]  提到安息
[00:35:06.680 --> 00:35:08.960]  就是在詩篇46篇那一篇
[00:35:08.960 --> 00:35:09.560]  就是說
[00:35:09.560 --> 00:35:11.160]  你們要休息
[00:35:11.160 --> 00:35:12.480]  要知道我是神
[00:35:12.480 --> 00:35:14.480]  這是經典名句
[00:35:14.480 --> 00:35:18.840]  我們不要忽略寫這篇經文的處境
[00:35:18.840 --> 00:35:20.560]  很多時候我們說經典名句
[00:35:20.560 --> 00:35:22.200]  強行將它抽離
[00:35:22.200 --> 00:35:23.560]  你們要休息
[00:35:23.560 --> 00:35:25.160]  是要知道神什麼都不做
[00:35:25.160 --> 00:35:26.160]  那就不對了
[00:35:26.160 --> 00:35:28.200]  我們看看為什麼他這麼寫
[00:35:28.200 --> 00:35:32.000]  就是他們在一個征戰的裡面
[00:35:32.000 --> 00:35:33.760]  神說
[00:35:33.760 --> 00:35:37.560]  祂是紫色刀兵直到敵人
[00:35:37.560 --> 00:35:39.560]  祂折弓斷槍
[00:35:39.560 --> 00:35:42.200]  把戰車的墳燒在火中
[00:35:42.200 --> 00:35:43.920]  這些是神做的
[00:35:43.920 --> 00:35:45.400]  我們呢
[00:35:45.400 --> 00:35:46.680]  我們要休息
[00:35:46.680 --> 00:35:48.000]  要知道祂是神
[00:35:48.000 --> 00:35:49.720]  正正是這樣
[00:35:49.720 --> 00:35:52.520]  你不要想著你很大的能力
[00:35:52.520 --> 00:35:54.520]  可以出去打贏那場仗
[00:35:54.520 --> 00:36:00.680]  打贏也是神給你參與一點在其中
[00:36:00.680 --> 00:36:05.520]  讓你感覺到你有一些功勞而已
[00:36:05.520 --> 00:36:08.000]  你要知道這不是你的功勞
[00:36:08.000 --> 00:36:09.600]  你將榮耀歸給神
[00:36:09.600 --> 00:36:10.320]  那就對了
[00:36:10.320 --> 00:36:13.480]  你自己的自我膨脹
[00:36:13.480 --> 00:36:15.160]  覺得我真的挺厲害的
[00:36:15.160 --> 00:36:16.640]  其實我真的挺厲害的
[00:36:16.640 --> 00:36:17.640]  那就糟糕了
[00:36:18.160 --> 00:36:22.960]  魔鬼撒旦會跟你說很多讚你的話
[00:36:22.960 --> 00:36:25.600]  是啊,你真的挺厲害的
[00:36:25.600 --> 00:36:28.080]  身邊的人都沒有人做得像你那樣
[00:36:28.080 --> 00:36:30.520]  你就會很開心
[00:36:30.520 --> 00:36:32.520]  這個在神的面前
[00:36:32.520 --> 00:36:34.200]  這是非常危險的
[00:36:34.200 --> 00:36:35.720]  我們要懷著感恩的心
[00:36:35.720 --> 00:36:36.520]  感謝神
[00:36:36.520 --> 00:36:39.000]  讓你有這樣的恩賜
[00:36:39.000 --> 00:36:40.200]  來去服侍神
[00:36:40.200 --> 00:36:41.480]  來去服侍弟兄姊妹
[00:36:41.480 --> 00:36:44.040]  來去服侍周邊有需要的人
[00:36:44.040 --> 00:36:45.520]  你這樣就正確了
[00:36:45.520 --> 00:36:46.880]  你不要以為自己很厲害
[00:36:46.880 --> 00:36:48.560]  所以你們要休息
[00:36:48.560 --> 00:36:49.640]  要知道祂是神
[00:36:49.640 --> 00:36:51.600]  將榮耀歸還給神
[00:36:51.600 --> 00:36:53.000]  這就是正確的
[00:36:53.000 --> 00:36:54.320]  歸還給神之後
[00:36:54.320 --> 00:36:57.280]  你聽神叫你做些什麼
[00:36:57.280 --> 00:37:00.120]  你就面對這些處境
[00:37:00.120 --> 00:37:01.560]  面對這些爭戰
[00:37:01.560 --> 00:37:02.800]  你就不再懼怕
[00:37:02.800 --> 00:37:07.160]  上個星期有回來的就記得了
[00:37:07.160 --> 00:37:09.200]  《竹子君傳》說過什麼呢?
[00:37:09.200 --> 00:37:10.400]  是嗎?
[00:37:10.400 --> 00:37:12.640]  幸好有人回答了
[00:37:12.640 --> 00:37:14.080]  不要怕,只要信
[00:37:14.680 --> 00:37:20.680]  其實講聖經故事
[00:37:20.680 --> 00:37:23.960]  近兩、三年都聽了五、六次
[00:37:23.960 --> 00:37:26.120]  很多傳承人喜歡講
[00:37:26.120 --> 00:37:27.360]  不過不要緊
[00:37:27.360 --> 00:37:30.800]  真的要用信心跟所聽的道條
[00:37:30.800 --> 00:37:33.440]  《竹子君傳》講到有一個重點
[00:37:33.440 --> 00:37:35.280]  我反覆地去想
[00:37:35.280 --> 00:37:36.360]  這個
[00:37:36.360 --> 00:37:39.960]  是亮點
[00:37:39.960 --> 00:37:42.120]  不要怕,只要信
[00:37:43.120 --> 00:37:44.960]  你信的時候
[00:37:44.960 --> 00:37:46.640]  你就不懼怕
[00:37:46.640 --> 00:37:48.360]  是這樣說的吧?
[00:37:48.360 --> 00:37:50.480]  你信的時候
[00:37:50.480 --> 00:37:53.120]  你的怕就沒有了
[00:37:53.120 --> 00:37:56.840]  他提到他媽媽臨終的時候
[00:37:56.840 --> 00:38:00.440]  他因為信而沒有了懼怕
[00:38:00.440 --> 00:38:02.240]  這是亮點
[00:38:02.240 --> 00:38:07.240]  我們的信心原來幫我們勝過懼怕
[00:38:07.240 --> 00:38:09.200]  再提一下
[00:38:09.200 --> 00:38:12.360]  譚佑全在前兩、三個月前有提到
[00:38:12.360 --> 00:38:14.240]  他風趣幽默一點
[00:38:14.240 --> 00:38:16.000]  也非常嚴厲
[00:38:16.000 --> 00:38:17.960]  他說信耶穌
[00:38:17.960 --> 00:38:20.600]  信那些困難也在
[00:38:20.600 --> 00:38:22.040]  也沒有逃避
[00:38:22.040 --> 00:38:25.480]  你說要拼命地不死於癌症
[00:38:25.480 --> 00:38:26.480]  你始終都要死的
[00:38:26.480 --> 00:38:27.640]  死第二次而已
[00:38:27.640 --> 00:38:31.520]  我們面對很多困難
[00:38:31.520 --> 00:38:34.560]  人生必須經過的一些低谷
[00:38:34.560 --> 00:38:37.000]  一些事情是不會改變的
[00:38:37.000 --> 00:38:39.960]  你信神
[00:38:39.960 --> 00:38:43.440]  你的心如何去面對這些事情就不同了
[00:38:43.440 --> 00:38:45.240]  你就不再懼怕
[00:38:45.240 --> 00:38:47.360]  你就因然去面對
[00:38:47.360 --> 00:38:49.520]  你就勝過了它
[00:38:49.520 --> 00:38:53.320]  我們經常說勝過死亡
[00:38:53.320 --> 00:38:56.640]  有些人如果很挑剔的話
[00:38:56.640 --> 00:38:58.120]  哪有勝過死亡?
[00:38:58.120 --> 00:38:59.640]  每個基督徒都會死的
[00:38:59.640 --> 00:39:01.160]  你可以這麼說
[00:39:01.160 --> 00:39:03.720]  但我們勝過死亡是怎樣?
[00:39:03.720 --> 00:39:06.120]  我們不再懼怕死亡
[00:39:06.120 --> 00:39:09.040]  面對死亡的時候
[00:39:09.280 --> 00:39:11.200]  有一首很古老的詩歌是
[00:39:11.200 --> 00:39:14.560]  面對死亡的時候如入冷河
[00:39:14.560 --> 00:39:17.600]  那個意境是非常高超的
[00:39:17.600 --> 00:39:18.840]  其實我們也是
[00:39:18.840 --> 00:39:20.400]  我們面對死亡的時候
[00:39:20.400 --> 00:39:21.800]  我們知道我們的盼望
[00:39:21.800 --> 00:39:23.480]  我們知道我們有命人的生命
[00:39:23.480 --> 00:39:26.200]  我們知道我們這個肉體的生命結束之後
[00:39:26.200 --> 00:39:27.480]  我們會去哪裡
[00:39:27.480 --> 00:39:29.160]  我們就不再懼怕
[00:39:29.160 --> 00:39:31.120]  我們就勝過了這個死亡
[00:39:31.120 --> 00:39:33.120]  聖經一直這樣提醒我們
[00:39:33.120 --> 00:39:34.720]  所有信諸的基督徒
[00:39:34.720 --> 00:39:36.680]  如果你的信心擺得正確的時候
[00:39:36.680 --> 00:39:38.560]  都有這個結論
[00:39:40.000 --> 00:39:41.440]  美國的喬布斯
[00:39:41.440 --> 00:39:43.760]  我們現在有很多人用iPhone手機
[00:39:43.760 --> 00:39:46.040]  他一定認識喬布斯
[00:39:46.040 --> 00:39:47.000]  雖然他去世了
[00:39:47.000 --> 00:39:49.000]  他原來在2005年
[00:39:49.000 --> 00:39:50.480]  在史丹福大學
[00:39:50.480 --> 00:39:53.560]  邀請他在畢業禮裡面
[00:39:53.560 --> 00:39:56.120]  講一個講話
[00:39:56.120 --> 00:39:58.240]  YouTube有的
[00:39:58.240 --> 00:40:00.440]  我也是最近看的
[00:40:00.440 --> 00:40:02.160]  不知道怎樣點擊他進去
[00:40:02.160 --> 00:40:06.160]  他說我只是講三個小故事而已
[00:40:06.160 --> 00:40:06.920]  沒什麼特別的
[00:40:06.920 --> 00:40:08.680]  簡單地
[00:40:08.680 --> 00:40:09.720]  他說第一
[00:40:09.720 --> 00:40:13.520]  其實我一直都沒有大學畢業過的
[00:40:13.520 --> 00:40:15.760]  他說這次來參加這個大學畢業禮
[00:40:15.760 --> 00:40:20.440]  都是我最接近大學畢業的一個情景了
[00:40:20.440 --> 00:40:24.640]  他說第一個小故事就是當年他沒有讀大學
[00:40:24.640 --> 00:40:27.160]  退學不讀
[00:40:27.160 --> 00:40:29.600]  他說因為當時家境很困難
[00:40:29.600 --> 00:40:31.880]  要供他去讀的那間大學很貴
[00:40:31.880 --> 00:40:36.320]  他就覺得真的不太好
[00:40:36.320 --> 00:40:41.000]  尤其是他其實是被收養的孤兒
[00:40:41.000 --> 00:40:44.120]  他覺得要父母這樣傾家蕩產
[00:40:44.120 --> 00:40:45.280]  他說過意不去
[00:40:45.280 --> 00:40:46.360]  所以他說不要讀了
[00:40:46.360 --> 00:40:47.600]  不過沒有讀之後
[00:40:47.600 --> 00:40:50.920]  他一直在自己的興趣方面去發展
[00:40:50.920 --> 00:40:55.360]  去研究文字怎樣才寫得漂亮
[00:40:55.360 --> 00:40:56.880]  藝術字那些
[00:40:56.880 --> 00:41:01.720]  後來就參與了電腦的製作
[00:41:01.720 --> 00:41:04.040]  將這件事放在電腦那裡
[00:41:04.040 --> 00:41:06.520]  後來就成為了我們現在電腦上
[00:41:06.520 --> 00:41:09.520]  有各種不同的美麗的字體
[00:41:09.520 --> 00:41:10.720]  就是源自他
[00:41:10.720 --> 00:41:12.880]  不知道他有沒有意思
[00:41:12.880 --> 00:41:14.160]  是想說自己多偉大
[00:41:14.160 --> 00:41:15.200]  但這是一個事實
[00:41:15.200 --> 00:41:18.280]  他說有些事情是不要緊的
[00:41:18.280 --> 00:41:21.400]  就是勉勵那些大學畢業生
[00:41:21.400 --> 00:41:22.720]  就是說面對很多困難
[00:41:22.720 --> 00:41:24.840]  有些事情你努力去做
[00:41:24.840 --> 00:41:26.120]  始終都是有成果的
[00:41:26.120 --> 00:41:27.280]  這是他第一個小故事
[00:41:27.280 --> 00:41:34.560]  第二個他說後來發展了一個動畫的王國
[00:41:34.560 --> 00:41:36.240]  就被蘋果賣掉了
[00:41:36.240 --> 00:41:37.920]  他就藉這個機會
[00:41:37.920 --> 00:41:38.680]  不是,對不起
[00:41:38.680 --> 00:41:39.680]  反過來說
[00:41:39.680 --> 00:41:42.560]  他就在蘋果裡面被蘋果炒油
[00:41:42.560 --> 00:41:43.400]  炒了出來
[00:41:43.400 --> 00:41:45.560]  這些股東之間有些問題
[00:41:45.560 --> 00:41:47.880]  他就去發展一些動畫的事業
[00:41:47.880 --> 00:41:49.280]  就變成了很成功
[00:41:49.280 --> 00:41:51.440]  蘋果後來買回這家公司
[00:41:51.440 --> 00:41:53.840]  他就因著這樣再入住蘋果
[00:41:54.120 --> 00:41:57.520]  他說這個有一個很奇怪的轉折
[00:41:57.520 --> 00:41:58.200]  就是說
[00:41:58.200 --> 00:42:02.600]  你雖然好像在高峰被人炒了出來
[00:42:02.600 --> 00:42:05.200]  他繼續努力自己的工作
[00:42:05.200 --> 00:42:06.800]  去搞那些電腦動畫
[00:42:06.800 --> 00:42:07.760]  又很成功
[00:42:07.760 --> 00:42:12.880]  蘋果始終又被他藉著這樣去執掌
[00:42:12.880 --> 00:42:14.320]  這是第二個小故事
[00:42:14.320 --> 00:42:15.600]  第三個小故事很特別
[00:42:15.600 --> 00:42:16.520]  就是說
[00:42:16.520 --> 00:42:20.520]  幾年前他說我被診斷了患癌症
[00:42:20.520 --> 00:42:22.560]  他就領悟到了
[00:42:22.560 --> 00:42:25.240]  他領悟到他每一天起床對著鏡子
[00:42:25.240 --> 00:42:26.080]  他都跟自己說
[00:42:26.080 --> 00:42:28.000]  今天是你最後一天了
[00:42:28.000 --> 00:42:31.920]  來將他自己的人生的目標和努力
[00:42:31.920 --> 00:42:34.120]  在什麼地方來調節
[00:42:34.120 --> 00:42:35.840]  他在說這句話的時候
[00:42:35.840 --> 00:42:37.640]  他就說了一句
[00:42:37.640 --> 00:42:39.480]  在死亡的面前
[00:42:39.480 --> 00:42:43.480]  很多的問題都變得不重要
[00:42:43.480 --> 00:42:46.840]  就是他那個領悟
[00:42:46.840 --> 00:42:48.520]  今天是你最後一天了
[00:42:48.520 --> 00:42:50.000]  你有什麼的執著
[00:42:50.000 --> 00:42:51.080]  有什麼的仇恨
[00:42:51.080 --> 00:42:52.440]  有什麼跟別人的怨憤
[00:42:52.440 --> 00:42:53.840]  有什麼的鬥爭
[00:42:53.840 --> 00:42:55.600]  有什麼奇怪的事情
[00:42:55.600 --> 00:42:57.120]  都不再重要
[00:42:57.120 --> 00:42:59.400]  喬布斯
[00:42:59.400 --> 00:43:00.960]  真的厲害
[00:43:00.960 --> 00:43:03.640]  他不相信耶穌也能夠領悟到這件事
[00:43:03.640 --> 00:43:04.800]  但是我們
[00:43:04.800 --> 00:43:05.880]  讓他更加幸福
[00:43:05.880 --> 00:43:08.760]  我們不需要這麼高的智慧
[00:43:08.760 --> 00:43:10.960]  都能夠從聖經那裡學習到這件事
[00:43:10.960 --> 00:43:12.840]  聖經一直都這樣跟我們說
[00:43:12.840 --> 00:43:14.160]  所以我們信聖經
[00:43:14.160 --> 00:43:15.360]  就是最大的智慧
[00:43:15.360 --> 00:43:16.480]  "敬畏而和懷"
[00:43:16.480 --> 00:43:17.640]  智慧的開端
[00:43:17.640 --> 00:43:19.720]  "認識至聖者便是聰明"
[00:43:19.720 --> 00:43:22.800]  這些不需要經歷這麼多事情
[00:43:22.800 --> 00:43:24.160]  才能夠領悟到的真理
[00:43:24.160 --> 00:43:26.000]  你看聖經你肯相信
[00:43:26.000 --> 00:43:27.280]  就認識了
[00:43:27.280 --> 00:43:28.880]  死亡
[00:43:28.880 --> 00:43:29.800]  沒錯了
[00:43:29.800 --> 00:43:32.480]  就是給我們一個很大的智慧
[00:43:32.480 --> 00:43:34.000]  很多事情是帶不走的
[00:43:34.000 --> 00:43:35.920]  在這個世界我們是寄居的
[00:43:35.920 --> 00:43:37.320]  你這麼多事情這麼執著
[00:43:37.320 --> 00:43:38.600]  這麼多事情要爭取
[00:43:38.600 --> 00:43:39.840]  這麼多事情說不夠
[00:43:39.840 --> 00:43:40.880]  有什麼意思呢?
[00:43:40.880 --> 00:43:42.280]  其實都沒有意思
[00:43:42.280 --> 00:43:44.360]  我們肯不肯相信聖經呢?
[00:43:44.360 --> 00:43:47.440]  我們能夠戰勝死亡
[00:43:47.440 --> 00:43:49.080]  戰勝所謂的困難
[00:43:49.080 --> 00:43:50.720]  是因為相信
[00:43:50.720 --> 00:43:52.480]  今天的主題是什麼呢?
[00:43:52.480 --> 00:43:55.480]  帶我們進入安息
[00:43:55.480 --> 00:43:57.640]  我們能夠相信的時候
[00:43:57.640 --> 00:44:01.240]  我們很多自己去奮鬥的工作
[00:44:01.240 --> 00:44:02.360]  就不用做了
[00:44:02.360 --> 00:44:04.160]  這一段的經文
[00:44:04.160 --> 00:44:07.280]  你們要休息要知道我是神
[00:44:07.280 --> 00:44:09.680]  我們看回英文版本
[00:44:09.680 --> 00:44:11.000]  有時候有這個意思
[00:44:11.000 --> 00:44:12.240]  我們看中文聖經
[00:44:12.240 --> 00:44:15.920]  覺得好像有機會不太明白得清楚
[00:44:15.920 --> 00:44:17.960]  我們就多看幾個版本
[00:44:17.960 --> 00:44:19.200]  那就會知道多一點
[00:44:19.200 --> 00:44:21.840]  原來在King James Version那一段
[00:44:21.840 --> 00:44:23.080]  就是最古老的聖經
[00:44:23.080 --> 00:44:24.040]  到了這一節他說
[00:44:24.040 --> 00:44:26.680]  Be still and know that I am God
[00:44:26.680 --> 00:44:28.360]  那是什麼呢?
[00:44:28.360 --> 00:44:29.000]  Be still
[00:44:29.000 --> 00:44:30.320]  就是說
[00:44:30.320 --> 00:44:31.440]  站著不要動
[00:44:31.440 --> 00:44:33.200]  就是你不要動
[00:44:33.200 --> 00:44:34.240]  什麼都不要搞
[00:44:34.240 --> 00:44:36.600]  就是說煮飯
[00:44:36.600 --> 00:44:37.480]  如果小孩子進來
[00:44:37.480 --> 00:44:38.640]  媽媽幫你忙
[00:44:38.640 --> 00:44:40.560]  站著不要動
[00:44:40.560 --> 00:44:42.000]  那就是幫忙了
[00:44:42.000 --> 00:44:45.800]  俗語說有時候我們說
[00:44:45.800 --> 00:44:47.400]  收聲當幫忙
[00:44:48.520 --> 00:44:49.040]  是的
[00:44:49.040 --> 00:44:50.000]  在神的面前
[00:44:50.000 --> 00:44:52.680]  Be still and know that I am God
[00:44:52.680 --> 00:44:55.680]  你有沒有將神尊他為神
[00:44:55.680 --> 00:44:58.080]  你不要搗亂
[00:44:58.080 --> 00:44:59.600]  另外一個版本
[00:44:59.600 --> 00:45:00.960]  LIV我們很喜歡讀的
[00:45:00.960 --> 00:45:02.000]  一些現代的版本
[00:45:02.000 --> 00:45:03.280]  在這一句也一樣
[00:45:03.280 --> 00:45:04.400]  他沒有改過任何一個字
[00:45:04.400 --> 00:45:06.040]  在NASB
[00:45:06.040 --> 00:45:07.120]  就是新美國研判
[00:45:07.120 --> 00:45:08.400]  那裡有一個字眼
[00:45:08.400 --> 00:45:09.280]  有一點點的改變
[00:45:09.280 --> 00:45:12.360]  Cease striking and know that I am God
[00:45:12.360 --> 00:45:16.520]  停止你的抗爭
[00:45:17.200 --> 00:45:19.240]  就是說我們人很多時候
[00:45:19.240 --> 00:45:21.440]  其實我們拼命要做的事情
[00:45:21.440 --> 00:45:23.000]  是在十年前
[00:45:23.000 --> 00:45:23.840]  你搗亂
[00:45:23.840 --> 00:45:24.840]  在對抗神
[00:45:24.840 --> 00:45:28.240]  在不信服神的安排
[00:45:28.240 --> 00:45:32.160]  叫我們停止我們這些抗爭
[00:45:32.160 --> 00:45:33.680]  要知道
[00:45:33.680 --> 00:45:35.280]  神是神
[00:45:35.280 --> 00:45:38.200]  所以希望這個能夠提醒我們
[00:45:38.200 --> 00:45:41.720]  就是說我們在我們的信裡面
[00:45:41.720 --> 00:45:44.360]  我們有沒有尊這位神為神呢?
[00:45:44.840 --> 00:45:48.120]  神所預備、所創造、所安排的一切
[00:45:48.120 --> 00:45:49.520]  我們有沒有認為
[00:45:49.520 --> 00:45:53.120]  神已經是足夠地完成了
[00:45:53.120 --> 00:45:55.840]  我們現在是享用神的恩典
[00:45:55.840 --> 00:45:57.880]  還是我們要拼命
[00:45:57.880 --> 00:46:00.280]  仍然要去strive
[00:46:00.280 --> 00:46:04.800]  仍然要去奮力去爭取、去抗爭等等呢?
[00:46:04.800 --> 00:46:06.440]  你們要休息
[00:46:06.440 --> 00:46:07.840]  要知道我是神
[00:46:07.840 --> 00:46:09.080]  最重要就是說
[00:46:09.080 --> 00:46:11.160]  你尊神為神
[00:46:11.160 --> 00:46:15.080]  因為說到工作、做不做事
[00:46:15.080 --> 00:46:16.440]  還有很多的斟酌
[00:46:16.440 --> 00:46:17.280]  要去研究
[00:46:17.280 --> 00:46:19.560]  我這件事算不算工作呢?
[00:46:19.560 --> 00:46:21.320]  算不算是神不喜歡的呢?
[00:46:21.320 --> 00:46:26.240]  這就可能每一件事在這裡細細地去界定
[00:46:26.240 --> 00:46:27.320]  看你自己
[00:46:27.320 --> 00:46:29.440]  你面對神的時候
[00:46:29.440 --> 00:46:32.000]  你有沒有尊神為聖
[00:46:32.000 --> 00:46:34.560]  這一天的聖日
[00:46:34.560 --> 00:46:36.440]  你有沒有尊神為聖呢?
[00:46:36.440 --> 00:46:38.200]  你有沒有在神的面前
[00:46:38.200 --> 00:46:40.320]  不要搗亂、搗亂
[00:46:40.320 --> 00:46:43.720]  來安靜在神的面前
[00:46:43.720 --> 00:46:46.040]  休息要知道神是神呢?
[00:46:46.040 --> 00:46:49.120]  希望這一句訊息幫助到我們
[00:46:49.120 --> 00:46:50.280]  我們是有盼望的
[00:46:50.280 --> 00:46:51.680]  我們在神的面前
[00:46:51.680 --> 00:46:52.600]  不是像喬布斯那樣
[00:46:52.600 --> 00:46:53.800]  喬布斯是不信主的
[00:46:53.800 --> 00:46:57.920]  他看到這個真理的時候
[00:46:57.920 --> 00:47:02.760]  他也能夠幫助到他臨終前的那幾年
[00:47:02.760 --> 00:47:04.840]  他活得舒暢一點
[00:47:04.840 --> 00:47:06.560]  這樣就可以了
[00:47:06.560 --> 00:47:08.760]  但是如果真的這樣就OK了
[00:47:08.760 --> 00:47:10.760]  不過我們不是人非如燈滅
[00:47:10.760 --> 00:47:13.800]  到有一天他發覺面對神的時候
[00:47:13.800 --> 00:47:15.600]  真的有神來的嗎?
[00:47:15.600 --> 00:47:18.360]  那他就後悔自己為什麼不信主
[00:47:18.360 --> 00:47:19.480]  明白嗎?
[00:47:19.480 --> 00:47:21.600]  但是我們今天是懷了一個盼望
[00:47:21.600 --> 00:47:22.840]  我們知道這個神是神
[00:47:22.840 --> 00:47:25.680]  我們有一天要回到神的面前
[00:47:25.680 --> 00:47:27.480]  我們是失去我們的奴婦
[00:47:27.480 --> 00:47:30.160]  來面對我們現在這個人生的時候
[00:47:30.160 --> 00:47:31.480]  到那一天
[00:47:31.480 --> 00:47:34.320]  我們就知道我們今天所做的一切
[00:47:34.320 --> 00:47:38.240]  原來就是神想要我們這樣過
[00:47:38.800 --> 00:47:41.280]  一個安息、一個舒適的生活
[00:47:41.280 --> 00:47:43.680]  希望這個幫助我們
[00:47:43.680 --> 00:47:47.120]  因若信我們就能夠進入這個安息
[00:47:47.120 --> 00:47:48.080]  我們一起祈禱
[00:47:48.080 --> 00:47:51.080]  真是天父我們感謝祢
[00:47:51.080 --> 00:47:53.480]  感謝祢留下聖經給我們
[00:47:53.480 --> 00:47:57.160]  聖經記載了祢原來一路的心意
[00:47:57.160 --> 00:48:01.560]  祢從一開始就想要我們
[00:48:01.560 --> 00:48:03.080]  同享祢的福分
[00:48:03.080 --> 00:48:05.840]  同享祢創造的成果
[00:48:07.000 --> 00:48:11.040]  只是我們人很多時候背叛、背叛
[00:48:11.040 --> 00:48:13.840]  不聽話、沒有去遵守
[00:48:13.840 --> 00:48:17.280]  祢不斷地提醒我們
[00:48:17.280 --> 00:48:21.200]  今天也不斷地用聖經來教導我們
[00:48:21.200 --> 00:48:23.560]  叫我們要尊神
[00:48:23.560 --> 00:48:24.600]  你要是神
[00:48:24.600 --> 00:48:26.360]  要在你的裡面
[00:48:26.360 --> 00:48:29.120]  不要那麼多自己的工作
[00:48:29.120 --> 00:48:32.800]  要在神的裡面休息
[00:48:32.800 --> 00:48:34.040]  要知道你是神
[00:48:34.040 --> 00:48:36.280]  我們感謝祢為我們預備了一切
[00:48:36.280 --> 00:48:39.520]  我們今天的福分就是在祢的面前
[00:48:39.520 --> 00:48:44.640]  去好好地活上自己的一小部分
[00:48:44.640 --> 00:48:46.520]  也不是我們的恩典
[00:48:46.520 --> 00:48:47.840]  不是我們的能力
[00:48:47.840 --> 00:48:50.920]  都是神祢給我們的恩典
[00:48:50.920 --> 00:48:52.040]  不是我們自己的能力
[00:48:52.040 --> 00:48:53.520]  是神祢給我們的恩典
[00:48:53.520 --> 00:48:56.280]  願祢我們在這個恩典當中
[00:48:56.280 --> 00:48:58.360]  來感恩地度過
[00:48:58.360 --> 00:49:00.160]  不要叫我們一路感恩
[00:49:00.160 --> 00:49:01.880]  來度過我們生活的時候
[00:49:01.880 --> 00:49:03.360]  將榮耀歸給祢
[00:49:03.360 --> 00:49:06.240]  願世人更多地認識祢
[00:49:06.240 --> 00:49:06.880]  歸向祢
[00:49:06.880 --> 00:49:08.080]  多謝主你聽我們祈禱
[00:49:08.080 --> 00:49:09.720]  願耶穌基督讓你安穩
