
[00:00:00.000 --> 00:00:03.640]  各位弟兄姊妹,新年平安
[00:42:12.880 --> 00:42:15.400]  接受這件事就行了
[00:42:15.400 --> 00:42:18.600]  但有些局外的人不知道的時候
[00:42:18.600 --> 00:42:20.720]  他以為說真的話
[00:42:20.720 --> 00:42:25.720]  第一句話就將一條生命自此摧毀
[00:42:25.720 --> 00:42:29.560]  很可能在鼓勵下,小朋友走音的
[00:42:29.560 --> 00:42:32.280]  她積極的一直唱
[00:42:32.280 --> 00:42:35.880]  唱到成為世界知名的歌唱家也不一定
[00:42:35.880 --> 00:42:39.160]  Serene Dion最初在餐廳唱
[00:42:39.160 --> 00:42:41.280]  就是她的丈夫賞識她
[00:42:41.280 --> 00:42:44.800]  提拔她成為世界的歌后
[00:42:44.800 --> 00:42:49.440]  所以我們看到積極正面鼓勵的說話
[00:42:49.440 --> 00:42:51.720]  是很重要造就的說話
[00:42:51.720 --> 00:42:56.640]  今年我覺得人與人之間很多是非關係的問題
[00:42:56.640 --> 00:42:58.080]  說多了一句說話
[00:42:58.080 --> 00:43:00.600]  說漏了一句說話
[00:43:00.600 --> 00:43:02.960]  負面說和正面說
[00:43:02.960 --> 00:43:06.760]  今年好不好我們都在這方面求神給我們
[00:43:06.760 --> 00:43:09.720]  口舌上遠離是非
[00:43:09.720 --> 00:43:14.520]  而在口舌上勒住去說造就的說話
[00:43:14.520 --> 00:43:18.680]  最後要避免不要怨天尤人
[00:43:18.680 --> 00:43:21.280]  歸咎政治環境
[00:43:21.280 --> 00:43:22.840]  有些專欄作家說
[00:43:22.840 --> 00:43:26.320]  「我直猛於虎,虎落群羊,被犬欺」
[00:43:26.320 --> 00:43:30.120]  這些都是怨天尤人的說話
[00:43:30.120 --> 00:43:32.840]  也不要仗勢凌人
[00:43:32.840 --> 00:43:36.560]  看風駛利,助紂為虐
[00:43:36.560 --> 00:43:39.720]  有些為虎作張,護駕撫威
[00:43:39.720 --> 00:43:41.400]  這些都不對的
[00:43:41.400 --> 00:43:42.880]  操練
[00:43:42.880 --> 00:43:45.760]  簡單這麼多,說成兩句
[00:43:45.760 --> 00:43:57.440]  保持身體、心靈、靈性上的興盛健康和養活愉快
[00:43:57.440 --> 00:44:00.480]  怎樣能夠多點活動
[00:44:00.480 --> 00:44:01.920]  我最近的筋膜炎
[00:44:01.920 --> 00:44:04.200]  一個多兩個月都沒有治療
[00:44:04.200 --> 00:44:07.760]  現在最後一個方法就是做諧箭
[00:44:07.760 --> 00:44:10.160]  看看這個第三個方法行不行
[00:44:10.160 --> 00:44:12.440]  但我都活動,痛都活動
[00:44:12.440 --> 00:44:14.240]  保持身體的健康
[00:44:14.240 --> 00:44:16.680]  心靈靠主喜樂
[00:44:16.680 --> 00:44:18.200]  積極去看事情
[00:44:18.200 --> 00:44:19.760]  靈命上繼續土谷
[00:44:19.760 --> 00:44:24.000]  繼續我們每天應該做的事來守望
[00:44:24.000 --> 00:44:29.960]  第二方面,繼續靠主做我們手上的工作
[00:44:29.960 --> 00:44:31.640]  不要因為疫情
[00:44:31.640 --> 00:44:38.760]  「我是政府公務員,在家裡穿著睡衣」
[00:44:38.760 --> 00:44:42.400]  「一手吃早餐,一邊查電郵」
[00:44:42.400 --> 00:44:45.520]  繼續你的工作忠誠
[00:44:45.520 --> 00:44:48.400]  繼續好好享受上帝
[00:44:48.400 --> 00:44:51.000]  讓你仍然有生命氣息
[00:44:51.000 --> 00:44:52.880]  我相信這兩個方向
[00:44:52.880 --> 00:44:55.440]  當我們渡過這個逆境的時候
[00:44:55.440 --> 00:44:57.000]  我們再站出來
[00:44:57.000 --> 00:45:01.520]  就能夠將一切榮耀、重讚歸給我們的天父
[00:45:01.520 --> 00:45:03.760]  祝福各位在今年
[00:45:03.760 --> 00:45:06.640]  都未必容易過的一年裡
[00:45:06.640 --> 00:45:09.920]  靠主的恩典能夠無恩無福
