
[00:00:00.000 --> 00:00:02.500]  今年的情人節是因為這個過年的緣故
[00:34:09.540 --> 00:34:11.060]  上帝不是這樣做
[00:34:11.060 --> 00:34:12.740]  上帝是用什麼
[00:34:12.740 --> 00:34:14.620]  是用他的公義和愛
[00:34:14.620 --> 00:34:16.860]  來令這個天平均等
[00:34:16.860 --> 00:34:18.660]  托上去
[00:34:18.660 --> 00:34:19.820]  你不夠嗎
[00:34:19.820 --> 00:34:22.020]  上帝的愛補給你
[00:34:22.020 --> 00:34:23.780]  加倍的祝福你
[00:34:23.780 --> 00:34:25.780]  讓你在神的愛裏得到飽足
[00:34:25.780 --> 00:34:29.540]  你就有能力去愛那個不可愛的那個
[00:34:29.540 --> 00:34:30.980]  在基督教的信仰
[00:34:30.980 --> 00:34:34.940]  上帝是用愛來完成公義
[00:34:34.940 --> 00:34:37.260]  絕對不是用埋怨仇恨
[00:34:37.260 --> 00:34:38.820]  斤斤計較
[00:34:38.820 --> 00:34:43.020]  來成就這個公義
[00:34:43.020 --> 00:34:44.540]  所以很多家長
[00:34:44.540 --> 00:34:47.500]  你們的子女在這堂課已經長大了
[00:34:47.500 --> 00:34:49.340]  當在這個小朋友長大
[00:34:49.340 --> 00:34:51.020]  和你拉鋸的裏面
[00:34:51.020 --> 00:34:52.180]  我們很多時候
[00:34:52.180 --> 00:34:53.620]  都會有很多的要求
[00:34:53.620 --> 00:34:55.300]  很多的框框
[00:34:55.300 --> 00:34:56.620]  為什麼他會這麼沒禮貌
[00:34:56.620 --> 00:34:58.060]  為什麼他說話這麼離譜
[00:34:58.060 --> 00:34:59.700]  為什麼他什麼
[00:34:59.700 --> 00:35:02.140]  不要問為什麼
[00:35:02.140 --> 00:35:04.740]  可不可以在父母的身上
[00:35:04.740 --> 00:35:09.220]  讓你的子女看到什麼叫做愛
[00:35:09.220 --> 00:35:11.060]  什麼叫做恩典
[00:35:11.060 --> 00:35:14.420]  恩典和愛從來都不是配得的
[00:35:14.420 --> 00:35:18.500]  是付出那個甘心樂意給的
[00:35:18.500 --> 00:35:19.740]  在我們神的身上
[00:35:19.740 --> 00:35:22.820]  我們就明白這個很重要的道理
[00:35:22.820 --> 00:35:24.540]  其實我們做過的
[00:35:24.540 --> 00:35:25.900]  有沒有想過小時候
[00:35:25.900 --> 00:35:29.780]  我們子女肥嘟嘟很可愛的飯糰的時候
[00:35:29.780 --> 00:35:31.940]  他一樣這麼沒禮貌
[00:35:31.940 --> 00:35:33.380]  你說話他不停地「啊」
[00:35:33.380 --> 00:35:34.060]  不停地「呀」
[00:35:34.060 --> 00:35:35.420]  他都不理睬你
[00:35:35.420 --> 00:35:38.180]  但為什麼你對他這麼有耐性
[00:35:38.180 --> 00:35:39.460]  時間過去了
[00:35:39.460 --> 00:35:42.860]  你就對他有很多的要求
[00:35:42.860 --> 00:35:46.020]  其實我們做得到
[00:35:46.020 --> 00:35:48.460]  我們曾經做過
[00:35:48.460 --> 00:35:49.820]  你說我都沒有子女
[00:35:49.820 --> 00:35:51.540]  我都不明白
[00:35:51.540 --> 00:35:55.020]  那看這幅
[00:35:55.020 --> 00:35:56.740]  你明白吧
[00:35:56.740 --> 00:35:58.980]  你猜不到一生一世的承諾
[00:35:58.980 --> 00:36:00.380]  就不是在婚姻說的
[00:36:00.380 --> 00:36:01.740]  不是在婚禮說的
[00:36:01.740 --> 00:36:03.260]  是在養狗的時候說的
[00:36:03.260 --> 00:36:04.460]  你是不是一生一世的照顧他
[00:36:04.460 --> 00:36:07.660]  不然你就不要養了
[00:36:07.660 --> 00:36:09.300]  是不是很諷刺
[00:36:09.300 --> 00:36:10.540]  很諷刺的
[00:36:10.540 --> 00:36:12.780]  但你看到很多愛吃貓狗的主人
[00:36:12.780 --> 00:36:14.220]  你就明白了
[00:36:14.220 --> 00:36:16.820]  三寸高跟鞋
[00:36:16.820 --> 00:36:17.740]  多漂亮 化了妝
[00:36:17.740 --> 00:36:19.500]  指甲都瘀傷了都好
[00:36:19.500 --> 00:36:21.180]  他都會和他撿狗撿屎撿尿
[00:36:21.180 --> 00:36:23.140]  什麼都撿的
[00:36:23.140 --> 00:36:24.700]  自己不吃自己不玩
[00:36:24.700 --> 00:36:26.220]  你都會帶他去
[00:36:26.220 --> 00:36:27.340]  這隻狗很厲害的
[00:36:27.340 --> 00:36:29.460]  原來要做SPA的
[00:36:29.460 --> 00:36:31.380]  我之前都沒有做過SPA
[00:36:31.380 --> 00:36:34.060]  但他們很肯的
[00:36:34.060 --> 00:36:37.660]  其實我們有這個能力的
[00:36:37.660 --> 00:36:40.100]  可能我們擺錯了對象
[00:36:40.100 --> 00:36:42.540]  我們對這隻貓狗的慷慨
[00:36:42.540 --> 00:36:43.820]  我們的無條件
[00:36:43.820 --> 00:36:45.540]  其實大過對著我們的老公
[00:36:45.540 --> 00:36:47.060]  或者我們的太太
[00:36:47.060 --> 00:36:49.420]  又或者對我們的子女
[00:36:49.420 --> 00:36:52.140]  這個今天是值得我們去反省的
[00:36:52.140 --> 00:36:53.860]  耶穌基督在十字架上面
[00:36:53.860 --> 00:36:55.420]  被世人出賣
[00:36:55.420 --> 00:36:57.420]  承受最痛苦的時間
[00:36:57.420 --> 00:36:58.660]  他說父啊
[00:36:58.660 --> 00:37:00.460]  赦免他們
[00:37:00.460 --> 00:37:05.180]  他們不曉得他們所作的
[00:37:05.180 --> 00:37:06.700]  這一幅圖畫
[00:37:06.700 --> 00:37:08.260]  就告訴我們
[00:37:08.260 --> 00:37:09.900]  這個就是愛
[00:37:09.900 --> 00:37:11.780]  當你兒子毫無禮貌
[00:37:11.780 --> 00:37:14.780]  亂七八糟的和你駁嘴的時候
[00:37:14.780 --> 00:37:17.540]  你能不能夠和自己說
[00:37:17.540 --> 00:37:18.580]  原諒他吧
[00:37:18.580 --> 00:37:19.500]  他只是在發瘋
[00:37:19.500 --> 00:37:22.140]  他不知道自己在做什麼
[00:37:22.140 --> 00:37:23.980]  你有沒有這樣的胸襟
[00:37:23.980 --> 00:37:29.260]  來包容你最愛的子女呢
[00:37:29.260 --> 00:37:31.660]  兩夫妻在斤斤計較的時候
[00:37:31.660 --> 00:37:33.380]  咄咄逼人的時候
[00:37:33.380 --> 00:37:37.220]  可不可以想起這幅圖畫
[00:37:37.220 --> 00:37:39.780]  求神幫我們有力量
[00:37:39.780 --> 00:37:42.100]  讓我們能夠知道
[00:37:42.100 --> 00:37:45.660]  原來對方也在發瘋的裡面
[00:37:45.660 --> 00:37:48.180]  他其實不知道自己在做什麼
[00:37:48.180 --> 00:37:51.140]  耶穌教我們用他自己親身的示範
[00:37:51.140 --> 00:37:54.300]  並且在他的教導裡面說得很清楚
[00:37:54.300 --> 00:37:57.220]  他說他是羊的門
[00:37:57.220 --> 00:37:58.620]  什麼意思呢
[00:37:58.620 --> 00:38:00.820]  耶穌說原來在那個年代
[00:38:00.820 --> 00:38:03.540]  放羊通常是在山邊過夜的
[00:38:03.540 --> 00:38:05.460]  也沒有羊欄的
[00:38:05.460 --> 00:38:07.860]  所謂的羊欄就是用幾塊木頭
[00:38:07.860 --> 00:38:09.020]  紮著的
[00:38:09.020 --> 00:38:10.460]  所以他一定有個出口
[00:38:10.460 --> 00:38:12.500]  那個出口沒有門的
[00:38:12.500 --> 00:38:13.940]  沒有閘的
[00:38:13.940 --> 00:38:16.260]  耶穌就說我實在的告訴你
[00:38:16.260 --> 00:38:18.140]  我就是那道門
[00:38:18.140 --> 00:38:18.820]  什麼意思
[00:38:18.820 --> 00:38:22.060]  牧羊人會睡在那個出入口的地方
[00:38:22.060 --> 00:38:24.900]  成為這個羊圈的門
[00:38:24.900 --> 00:38:26.380]  羊仔晚上如果偷走
[00:38:26.380 --> 00:38:29.060]  一定是踩過牠的肚子才能出去
[00:38:29.060 --> 00:38:30.540]  所以他一定知道的
[00:38:30.540 --> 00:38:32.620]  如果有狼有野狗想進來
[00:38:32.620 --> 00:38:35.340]  去侵害或者吃羊仔的時候
[00:38:35.340 --> 00:38:37.180]  第一個咬下去受傷的
[00:38:37.180 --> 00:38:40.100]  就是睡在那裡的牧羊人
[00:38:40.100 --> 00:38:42.420]  耶穌說他就是我們的門
[00:38:42.420 --> 00:38:45.780]  耶穌愛我們就是成為我們最好的守護者
[00:38:45.780 --> 00:38:48.220]  將最好的東西
[00:38:48.220 --> 00:38:49.540]  甚至犧牲自己
[00:38:49.540 --> 00:38:51.180]  都為了保護我們
[00:38:51.180 --> 00:38:52.220]  祂說祂來到
[00:38:52.220 --> 00:38:55.500]  要我們得到更加豐盛的生命
[00:38:55.500 --> 00:38:58.060]  就將自己的生命都捨棄
[00:38:58.060 --> 00:39:00.380]  什麼是豐盛的生命呢
[00:39:00.380 --> 00:39:02.580]  不要想著你要有房子
[00:39:02.580 --> 00:39:03.860]  有車
[00:39:03.860 --> 00:39:06.460]  有什麼的成就
[00:39:06.460 --> 00:39:07.100]  很坦白
[00:39:07.100 --> 00:39:09.300]  如果你有房子有車又有成就
[00:39:09.300 --> 00:39:10.820]  但是晚上下班
[00:39:10.820 --> 00:39:11.700]  夜闌人靜
[00:39:11.700 --> 00:39:13.180]  你回到你家裡
[00:39:13.180 --> 00:39:15.100]  關了門的時候
[00:39:15.100 --> 00:39:17.980]  那個環境沒有愛
[00:39:17.980 --> 00:39:21.220]  你就不是活在幸福的裡面
[00:39:21.220 --> 00:39:22.500]  人際關係
[00:39:22.500 --> 00:39:26.140]  其實是人類苦難最大的來源
[00:39:26.140 --> 00:39:27.700]  病不是最大的來源
[00:39:27.700 --> 00:39:28.740]  當你病的時候
[00:39:28.740 --> 00:39:29.460]  子女孝順
[00:39:29.460 --> 00:39:30.780]  朋友來探你
[00:39:30.780 --> 00:39:33.340]  你是享受到他們對你的愛
[00:39:33.340 --> 00:39:35.020]  雖然身體是痛苦
[00:39:35.020 --> 00:39:39.220]  心靈它是充滿著感恩和感動的
[00:39:39.220 --> 00:39:40.700]  但是如果你有成就
[00:39:40.700 --> 00:39:41.860]  有錢有成
[00:39:41.860 --> 00:39:43.420]  但是卻沒有愛呢
[00:39:43.420 --> 00:39:45.140]  其實你等於活在一個地獄裡面
[00:39:45.140 --> 00:39:46.940]  其實是沒有分別的
[00:39:46.940 --> 00:39:49.220]  耶穌說祂還是我們的好木人
[00:39:49.220 --> 00:39:52.100]  好木人是會為羊寫命
[00:39:52.100 --> 00:39:53.820]  工人就很不同了
[00:39:53.820 --> 00:39:55.020]  看羊而已
[00:39:55.020 --> 00:39:55.420]  是不是
[00:39:55.420 --> 00:39:56.500]  有難的時候
[00:39:56.500 --> 00:39:57.940]  當然是自己逃命
[00:39:57.940 --> 00:39:59.620]  為什麼要拿命跟你搏
[00:39:59.620 --> 00:40:01.860]  耶穌說祂是我們的好木人
[00:40:01.860 --> 00:40:03.780]  祂顧念我們的軟弱
[00:40:03.780 --> 00:40:06.260]  祂會為我們寫命
[00:40:06.260 --> 00:40:08.460]  什麼叫做真正的愛呢
[00:40:08.460 --> 00:40:11.740]  很多人很浪漫地在想愛情
[00:40:11.740 --> 00:40:12.860]  但是我想說
[00:40:12.860 --> 00:40:15.460]  在什麼時間看到真正的愛情
[00:40:15.460 --> 00:40:17.380]  我們有人在服侍裡面
[00:40:17.380 --> 00:40:18.620]  在輔導室裡面
[00:40:18.620 --> 00:40:22.100]  我見過很多很感動的愛情片段
[00:40:22.100 --> 00:40:26.460]  不是他們郎才女貌
[00:40:26.460 --> 00:40:28.460]  結婚很開心
[00:40:28.460 --> 00:40:30.700]  在困難的裡面
[00:40:30.700 --> 00:40:33.100]  有人做錯事
[00:40:33.100 --> 00:40:35.500]  有人可能真的出軌
[00:40:35.500 --> 00:40:36.820]  可能不忠
[00:40:36.820 --> 00:40:39.180]  在本來應該決裂
[00:40:39.180 --> 00:40:41.940]  投入不回的時間
[00:40:41.940 --> 00:40:44.060]  我見到神蹟
[00:40:44.060 --> 00:40:45.740]  神蹟是什麼
[00:40:45.740 --> 00:40:48.660]  神蹟是受傷害的一方
[00:40:48.660 --> 00:40:52.940]  竟然經歷了上帝那份無條件的愛和寬恕
[00:40:52.940 --> 00:40:57.500]  他竟然願意去接納
[00:40:57.500 --> 00:41:00.740]  和饒恕對方
[00:41:00.740 --> 00:41:02.820]  他經歷的是什麼
[00:41:02.820 --> 00:41:05.100]  竟然在這個錯誤
[00:41:05.100 --> 00:41:06.540]  這麼大的問題裡面
[00:41:06.540 --> 00:41:11.940]  他發現自己真的很愛老公
[00:41:11.940 --> 00:41:14.460]  在那一刻你就知道自己有多愛他
[00:41:14.460 --> 00:41:17.380]  平時說「我愛你」是沒有意思的
[00:41:17.380 --> 00:41:20.340]  唯有他做錯事
[00:41:20.340 --> 00:41:22.060]  他傷害了你的時候
[00:41:22.060 --> 00:41:25.980]  你發覺你還願意對他不離不棄
[00:41:25.980 --> 00:41:29.420]  你就發現自己真的很愛他
[00:41:29.420 --> 00:41:31.140]  而另一方呢
[00:41:31.140 --> 00:41:33.540]  你也猜不到
[00:41:33.540 --> 00:41:34.580]  要在這樣的地步
[00:41:34.580 --> 00:41:35.660]  在田地裡面
[00:41:35.660 --> 00:41:37.300]  他才知道
[00:41:37.300 --> 00:41:42.860]  原來自己的老婆是真的很愛自己
[00:41:42.860 --> 00:41:46.420]  人看起來是一個很痛的時間
[00:41:46.420 --> 00:41:48.180]  很困難的時間
[00:41:48.180 --> 00:41:50.300]  是一個很受詛咒
[00:41:50.300 --> 00:41:54.140]  沒什麼可能有好結果的時間
[00:41:54.140 --> 00:41:56.460]  但是我很想說 靖姐妹
[00:41:56.460 --> 00:41:58.540]  我們真的見到神蹟
[00:41:58.540 --> 00:42:01.460]  神蹟的意思就是上帝的工作在當中
[00:42:01.460 --> 00:42:03.380]  上帝的榮美 上帝的愛在當中
[00:42:03.380 --> 00:42:05.540]  是臨在的
[00:42:05.540 --> 00:42:08.540]  從來什麼時候你知道自己被愛
[00:42:08.540 --> 00:42:10.260]  不是有花有巧克力
[00:42:10.260 --> 00:42:12.540]  不要這麼低層次
[00:42:12.540 --> 00:42:14.060]  很多城市人都告訴我們
[00:42:14.060 --> 00:42:16.540]  他們什麼時候知道父母愛他們
[00:42:16.540 --> 00:42:18.420]  不是你買iPad 買iPhone
[00:42:18.420 --> 00:42:19.860]  買球鞋給他們的時間
[00:42:19.860 --> 00:42:22.260]  省下了 靖姐妹
[00:42:22.260 --> 00:42:24.740]  原來其實當他們自己做錯事的時候
[00:42:24.740 --> 00:42:26.300]  他們想著你們一定打死他
[00:42:26.300 --> 00:42:27.660]  或者你們會不要他
[00:42:27.660 --> 00:42:30.260]  或者他們會受很大的酷刑的時候
[00:42:30.260 --> 00:42:33.340]  他竟然見到父母不出聲
[00:42:33.340 --> 00:42:36.220]  而默默去承受那一刻
[00:42:36.220 --> 00:42:39.060]  你的子女回來了
[00:42:39.060 --> 00:42:41.740]  他們突然間頓悟
[00:42:41.740 --> 00:42:45.180]  原來父母真的很愛自己
[00:42:45.180 --> 00:42:48.860]  自己要為自己的生命負責
[00:42:48.860 --> 00:42:52.060]  十字記的教因就是這麼吊詭的
[00:42:52.060 --> 00:42:54.540]  我們所宣揚的這位上帝的智慧
[00:42:54.540 --> 00:42:56.460]  是高過人的智慧
[00:42:56.460 --> 00:42:58.900]  在困難 在絕望的裏面
[00:42:58.900 --> 00:43:01.060]  卻鹽點生機
[00:43:01.060 --> 00:43:03.060]  在死亡的裏面
[00:43:03.060 --> 00:43:05.980]  就出現了復活這個可能性
[00:43:05.980 --> 00:43:07.740]  所以今天我們面對著
[00:43:07.740 --> 00:43:09.780]  成人節這個課題的裏面
[00:43:09.780 --> 00:43:11.060]  我想挑戰大家
[00:43:11.060 --> 00:43:12.260]  什麼叫愛
[00:43:12.260 --> 00:43:15.900]  除了主動 除了要付出 要犧牲之外
[00:43:15.900 --> 00:43:17.740]  愛一個很重要的表現
[00:43:17.740 --> 00:43:21.340]  就是你只有祝福 沒有走助
[00:43:21.340 --> 00:43:23.540]  我想挑戰的是因為
[00:43:23.540 --> 00:43:24.860]  我們很多時候都信了主
[00:43:24.860 --> 00:43:27.100]  我們很多家庭在當中
[00:43:27.100 --> 00:43:30.500]  我相信你們不會用嘴巴來走助
[00:43:30.500 --> 00:43:32.140]  剛剛上完雅各書
[00:43:32.140 --> 00:43:34.780]  大家討論得很熱烈
[00:43:34.780 --> 00:43:35.940]  但是我想說
[00:43:35.940 --> 00:43:40.620]  如果錄到你心裏面的聲音
[00:43:40.620 --> 00:43:42.700]  你明白我想說什麼問題吧
[00:43:42.700 --> 00:43:44.100]  有很多家庭
[00:43:44.100 --> 00:43:45.980]  夫妻都信主 整個家都在
[00:43:45.980 --> 00:43:51.420]  我覺得我們的關係並不是這麼親愛
[00:43:51.420 --> 00:43:54.140]  我覺得有一種屬靈的滿足
[00:43:54.140 --> 00:43:55.780]  屬靈的不滿足的意思是什麼
[00:43:55.780 --> 00:43:56.820]  弟兄姊妹
[00:43:56.820 --> 00:44:00.260]  上帝給你的不應該是這麼少的
[00:44:00.260 --> 00:44:04.540]  不是說隨便 沒什麼問題就算了
[00:44:04.540 --> 00:44:08.540]  但是你心裏面其實有很多東西沒有拿出來處理的
[00:44:08.540 --> 00:44:10.140]  你的懷恨
[00:44:10.140 --> 00:44:11.500]  你的計較
[00:44:11.500 --> 00:44:13.220]  你的惱怒
[00:44:13.220 --> 00:44:14.860]  忍住不在嘴巴那裏
[00:44:14.860 --> 00:44:16.580]  但是在心裏面
[00:44:16.580 --> 00:44:19.060]  但是這一切都是一個周助來的
[00:44:19.060 --> 00:44:19.900]  為什麼沒有什麼時間
[00:44:19.900 --> 00:44:21.700]  大家都在那裏
[00:44:21.700 --> 00:44:23.580]  吻吻吻吻的呢
[00:44:23.580 --> 00:44:25.060]  為什麼明明應該很親密的
[00:44:25.060 --> 00:44:29.540]  但是又好像冷冷淡淡的呢
[00:44:29.540 --> 00:44:31.420]  是我們值得去反思
[00:44:31.420 --> 00:44:34.140]  我們要在這個世界上作炎作光
[00:44:34.140 --> 00:44:35.340]  我們要告訴這個世界
[00:44:35.340 --> 00:44:38.460]  原來上帝創造的婚姻是一男一女
[00:44:38.460 --> 00:44:40.420]  我們應該是好的家庭
[00:44:40.420 --> 00:44:42.580]  應該在神的愛裏面是怎樣
[00:44:42.580 --> 00:44:44.780]  如果我們自己不突破
[00:44:44.780 --> 00:44:46.420]  我們不去經歷的時候
[00:44:46.420 --> 00:44:48.580]  我們是沒有福音可傳的
[00:44:48.580 --> 00:44:50.340]  有什麼好消息告訴別人
[00:44:50.340 --> 00:44:52.780]  原來我們和外面的人一樣
[00:44:52.780 --> 00:44:55.380]  所以我們應該要醒悟
[00:44:55.380 --> 00:44:57.380]  2月14號 沒錯是情人節
[00:44:57.380 --> 00:44:59.940]  但是我們要過一個不一樣的情人節
[00:44:59.940 --> 00:45:02.020]  刻乎上帝心意的情人節
[00:45:02.020 --> 00:45:05.740]  這個情人節本身是紀念著一個犧牲的愛
[00:45:05.740 --> 00:45:07.740]  不是在那裏斤斤計較
[00:45:07.740 --> 00:45:10.060]  猛咁苛索的愛
[00:45:10.060 --> 00:45:11.980]  這一段叫做《愛日詩篇》
[00:45:11.980 --> 00:45:13.500]  基督徒一定很喜歡買
[00:45:13.500 --> 00:45:15.620]  甚至擺在你家裏面
[00:45:15.620 --> 00:45:18.940]  但是從來我們都不會告訴自己
[00:45:18.940 --> 00:45:21.260]  我們會做得到的
[00:45:21.260 --> 00:45:22.740]  越做了基督徒久的
[00:45:22.740 --> 00:45:23.300]  大家就會覺得
[00:45:23.300 --> 00:45:24.900]  OK的 好的
[00:45:24.900 --> 00:45:26.220]  我們擺的
[00:45:26.220 --> 00:45:27.540]  因為你已經放棄了
[00:45:27.540 --> 00:45:29.020]  你覺得自己做不到
[00:45:29.020 --> 00:45:31.380]  今天我想再給大家一個挑戰
[00:45:31.380 --> 00:45:35.020]  和吉利說 你是可以做到的
[00:45:35.020 --> 00:45:37.220]  上帝從來不會將一些東西
[00:45:37.220 --> 00:45:39.580]  擺在那裏高過我們做不到的
[00:45:39.580 --> 00:45:41.300]  上帝能夠教導我們的時候
[00:45:41.300 --> 00:45:43.580]  就是說我們能夠有能力做到
[00:45:43.580 --> 00:45:46.300]  只因為上帝本質就是愛
[00:45:46.300 --> 00:45:47.700]  如果你越和上帝親近
[00:45:47.700 --> 00:45:49.700]  你越去經歷他的愛更加的多
[00:45:49.700 --> 00:45:51.540]  你越去信服他的時候
[00:45:51.540 --> 00:45:53.500]  上帝的生命在裏面流露的
[00:45:53.500 --> 00:45:57.020]  你會越來越像我們所信的神
[00:45:57.020 --> 00:45:59.860]  所以在我們的金句裏面
[00:45:59.860 --> 00:46:01.860]  今天要祝福大家的
[00:46:01.860 --> 00:46:04.540]  不要只是將這首歌放在口裏唱
[00:46:04.540 --> 00:46:05.820]  我們要在心裏面
[00:46:05.820 --> 00:46:08.020]  真的去學習經歷上帝的愛
[00:46:08.020 --> 00:46:08.940]  因為我們知道
[00:46:08.940 --> 00:46:10.060]  如果我們沒有上帝的愛
[00:46:10.060 --> 00:46:11.900]  我們不是真的明白得透
[00:46:11.900 --> 00:46:13.540]  品嘗得透的時候
[00:46:13.540 --> 00:46:15.060]  我們是不懂得怎樣
[00:46:15.060 --> 00:46:16.780]  你都要和別人分享
[00:46:16.780 --> 00:46:17.940]  第二 有些弟兄姊妹說
[00:46:17.940 --> 00:46:19.860]  很艱難的 怎麼搞
[00:46:19.860 --> 00:46:21.540]  可不可以簡單一點
[00:46:21.540 --> 00:46:24.300]  很簡單 就是好像你自己人那樣說
[00:46:24.300 --> 00:46:25.900]  標準很容易算的
[00:46:25.900 --> 00:46:27.980]  你想他怎樣對你
[00:46:27.980 --> 00:46:30.140]  那你就先對他
[00:46:30.140 --> 00:46:32.060]  你想他對你溫柔
[00:46:32.060 --> 00:46:35.100]  那麻煩你就先對他溫柔
[00:46:35.100 --> 00:46:37.220]  你如果想他對你不要那麼計較
[00:46:37.220 --> 00:46:40.060]  就請你對他不要那麼計較
[00:46:40.060 --> 00:46:42.740]  無論在夫婦關係 在親子關係
[00:46:42.740 --> 00:46:45.340]  甚至我們在小組裏面的弟兄姊妹關係
[00:46:45.340 --> 00:46:47.700]  我覺得只要我們跟著上帝去走
[00:46:47.700 --> 00:46:49.820]  我們一定經歷到上帝
[00:46:49.820 --> 00:46:53.020]  給予我們這份這麼完美的愛 Amen
