
[00:00:00.000 --> 00:00:03.700]  今天也是我們家庭主日
[00:35:47.940 --> 00:35:48.940]  發燒
[00:35:48.940 --> 00:35:50.940]  這些現象都是類似的
[00:35:50.940 --> 00:35:53.940]  最後呢
[00:35:53.940 --> 00:35:56.940]  總算一個禮拜之後
[00:35:56.940 --> 00:35:58.940]  就是說傳染的不會傳染了
[00:35:58.940 --> 00:36:01.940]  然後他如果沒有再有什麼症狀
[00:36:01.940 --> 00:36:02.940]  就是OK了
[00:36:02.940 --> 00:36:04.940]  所以感謝在美組
[00:36:04.940 --> 00:36:05.940]  但是從這個過程當中
[00:36:05.940 --> 00:36:09.940]  我就想到說
[00:36:09.940 --> 00:36:11.940]  如果今天我們宣教
[00:36:11.940 --> 00:36:14.940]  要付上這樣子的代價
[00:36:14.940 --> 00:36:16.940]  你願意嗎
[00:36:16.940 --> 00:36:18.940]  如果要付上生命的代價
[00:36:18.940 --> 00:36:20.940]  願意嗎
[00:36:20.940 --> 00:36:22.940]  如果為了福音的緣故
[00:36:22.940 --> 00:36:23.940]  我們可能要犧牲自己生命
[00:36:23.940 --> 00:36:25.940]  願意嗎
[00:36:25.940 --> 00:36:27.940]  先不要談到宣教了
[00:36:27.940 --> 00:36:28.940]  有一天也許我們今天
[00:36:28.940 --> 00:36:29.940]  在這裡傳福音
[00:36:29.940 --> 00:36:32.940]  都可能會有被坐監牢的
[00:36:32.940 --> 00:36:33.940]  危險的時候
[00:36:33.940 --> 00:36:34.940]  願意嗎
[00:36:34.940 --> 00:36:36.940]  求主幫助我們
[00:36:36.940 --> 00:36:38.940]  讓我們真是
[00:36:38.940 --> 00:36:41.940]  在這個末後的世代
[00:36:41.940 --> 00:36:45.940]  我們要建立一個
[00:36:45.940 --> 00:36:47.940]  合成心意的家庭
[00:36:47.940 --> 00:36:49.940]  一起為著福音的緣故
[00:36:49.940 --> 00:36:51.940]  傳揚主的福音
[00:36:51.940 --> 00:36:52.940]  迎接主的再來
[00:36:52.940 --> 00:36:59.940]  我們去禱告
[00:36:59.940 --> 00:37:01.940]  主耶穌我們謝謝你
[00:37:01.940 --> 00:37:03.940]  再一次把我們自己
[00:37:03.940 --> 00:37:05.940]  把我們的全家
[00:37:05.940 --> 00:37:10.940]  交在你的手中
[00:37:10.940 --> 00:37:12.940]  主生命很有限
[00:37:12.940 --> 00:37:14.940]  我們的人生很快的
[00:37:14.940 --> 00:37:16.940]  我們都要有一天
[00:37:16.940 --> 00:37:18.940]  要到你的面去
[00:37:18.940 --> 00:37:19.940]  但願我們每一個人
[00:37:19.940 --> 00:37:21.940]  預備好我們自己
[00:37:21.940 --> 00:37:23.940]  我們見你面的時候
[00:37:23.940 --> 00:37:26.940]  歡歡喜喜帶著和睦
[00:37:26.940 --> 00:37:30.940]  帶著果子到你的面前
[00:37:30.940 --> 00:37:31.940]  主啊
[00:37:31.940 --> 00:37:33.940]  請祝福我們每一個家庭
[00:37:33.940 --> 00:37:34.940]  我們的家
[00:37:34.940 --> 00:37:37.940]  成為一個同心相愛的家庭
[00:37:37.940 --> 00:37:38.940]  我們的家
[00:37:38.940 --> 00:37:40.940]  也成為一個同心侍奉
[00:37:40.940 --> 00:37:42.940]  傳揚福音的家庭
[00:37:42.940 --> 00:37:43.940]  求主使用我們
[00:37:43.940 --> 00:37:45.940]  使用我們每一個家庭
[00:37:45.940 --> 00:37:46.940]  在這一個世代
[00:37:46.940 --> 00:37:49.940]  來見證神的榮耀
[00:37:49.940 --> 00:37:51.940]  奉耶穌基督的名禱告
[00:37:51.940 --> 00:37:52.940]  阿們
